lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.227558,0.603774,3,[X2 >= 1.650000 OR X3 >= 1.250000 OR X9 < 0.895000],{'0.0': {'precision': 0.45145631067961167; 'recall': 0.6940298507462687; 'f1-score': 0.5470588235294118; 'support': 134}; '1.0': {'precision': 0.8435114503816794; 'recall': 0.6616766467065869; 'f1-score': 0.7416107382550337; 'support': 334}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.6474838805306455; 'recall': 0.6778532487264277; 'f1-score': 0.6443347808922227; 'support': 468}; 'weighted avg': {'precision': 0.7312563462789505; 'recall': 0.6709401709401709; 'f1-score': 0.6859057028421419; 'support': 468}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.6666666666666666; 'f1-score': 0.4878048780487804; 'support': 15}; '1.0': {'precision': 0.8148148148148148; 'recall': 0.5789473684210527; 'f1-score': 0.6769230769230768; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5997150997150997; 'recall': 0.6228070175438596; 'f1-score': 0.5823639774859286; 'support': 53}; 'weighted avg': {'precision': 0.6930602590979948; 'recall': 0.6037735849056604; 'f1-score': 0.6233990583737476; 'support': 53}}
5,3,CNF,1,469,52,29,[16; 17],14,0.633500,0.653846,15,[(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X6 >= 59.500000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.392; 'recall': 0.362962962962963; 'f1-score': 0.37692307692307697; 'support': 135}; '1.0': {'precision': 0.75; 'recall': 0.7724550898203593; 'f1-score': 0.7610619469026549; 'support': 334}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.571; 'recall': 0.5677090263916611; 'f1-score': 0.5689925119128659; 'support': 469}; 'weighted avg': {'precision': 0.646950959488273; 'recall': 0.6545842217484008; 'f1-score': 0.6504889246270834; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.35714285714285715; 'f1-score': 0.35714285714285715; 'support': 14}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7631578947368421; 'f1-score': 0.7631578947368421; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5601503759398496; 'recall': 0.5601503759398496; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
5,3,CNF,2,469,52,29,[16; 17],14,0.618925,0.730769,16,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.44881889763779526; 'recall': 0.4253731343283582; 'f1-score': 0.4367816091954023; 'support': 134}; '1.0': {'precision': 0.7748538011695907; 'recall': 0.7910447761194029; 'f1-score': 0.7828655834564254; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6118363494036929; 'recall': 0.6082089552238805; 'f1-score': 0.6098235963259139; 'support': 469}; 'weighted avg': {'precision': 0.6817009715890777; 'recall': 0.6865671641791045; 'f1-score': 0.683984447953276; 'support': 469}},{'0.0': {'precision': 0.5263157894736842; 'recall': 0.6666666666666666; 'f1-score': 0.5882352941176471; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7567567567567568; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6874003189792663; 'recall': 0.7117117117117118; 'f1-score': 0.6941176470588236; 'support': 52}; 'weighted avg': {'precision': 0.7555514660777819; 'recall': 0.7307692307692307; 'f1-score': 0.7389140271493214; 'support': 52}}
5,3,CNF,3,469,52,29,[16; 17],14,0.594849,0.596154,12,[(NOT X1) OR X2 < 1.650000 OR X4 >= 211.500000] AND [(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [(NOT X1) OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.23529411764705882; 'recall': 0.1791044776119403; 'f1-score': 0.20338983050847456; 'support': 134}; '1.0': {'precision': 0.7002724795640327; 'recall': 0.7671641791044777; 'f1-score': 0.7321937321937323; 'support': 335}; 'accuracy': 0.5991471215351812; 'macro avg': {'precision': 0.4677832986055458; 'recall': 0.47313432835820896; 'f1-score': 0.46779178135110344; 'support': 469}; 'weighted avg': {'precision': 0.5674215190163258; 'recall': 0.5991471215351812; 'f1-score': 0.5811069031408016; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6739130434782609; 'recall': 0.8378378378378378; 'f1-score': 0.746987951807229; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.33695652173913043; 'recall': 0.4189189189189189; 'f1-score': 0.3734939759036145; 'support': 52}; 'weighted avg': {'precision': 0.47951505016722407; 'recall': 0.5961538461538461; 'f1-score': 0.5315106580166822; 'support': 52}}
5,3,CNF,4,469,52,29,[16; 17],14,0.664077,0.711538,14,[X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X6 < 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 < 1.650000 OR X3 < 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4672131147540984; 'recall': 0.4253731343283582; 'f1-score': 0.44531250000000006; 'support': 134}; '1.0': {'precision': 0.7780979827089337; 'recall': 0.8059701492537313; 'f1-score': 0.7917888563049854; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6226555487315161; 'recall': 0.6156716417910448; 'f1-score': 0.6185506781524928; 'support': 469}; 'weighted avg': {'precision': 0.689273734721838; 'recall': 0.697228144989339; 'f1-score': 0.6927956116464181; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
5,3,CNF,5,469,52,29,[16; 17],14,0.613384,0.711538,14,[X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4606741573033708; 'recall': 0.30597014925373134; 'f1-score': 0.36771300448430494; 'support': 134}; '1.0': {'precision': 0.7552631578947369; 'recall': 0.8567164179104477; 'f1-score': 0.8027972027972027; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6079686575990538; 'recall': 0.5813432835820895; 'f1-score': 0.5852551036407538; 'support': 469}; 'weighted avg': {'precision': 0.6710948720114894; 'recall': 0.6993603411513859; 'f1-score': 0.6784874318506604; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
5,3,CNF,6,469,52,29,[16; 17],14,0.599596,0.711538,13,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.48404255319148937; 'recall': 0.6791044776119403; 'f1-score': 0.5652173913043479; 'support': 134}; '1.0': {'precision': 0.8469750889679716; 'recall': 0.7104477611940299; 'f1-score': 0.7727272727272726; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6655088210797304; 'recall': 0.6947761194029851; 'f1-score': 0.6689723320158103; 'support': 469}; 'weighted avg': {'precision': 0.7432800787461195; 'recall': 0.7014925373134329; 'f1-score': 0.7134387351778655; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
5,3,CNF,7,469,52,29,[16; 17],14,0.608229,0.615385,14,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.36; 'recall': 0.26865671641791045; 'f1-score': 0.3076923076923077; 'support': 134}; '1.0': {'precision': 0.7344173441734417; 'recall': 0.808955223880597; 'f1-score': 0.7698863636363636; 'support': 335}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.5472086720867209; 'recall': 0.5388059701492538; 'f1-score': 0.5387893356643356; 'support': 469}; 'weighted avg': {'precision': 0.627440960123887; 'recall': 0.6545842217484008; 'f1-score': 0.637830919080919; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.06666666666666667; 'f1-score': 0.09090909090909091; 'support': 15}; '1.0': {'precision': 0.6888888888888889; 'recall': 0.8378378378378378; 'f1-score': 0.7560975609756098; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.41587301587301584; 'recall': 0.45225225225225224; 'f1-score': 0.42350332594235035; 'support': 52}; 'weighted avg': {'precision': 0.5313797313797314; 'recall': 0.6153846153846154; 'f1-score': 0.5642162715333447; 'support': 52}}
5,3,CNF,8,469,52,29,[16; 17],14,0.604653,0.596154,12,[X2 >= 1.650000 OR X4 < 211.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.2916666666666667; 'recall': 0.26119402985074625; 'f1-score': 0.2755905511811023; 'support': 134}; '1.0': {'precision': 0.7163323782234957; 'recall': 0.746268656716418; 'f1-score': 0.7309941520467836; 'support': 335}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.5039995224450812; 'recall': 0.5037313432835822; 'f1-score': 0.5032923516139429; 'support': 469}; 'weighted avg': {'precision': 0.5949993177786873; 'recall': 0.6076759061833689; 'f1-score': 0.6008788375137318; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.2; 'f1-score': 0.22222222222222224; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7567567567567568; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.475; 'recall': 0.4783783783783784; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5701923076923077; 'recall': 0.5961538461538461; 'f1-score': 0.5815850815850816; 'support': 52}}
5,3,CNF,9,469,52,29,[16; 17],14,0.602269,0.653846,15,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000 OR X9 < 0.895000],{'0.0': {'precision': 0.3870967741935484; 'recall': 0.1791044776119403; 'f1-score': 0.24489795918367346; 'support': 134}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.8865671641791045; 'f1-score': 0.8005390835579514; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.558413251961639; 'recall': 0.5328358208955224; 'f1-score': 0.5227185213708124; 'support': 469}; 'weighted avg': {'precision': 0.631834599576535; 'recall': 0.6844349680170576; 'f1-score': 0.6417844765938719; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7021276595744681; 'recall': 0.8918918918918919; 'f1-score': 0.7857142857142857; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.451063829787234; 'recall': 0.47927927927927927; 'f1-score': 0.44285714285714284; 'support': 52}; 'weighted avg': {'precision': 0.5572831423895254; 'recall': 0.6538461538461539; 'f1-score': 0.5879120879120878; 'support': 52}}
5,3,CNF,0,468,53,14,[33; 34],14,0.341913,0.679245,11,[X1 OR X3 >= 1.250000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000] AND [X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.4322033898305085; 'recall': 0.3805970149253731; 'f1-score': 0.40476190476190477; 'support': 134}; '1.0': {'precision': 0.7628571428571429; 'recall': 0.7994011976047904; 'f1-score': 0.7807017543859649; 'support': 334}; 'accuracy': 0.6794871794871795; 'macro avg': {'precision': 0.5975302663438257; 'recall': 0.5899991062650818; 'f1-score': 0.5927318295739348; 'support': 468}; 'weighted avg': {'precision': 0.6681827776743032; 'recall': 0.6794871794871795; 'f1-score': 0.6730608572713835; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.868421052631579; 'f1-score': 0.7951807228915663; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5541666666666667; 'recall': 0.5342105263157895; 'f1-score': 0.5280251440544788; 'support': 53}; 'weighted avg': {'precision': 0.6319182389937106; 'recall': 0.6792452830188679; 'f1-score': 0.643960583927177; 'support': 53}}
5,3,CNF,1,469,52,14,[33; 34],14,0.335065,0.711538,13,[X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.46258503401360546; 'recall': 0.5037037037037037; 'f1-score': 0.4822695035460993; 'support': 135}; '1.0': {'precision': 0.7919254658385093; 'recall': 0.7634730538922155; 'f1-score': 0.7774390243902439; 'support': 334}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6272552499260574; 'recall': 0.6335883787979596; 'f1-score': 0.6298542639681717; 'support': 469}; 'weighted avg': {'precision': 0.6971259811980786; 'recall': 0.6886993603411514; 'f1-score': 0.6924755162581341; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5714285714285714; 'f1-score': 0.5161290322580646; 'support': 14}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6495798319327731; 'recall': 0.6672932330827068; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.732191338073691; 'recall': 0.7115384615384616; 'f1-score': 0.7195689860294368; 'support': 52}}
5,3,CNF,2,469,52,14,[33; 34],14,0.333730,0.711538,14,[(NOT X1) OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.41843971631205673; 'recall': 0.44029850746268656; 'f1-score': 0.4290909090909091; 'support': 134}; '1.0': {'precision': 0.7713414634146342; 'recall': 0.755223880597015; 'f1-score': 0.7631975867269986; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5948905898633454; 'recall': 0.5977611940298507; 'f1-score': 0.5961442479089538; 'support': 469}; 'weighted avg': {'precision': 0.6705123928138977; 'recall': 0.6652452025586354; 'f1-score': 0.6677385359738301; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
5,3,CNF,3,469,52,14,[33; 34],14,0.308469,0.596154,11,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X3 < 1.250000 OR X6 >= 59.500000],{'0.0': {'precision': 0.30973451327433627; 'recall': 0.26119402985074625; 'f1-score': 0.28340080971659914; 'support': 134}; '1.0': {'precision': 0.7219101123595506; 'recall': 0.7671641791044777; 'f1-score': 0.743849493487699; 'support': 335}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.5158223128169435; 'recall': 0.514179104477612; 'f1-score': 0.513625151602149; 'support': 469}; 'weighted avg': {'precision': 0.6041456554780608; 'recall': 0.6226012793176973; 'f1-score': 0.6122927266959562; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
5,3,CNF,4,469,52,14,[33; 34],14,0.325995,0.615385,12,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [(NOT X1) OR X3 >= 1.250000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000 OR X9 < 0.895000],{'0.0': {'precision': 0.4603960396039604; 'recall': 0.6940298507462687; 'f1-score': 0.5535714285714286; 'support': 134}; '1.0': {'precision': 0.846441947565543; 'recall': 0.6746268656716418; 'f1-score': 0.7508305647840532; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6534189935847518; 'recall': 0.6843283582089552; 'f1-score': 0.6522009966777409; 'support': 469}; 'weighted avg': {'precision': 0.7361431167193765; 'recall': 0.6801705756929638; 'f1-score': 0.6944708115804461; 'support': 469}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
5,3,CNF,5,469,52,14,[33; 34],14,0.331518,0.730769,13,[X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X1 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.40816326530612246; 'recall': 0.29850746268656714; 'f1-score': 0.3448275862068965; 'support': 134}; '1.0': {'precision': 0.7466307277628033; 'recall': 0.826865671641791; 'f1-score': 0.7847025495750709; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.5773969965344629; 'recall': 0.5626865671641791; 'f1-score': 0.5647650678909837; 'support': 469}; 'weighted avg': {'precision': 0.6499257384894659; 'recall': 0.67590618336887; 'f1-score': 0.6590239886127354; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
5,3,CNF,6,469,52,14,[33; 34],14,0.344967,0.769231,14,[(NOT X1) OR X2 >= 1.650000 OR X3 < 1.250000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4342105263157895; 'recall': 0.2462686567164179; 'f1-score': 0.3142857142857142; 'support': 134}; '1.0': {'precision': 0.7430025445292621; 'recall': 0.8716417910447761; 'f1-score': 0.8021978021978022; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5886065354225258; 'recall': 0.558955223880597; 'f1-score': 0.5582417582417583; 'support': 469}; 'weighted avg': {'precision': 0.654776253611127; 'recall': 0.6929637526652452; 'f1-score': 0.6627943485086343; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
