lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.046943,0.773585,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4900662251655629; 'recall': 0.5522388059701493; 'f1-score': 0.519298245614035; 'support': 134}; '1.0': {'precision': 0.8107255520504731; 'recall': 0.7694610778443114; 'f1-score': 0.7895545314900153; 'support': 334}; 'accuracy': 0.7072649572649573; 'macro avg': {'precision': 0.650395888608018; 'recall': 0.6608499419072303; 'f1-score': 0.6544263885520252; 'support': 468}; 'weighted avg': {'precision': 0.7189128387971014; 'recall': 0.7072649572649573; 'f1-score': 0.7121734581836449; 'support': 468}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.868421052631579; 'f1-score': 0.8461538461538461; 'support': 38}; 'accuracy': 0.7735849056603774; 'macro avg': {'precision': 0.7201923076923077; 'recall': 0.7008771929824562; 'f1-score': 0.7087912087912088; 'support': 53}; 'weighted avg': {'precision': 0.7656748911465892; 'recall': 0.7735849056603774; 'f1-score': 0.7684014099108439; 'support': 53}}
5,2,CNF,1,469,52,7,[67; 67],14,0.250190,0.673077,9,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.39285714285714285; 'recall': 0.24444444444444444; 'f1-score': 0.3013698630136986; 'support': 135}; '1.0': {'precision': 0.7350649350649351; 'recall': 0.8473053892215568; 'f1-score': 0.7872044506258692; 'support': 334}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.563961038961039; 'recall': 0.5458749168330006; 'f1-score': 0.5442871568197839; 'support': 469}; 'weighted avg': {'precision': 0.636561626007255; 'recall': 0.673773987206823; 'f1-score': 0.647358673807867; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.35714285714285715; 'f1-score': 0.3703703703703704; 'support': 14}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.7894736842105263; 'f1-score': 0.7792207792207793; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.576923076923077; 'recall': 0.5733082706766918; 'f1-score': 0.5747955747955749; 'support': 52}; 'weighted avg': {'precision': 0.6656804733727811; 'recall': 0.6730769230769231; 'f1-score': 0.6691456691456691; 'support': 52}}
5,2,CNF,2,469,52,7,[67; 67],14,0.265190,0.673077,9,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4608695652173913; 'recall': 0.39552238805970147; 'f1-score': 0.42570281124497994; 'support': 134}; '1.0': {'precision': 0.7711864406779662; 'recall': 0.8149253731343283; 'f1-score': 0.7924528301886792; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6160280029476788; 'recall': 0.6052238805970149; 'f1-score': 0.6090778207168296; 'support': 469}; 'weighted avg': {'precision': 0.6825244762606592; 'recall': 0.6950959488272921; 'f1-score': 0.6876671104904795; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
5,2,CNF,3,469,52,7,[67; 67],14,0.237561,0.653846,9,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4690265486725664; 'recall': 0.39552238805970147; 'f1-score': 0.4291497975708502; 'support': 134}; '1.0': {'precision': 0.7724719101123596; 'recall': 0.8208955223880597; 'f1-score': 0.7959479015918959; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.620749229392463; 'recall': 0.6082089552238806; 'f1-score': 0.612548849581373; 'support': 469}; 'weighted avg': {'precision': 0.6857732354152759; 'recall': 0.6993603411513859; 'f1-score': 0.6911484433001684; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
5,2,CNF,4,469,52,7,[67; 67],14,0.231248,0.711538,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4827586206896552; 'recall': 0.31343283582089554; 'f1-score': 0.38009049773755654; 'support': 134}; '1.0': {'precision': 0.7591623036649214; 'recall': 0.8656716417910447; 'f1-score': 0.8089260808926081; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6209604621772883; 'recall': 0.5895522388059702; 'f1-score': 0.5945082893150824; 'support': 469}; 'weighted avg': {'precision': 0.6801898228148454; 'recall': 0.7078891257995735; 'f1-score': 0.6864016285625935; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
5,2,CNF,5,469,52,7,[67; 67],14,0.224717,0.576923,11,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5277777777777778; 'recall': 0.5671641791044776; 'f1-score': 0.5467625899280575; 'support': 134}; '1.0': {'precision': 0.8215384615384616; 'recall': 0.7970149253731343; 'f1-score': 0.8090909090909091; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6746581196581196; 'recall': 0.682089552238806; 'f1-score': 0.6779267495094833; 'support': 469}; 'weighted avg': {'precision': 0.7376068376068377; 'recall': 0.7313432835820896; 'f1-score': 0.7341399607586658; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
5,2,CNF,6,469,52,7,[67; 67],14,0.231544,0.711538,10,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4861878453038674; 'recall': 0.6567164179104478; 'f1-score': 0.5587301587301587; 'support': 134}; '1.0': {'precision': 0.8402777777777778; 'recall': 0.7223880597014926; 'f1-score': 0.7768860353130016; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6632328115408226; 'recall': 0.6895522388059702; 'f1-score': 0.6678080970215802; 'support': 469}; 'weighted avg': {'precision': 0.7391092256423748; 'recall': 0.7036247334754797; 'f1-score': 0.7145557848607609; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
5,2,CNF,7,469,52,7,[67; 67],14,0.216510,0.750000,10,[(NOT X1) OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5111111111111111; 'recall': 0.5149253731343284; 'f1-score': 0.5130111524163569; 'support': 134}; '1.0': {'precision': 0.8053892215568862; 'recall': 0.8029850746268656; 'f1-score': 0.804185351270553; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6582501663339986; 'recall': 0.658955223880597; 'f1-score': 0.658598251843455; 'support': 469}; 'weighted avg': {'precision': 0.7213097614295219; 'recall': 0.720682302771855; 'f1-score': 0.720992723026497; 'support': 469}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.8108108108108109; 'f1-score': 0.8219178082191781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6979166666666667; 'recall': 0.7054054054054054; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7552083333333334; 'recall': 0.75; 'f1-score': 0.7523199292973929; 'support': 52}}
5,2,CNF,8,469,52,7,[67; 67],14,0.228269,0.673077,9,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.49193548387096775; 'recall': 0.4552238805970149; 'f1-score': 0.4728682170542636; 'support': 134}; '1.0': {'precision': 0.7884057971014493; 'recall': 0.8119402985074626; 'f1-score': 0.7999999999999999; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6401706404862085; 'recall': 0.6335820895522388; 'f1-score': 0.6364341085271318; 'support': 469}; 'weighted avg': {'precision': 0.7036999933213117; 'recall': 0.7100213219616205; 'f1-score': 0.7065337763012183; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
5,2,CNF,9,469,52,7,[67; 67],14,0.207322,0.673077,8,[(NOT X1) OR X4 >= 211.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.46511627906976744; 'recall': 0.29850746268656714; 'f1-score': 0.36363636363636365; 'support': 134}; '1.0': {'precision': 0.7545691906005222; 'recall': 0.8626865671641791; 'f1-score': 0.8050139275766017; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6098427348351448; 'recall': 0.5805970149253732; 'f1-score': 0.5843251456064826; 'support': 469}; 'weighted avg': {'precision': 0.6718683587345923; 'recall': 0.7014925373134329; 'f1-score': 0.6789060521651052; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
5,2,CNF,0,468,53,3,[156; 156],14,1.098891,0.660377,10,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5375; 'recall': 0.3208955223880597; 'f1-score': 0.40186915887850466; 'support': 134}; '1.0': {'precision': 0.7654639175257731; 'recall': 0.8892215568862275; 'f1-score': 0.8227146814404432; 'support': 334}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6514819587628866; 'recall': 0.6050585396371436; 'f1-score': 0.612291920159474; 'support': 468}; 'weighted avg': {'precision': 0.7001921975504449; 'recall': 0.7264957264957265; 'f1-score': 0.7022161771171532; 'support': 468}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.4541666666666667; 'recall': 0.4807017543859649; 'f1-score': 0.4453488372093023; 'support': 53}; 'weighted avg': {'precision': 0.5644654088050315; 'recall': 0.660377358490566; 'f1-score': 0.5952172005265467; 'support': 53}}
5,2,CNF,1,469,52,3,[156; 157],14,0.926509,0.730769,11,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5471698113207547; 'recall': 0.21481481481481482; 'f1-score': 0.30851063829787234; 'support': 135}; '1.0': {'precision': 0.7451923076923077; 'recall': 0.9281437125748503; 'f1-score': 0.8266666666666667; 'support': 334}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6461810595065312; 'recall': 0.5714792636948326; 'f1-score': 0.5675886524822695; 'support': 469}; 'weighted avg': {'precision': 0.6881922287793873; 'recall': 0.7228144989339019; 'f1-score': 0.677517276837696; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2857142857142857; 'f1-score': 0.36363636363636365; 'support': 14}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6363636363636364; 'recall': 0.5902255639097744; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.6993006993006993; 'recall': 0.7307692307692307; 'f1-score': 0.7039058502473138; 'support': 52}}
5,2,CNF,2,469,52,3,[156; 157],14,1.584694,0.692308,9,[X1 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5324675324675324; 'recall': 0.30597014925373134; 'f1-score': 0.3886255924170616; 'support': 134}; '1.0': {'precision': 0.7627551020408163; 'recall': 0.8925373134328358; 'f1-score': 0.8225584594222833; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6476113172541744; 'recall': 0.5992537313432835; 'f1-score': 0.6055920259196725; 'support': 469}; 'weighted avg': {'precision': 0.6969586535913066; 'recall': 0.7249466950959488; 'f1-score': 0.6985776402779343; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
5,2,CNF,3,469,52,3,[156; 157],14,0.423004,0.769231,9,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.5597014925373134; 'f1-score': 0.5376344086021504; 'support': 134}; '1.0': {'precision': 0.8179012345679012; 'recall': 0.7910447761194029; 'f1-score': 0.8042488619119877; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.667571306939123; 'recall': 0.6753731343283582; 'f1-score': 0.6709416352570691; 'support': 469}; 'weighted avg': {'precision': 0.7319984187800279; 'recall': 0.7249466950959488; 'f1-score': 0.7280733038234628; 'support': 469}},{'0.0': {'precision': 0.5882352941176471; 'recall': 0.6666666666666666; 'f1-score': 0.625; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8108108108108109; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7226890756302521; 'recall': 0.7387387387387387; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7795733678086619; 'recall': 0.7692307692307693; 'f1-score': 0.7732371794871795; 'support': 52}}
5,2,CNF,4,469,52,3,[156; 157],14,0.916675,0.596154,10,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.49375; 'recall': 0.5895522388059702; 'f1-score': 0.5374149659863945; 'support': 134}; '1.0': {'precision': 0.8220064724919094; 'recall': 0.7582089552238805; 'f1-score': 0.7888198757763976; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6578782362459548; 'recall': 0.6738805970149253; 'f1-score': 0.663117420881396; 'support': 469}; 'weighted avg': {'precision': 0.7282189089227925; 'recall': 0.7100213219616205; 'f1-score': 0.7169899015506824; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.5945945945945946; 'f1-score': 0.676923076923077; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5803571428571428; 'recall': 0.5972972972972973; 'f1-score': 0.5692307692307692; 'support': 52}; 'weighted avg': {'precision': 0.667239010989011; 'recall': 0.5961538461538461; 'f1-score': 0.6147928994082841; 'support': 52}}
5,2,CNF,5,469,52,3,[156; 157],14,0.758966,0.576923,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5467625899280576; 'recall': 0.5671641791044776; 'f1-score': 0.5567765567765568; 'support': 134}; '1.0': {'precision': 0.8242424242424242; 'recall': 0.8119402985074626; 'f1-score': 0.8180451127819549; 'support': 335}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.685502507085241; 'recall': 0.68955223880597; 'f1-score': 0.6874108347792558; 'support': 469}; 'weighted avg': {'precision': 0.7449624715811766; 'recall': 0.7420042643923241; 'f1-score': 0.7433969539232698; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
5,2,CNF,6,469,52,3,[156; 157],14,1.142621,0.769231,10,[X1 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5147058823529411; 'recall': 0.26119402985074625; 'f1-score': 0.34653465346534645; 'support': 134}; '1.0': {'precision': 0.7531172069825436; 'recall': 0.9014925373134328; 'f1-score': 0.8206521739130435; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6339115446677424; 'recall': 0.5813432835820895; 'f1-score': 0.5835934136891949; 'support': 469}; 'weighted avg': {'precision': 0.6849996856598; 'recall': 0.7185501066098081; 'f1-score': 0.6851900252137015; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.26666666666666666; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.972972972972973; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7829787234042553; 'recall': 0.6198198198198198; 'f1-score': 0.6285714285714286; 'support': 52}; 'weighted avg': {'precision': 0.7757774140752863; 'recall': 0.7692307692307693; 'f1-score': 0.7252747252747251; 'support': 52}}
5,2,CNF,7,469,52,3,[156; 157],14,0.696353,0.730769,11,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5073529411764706; 'recall': 0.5149253731343284; 'f1-score': 0.5111111111111111; 'support': 134}; '1.0': {'precision': 0.8048048048048048; 'recall': 0.8; 'f1-score': 0.8023952095808384; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6560788729906377; 'recall': 0.6574626865671642; 'f1-score': 0.6567531603459748; 'support': 469}; 'weighted avg': {'precision': 0.7198185580538522; 'recall': 0.7185501066098081; 'f1-score': 0.7191711814466306; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
