l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1014.759483,0.783692,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8024033749520604; 'recall': 0.940418518703491; 'f1-score': 0.8659461945274776; 'support': 20023}; '1': {'precision': 0.5896112831097351; 'recall': 0.26987875925051175; 'f1-score': 0.3702743573125945; 'support': 6351}; 'accuracy': 0.778948964889664; 'macro avg': {'precision': 0.6960073290308977; 'recall': 0.6051486389770013; 'f1-score': 0.6181102759200361; 'support': 26374}; 'weighted avg': {'precision': 0.7511619032264744; 'recall': 0.778948964889664; 'f1-score': 0.7465857699369064; 'support': 26374}},{'0': {'precision': 0.8084528887165569; 'recall': 0.9370786516853933; 'f1-score': 0.8680266444629475; 'support': 2225}; '1': {'precision': 0.6022727272727273; 'recall': 0.3002832861189802; 'f1-score': 0.4007561436672969; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7053628079946421; 'recall': 0.6186809689021867; 'f1-score': 0.6343913940651222; 'support': 2931}; 'weighted avg': {'precision': 0.7587895676727685; 'recall': 0.7836915728420334; 'f1-score': 0.7554735999178334; 'support': 2931}}
l: 10,1,CNF,5,26375,2930,1,[26375; 26375],262,1012.737836,0.773379,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 41],{'0': {'precision': 0.803830205617065; 'recall': 0.9391200119862159; 'f1-score': 0.8662244333886125; 'support': 20023}; '1': {'precision': 0.5912139503688799; 'recall': 0.27755037783375314; 'f1-score': 0.3777587315191772; 'support': 6352}; 'accuracy': 0.7797914691943127; 'macro avg': {'precision': 0.6975220779929725; 'recall': 0.6083351949099844; 'f1-score': 0.6219915824538949; 'support': 26375}; 'weighted avg': {'precision': 0.7526249562014642; 'recall': 0.7797914691943127; 'f1-score': 0.7485852243545024; 'support': 26375}},{'0': {'precision': 0.7982422621322125; 'recall': 0.938876404494382; 'f1-score': 0.8628665840561751; 'support': 2225}; '1': {'precision': 0.5654952076677316; 'recall': 0.251063829787234; 'f1-score': 0.34774066797642433; 'support': 705}; 'accuracy': 0.7733788395904437; 'macro avg': {'precision': 0.6818687348999721; 'recall': 0.594970117140808; 'f1-score': 0.6053036260162997; 'support': 2930}; 'weighted avg': {'precision': 0.7422399845221581; 'recall': 0.7733788395904437; 'f1-score': 0.7389199045898869; 'support': 2930}}
l: 10,1,CNF,6,26375,2930,1,[26375; 26375],262,1012.387645,0.775085,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 18 OR X13 == 20],{'0': {'precision': 0.7944983818770227; 'recall': 0.9563501972731359; 'f1-score': 0.867943342776204; 'support': 20023}; '1': {'precision': 0.6154861416630004; 'recall': 0.2202455919395466; 'f1-score': 0.3244057971014493; 'support': 6352}; 'accuracy': 0.7790710900473934; 'macro avg': {'precision': 0.7049922617700115; 'recall': 0.5882978946063412; 'f1-score': 0.5961745699388267; 'support': 26375}; 'weighted avg': {'precision': 0.7513861259589384; 'recall': 0.7790710900473934; 'f1-score': 0.7370409545249798; 'support': 26375}},{'0': {'precision': 0.7895710059171598; 'recall': 0.9595505617977528; 'f1-score': 0.866301481030635; 'support': 2225}; '1': {'precision': 0.6017699115044248; 'recall': 0.19290780141843972; 'f1-score': 0.29215896885069814; 'support': 705}; 'accuracy': 0.7750853242320819; 'macro avg': {'precision': 0.6956704587107922; 'recall': 0.5762291816080962; 'f1-score': 0.5792302249406666; 'support': 2930}; 'weighted avg': {'precision': 0.7443833705721161; 'recall': 0.7750853242320819; 'f1-score': 0.7281545625709573; 'support': 2930}}
l: 10,1,CNF,7,26375,2930,1,[26375; 26375],262,1013.108220,0.784300,3,[X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.7933901389808075; 'recall': 0.9579483593867053; 'f1-score': 0.8679381886468021; 'support': 20023}; '1': {'precision': 0.6170986812187358; 'recall': 0.21363350125944586; 'f1-score': 0.3173897789732195; 'support': 6352}; 'accuracy': 0.7786919431279621; 'macro avg': {'precision': 0.7052444100997717; 'recall': 0.5857909303230756; 'f1-score': 0.5926639838100107; 'support': 26375}; 'weighted avg': {'precision': 0.7509331403190187; 'recall': 0.7786919431279621; 'f1-score': 0.735347345111386; 'support': 26375}},{'0': {'precision': 0.7959866220735786; 'recall': 0.9626966292134832; 'f1-score': 0.871440195280716; 'support': 2225}; '1': {'precision': 0.6527196652719666; 'recall': 0.22127659574468084; 'f1-score': 0.3305084745762712; 'support': 705}; 'accuracy': 0.7843003412969284; 'macro avg': {'precision': 0.7243531436727726; 'recall': 0.591986612479082; 'f1-score': 0.6009743349284936; 'support': 2930}; 'weighted avg': {'precision': 0.7615145386110745; 'recall': 0.7843003412969284; 'f1-score': 0.7412842693091688; 'support': 2930}}
l: 10,1,CNF,8,26375,2930,1,[26375; 26375],262,1011.954208,0.778498,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.802943686006826; 'recall': 0.9399220934878146; 'f1-score': 0.8660500644211302; 'support': 20024}; '1': {'precision': 0.5901192504258944; 'recall': 0.27271295858919853; 'f1-score': 0.3730346758561275; 'support': 6351}; 'accuracy': 0.779260663507109; 'macro avg': {'precision': 0.6965314682163601; 'recall': 0.6063175260385065; 'f1-score': 0.6195423701386289; 'support': 26375}; 'weighted avg': {'precision': 0.7516963688362289; 'recall': 0.779260663507109; 'f1-score': 0.7473338281073357; 'support': 26375}},{'0': {'precision': 0.8060629615235134; 'recall': 0.9325539568345323; 'f1-score': 0.8647071086095477; 'support': 2224}; '1': {'precision': 0.5798319327731093; 'recall': 0.29320113314447593; 'f1-score': 0.38946378174976487; 'support': 706}; 'accuracy': 0.7784982935153584; 'macro avg': {'precision': 0.6929474471483114; 'recall': 0.6128775449895041; 'f1-score': 0.6270854451796563; 'support': 2930}; 'weighted avg': {'precision': 0.7515513211488427; 'recall': 0.7784982935153584; 'f1-score': 0.7501945527177365; 'support': 2930}}
l: 10,1,CNF,9,26375,2930,1,[26375; 26375],262,1012.206638,0.780887,7,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 1 OR X13 == 18],{'0': {'precision': 0.803413319645836; 'recall': 0.9380243707550939; 'f1-score': 0.8655162085570122; 'support': 20024}; '1': {'precision': 0.585781041388518; 'recall': 0.27633443552196507; 'f1-score': 0.37552155771905427; 'support': 6351}; 'accuracy': 0.7786919431279621; 'macro avg': {'precision': 0.694597180517177; 'recall': 0.6071794031385295; 'f1-score': 0.6205188831380333; 'support': 26375}; 'weighted avg': {'precision': 0.7510082921875525; 'recall': 0.7786919431279621; 'f1-score': 0.7475273544348559; 'support': 26375}},{'0': {'precision': 0.8023700305810397; 'recall': 0.9437949640287769; 'f1-score': 0.8673553719008265; 'support': 2224}; '1': {'precision': 0.6019108280254777; 'recall': 0.26770538243626063; 'f1-score': 0.37058823529411766; 'support': 706}; 'accuracy': 0.7808873720136519; 'macro avg': {'precision': 0.7021404293032587; 'recall': 0.6057501732325188; 'f1-score': 0.6189718035974721; 'support': 2930}; 'weighted avg': {'precision': 0.7540682568594607; 'recall': 0.7808873720136519; 'f1-score': 0.747656532841326; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.778229 (+- 0.003555), (mean training time) 1012.220169 (+- 0.478579)
l: 10,1,DNF,0,26374,2931,1,[26374; 26374],262,1009.338545,0.793927,41,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 7 AND X1 != 8 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 3 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 4 AND X13 != 7 AND X13 != 10 AND X13 != 18 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8188629928120236; 'recall': 0.9387704140238725; 'f1-score': 0.8747266043091814; 'support': 20023}; '1': {'precision': 0.6414156186019304; 'recall': 0.34529995276334435; 'f1-score': 0.4489252814738997; 'support': 6351}; 'accuracy': 0.7958595586562524; 'macro avg': {'precision': 0.7301393057069769; 'recall': 0.6420351833936084; 'f1-score': 0.6618259428915405; 'support': 26374}; 'weighted avg': {'precision': 0.7761327177832718; 'recall': 0.7958595586562524; 'f1-score': 0.77219137259132; 'support': 26374}},{'0': {'precision': 0.8192201654194565; 'recall': 0.9348314606741573; 'f1-score': 0.873215785054576; 'support': 2225}; '1': {'precision': 0.6301020408163265; 'recall': 0.34985835694050993; 'f1-score': 0.44990892531876137; 'support': 706}; 'accuracy': 0.7939269873763221; 'macro avg': {'precision': 0.7246611031178916; 'recall': 0.6423449088073336; 'f1-score': 0.6615623551866687; 'support': 2931}; 'weighted avg': {'precision': 0.7736666355764644; 'recall': 0.7939269873763221; 'f1-score': 0.7712524131768943; 'support': 2931}}
l: 10,1,DNF,1,26374,2931,1,[26374; 26374],262,1008.964243,0.778233,40,[X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 < 219632.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 14 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 11 AND X13 != 12 AND X13 != 22 AND X13 != 33],{'0': {'precision': 0.7809824422963109; 'recall': 0.988563152374769; 'f1-score': 0.8725974254981484; 'support': 20023}; '1': {'precision': 0.7774538386783285; 'recall': 0.1259644150527476; 'f1-score': 0.21680216802168023; 'support': 6351}; 'accuracy': 0.7808447713657389; 'macro avg': {'precision': 0.7792181404873197; 'recall': 0.5572637837137583; 'f1-score': 0.5446997967599143; 'support': 26374}; 'weighted avg': {'precision': 0.7801327357073291; 'recall': 0.7808447713657389; 'f1-score': 0.7146784264751314; 'support': 26374}},{'0': {'precision': 0.7791563275434243; 'recall': 0.9878651685393258; 'f1-score': 0.8711850971066192; 'support': 2225}; '1': {'precision': 0.7545454545454545; 'recall': 0.11756373937677053; 'f1-score': 0.2034313725490196; 'support': 706}; 'accuracy': 0.7782326850904129; 'macro avg': {'precision': 0.7668508910444394; 'recall': 0.5527144539580482; 'f1-score': 0.5373082348278194; 'support': 2931}; 'weighted avg': {'precision': 0.773228222345005; 'recall': 0.7782326850904129; 'f1-score': 0.7103409723923014; 'support': 2931}}
l: 10,1,DNF,2,26374,2931,1,[26374; 26374],262,1009.882779,0.785397,43,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 20 AND X13 != 22 AND X13 != 41],{'0': {'precision': 0.78331690001972; 'recall': 0.991909304300055; 'f1-score': 0.8753581030455289; 'support': 20023}; '1': {'precision': 0.8410206084396468; 'recall': 0.13493937962525587; 'f1-score': 0.23256445047489827; 'support': 6351}; 'accuracy': 0.7855463714264048; 'macro avg': {'precision': 0.8121687542296834; 'recall': 0.5634243419626555; 'f1-score': 0.5539612767602136; 'support': 26374}; 'weighted avg': {'precision': 0.797212261063739; 'recall': 0.7855463714264048; 'f1-score': 0.7205699598940889; 'support': 26374}},{'0': {'precision': 0.7833806818181818; 'recall': 0.9914606741573033; 'f1-score': 0.8752231700059512; 'support': 2225}; '1': {'precision': 0.8347826086956521; 'recall': 0.1359773371104816; 'f1-score': 0.2338611449451888; 'support': 706}; 'accuracy': 0.7853974752644148; 'macro avg': {'precision': 0.809081645256917; 'recall': 0.5637190056338924; 'f1-score': 0.55454215747557; 'support': 2931}; 'weighted avg': {'precision': 0.7957620398446211; 'recall': 0.7853974752644148; 'f1-score': 0.7207361042628948; 'support': 2931}}
l: 10,1,DNF,3,26374,2931,1,[26374; 26374],262,1009.548170,0.777209,40,[X0 < 50.000000 AND X0 >= 30.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X8 == 4 AND X9 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7760302841086482; 'recall': 0.993107925885232; 'f1-score': 0.8712511227462922; 'support': 20023}; '1': {'precision': 0.816; 'recall': 0.09636277751535191; 'f1-score': 0.1723700887198986; 'support': 6351}; 'accuracy': 0.7771669068021536; 'macro avg': {'precision': 0.796015142054324; 'recall': 0.544735351700292; 'f1-score': 0.5218106057330955; 'support': 26374}; 'weighted avg': {'precision': 0.7856552050772527; 'recall': 0.7771669068021536; 'f1-score': 0.7029568387127126; 'support': 26374}},{'0': {'precision': 0.7767605633802817; 'recall': 0.9914606741573033; 'f1-score': 0.8710760118460019; 'support': 2225}; '1': {'precision': 0.7912087912087912; 'recall': 0.10198300283286119; 'f1-score': 0.18067754077791717; 'support': 706}; 'accuracy': 0.777209143636984; 'macro avg': {'precision': 0.7839846772945365; 'recall': 0.5467218384950823; 'f1-score': 0.5258767763119595; 'support': 2931}; 'weighted avg': {'precision': 0.7802407574597521; 'recall': 0.777209143636984; 'f1-score': 0.7047773695484695; 'support': 2931}}
l: 10,1,DNF,4,26374,2931,1,[26374; 26374],262,1009.283286,0.783350,40,[X0 >= 33.000000 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 14 AND X3 != 15 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7805691854759568; 'recall': 0.993107925885232; 'f1-score': 0.8741043562354388; 'support': 20023}; '1': {'precision': 0.8464961067853171; 'recall': 0.11982364981892615; 'f1-score': 0.20993103448275863; 'support': 6351}; 'accuracy': 0.7828164101008569; 'macro avg': {'precision': 0.8135326461306369; 'recall': 0.5564657878520791; 'f1-score': 0.5420176953590987; 'support': 26374}; 'weighted avg': {'precision': 0.7964447400841218; 'recall': 0.7828164101008569; 'f1-score': 0.7141678746076512; 'support': 26374}},{'0': {'precision': 0.7815155807365439; 'recall': 0.9919101123595505; 'f1-score': 0.8742325212913449; 'support': 2225}; '1': {'precision': 0.8317757009345794; 'recall': 0.12606232294617564; 'f1-score': 0.21894218942189422; 'support': 706}; 'accuracy': 0.7833503923575571; 'macro avg': {'precision': 0.8066456408355617; 'recall': 0.558986217652863; 'f1-score': 0.5465873553566195; 'support': 2931}; 'weighted avg': {'precision': 0.7936219078807994; 'recall': 0.7833503923575571; 'f1-score': 0.7163904966240531; 'support': 2931}}
l: 10,1,DNF,5,26375,2930,1,[26375; 26375],262,1009.339064,0.801706,51,[X0 >= 30.000000 AND X1 != 2 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 16 AND X13 != 19 AND X13 != 21 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8445663154856401; 'recall': 0.8767916895570095; 'f1-score': 0.8603773584905661; 'support': 20023}; '1': {'precision': 0.5585182534001432; 'recall': 0.4913413098236776; 'f1-score': 0.5227805695142378; 'support': 6352}; 'accuracy': 0.7839620853080569; 'macro avg': {'precision': 0.7015422844428916; 'recall': 0.6840664996903435; 'f1-score': 0.6915789640024019; 'support': 26375}; 'weighted avg': {'precision': 0.7756761812537131; 'recall': 0.7839620853080569; 'f1-score': 0.7790725318146368; 'support': 26375}},{'0': {'precision': 0.8558441558441559; 'recall': 0.8885393258426967; 'f1-score': 0.8718853362734289; 'support': 2225}; '1': {'precision': 0.6; 'recall': 0.5276595744680851; 'f1-score': 0.5615094339622642; 'support': 705}; 'accuracy': 0.8017064846416382; 'macro avg': {'precision': 0.7279220779220779; 'recall': 0.7080994501553909; 'f1-score': 0.7166973851178465; 'support': 2930}; 'weighted avg': {'precision': 0.794284384557422; 'recall': 0.8017064846416382; 'f1-score': 0.7972044451029952; 'support': 2930}}
l: 10,1,DNF,6,26375,2930,1,[26375; 26375],262,1009.384776,0.776792,39,[X0 >= 41.000000 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 4 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 16 AND X13 != 23 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 37 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8157028059544197; 'recall': 0.9277331069270339; 'f1-score': 0.8681185157491355; 'support': 20023}; '1': {'precision': 0.5982787340366463; 'recall': 0.3392632241813602; 'f1-score': 0.43299176210568613; 'support': 6352}; 'accuracy': 0.7860094786729858; 'macro avg': {'precision': 0.706990769995533; 'recall': 0.633498165554197; 'f1-score': 0.6505551389274108; 'support': 26375}; 'weighted avg': {'precision': 0.7633396702265829; 'recall': 0.7860094786729858; 'f1-score': 0.7633251455446544; 'support': 26375}},{'0': {'precision': 0.8138234119057132; 'recall': 0.915505617977528; 'f1-score': 0.8616751269035533; 'support': 2225}; '1': {'precision': 0.5597189695550351; 'recall': 0.33900709219858155; 'f1-score': 0.42226148409893993; 'support': 705}; 'accuracy': 0.7767918088737201; 'macro avg': {'precision': 0.6867711907303742; 'recall': 0.6272563550880548; 'f1-score': 0.6419683055012466; 'support': 2930}; 'weighted avg': {'precision': 0.7526822406233828; 'recall': 0.7767918088737201; 'f1-score': 0.755945905682648; 'support': 2930}}
l: 10,1,DNF,7,26375,2930,1,[26375; 26375],262,1009.500056,0.777133,40,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 8 AND X3 != 14 AND X4 >= 11.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 35 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.7793403321842682; 'recall': 0.9936073515457224; 'f1-score': 0.8735263770279467; 'support': 20023}; '1': {'precision': 0.8488783943329398; 'recall': 0.1131926952141058; 'f1-score': 0.19974996527295458; 'support': 6352}; 'accuracy': 0.7815734597156399; 'macro avg': {'precision': 0.8141093632586041; 'recall': 0.5534000233799141; 'f1-score': 0.5366381711504506; 'support': 26375}; 'weighted avg': {'precision': 0.7960874704124525; 'recall': 0.7815734597156399; 'f1-score': 0.7112580256547634; 'support': 26375}},{'0': {'precision': 0.7769556025369979; 'recall': 0.9910112359550561; 'f1-score': 0.8710250839423267; 'support': 2225}; '1': {'precision': 0.782608695652174; 'recall': 0.10212765957446808; 'f1-score': 0.18067754077791717; 'support': 705}; 'accuracy': 0.7771331058020478; 'macro avg': {'precision': 0.779782149094586; 'recall': 0.5465694477647621; 'f1-score': 0.525851312360122; 'support': 2930}; 'weighted avg': {'precision': 0.7783158177746086; 'recall': 0.7771331058020478; 'f1-score': 0.7049175692901395; 'support': 2930}}
l: 10,1,DNF,8,26375,2930,1,[26375; 26375],262,1009.544616,0.782594,40,[X0 >= 30.000000 AND X1 != 2 AND X1 != 3 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X3 != 14 AND X3 != 15 AND X5 == 2 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 33 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8304748732134625; 'recall': 0.8995705153815422; 'f1-score': 0.86364290166371; 'support': 20024}; '1': {'precision': 0.5707577374599787; 'recall': 0.42103605731380883; 'f1-score': 0.4845958680681406; 'support': 6351}; 'accuracy': 0.7843412322274882; 'macro avg': {'precision': 0.7006163053367206; 'recall': 0.6603032863476755; 'f1-score': 0.6741193848659253; 'support': 26375}; 'weighted avg': {'precision': 0.767935971633543; 'recall': 0.7843412322274882; 'f1-score': 0.772369813119048; 'support': 26375}},{'0': {'precision': 0.8318695106649937; 'recall': 0.8943345323741008; 'f1-score': 0.8619718309859155; 'support': 2224}; '1': {'precision': 0.5640074211502782; 'recall': 0.43059490084985835; 'f1-score': 0.4883534136546185; 'support': 706}; 'accuracy': 0.7825938566552901; 'macro avg': {'precision': 0.697938465907636; 'recall': 0.6624647166119796; 'f1-score': 0.6751626223202669; 'support': 2930}; 'weighted avg': {'precision': 0.767326631758035; 'recall': 0.7825938566552901; 'f1-score': 0.771946369335439; 'support': 2930}}
l: 10,1,DNF,9,26375,2930,1,[26375; 26375],262,1009.679019,0.776109,50,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 10 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 26 AND X13 != 30 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.7810253388332351; 'recall': 0.9928585697163403; 'f1-score': 0.8742936300270454; 'support': 20024}; '1': {'precision': 0.8445652173913043; 'recall': 0.1223429381199811; 'f1-score': 0.21372575986796866; 'support': 6351}; 'accuracy': 0.7832417061611374; 'macro avg': {'precision': 0.8127952781122697; 'recall': 0.5576007539181608; 'f1-score': 0.5440096949475071; 'support': 26375}; 'weighted avg': {'precision': 0.796325500680526; 'recall': 0.7832417061611374; 'f1-score': 0.7152313914154702; 'support': 26375}},{'0': {'precision': 0.7766407904022583; 'recall': 0.989658273381295; 'f1-score': 0.8703044681692369; 'support': 2224}; '1': {'precision': 0.7604166666666666; 'recall': 0.10339943342776203; 'f1-score': 0.18204488778054864; 'support': 706}; 'accuracy': 0.7761092150170649; 'macro avg': {'precision': 0.7685287285344624; 'recall': 0.5465288534045285; 'f1-score': 0.5261746779748928; 'support': 2930}; 'weighted avg': {'precision': 0.7727314964236481; 'recall': 0.7761092150170649; 'f1-score': 0.7044644464100512; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.783245 (+- 0.008071), (mean training time) 1009.446456 (+- 0.235256)
