l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1013.726703,0.783692,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7956150130063173; 'recall': 0.9622471910112359; 'f1-score': 0.8710333604556549; 'support': 2225}; '1': {'precision': 0.65; 'recall': 0.22096317280453256; 'f1-score': 0.32980972515856233; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7228075065031587; 'recall': 0.5916051819078842; 'f1-score': 0.6004215428071087; 'support': 2931}; 'weighted avg': {'precision': 0.7605402265230488; 'recall': 0.7836915728420334; 'f1-score': 0.740666971332575; 'support': 2931}}
l: 10,1,CNF,3,26374,2931,1,[26374; 26374],262,1011.537382,0.781986,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8036983135005564; 'recall': 0.9377216201368427; 'f1-score': 0.8655526103491991; 'support': 20023}; '1': {'precision': 0.5859893758300133; 'recall': 0.27790899071012437; 'f1-score': 0.377015913702873; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.6948438446652849; 'recall': 0.6078153054234835; 'f1-score': 0.621284262026036; 'support': 26374}; 'weighted avg': {'precision': 0.7512728390505065; 'recall': 0.7788352165010995; 'f1-score': 0.747910365699134; 'support': 26374}},{'0': {'precision': 0.8003787878787879; 'recall': 0.9496629213483146; 'f1-score': 0.8686536485097637; 'support': 2225}; '1': {'precision': 0.6151202749140894; 'recall': 0.2535410764872521; 'f1-score': 0.3590772316950852; 'support': 706}; 'accuracy': 0.781985670419652; 'macro avg': {'precision': 0.7077495313964386; 'recall': 0.6016019989177834; 'f1-score': 0.6138654401024244; 'support': 2931}; 'weighted avg': {'precision': 0.7557549358988912; 'recall': 0.781985670419652; 'f1-score': 0.7459102332005985; 'support': 2931}}
l: 10,1,CNF,4,26374,2931,1,[26374; 26374],262,1011.725982,0.772774,7,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 10 OR X13 == 18 OR X13 == 34 OR X13 == 37],{'0': {'precision': 0.7943956226164816; 'recall': 0.9570993357638715; 'f1-score': 0.8681903640111446; 'support': 20023}; '1': {'precision': 0.6182222222222222; 'recall': 0.21902062667296487; 'f1-score': 0.3234507615393559; 'support': 6351}; 'accuracy': 0.7793660423144005; 'macro avg': {'precision': 0.706308922419352; 'recall': 0.5880599812184182; 'f1-score': 0.5958205627752502; 'support': 26374}; 'weighted avg': {'precision': 0.7519721272838077; 'recall': 0.7793660423144005; 'f1-score': 0.7370141595939788; 'support': 26374}},{'0': {'precision': 0.7901004838109416; 'recall': 0.9541573033707865; 'f1-score': 0.864413680781759; 'support': 2225}; '1': {'precision': 0.5819672131147541; 'recall': 0.20113314447592068; 'f1-score': 0.29894736842105263; 'support': 706}; 'accuracy': 0.7727737973387923; 'macro avg': {'precision': 0.6860338484628479; 'recall': 0.5776452239233536; 'f1-score': 0.5816805246014058; 'support': 2931}; 'weighted avg': {'precision': 0.7399667106579192; 'recall': 0.7727737973387923; 'f1-score': 0.7282078750749494; 'support': 2931}}
l: 10,1,CNF,5,26375,2930,1,[26375; 26375],262,1012.515622,0.776792,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7943565094886882; 'recall': 0.9574489337262149; 'f1-score': 0.8683108000996445; 'support': 20023}; '1': {'precision': 0.6198125836680054; 'recall': 0.2186712846347607; 'f1-score': 0.3232863959036425; 'support': 6352}; 'accuracy': 0.7795260663507109; 'macro avg': {'precision': 0.7070845465783469; 'recall': 0.5880601091804878; 'f1-score': 0.5957985980016435; 'support': 26375}; 'weighted avg': {'precision': 0.7523203761498075; 'recall': 0.7795260663507109; 'f1-score': 0.7370503255800992; 'support': 26375}},{'0': {'precision': 0.7929876911600149; 'recall': 0.9555056179775281; 'f1-score': 0.8666938442723195; 'support': 2225}; '1': {'precision': 0.6024096385542169; 'recall': 0.2127659574468085; 'f1-score': 0.3144654088050315; 'support': 705}; 'accuracy': 0.7767918088737201; 'macro avg': {'precision': 0.697698664857116; 'recall': 0.5841357877121683; 'f1-score': 0.5905796265386756; 'support': 2930}; 'weighted avg': {'precision': 0.7471318798674935; 'recall': 0.7767918088737201; 'f1-score': 0.733819766796402; 'support': 2930}}
l: 10,1,CNF,6,26375,2930,1,[26375; 26375],262,1011.224441,0.778498,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 10 OR X13 == 20],{'0': {'precision': 0.7941883601392804; 'recall': 0.9568496229336263; 'f1-score': 0.8679638480530953; 'support': 20023}; '1': {'precision': 0.6161705908485118; 'recall': 0.21835642317380352; 'f1-score': 0.322445658491224; 'support': 6352}; 'accuracy': 0.7789952606635071; 'macro avg': {'precision': 0.705179475493896; 'recall': 0.5876030230537149; 'f1-score': 0.5952047532721596; 'support': 26375}; 'weighted avg': {'precision': 0.7513156067540685; 'recall': 0.7789952606635071; 'f1-score': 0.7365844531679009; 'support': 26375}},{'0': {'precision': 0.7944693572496263; 'recall': 0.9555056179775281; 'f1-score': 0.8675780452968781; 'support': 2225}; '1': {'precision': 0.610236220472441; 'recall': 0.2198581560283688; 'f1-score': 0.32325338894681965; 'support': 705}; 'accuracy': 0.7784982935153584; 'macro avg': {'precision': 0.7023527888610337; 'recall': 0.5876818870029484; 'f1-score': 0.5954157171218488; 'support': 2930}; 'weighted avg': {'precision': 0.750140223656481; 'recall': 0.7784982935153584; 'f1-score': 0.7366057303730585; 'support': 2930}}
l: 10,1,CNF,7,26375,2930,1,[26375; 26375],262,1011.417641,0.783618,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 41],{'0': {'precision': 0.7938216903391445; 'recall': 0.9573989911601658; 'f1-score': 0.8679706601466992; 'support': 20023}; '1': {'precision': 0.6168014375561546; 'recall': 0.21615239294710328; 'f1-score': 0.3201212403823735; 'support': 6352}; 'accuracy': 0.7788815165876777; 'macro avg': {'precision': 0.7053115639476495; 'recall': 0.5867756920536346; 'f1-score': 0.5940459502645363; 'support': 26375}; 'weighted avg': {'precision': 0.7511891729674839; 'recall': 0.7788815165876777; 'f1-score': 0.7360298254796661; 'support': 26375}},{'0': {'precision': 0.7964964591874767; 'recall': 0.9604494382022472; 'f1-score': 0.8708231458842705; 'support': 2225}; '1': {'precision': 0.6437246963562753; 'recall': 0.225531914893617; 'f1-score': 0.33403361344537813; 'support': 705}; 'accuracy': 0.783617747440273; 'macro avg': {'precision': 0.7201105777718759; 'recall': 0.592990676547932; 'f1-score': 0.6024283796648243; 'support': 2930}; 'weighted avg': {'precision': 0.7597373831478873; 'recall': 0.783617747440273; 'f1-score': 0.7416638897854926; 'support': 2930}}
l: 10,1,CNF,8,26375,2930,1,[26375; 26375],262,1012.049325,0.784300,7,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 20 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7936849956491112; 'recall': 0.9565521374350779; 'f1-score': 0.8675408202549992; 'support': 20024}; '1': {'precision': 0.6119536128456735; 'recall': 0.21602897181546213; 'f1-score': 0.31932968695449787; 'support': 6351}; 'accuracy': 0.7782369668246446; 'macro avg': {'precision': 0.7028193042473924; 'recall': 0.58629055462527; 'f1-score': 0.5934352536047486; 'support': 26375}; 'weighted avg': {'precision': 0.749924767698983; 'recall': 0.7782369668246446; 'f1-score': 0.7355336578818623; 'support': 26375}},{'0': {'precision': 0.7992481203007519; 'recall': 0.9559352517985612; 'f1-score': 0.8705978705978706; 'support': 2224}; '1': {'precision': 0.6370370370370371; 'recall': 0.24362606232294617; 'f1-score': 0.3524590163934426; 'support': 706}; 'accuracy': 0.7843003412969284; 'macro avg': {'precision': 0.7181425786688944; 'recall': 0.5997806570607537; 'f1-score': 0.6115284434956566; 'support': 2930}; 'weighted avg': {'precision': 0.7601624463129762; 'recall': 0.7843003412969284; 'f1-score': 0.7457493958305238; 'support': 2930}}
l: 10,1,CNF,9,26375,2930,1,[26375; 26375],262,1012.052958,0.768259,8,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 1 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8039752083778585; 'recall': 0.9393228126248502; 'f1-score': 0.8663948962435799; 'support': 20024}; '1': {'precision': 0.5922818791946308; 'recall': 0.27790899071012437; 'f1-score': 0.37830886293001825; 'support': 6351}; 'accuracy': 0.7800568720379147; 'macro avg': {'precision': 0.6981285437862447; 'recall': 0.6086159016674872; 'f1-score': 0.622351879586799; 'support': 26375}; 'weighted avg': {'precision': 0.7530002573392734; 'recall': 0.7800568720379147; 'f1-score': 0.7488656299848336; 'support': 26375}},{'0': {'precision': 0.8007006617360841; 'recall': 0.924910071942446; 'f1-score': 0.8583350719799709; 'support': 2224}; '1': {'precision': 0.5373961218836565; 'recall': 0.2747875354107649; 'f1-score': 0.36363636363636365; 'support': 706}; 'accuracy': 0.768259385665529; 'macro avg': {'precision': 0.6690483918098703; 'recall': 0.5998488036766054; 'f1-score': 0.6109857178081672; 'support': 2930}; 'weighted avg': {'precision': 0.7372559500856358; 'recall': 0.768259385665529; 'f1-score': 0.7391346323586102; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.778331 (+- 0.005210), (mean training time) 1011.981410 (+- 0.702960)
l: 10,1,DNF,0,26374,2931,1,[26374; 26374],262,1009.332374,0.768680,54,[X0 >= 33.000000 AND X1 != 0 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X3 != 15 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8366336633663366; 'recall': 0.8609099535534136; 'f1-score': 0.8485982228567209; 'support': 20023}; '1': {'precision': 0.5173310225303293; 'recall': 0.4700047236655645; 'f1-score': 0.4925336193383384; 'support': 6351}; 'accuracy': 0.766777887313263; 'macro avg': {'precision': 0.6769823429483329; 'recall': 0.6654573386094891; 'f1-score': 0.6705659210975297; 'support': 26374}; 'weighted avg': {'precision': 0.7597438828268097; 'recall': 0.766777887313263; 'f1-score': 0.7628559654461935; 'support': 26374}},{'0': {'precision': 0.84; 'recall': 0.8588764044943821; 'f1-score': 0.8493333333333333; 'support': 2225}; '1': {'precision': 0.5213414634146342; 'recall': 0.48441926345609065; 'f1-score': 0.5022026431718061; 'support': 706}; 'accuracy': 0.7686796315250768; 'macro avg': {'precision': 0.6806707317073171; 'recall': 0.6716478339752363; 'f1-score': 0.6757679882525697; 'support': 2931}; 'weighted avg': {'precision': 0.7632436278303418; 'recall': 0.7686796315250768; 'f1-score': 0.7657187760989292; 'support': 2931}}
l: 10,1,DNF,1,26374,2931,1,[26374; 26374],262,1008.381871,0.781986,37,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X4 >= 13.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 14 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.7796949139249442; 'recall': 0.9930080407531339; 'f1-score': 0.8735172656181355; 'support': 20023}; '1': {'precision': 0.8396334478808706; 'recall': 0.11541489529207999; 'f1-score': 0.2029346622369878; 'support': 6351}; 'accuracy': 0.781678926215212; 'macro avg': {'precision': 0.8096641809029074; 'recall': 0.5542114680226069; 'f1-score': 0.5382259639275616; 'support': 26374}; 'weighted avg': {'precision': 0.7941284328888514; 'recall': 0.781678926215212; 'f1-score': 0.7120373947576794; 'support': 26374}},{'0': {'precision': 0.7788326300984529; 'recall': 0.9955056179775281; 'f1-score': 0.8739396330637208; 'support': 2225}; '1': {'precision': 0.8850574712643678; 'recall': 0.10906515580736544; 'f1-score': 0.19419924337957126; 'support': 706}; 'accuracy': 0.781985670419652; 'macro avg': {'precision': 0.8319450506814103; 'recall': 0.5522853868924468; 'f1-score': 0.534069438221646; 'support': 2931}; 'weighted avg': {'precision': 0.8044193710957699; 'recall': 0.781985670419652; 'f1-score': 0.7102082393015203; 'support': 2931}}
l: 10,1,DNF,2,26374,2931,1,[26374; 26374],262,1008.276992,0.783692,37,[X0 < 58.000000 AND X0 >= 22.000000 AND X1 != 5 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 11 AND X3 != 13 AND X3 != 15 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X8 != 1 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 28 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8165270406596781; 'recall': 0.9297308095689957; 'f1-score': 0.8694596235579842; 'support': 20023}; '1': {'precision': 0.6064335664335664; 'recall': 0.341363564792946; 'f1-score': 0.4368325609510377; 'support': 6351}; 'accuracy': 0.7880488359748237; 'macro avg': {'precision': 0.7114803035466222; 'recall': 0.6355471871809708; 'f1-score': 0.6531460922545109; 'support': 26374}; 'weighted avg': {'precision': 0.765935410462892; 'recall': 0.7880488359748237; 'f1-score': 0.765280717263273; 'support': 26374}},{'0': {'precision': 0.8152992469282601; 'recall': 0.9244943820224719; 'f1-score': 0.8664700926705982; 'support': 2225}; '1': {'precision': 0.5882352941176471; 'recall': 0.33994334277620397; 'f1-score': 0.4308797127468582; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7017672705229536; 'recall': 0.6322188623993379; 'f1-score': 0.6486749027087282; 'support': 2931}; 'weighted avg': {'precision': 0.7606055755927799; 'recall': 0.7836915728420334; 'f1-score': 0.7615479472505503; 'support': 2931}}
l: 10,1,DNF,3,26374,2931,1,[26374; 26374],262,1008.593729,0.764927,41,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X3 != 3 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 14 AND X5 != 0 AND X5 != 5 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.7678179507912671; 'recall': 0.9959047095839785; 'f1-score': 0.8671131017089186; 'support': 20023}; '1': {'precision': 0.7965260545905707; 'recall': 0.05054322153991497; 'f1-score': 0.09505478235119928; 'support': 6351}; 'accuracy': 0.7682566163646015; 'macro avg': {'precision': 0.7821720026909189; 'recall': 0.5232239655619467; 'f1-score': 0.48108394203005894; 'support': 26374}; 'weighted avg': {'precision': 0.7747310154469651; 'recall': 0.7682566163646015; 'f1-score': 0.6811973367039564; 'support': 26374}},{'0': {'precision': 0.7662968099861304; 'recall': 0.9932584269662922; 'f1-score': 0.8651399491094148; 'support': 2225}; '1': {'precision': 0.6808510638297872; 'recall': 0.0453257790368272; 'f1-score': 0.0849933598937583; 'support': 706}; 'accuracy': 0.7649266461958376; 'macro avg': {'precision': 0.7235739369079588; 'recall': 0.5192921030015597; 'f1-score': 0.4750666545015866; 'support': 2931}; 'weighted avg': {'precision': 0.7457152007106688; 'recall': 0.7649266461958376; 'f1-score': 0.6772233704720032; 'support': 2931}}
l: 10,1,DNF,4,26374,2931,1,[26374; 26374],262,1009.026048,0.787103,37,[X0 >= 37.000000 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 15 AND X4 >= 10.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X9 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 31],{'0': {'precision': 0.7862743545065738; 'recall': 0.9916096489037607; 'f1-score': 0.8770844837106571; 'support': 20023}; '1': {'precision': 0.8502673796791443; 'recall': 0.1502125649504015; 'f1-score': 0.2553191489361702; 'support': 6351}; 'accuracy': 0.7889967392128612; 'macro avg': {'precision': 0.8182708670928591; 'recall': 0.5709111069270811; 'f1-score': 0.5662018163234136; 'support': 26374}; 'weighted avg': {'precision': 0.8016842166007193; 'recall': 0.7889967392128612; 'f1-score': 0.7273600717461176; 'support': 26374}},{'0': {'precision': 0.7843694493783304; 'recall': 0.9923595505617977; 'f1-score': 0.8761904761904762; 'support': 2225}; '1': {'precision': 0.853448275862069; 'recall': 0.14022662889518414; 'f1-score': 0.24087591240875914; 'support': 706}; 'accuracy': 0.7871033776867963; 'macro avg': {'precision': 0.8189088626201997; 'recall': 0.5662930897284909; 'f1-score': 0.5585331942996177; 'support': 2931}; 'weighted avg': {'precision': 0.8010087027039938; 'recall': 0.7871033776867963; 'f1-score': 0.7231600831403594; 'support': 2931}}
l: 10,1,DNF,5,26375,2930,1,[26375; 26375],262,1008.246172,0.769966,45,[X0 >= 30.000000 AND X1 != 2 AND X1 != 5 AND X2 < 259873.000000 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X3 != 14 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 11 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.7735702344387855; 'recall': 0.9937072366778205; 'f1-score': 0.8699282966072054; 'support': 20023}; '1': {'precision': 0.8073394495412844; 'recall': 0.08312342569269521; 'f1-score': 0.15072794747359405; 'support': 6352}; 'accuracy': 0.7744075829383886; 'macro avg': {'precision': 0.790454841990035; 'recall': 0.5384153311852579; 'f1-score': 0.5103281220403997; 'support': 26375}; 'weighted avg': {'precision': 0.7817030137499162; 'recall': 0.7744075829383886; 'f1-score': 0.6967203111021173; 'support': 26375}},{'0': {'precision': 0.769926905673512; 'recall': 0.9941573033707866; 'f1-score': 0.8677912907022362; 'support': 2225}; '1': {'precision': 0.7719298245614035; 'recall': 0.062411347517730496; 'f1-score': 0.11548556430446195; 'support': 705}; 'accuracy': 0.7699658703071672; 'macro avg': {'precision': 0.7709283651174577; 'recall': 0.5282843254442585; 'f1-score': 0.4916384275033491; 'support': 2930}; 'weighted avg': {'precision': 0.7704088366687213; 'recall': 0.7699658703071672; 'f1-score': 0.6867757490263212; 'support': 2930}}
l: 10,1,DNF,6,26375,2930,1,[26375; 26375],262,1008.349848,0.770648,41,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 48.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 23 AND X13 != 41],{'0': {'precision': 0.7708099748695147; 'recall': 0.9957049393197822; 'f1-score': 0.868941771269177; 'support': 20023}; '1': {'precision': 0.8313725490196079; 'recall': 0.06675062972292191; 'f1-score': 0.12357913144855727; 'support': 6352}; 'accuracy': 0.7719810426540284; 'macro avg': {'precision': 0.8010912619445614; 'recall': 0.5312277845213521; 'f1-score': 0.49626045135886715; 'support': 26375}; 'weighted avg': {'precision': 0.7853955093150651; 'recall': 0.7719810426540284; 'f1-score': 0.6894330134249845; 'support': 26375}},{'0': {'precision': 0.7704632532218739; 'recall': 0.9941573033707866; 'f1-score': 0.8681318681318682; 'support': 2225}; '1': {'precision': 0.7796610169491526; 'recall': 0.06524822695035461; 'f1-score': 0.12041884816753927; 'support': 705}; 'accuracy': 0.7706484641638225; 'macro avg': {'precision': 0.7750621350855132; 'recall': 0.5297027651605706; 'f1-score': 0.4942753581497037; 'support': 2930}; 'weighted avg': {'precision': 0.7726763670197345; 'recall': 0.7706484641638225; 'f1-score': 0.6882213974578573; 'support': 2930}}
l: 10,1,DNF,7,26375,2930,1,[26375; 26375],262,1008.249798,0.790444,44,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.7829871414441147; 'recall': 0.9883633821105728; 'f1-score': 0.8737692613360413; 'support': 20023}; '1': {'precision': 0.7881818181818182; 'recall': 0.13649244332493704; 'f1-score': 0.23268921095008055; 'support': 6352}; 'accuracy': 0.7832037914691943; 'macro avg': {'precision': 0.7855844798129665; 'recall': 0.5624279127177549; 'f1-score': 0.5532292361430609; 'support': 26375}; 'weighted avg': {'precision': 0.7842381968616652; 'recall': 0.7832037914691943; 'f1-score': 0.7193753094857428; 'support': 26375}},{'0': {'precision': 0.7875758657622278; 'recall': 0.9914606741573033; 'f1-score': 0.8778352566653402; 'support': 2225}; '1': {'precision': 0.8527131782945736; 'recall': 0.15602836879432624; 'f1-score': 0.2637889688249401; 'support': 705}; 'accuracy': 0.7904436860068259; 'macro avg': {'precision': 0.8201445220284007; 'recall': 0.5737445214758148; 'f1-score': 0.5708121127451402; 'support': 2930}; 'weighted avg': {'precision': 0.8032488368664271; 'recall': 0.7904436860068259; 'f1-score': 0.7300869177822406; 'support': 2930}}
l: 10,1,DNF,8,26375,2930,1,[26375; 26375],262,1008.575967,0.783276,36,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 6 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 == 0 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 24 AND X13 != 31 AND X13 != 36],{'0': {'precision': 0.7804600408227351; 'recall': 0.9929584498601678; 'f1-score': 0.8739780219780219; 'support': 20024}; '1': {'precision': 0.8431590656284761; 'recall': 0.11935128326247835; 'f1-score': 0.20910344827586208; 'support': 6351}; 'accuracy': 0.7825971563981042; 'macro avg': {'precision': 0.8118095532256056; 'recall': 0.5561548665613231; 'f1-score': 0.541540735126942; 'support': 26375}; 'weighted avg': {'precision': 0.7955577282745365; 'recall': 0.7825971563981042; 'f1-score': 0.7138787454820061; 'support': 26375}},{'0': {'precision': 0.7798520605847129; 'recall': 0.9955035971223022; 'f1-score': 0.8745802883665811; 'support': 2224}; '1': {'precision': 0.8901098901098901; 'recall': 0.11473087818696884; 'f1-score': 0.2032622333751568; 'support': 706}; 'accuracy': 0.7832764505119454; 'macro avg': {'precision': 0.8349809753473014; 'recall': 0.5551172376546355; 'f1-score': 0.5389212608708689; 'support': 2930}; 'weighted avg': {'precision': 0.8064193055146703; 'recall': 0.7832764505119454; 'f1-score': 0.7128224225563607; 'support': 2930}}
