lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],540,33.060095,0.942308,4,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.95578231292517; 'recall': 0.972318339100346; 'f1-score': 0.9639794168096055; 'support': 289}; '1.0': {'precision': 0.9518072289156626; 'recall': 0.9239766081871345; 'f1-score': 0.9376854599406528; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9537947709204163; 'recall': 0.9481474736437403; 'f1-score': 0.9508324383751292; 'support': 460}; 'weighted avg': {'precision': 0.9543046186520706; 'recall': 0.9543478260869566; 'f1-score': 0.9542049241474514; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,2,DNF,9,461,51,1,[461; 461],540,1000.684964,0.960784,11,[X1 >= 14.078000 AND X3 >= 700.660000 AND X13 >= 21.078000] OR [X8 >= 0.149580 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X21 >= 20.176000 AND X23 >= 475.980000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800],{'0.0': {'precision': 0.9727891156462585; 'recall': 0.9862068965517241; 'f1-score': 0.9794520547945206; 'support': 290}; '1.0': {'precision': 0.9760479041916168; 'recall': 0.9532163742690059; 'f1-score': 0.9644970414201184; 'support': 171}; 'accuracy': 0.9739696312364425; 'macro avg': {'precision': 0.9744185099189376; 'recall': 0.969711635410365; 'f1-score': 0.9719745481073194; 'support': 461}; 'weighted avg': {'precision': 0.9739979070589618; 'recall': 0.9739696312364425; 'f1-score': 0.9739047504842759; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
10,3,CNF,0,460,52,1,[460; 460],540,1000.953912,0.884615,13,[X7 >= 0.048318 OR X10 >= 0.546140 OR X11 < 0.640400 OR X18 < 0.013012 OR X21 >= 30.908000] AND [X1 >= 21.272000 OR X5 < 0.059638 OR X21 >= 26.724000 OR X22 >= 115.900000 OR X27 >= 0.177540] AND [X13 >= 38.430000 OR X22 >= 115.900000 OR X27 >= 0.121800],{'0.0': {'precision': 0.9896193771626297; 'recall': 0.9896193771626297; 'f1-score': 0.9896193771626297; 'support': 289}; '1.0': {'precision': 0.9824561403508771; 'recall': 0.9824561403508771; 'f1-score': 0.9824561403508771; 'support': 171}; 'accuracy': 0.9869565217391304; 'macro avg': {'precision': 0.9860377587567535; 'recall': 0.9860377587567535; 'f1-score': 0.9860377587567535; 'support': 460}; 'weighted avg': {'precision': 0.9869565217391304; 'recall': 0.9869565217391304; 'f1-score': 0.9869565217391304; 'support': 460}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.9393939393939394; 'f1-score': 0.9117647058823529; 'support': 33}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8840336134453781; 'recall': 0.8644338118022329; 'f1-score': 0.8725490196078431; 'support': 52}; 'weighted avg': {'precision': 0.8844861021331609; 'recall': 0.8846153846153846; 'f1-score': 0.8831070889894419; 'support': 52}}
10,3,CNF,1,460,52,1,[460; 460],540,1001.226422,0.942308,17,[X7 >= 0.048318 OR X13 >= 38.430000 OR X14 < 0.004224 OR X22 >= 115.900000 OR X25 >= 0.447840] AND [X3 >= 700.660000 OR X6 >= 0.149780 OR X12 >= 5.123200 OR X20 >= 17.386000 OR X21 >= 30.908000 OR X24 >= 0.142600] AND [X1 >= 19.968000 OR X7 >= 0.084254 OR X11 < 0.902100 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X28 >= 0.360080],{'0.0': {'precision': 0.9828178694158075; 'recall': 0.9896193771626297; 'f1-score': 0.9862068965517241; 'support': 289}; '1.0': {'precision': 0.9822485207100592; 'recall': 0.9707602339181286; 'f1-score': 0.9764705882352941; 'support': 171}; 'accuracy': 0.9826086956521739; 'macro avg': {'precision': 0.9825331950629334; 'recall': 0.9801898055403792; 'f1-score': 0.9813387423935092; 'support': 460}; 'weighted avg': {'precision': 0.9826062202230184; 'recall': 0.9826086956521739; 'f1-score': 0.9825875297645296; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 33}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.9545454545454546; 'f1-score': 0.9396051103368176; 'support': 52}; 'weighted avg': {'precision': 0.9501748251748251; 'recall': 0.9423076923076923; 'f1-score': 0.9430447601179309; 'support': 52}}
10,3,CNF,2,461,51,1,[461; 461],540,1000.986622,0.921569,13,[X6 >= 0.061540 OR X6 < 0.034400 OR X21 >= 33.646000 OR X26 >= 0.226700] AND [X13 >= 38.430000 OR X27 >= 0.121800] AND [X1 >= 22.440000 OR X15 < 0.011800 OR X17 < 0.009617 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X24 >= 0.161480 OR X27 >= 0.177540],{'0.0': {'precision': 0.9830508474576272; 'recall': 1.0; 'f1-score': 0.9914529914529915; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.9707602339181286; 'f1-score': 0.9851632047477744; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9915254237288136; 'recall': 0.9853801169590644; 'f1-score': 0.9883080981003829; 'support': 461}; 'weighted avg': {'precision': 0.9893378433030626; 'recall': 0.9891540130151844; 'f1-score': 0.9891199035428134; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
10,3,CNF,3,461,51,1,[461; 461],540,1001.360445,0.941176,13,[X10 >= 0.546140 OR X18 >= 0.020066 OR X20 >= 17.386000 OR X21 >= 28.460000 OR X29 >= 0.095934] AND [X3 >= 700.660000 OR X18 < 0.020066 OR X22 >= 115.900000 OR X24 >= 0.150080] AND [X13 >= 29.322000 OR X23 >= 781.180000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9895833333333334; 'recall': 0.9827586206896551; 'f1-score': 0.986159169550173; 'support': 290}; '1.0': {'precision': 0.9710982658959537; 'recall': 0.9824561403508771; 'f1-score': 0.9767441860465116; 'support': 171}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9803407996146436; 'recall': 0.9826073805202662; 'f1-score': 0.9814516777983423; 'support': 461}; 'weighted avg': {'precision': 0.9827266163446308; 'recall': 0.982646420824295; 'f1-score': 0.9826668437820035; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,CNF,4,461,51,1,[461; 461],540,1001.229037,0.921569,12,[X7 >= 0.064496 OR X17 >= 0.018688 OR X21 >= 28.460000 OR X22 >= 115.900000 OR X29 >= 0.095934] AND [X2 >= 98.200000 OR X9 < 0.056864 OR X24 >= 0.137680 OR X27 >= 0.177540] AND [X13 >= 29.322000 OR X23 >= 781.180000 OR X26 >= 0.419540],{'0.0': {'precision': 0.9826989619377162; 'recall': 0.9793103448275862; 'f1-score': 0.9810017271157168; 'support': 290}; '1.0': {'precision': 0.9651162790697675; 'recall': 0.9707602339181286; 'f1-score': 0.967930029154519; 'support': 171}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9739076205037418; 'recall': 0.9750352893728573; 'f1-score': 0.9744658781351179; 'support': 461}; 'weighted avg': {'precision': 0.9761769689433145; 'recall': 0.9761388286334056; 'f1-score': 0.9761530061800014; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,CNF,5,461,51,1,[461; 461],540,1001.242223,0.941176,12,[X19 < 0.001710 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X24 >= 0.142600 OR X25 < 0.093676 OR X27 >= 0.177540] AND [X1 >= 19.968000 OR X6 >= 0.061540 OR X21 >= 28.460000] AND [X23 >= 686.500000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9795221843003413; 'recall': 0.9896551724137931; 'f1-score': 0.9845626072041166; 'support': 290}; '1.0': {'precision': 0.9821428571428571; 'recall': 0.9649122807017544; 'f1-score': 0.9734513274336283; 'support': 171}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9808325207215992; 'recall': 0.9772837265577737; 'f1-score': 0.9790069673188724; 'support': 461}; 'weighted avg': {'precision': 0.9804942776974567; 'recall': 0.9804772234273319; 'f1-score': 0.9804410695885992; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,CNF,6,461,51,1,[461; 461],540,1001.127798,0.882353,12,[X10 >= 0.546140 OR X23 >= 686.500000 OR X27 >= 0.177540] AND [X1 >= 22.440000 OR X5 < 0.070390 OR X23 >= 926.960000 OR X27 >= 0.150800 OR X29 >= 0.095934] AND [X0 < 12.012000 OR X7 >= 0.048318 OR X20 >= 17.386000 OR X28 >= 0.296480],{'0.0': {'precision': 0.9930795847750865; 'recall': 0.9896551724137931; 'f1-score': 0.9913644214162349; 'support': 290}; '1.0': {'precision': 0.9825581395348837; 'recall': 0.9883040935672515; 'f1-score': 0.9854227405247813; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.987818862154985; 'recall': 0.9889796329905223; 'f1-score': 0.9883935809705081; 'support': 461}; 'weighted avg': {'precision': 0.9891768361068117; 'recall': 0.9891540130151844; 'f1-score': 0.989160457354546; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
10,3,CNF,7,461,51,1,[461; 461],540,1001.117787,0.960784,13,[X5 >= 0.122420 OR X6 >= 0.086212 OR X13 >= 38.430000 OR X22 >= 115.900000 OR X26 >= 0.349920] AND [X7 >= 0.048318 OR X11 < 0.640400 OR X15 < 0.017020] AND [X6 < 0.045070 OR X17 < 0.009617 OR X20 >= 17.386000 OR X21 >= 25.410000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9829931972789115; 'recall': 0.996551724137931; 'f1-score': 0.9897260273972602; 'support': 290}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9707602339181286; 'f1-score': 0.9822485207100592; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9885025866634078; 'recall': 0.9836559790280298; 'f1-score': 0.9859872740536597; 'support': 461}; 'weighted avg': {'precision': 0.9870804232431148; 'recall': 0.9869848156182213; 'f1-score': 0.9869523752421379; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,3,CNF,8,461,51,1,[461; 461],540,1001.507759,0.921569,13,[X4 >= 0.103260 OR X7 >= 0.048318 OR X15 < 0.017020 OR X17 < 0.008465] AND [X13 >= 38.430000 OR X16 >= 0.046404 OR X22 >= 115.900000 OR X26 >= 0.349920 OR X27 >= 0.150800] AND [X15 < 0.011800 OR X20 >= 17.386000 OR X21 >= 25.410000 OR X24 >= 0.150080],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9896551724137931; 'f1-score': 0.9879518072289157; 'support': 290}; '1.0': {'precision': 0.9823529411764705; 'recall': 0.9766081871345029; 'f1-score': 0.9794721407624634; 'support': 171}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843036183545584; 'recall': 0.9831316797741481; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848071554135442; 'recall': 0.9848156182212582; 'f1-score': 0.9848064211860451; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,CNF,9,461,51,1,[461; 461],540,1000.914728,0.960784,13,[X23 >= 686.500000 OR X27 >= 0.177540] AND [X1 >= 21.272000 OR X20 >= 17.386000 OR X27 >= 0.150800 OR X29 >= 0.095934] AND [X2 < 86.240000 OR X10 >= 0.546140 OR X14 >= 0.006944 OR X18 < 0.013012 OR X21 >= 33.646000 OR X27 >= 0.150800 OR X28 >= 0.325380],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9896551724137931; 'f1-score': 0.9879518072289157; 'support': 290}; '1.0': {'precision': 0.9823529411764705; 'recall': 0.9766081871345029; 'f1-score': 0.9794721407624634; 'support': 171}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843036183545584; 'recall': 0.9831316797741481; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848071554135442; 'recall': 0.9848156182212582; 'f1-score': 0.9848064211860451; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,3,DNF,0,460,52,1,[460; 460],540,1000.827058,0.923077,16,[X7 >= 0.033500 AND X8 >= 0.158760 AND X13 >= 13.160000 AND X21 >= 21.988000 AND X22 >= 86.328000 AND X24 >= 0.120740 AND X27 >= 0.121800] OR [X6 >= 0.061540 AND X20 >= 17.386000 AND X26 >= 0.177180] OR [X1 >= 18.840000 AND X6 >= 0.024930 AND X7 >= 0.022788 AND X13 >= 19.038000 AND X15 < 0.020450 AND X17 < 0.010930],{'0.0': {'precision': 0.9896551724137931; 'recall': 0.9930795847750865; 'f1-score': 0.9913644214162349; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9824561403508771; 'f1-score': 0.9853372434017595; 'support': 171}; 'accuracy': 0.9891304347826086; 'macro avg': {'precision': 0.98894523326572; 'recall': 0.9877678625629818; 'f1-score': 0.9883508324089972; 'support': 460}; 'weighted avg': {'precision': 0.9891273480906606; 'recall': 0.9891304347826086; 'f1-score': 0.9891238835021583; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.9393939393939394; 'f1-score': 0.9393939393939394; 'support': 33}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9170653907496014; 'recall': 0.9170653907496014; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
10,3,DNF,1,460,52,1,[460; 460],540,1000.906871,0.980769,20,[X5 >= 0.108740 AND X7 >= 0.033500 AND X8 >= 0.165080 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X23 >= 475.980000 AND X24 >= 0.137680 AND X26 >= 0.226700] OR [X3 >= 444.060000 AND X5 < 0.108740 AND X8 < 0.179200 AND X8 >= 0.149580 AND X10 >= 0.183080 AND X21 >= 25.410000 AND X27 >= 0.083914] OR [X0 >= 15.056000 AND X1 >= 14.078000 AND X4 >= 0.079654 AND X12 >= 1.740800 AND X23 >= 781.180000],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9965397923875432; 'f1-score': 0.9879931389365352; 'support': 289}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9649122807017544; 'f1-score': 0.9792284866468842; 'support': 171}; 'accuracy': 0.9847826086956522; 'macro avg': {'precision': 0.9867838701745759; 'recall': 0.9807260365446488; 'f1-score': 0.9836108127917097; 'support': 460}; 'weighted avg': {'precision': 0.984938957248693; 'recall': 0.9847826086956522; 'f1-score': 0.9847349747158171; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9696969696969697; 'f1-score': 0.9846153846153847; 'support': 33}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.975; 'recall': 0.9848484848484849; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9817307692307692; 'recall': 0.9807692307692307; 'f1-score': 0.9808678500986192; 'support': 52}}
10,3,DNF,2,461,51,1,[461; 461],540,1001.349662,0.921569,15,[X4 >= 0.091828 AND X7 >= 0.033500 AND X21 >= 23.584000 AND X25 >= 0.251400 AND X26 >= 0.226700 AND X27 >= 0.099930 AND X29 >= 0.083202] OR [X7 >= 0.027982 AND X9 < 0.063148 AND X13 >= 29.322000 AND X18 < 0.030120 AND X21 >= 21.988000] OR [X4 >= 0.084206 AND X23 >= 926.960000 AND X25 >= 0.184620],{'0.0': {'precision': 0.972972972972973; 'recall': 0.993103448275862; 'f1-score': 0.9829351535836178; 'support': 290}; '1.0': {'precision': 0.9878787878787879; 'recall': 0.9532163742690059; 'f1-score': 0.9702380952380953; 'support': 171}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9804258804258805; 'recall': 0.973159911272434; 'f1-score': 0.9765866244108565; 'support': 461}; 'weighted avg': {'precision': 0.9785020279597287; 'recall': 0.9783080260303688; 'f1-score': 0.9782253987526324; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,DNF,3,461,51,1,[461; 461],540,1000.833163,0.921569,16,[X4 >= 0.091828 AND X7 >= 0.033500 AND X13 >= 19.038000 AND X15 >= 0.020450 AND X24 >= 0.131300 AND X26 >= 0.226700 AND X29 >= 0.083202] OR [X1 >= 15.656000 AND X3 >= 496.440000 AND X6 >= 0.045070 AND X15 < 0.030136 AND X19 < 0.003611 AND X20 >= 14.970000 AND X24 >= 0.120740] OR [X1 >= 14.078000 AND X23 >= 926.960000],{'0.0': {'precision': 0.9796610169491525; 'recall': 0.996551724137931; 'f1-score': 0.988034188034188; 'support': 290}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9649122807017544; 'f1-score': 0.9792284866468842; 'support': 171}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9868184602818052; 'recall': 0.9807320024198427; 'f1-score': 0.9836313373405361; 'support': 461}; 'weighted avg': {'precision': 0.9849708772957192; 'recall': 0.9848156182212582; 'f1-score': 0.9847678649599385; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,DNF,4,461,51,1,[461; 461],540,1000.920561,0.941176,15,[X7 >= 0.033500 AND X11 >= 0.780600 AND X12 >= 2.590800 AND X20 >= 14.008000 AND X24 >= 0.102960 AND X26 >= 0.177180] OR [X7 >= 0.048318 AND X8 >= 0.165080 AND X12 >= 1.516600 AND X13 >= 16.640000 AND X17 < 0.018688 AND X21 >= 20.176000 AND X26 >= 0.226700] OR [X23 >= 926.960000 AND X28 >= 0.243620],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.993103448275862; 'f1-score': 0.9863013698630136; 'support': 290}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9649122807017544; 'f1-score': 0.9763313609467456; 'support': 171}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9838078944152511; 'recall': 0.9790078644888083; 'f1-score': 0.9813163654048795; 'support': 461}; 'weighted avg': {'precision': 0.9827195845150638; 'recall': 0.982646420824295; 'f1-score': 0.9826031669895172; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,DNF,5,461,51,1,[461; 461],540,1000.850360,0.882353,15,[X21 >= 17.800000 AND X23 >= 926.960000 AND X27 >= 0.083914] OR [X1 >= 16.840000 AND X3 >= 496.440000 AND X7 >= 0.027982 AND X12 >= 2.590800 AND X14 >= 0.004224 AND X19 < 0.004830] OR [X6 >= 0.061540 AND X8 >= 0.165080 AND X22 >= 86.328000 AND X24 >= 0.137680 AND X25 >= 0.251400 AND X28 >= 0.269400],{'0.0': {'precision': 0.9829931972789115; 'recall': 0.996551724137931; 'f1-score': 0.9897260273972602; 'support': 290}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9707602339181286; 'f1-score': 0.9822485207100592; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9885025866634078; 'recall': 0.9836559790280298; 'f1-score': 0.9859872740536597; 'support': 461}; 'weighted avg': {'precision': 0.9870804232431148; 'recall': 0.9869848156182213; 'f1-score': 0.9869523752421379; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
10,3,DNF,6,461,51,1,[461; 461],540,1000.970176,0.843137,13,[X8 >= 0.172000 AND X12 >= 1.740800 AND X21 >= 25.410000 AND X22 >= 91.304000 AND X28 >= 0.282200] OR [X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700] OR [X7 >= 0.027982 AND X8 >= 0.149580 AND X12 >= 1.280200 AND X23 >= 926.960000],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.993103448275862; 'f1-score': 0.9896907216494845; 'support': 290}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9766081871345029; 'f1-score': 0.9823529411764705; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872335251681932; 'recall': 0.9848558177051825; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9869929037336675; 'recall': 0.9869848156182213; 'f1-score': 0.9869688985239198; 'support': 461}},{'0.0': {'precision': 0.9; 'recall': 0.84375; 'f1-score': 0.870967741935484; 'support': 32}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8309523809523809; 'recall': 0.8429276315789473; 'f1-score': 0.835483870967742; 'support': 51}; 'weighted avg': {'precision': 0.8485527544351075; 'recall': 0.8431372549019608; 'f1-score': 0.8445287792536371; 'support': 51}}
