lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],540,39.199297,0.923077,4,[X13 >= 91.314000 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.9688581314878892; 'f1-score': 0.9671848013816927; 'support': 289}; '1.0': {'precision': 0.9470588235294117; 'recall': 0.9415204678362573; 'f1-score': 0.9442815249266863; 'support': 171}; 'accuracy': 0.9586956521739131; 'macro avg': {'precision': 0.956288032454361; 'recall': 0.9551892996620732; 'f1-score': 0.9557331631541894; 'support': 460}; 'weighted avg': {'precision': 0.9586555251785872; 'recall': 0.9586956521739131; 'f1-score': 0.9586707573082013; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9281045751633987; 'recall': 0.909375; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.924333836098542; 'recall': 0.9230769230769231; 'f1-score': 0.9222181327444485; 'support': 52}}
10,3,CNF,0,460,52,1,[460; 460],540,1001.226710,0.884615,17,[X9 < 0.055338 OR X23 >= 781.180000 OR X27 >= 0.150800] AND [X1 >= 19.968000 OR X4 >= 0.107500 OR X5 >= 0.175460 OR X13 >= 54.088000 OR X18 < 0.013012 OR X21 >= 28.460000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X4 >= 0.107500 OR X9 >= 0.065048 OR X13 >= 38.430000 OR X14 >= 0.006380 OR X20 >= 17.386000 OR X28 >= 0.325380],{'0.0': {'precision': 0.9896551724137931; 'recall': 0.9930795847750865; 'f1-score': 0.9913644214162349; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9824561403508771; 'f1-score': 0.9853372434017595; 'support': 171}; 'accuracy': 0.9891304347826086; 'macro avg': {'precision': 0.98894523326572; 'recall': 0.9877678625629818; 'f1-score': 0.9883508324089972; 'support': 460}; 'weighted avg': {'precision': 0.9891273480906606; 'recall': 0.9891304347826086; 'f1-score': 0.9891238835021583; 'support': 460}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.85; 'f1-score': 0.85; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.878125; 'recall': 0.878125; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
10,3,CNF,1,460,52,1,[460; 460],540,1001.022186,0.942308,13,[X7 >= 0.048318 OR X22 >= 105.740000 OR X24 >= 0.150080] AND [X1 >= 19.968000 OR X7 >= 0.084254 OR X13 >= 54.088000 OR X18 < 0.013012 OR X24 >= 0.137680] AND [X20 >= 17.386000 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X27 >= 0.150800 OR X29 < 0.069654],{'0.0': {'precision': 0.9896907216494846; 'recall': 1.0; 'f1-score': 0.9948186528497409; 'support': 288}; '1.0': {'precision': 1.0; 'recall': 0.9825581395348837; 'f1-score': 0.9912023460410557; 'support': 172}; 'accuracy': 0.9934782608695653; 'macro avg': {'precision': 0.9948453608247423; 'recall': 0.9912790697674418; 'f1-score': 0.9930104994453983; 'support': 460}; 'weighted avg': {'precision': 0.9935454952935904; 'recall': 0.9934782608695653; 'f1-score': 0.9934664685647543; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,3,CNF,2,461,51,1,[461; 461],540,1000.968414,1.000000,15,[X9 < 0.056864 OR X20 >= 16.004000 OR X21 >= 33.646000 OR X22 >= 115.900000 OR X27 >= 0.150800] AND [X2 >= 98.200000 OR X7 >= 0.048318 OR X13 >= 38.430000 OR X22 >= 115.900000] AND [X1 >= 19.968000 OR X13 >= 54.088000 OR X18 < 0.013012 OR X22 >= 133.500000 OR X24 >= 0.137680 OR X25 >= 0.447840],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9930795847750865; 'f1-score': 0.9896551724137932; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9767441860465116; 'f1-score': 0.9824561403508771; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872447948251466; 'recall': 0.984911885410799; 'f1-score': 0.9860556563823352; 'support': 461}; 'weighted avg': {'precision': 0.9869934099721693; 'recall': 0.9869848156182213; 'f1-score': 0.9869691994966098; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
10,3,CNF,3,461,51,1,[461; 461],540,1001.064515,0.921569,11,[X5 >= 0.175460 OR X15 < 0.014240 OR X23 >= 686.500000] AND [X7 >= 0.048318 OR X11 < 0.640400 OR X13 >= 38.430000 OR X24 >= 0.137680] AND [X1 >= 19.968000 OR X13 >= 54.088000 OR X21 >= 26.724000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9862068965517241; 'recall': 0.9896193771626297; 'f1-score': 0.9879101899827287; 'support': 289}; '1.0': {'precision': 0.9824561403508771; 'recall': 0.9767441860465116; 'f1-score': 0.9795918367346939; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843315184513006; 'recall': 0.9831817816045707; 'f1-score': 0.9837510133587113; 'support': 461}; 'weighted avg': {'precision': 0.9848074820906707; 'recall': 0.9848156182212582; 'f1-score': 0.9848065961461517; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,CNF,4,461,51,1,[461; 461],540,1001.224890,1.000000,13,[X0 >= 15.056000 OR X7 >= 0.048318 OR X17 >= 0.018688 OR X24 >= 0.137680] AND [X1 >= 19.968000 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X27 >= 0.150800 OR X29 >= 0.095934] AND [X9 < 0.061540 OR X20 >= 16.004000 OR X25 >= 0.447840 OR X27 >= 0.177540],{'0.0': {'precision': 0.9828767123287672; 'recall': 0.9930795847750865; 'f1-score': 0.9879518072289157; 'support': 289}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9709302325581395; 'f1-score': 0.9794721407624634; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9855211964010699; 'recall': 0.9820049086666129; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848500366690538; 'recall': 0.9848156182212582; 'f1-score': 0.984788027115619; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
10,3,CNF,5,461,51,1,[461; 461],540,1001.354883,0.980392,15,[X1 >= 19.968000 OR X13 >= 54.088000 OR X21 >= 28.460000 OR X23 >= 1269.000000 OR X25 >= 0.303960 OR X27 >= 0.177540] AND [X7 >= 0.048318 OR X10 >= 0.369460 OR X23 >= 781.180000] AND [X0 >= 15.056000 OR X9 < 0.056864 OR X18 < 0.014540 OR X22 >= 115.900000 OR X25 >= 0.447840 OR X27 >= 0.150800],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.9965397923875432; 'f1-score': 0.9913941480206541; 'support': 289}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9767441860465116; 'f1-score': 0.9853372434017595; 'support': 172}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.99019210504985; 'recall': 0.9866419892170274; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9892046516510217; 'recall': 0.9891540130151844; 'f1-score': 0.9891343050825848; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,3,CNF,6,461,51,1,[461; 461],540,1001.215362,0.941176,13,[X23 >= 686.500000 OR X27 >= 0.177540] AND [X13 >= 91.314000 OR X14 >= 0.007773 OR X20 >= 17.386000 OR X24 >= 0.137680] AND [X1 >= 21.272000 OR X2 >= 111.680000 OR X2 < 86.240000 OR X13 >= 54.088000 OR X17 < 0.006893 OR X27 >= 0.150800 OR X29 >= 0.095934],{'0.0': {'precision': 0.9896907216494846; 'recall': 0.9965397923875432; 'f1-score': 0.993103448275862; 'support': 289}; '1.0': {'precision': 0.9941176470588236; 'recall': 0.9825581395348837; 'f1-score': 0.9883040935672515; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9919041843541541; 'recall': 0.9895489659612134; 'f1-score': 0.9907037709215567; 'support': 461}; 'weighted avg': {'precision': 0.9913424161622966; 'recall': 0.9913232104121475; 'f1-score': 0.9913127996644064; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
10,3,CNF,7,461,51,1,[461; 461],540,1001.058293,0.901961,16,[X1 >= 21.272000 OR X13 >= 54.088000 OR X17 < 0.008465 OR X18 < 0.013012 OR X25 < 0.161400 OR X27 >= 0.150800] AND [X2 >= 91.420000 OR X20 >= 16.004000 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X3 < 609.740000 OR X14 >= 0.007773 OR X20 >= 17.386000 OR X22 < 97.660000 OR X26 >= 0.419540],{'0.0': {'precision': 0.993103448275862; 'recall': 0.9965397923875432; 'f1-score': 0.9948186528497409; 'support': 289}; '1.0': {'precision': 0.9941520467836257; 'recall': 0.9883720930232558; 'f1-score': 0.9912536443148688; 'support': 172}; 'accuracy': 0.9934924078091106; 'macro avg': {'precision': 0.9936277475297439; 'recall': 0.9924559427053995; 'f1-score': 0.9930361485823049; 'support': 461}; 'weighted avg': {'precision': 0.993494682426264; 'recall': 0.9934924078091106; 'f1-score': 0.9934885412054936; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
10,3,CNF,8,461,51,1,[461; 461],540,1001.085169,0.980392,20,[X13 >= 54.088000 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.177540] AND [X5 >= 0.092630 OR X5 < 0.059638 OR X6 >= 0.111920 OR X7 < 0.022788 OR X8 >= 0.185480 OR X9 >= 0.058840 OR X19 >= 0.003611 OR X21 >= 30.908000 OR X24 >= 0.137680 OR X25 >= 0.251400 OR X26 >= 0.349920 OR X29 >= 0.088984] AND [X1 >= 22.440000 OR X21 >= 28.460000 OR X23 >= 926.960000 OR X24 >= 0.137680],{'0.0': {'precision': 0.9862068965517241; 'recall': 0.9896193771626297; 'f1-score': 0.9879101899827287; 'support': 289}; '1.0': {'precision': 0.9824561403508771; 'recall': 0.9767441860465116; 'f1-score': 0.9795918367346939; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843315184513006; 'recall': 0.9831817816045707; 'f1-score': 0.9837510133587113; 'support': 461}; 'weighted avg': {'precision': 0.9848074820906707; 'recall': 0.9848156182212582; 'f1-score': 0.9848065961461517; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,3,CNF,9,461,51,1,[461; 461],540,1001.436587,0.901961,12,[X1 >= 18.840000 OR X4 >= 0.107500 OR X13 >= 54.088000 OR X22 >= 133.500000 OR X27 >= 0.177540 OR X29 >= 0.095934] AND [X3 >= 700.660000 OR X13 >= 38.430000 OR X24 >= 0.137680] AND [X5 < 0.059638 OR X22 >= 97.660000 OR X25 >= 0.447840],{'0.0': {'precision': 0.9930795847750865; 'recall': 0.9930795847750865; 'f1-score': 0.9930795847750865; 'support': 289}; '1.0': {'precision': 0.9883720930232558; 'recall': 0.9883720930232558; 'f1-score': 0.9883720930232558; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9907258388991711; 'recall': 0.9907258388991711; 'f1-score': 0.9907258388991711; 'support': 461}; 'weighted avg': {'precision': 0.9913232104121475; 'recall': 0.9913232104121475; 'f1-score': 0.9913232104121475; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,3,DNF,0,460,52,1,[460; 460],540,1001.137145,0.923077,15,[X7 >= 0.048318 AND X13 >= 19.038000 AND X23 >= 781.180000 AND X26 >= 0.177180] OR [X6 >= 0.045070 AND X13 >= 19.038000 AND X22 >= 91.304000 AND X24 >= 0.137680 AND X28 >= 0.282200 AND X29 >= 0.076852] OR [X1 >= 18.840000 AND X15 < 0.020450 AND X20 >= 14.970000 AND X26 >= 0.091974 AND X27 >= 0.058086],{'0.0': {'precision': 0.9930795847750865; 'recall': 0.9930795847750865; 'f1-score': 0.9930795847750865; 'support': 289}; '1.0': {'precision': 0.9883040935672515; 'recall': 0.9883040935672515; 'f1-score': 0.9883040935672515; 'support': 171}; 'accuracy': 0.991304347826087; 'macro avg': {'precision': 0.990691839171169; 'recall': 0.990691839171169; 'f1-score': 0.990691839171169; 'support': 460}; 'weighted avg': {'precision': 0.991304347826087; 'recall': 0.991304347826087; 'f1-score': 0.991304347826087; 'support': 460}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.91875; 'recall': 0.91875; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
10,3,DNF,1,460,52,1,[460; 460],540,1000.885176,0.903846,14,[X3 >= 700.660000 AND X5 >= 0.070390 AND X13 >= 16.640000 AND X19 >= 0.002382] OR [X1 >= 14.078000 AND X10 >= 0.369460 AND X11 < 1.909400 AND X15 < 0.036198 AND X22 >= 105.740000] OR [X6 >= 0.061540 AND X7 >= 0.033500 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X24 >= 0.112520],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.9965277777777778; 'f1-score': 0.9862542955326461; 'support': 288}; '1.0': {'precision': 0.9939759036144579; 'recall': 0.9593023255813954; 'f1-score': 0.9763313609467456; 'support': 172}; 'accuracy': 0.9826086956521739; 'macro avg': {'precision': 0.985083189902467; 'recall': 0.9779150516795866; 'f1-score': 0.9812928282396958; 'support': 460}; 'weighted avg': {'precision': 0.9828406794881388; 'recall': 0.9826086956521739; 'f1-score': 0.9825439808613963; 'support': 460}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.9393939393939394; 'f1-score': 0.9253731343283583; 'support': 33}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9003267973856208; 'recall': 0.8907496012759171; 'f1-score': 0.8951189995966116; 'support': 52}; 'weighted avg': {'precision': 0.9034062342885872; 'recall': 0.9038461538461539; 'f1-score': 0.9032643435628511; 'support': 52}}
10,3,DNF,2,461,51,1,[461; 461],540,1000.915475,0.921569,18,[X6 >= 0.061540 AND X16 >= 0.016980 AND X20 >= 17.386000] OR [X4 >= 0.091828 AND X8 >= 0.165080 AND X12 >= 1.516600 AND X14 >= 0.004871 AND X21 >= 20.176000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X25 >= 0.303960 AND X27 >= 0.099930] OR [X1 >= 18.840000 AND X5 < 0.108740 AND X16 >= 0.007726 AND X19 < 0.003611 AND X22 >= 97.660000 AND X27 >= 0.071656],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.9965397923875432; 'f1-score': 0.9879931389365352; 'support': 289}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9651162790697675; 'f1-score': 0.9793510324483776; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9868019063912989; 'recall': 0.9808280357286554; 'f1-score': 0.9836720856924563; 'support': 461}; 'weighted avg': {'precision': 0.9849720188645684; 'recall': 0.9848156182212582; 'f1-score': 0.9847687521340122; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
10,3,DNF,3,461,51,1,[461; 461],540,1001.022140,0.921569,15,[X11 < 1.561200 AND X14 < 0.006944 AND X20 >= 17.386000 AND X21 >= 20.176000] OR [X8 >= 0.165080 AND X22 >= 91.304000 AND X24 >= 0.131300 AND X26 >= 0.286600 AND X27 >= 0.121800 AND X28 >= 0.269400] OR [X1 >= 15.656000 AND X6 >= 0.061540 AND X7 >= 0.048318 AND X13 >= 19.038000 AND X23 >= 781.180000],{'0.0': {'precision': 0.9863481228668942; 'recall': 1.0; 'f1-score': 0.993127147766323; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9767441860465116; 'f1-score': 0.988235294117647; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9931740614334471; 'recall': 0.9883720930232558; 'f1-score': 0.9906812209419851; 'support': 461}; 'weighted avg': {'precision': 0.9914416648775107; 'recall': 0.9913232104121475; 'f1-score': 0.9913019876197453; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
10,3,DNF,4,461,51,1,[461; 461],540,1001.013036,0.941176,18,[X12 >= 1.516600 AND X22 >= 91.304000 AND X24 >= 0.137680 AND X27 >= 0.121800 AND X29 >= 0.076852] OR [X0 >= 12.012000 AND X1 >= 19.968000 AND X6 >= 0.034400 AND X7 >= 0.022788 AND X8 < 0.185480 AND X9 < 0.072266 AND X11 < 1.909400 AND X16 < 0.058520 AND X21 >= 25.410000 AND X22 >= 91.304000] OR [X7 >= 0.027982 AND X8 >= 0.149580 AND X23 >= 926.960000],{'0.0': {'precision': 0.9861111111111112; 'recall': 0.9826989619377162; 'f1-score': 0.9844020797227037; 'support': 289}; '1.0': {'precision': 0.9710982658959537; 'recall': 0.9767441860465116; 'f1-score': 0.9739130434782609; 'support': 172}; 'accuracy': 0.9804772234273319; 'macro avg': {'precision': 0.9786046885035324; 'recall': 0.9797215739921139; 'f1-score': 0.9791575616004823; 'support': 461}; 'weighted avg': {'precision': 0.9805097892520938; 'recall': 0.9804772234273319; 'f1-score': 0.980488599822391; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
10,3,DNF,5,461,51,1,[461; 461],540,1001.371060,0.980392,18,[X6 >= 0.045070 AND X8 >= 0.165080 AND X22 >= 91.304000 AND X24 >= 0.137680 AND X26 >= 0.226700 AND X27 >= 0.099930 AND X28 >= 0.256520] OR [X1 >= 14.078000 AND X4 >= 0.079654 AND X7 >= 0.048318 AND X10 >= 0.246040 AND X24 < 0.161480 AND X26 >= 0.226700 AND X28 < 0.310220] OR [X1 >= 15.656000 AND X8 >= 0.149580 AND X21 >= 17.800000 AND X23 >= 926.960000],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9930795847750865; 'f1-score': 0.9896551724137932; 'support': 289}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9767441860465116; 'f1-score': 0.9824561403508771; 'support': 172}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872447948251466; 'recall': 0.984911885410799; 'f1-score': 0.9860556563823352; 'support': 461}; 'weighted avg': {'precision': 0.9869934099721693; 'recall': 0.9869848156182213; 'f1-score': 0.9869691994966098; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
10,3,DNF,6,461,51,1,[461; 461],540,1001.032356,0.882353,15,[X1 >= 15.656000 AND X6 >= 0.045070 AND X20 >= 14.970000 AND X24 >= 0.126320 AND X26 >= 0.226700] OR [X7 >= 0.048318 AND X17 >= 0.008465 AND X18 >= 0.015704 AND X21 >= 25.410000 AND X22 >= 91.304000 AND X26 >= 0.177180] OR [X10 >= 0.219280 AND X11 < 1.561200 AND X23 >= 926.960000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9863481228668942; 'recall': 1.0; 'f1-score': 0.993127147766323; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9767441860465116; 'f1-score': 0.988235294117647; 'support': 172}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9931740614334471; 'recall': 0.9883720930232558; 'f1-score': 0.9906812209419851; 'support': 461}; 'weighted avg': {'precision': 0.9914416648775107; 'recall': 0.9913232104121475; 'f1-score': 0.9913019876197453; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
10,3,DNF,7,461,51,1,[461; 461],540,1000.955590,0.882353,14,[X6 >= 0.061540 AND X8 >= 0.172000 AND X17 >= 0.008465 AND X22 >= 91.304000 AND X24 >= 0.131300 AND X25 >= 0.184620 AND X29 >= 0.080040] OR [X3 >= 700.660000 AND X6 >= 0.061540 AND X10 >= 0.219280] OR [X19 < 0.003611 AND X21 >= 28.460000 AND X22 >= 91.304000 AND X27 >= 0.083914],{'0.0': {'precision': 0.9862068965517241; 'recall': 0.9896193771626297; 'f1-score': 0.9879101899827287; 'support': 289}; '1.0': {'precision': 0.9824561403508771; 'recall': 0.9767441860465116; 'f1-score': 0.9795918367346939; 'support': 172}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843315184513006; 'recall': 0.9831817816045707; 'f1-score': 0.9837510133587113; 'support': 461}; 'weighted avg': {'precision': 0.9848074820906707; 'recall': 0.9848156182212582; 'f1-score': 0.9848065961461517; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
