lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,1.279611,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.96; 'recall': 0.23529411764705882; 'f1-score': 0.37795275590551175; 'support': 102}; '1.0': {'precision': 0.6988416988416989; 'recall': 0.9945054945054945; 'f1-score': 0.8208616780045351; 'support': 182}; 'accuracy': 0.721830985915493; 'macro avg': {'precision': 0.8294208494208495; 'recall': 0.6148998060762767; 'f1-score': 0.5994072169550234; 'support': 284}; 'weighted avg': {'precision': 0.7926379901027788; 'recall': 0.721830985915493; 'f1-score': 0.6617887552788295; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
5,2,DNF,2,284,32,8,[35; 36],222,0.300042,0.875000,8,[X3 < 0.746850 AND X5 < -0.000715 AND X5 >= -0.217515] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X33 < 0.950980],{'0.0': {'precision': 0.9484536082474226; 'recall': 0.9019607843137255; 'f1-score': 0.9246231155778893; 'support': 102}; '1.0': {'precision': 0.946524064171123; 'recall': 0.9725274725274725; 'f1-score': 0.9593495934959351; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.9474888362092728; 'recall': 0.937244128420599; 'f1-score': 0.9419863545369123; 'support': 284}; 'weighted avg': {'precision': 0.947217069437963; 'recall': 0.9471830985915493; 'f1-score': 0.9468774077648059; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
5,2,DNF,3,284,32,8,[35; 36],222,0.300987,0.906250,12,[X3 < 0.746850 AND X4 >= 0.041440 AND X6 < 0.999995 AND X11 >= 0.001845 AND X20 < 0.998880] OR [X2 >= 0.739470 AND X4 >= 0.418075 AND X6 >= 0.029375 AND X7 >= -0.983575 AND X15 < 0.968410 AND X15 >= -0.905170 AND X20 >= 0.072060],{'0.0': {'precision': 0.8245614035087719; 'recall': 0.9306930693069307; 'f1-score': 0.8744186046511628; 'support': 101}; '1.0': {'precision': 0.9588235294117647; 'recall': 0.8907103825136612; 'f1-score': 0.9235127478753541; 'support': 183}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8916924664602683; 'recall': 0.910701725910296; 'f1-score': 0.8989656762632585; 'support': 284}; 'weighted avg': {'precision': 0.9110753790026019; 'recall': 0.9049295774647887; 'f1-score': 0.9060532110244974; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 0.9166666666666666; 'f1-score': 0.8799999999999999; 'support': 12}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8967611336032388; 'recall': 0.9083333333333333; 'f1-score': 0.9015384615384615; 'support': 32}; 'weighted avg': {'precision': 0.909412955465587; 'recall': 0.90625; 'f1-score': 0.9069230769230769; 'support': 32}}
5,2,DNF,4,284,32,8,[35; 36],222,0.350787,0.843750,10,[X7 < -0.000375 AND X13 >= -0.554585 AND X16 < 0.998150 AND X16 >= 0.292070 AND X32 >= 0.000200] OR [X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= -0.217515 AND X13 >= -0.554585 AND X15 < 0.968410],{'0.0': {'precision': 0.9764705882352941; 'recall': 0.8217821782178217; 'f1-score': 0.8924731182795699; 'support': 101}; '1.0': {'precision': 0.9095477386934674; 'recall': 0.9890710382513661; 'f1-score': 0.9476439790575917; 'support': 183}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9430091634643807; 'recall': 0.9054266082345939; 'f1-score': 0.9200585486685808; 'support': 284}; 'weighted avg': {'precision': 0.9333477661713704; 'recall': 0.9295774647887324; 'f1-score': 0.928023356034422; 'support': 284}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.75; 'f1-score': 0.7826086956521738; 'support': 12}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8376623376623377; 'recall': 0.825; 'f1-score': 0.8303287380699893; 'support': 32}; 'weighted avg': {'precision': 0.8425324675324675; 'recall': 0.84375; 'f1-score': 0.8422587486744432; 'support': 32}}
5,2,DNF,5,284,32,8,[35; 36],222,0.305966,0.812500,9,[X0 AND X4 >= 0.041440 AND X5 >= -0.000715 AND X7 >= 0.000985 AND X16 < -0.054150] OR [X2 >= 0.190280 AND X6 >= 0.029375 AND X12 >= 0.015670 AND X13 >= -0.554585],{'0.0': {'precision': 0.9767441860465116; 'recall': 0.8316831683168316; 'f1-score': 0.8983957219251336; 'support': 101}; '1.0': {'precision': 0.9141414141414141; 'recall': 0.9890710382513661; 'f1-score': 0.9501312335958005; 'support': 183}; 'accuracy': 0.9330985915492958; 'macro avg': {'precision': 0.9454428000939629; 'recall': 0.9103771032840988; 'f1-score': 0.924263477760467; 'support': 284}; 'weighted avg': {'precision': 0.936405075980903; 'recall': 0.9330985915492958; 'f1-score': 0.931732336839683; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
5,2,DNF,6,285,31,8,[35; 36],222,0.311805,0.774194,11,[X4 >= 0.418075 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X18 >= -0.043910 AND X26 < 0.999945] OR [X5 >= 0.001010 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X18 < 0.467840 AND X31 < 0.870760],{'0.0': {'precision': 0.8584905660377359; 'recall': 0.8921568627450981; 'f1-score': 0.875; 'support': 102}; '1.0': {'precision': 0.9385474860335196; 'recall': 0.9180327868852459; 'f1-score': 0.9281767955801105; 'support': 183}; 'accuracy': 0.9087719298245615; 'macro avg': {'precision': 0.8985190260356277; 'recall': 0.905094824815172; 'f1-score': 0.9015883977900552; 'support': 285}; 'weighted avg': {'precision': 0.9098955357192391; 'recall': 0.9087719298245615; 'f1-score': 0.9091451003198604; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
5,2,DNF,7,285,31,8,[35; 36],222,0.309479,0.838710,11,[X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= -0.217515] OR [X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X6 >= 0.029375 AND X21 < 0.923655 AND X28 >= -0.911830 AND X33 < 0.950980],{'0.0': {'precision': 0.9873417721518988; 'recall': 0.7647058823529411; 'f1-score': 0.861878453038674; 'support': 102}; '1.0': {'precision': 0.883495145631068; 'recall': 0.994535519125683; 'f1-score': 0.9357326478149101; 'support': 183}; 'accuracy': 0.9122807017543859; 'macro avg': {'precision': 0.9354184588914833; 'recall': 0.8796207007393121; 'f1-score': 0.898805550426792; 'support': 285}; 'weighted avg': {'precision': 0.920661306701681; 'recall': 0.9122807017543859; 'f1-score': 0.9093006202107836; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,2,DNF,8,285,31,8,[35; 36],222,0.326700,0.838710,11,[X5 >= 0.001010 AND X26 < 0.999945] OR [X0 AND X2 >= 0.190280 AND X5 < -0.000715 AND X7 < 0.994515 AND X9 >= -0.572990 AND X12 >= 0.015670 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X21 < 0.923655],{'0.0': {'precision': 0.9; 'recall': 0.7941176470588235; 'f1-score': 0.84375; 'support': 102}; '1.0': {'precision': 0.8923076923076924; 'recall': 0.9508196721311475; 'f1-score': 0.9206349206349206; 'support': 183}; 'accuracy': 0.8947368421052632; 'macro avg': {'precision': 0.8961538461538462; 'recall': 0.8724686595949855; 'f1-score': 0.8821924603174602; 'support': 285}; 'weighted avg': {'precision': 0.8950607287449394; 'recall': 0.8947368421052632; 'f1-score': 0.8931182121971595; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.8136363636363637; 'f1-score': 0.8199767711962833; 'support': 31}; 'weighted avg': {'precision': 0.8368663594470046; 'recall': 0.8387096774193549; 'f1-score': 0.8368363867970477; 'support': 31}}
5,2,DNF,9,285,31,8,[35; 36],222,0.317061,0.935484,10,[X3 >= -0.609635 AND X7 >= -0.983575 AND X16 >= 0.292070 AND X20 >= -0.000015 AND X27 >= -0.936175] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.000375 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.8235294117647058; 'f1-score': 0.888888888888889; 'support': 102}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9836065573770492; 'f1-score': 0.9448818897637795; 'support': 183}; 'accuracy': 0.9263157894736842; 'macro avg': {'precision': 0.9373040752351097; 'recall': 0.9035679845708775; 'f1-score': 0.9168853893263342; 'support': 285}; 'weighted avg': {'precision': 0.9292855964362317; 'recall': 0.9263157894736842; 'f1-score': 0.9248422894506607; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,DNF,0,284,32,4,[71; 71],222,0.314971,0.906250,12,[X0 AND X2 >= 0.739470 AND X3 < 0.746850 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X6 < 0.999995 AND X9 >= -0.572990 AND X10 < 0.999100 AND X26 < 0.999945],{'0.0': {'precision': 0.9489795918367347; 'recall': 0.9117647058823529; 'f1-score': 0.9300000000000002; 'support': 102}; '1.0': {'precision': 0.9516129032258065; 'recall': 0.9725274725274725; 'f1-score': 0.9619565217391304; 'support': 182}; 'accuracy': 0.9507042253521126; 'macro avg': {'precision': 0.9502962475312706; 'recall': 0.9421460892049127; 'f1-score': 0.9459782608695653; 'support': 284}; 'weighted avg': {'precision': 0.9506671364593088; 'recall': 0.9507042253521126; 'f1-score': 0.9504791794243724; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
5,2,DNF,1,284,32,4,[71; 71],222,0.264791,0.875000,13,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X8 >= 0.011975 AND X13 >= -0.554585 AND X15 < 0.968410 AND X30 >= 0.132415] OR [X2 >= 0.739470 AND X14 >= -0.988250 AND X23 >= -0.987455 AND X26 < 0.999945],{'0.0': {'precision': 0.9029126213592233; 'recall': 0.9117647058823529; 'f1-score': 0.9073170731707318; 'support': 102}; '1.0': {'precision': 0.9502762430939227; 'recall': 0.945054945054945; 'f1-score': 0.9476584022038568; 'support': 182}; 'accuracy': 0.9330985915492958; 'macro avg': {'precision': 0.926594432226573; 'recall': 0.928409825468649; 'f1-score': 0.9274877376872943; 'support': 284}; 'weighted avg': {'precision': 0.933265364865263; 'recall': 0.9330985915492958; 'f1-score': 0.9331696150159035; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.8571428571428571; 'f1-score': 0.9; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8582995951417004; 'recall': 0.8831168831168831; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.8861336032388665; 'recall': 0.875; 'f1-score': 0.8770833333333334; 'support': 32}}
5,2,DNF,2,284,32,4,[71; 71],222,0.257119,0.968750,11,[X5 >= 0.001010 AND X18 < -0.043910] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X7 < 0.994515 AND X7 >= -0.983575 AND X12 >= 0.354740 AND X17 >= -0.805795 AND X19 >= -0.912755 AND X23 >= -0.987455 AND X28 >= -0.911830],{'0.0': {'precision': 0.8811881188118812; 'recall': 0.8725490196078431; 'f1-score': 0.8768472906403942; 'support': 102}; '1.0': {'precision': 0.9289617486338798; 'recall': 0.9340659340659341; 'f1-score': 0.9315068493150686; 'support': 182}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.9050749337228805; 'recall': 0.9033074768368886; 'f1-score': 0.9041770699777314; 'support': 284}; 'weighted avg': {'precision': 0.9118036139794999; 'recall': 0.9119718309859155; 'f1-score': 0.9118755993685306; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
5,2,DNF,3,284,32,4,[71; 71],222,0.296984,0.906250,14,[X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= 0.001010 AND X7 >= 0.000985 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X33 < 0.950980] OR [X3 < 0.746850 AND X5 >= -0.795310 AND X8 >= 0.055610 AND X15 < 0.968410 AND X16 >= 0.292070 AND X19 >= -0.912755 AND X20 >= -0.957365],{'0.0': {'precision': 0.945054945054945; 'recall': 0.8514851485148515; 'f1-score': 0.8958333333333333; 'support': 101}; '1.0': {'precision': 0.9222797927461139; 'recall': 0.9726775956284153; 'f1-score': 0.9468085106382979; 'support': 183}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.9336673689005295; 'recall': 0.9120813720716334; 'f1-score': 0.9213209219858156; 'support': 284}; 'weighted avg': {'precision': 0.9303794067714376; 'recall': 0.9295774647887324; 'f1-score': 0.9286800144840676; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 12}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.875; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9184782608695652; 'recall': 0.90625; 'f1-score': 0.9028239202657807; 'support': 32}}
5,2,DNF,4,284,32,4,[71; 71],222,0.397652,0.875000,17,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X12 >= 0.015670 AND X13 < 0.652535 AND X13 >= -0.554585 AND X15 < 0.968410 AND X16 >= 0.292070] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X11 >= 0.001845 AND X16 < 0.292070 AND X29 >= -0.914280 AND X32 < 0.994855],{'0.0': {'precision': 0.9252336448598131; 'recall': 0.9801980198019802; 'f1-score': 0.9519230769230769; 'support': 101}; '1.0': {'precision': 0.9887005649717514; 'recall': 0.9562841530054644; 'f1-score': 0.9722222222222222; 'support': 183}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9569671049157822; 'recall': 0.9682410864037223; 'f1-score': 0.9620726495726495; 'support': 284}; 'weighted avg': {'precision': 0.9661295828192663; 'recall': 0.9647887323943662; 'f1-score': 0.9650031599855542; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,2,DNF,5,284,32,4,[71; 71],222,0.284115,0.812500,15,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X30 >= 0.132415 AND X31 < 0.870760] OR [X2 >= 0.739470 AND X3 >= -0.000170 AND X13 >= -0.554585 AND X15 >= 0.001430 AND X26 < 0.999945],{'0.0': {'precision': 0.8818181818181818; 'recall': 0.9603960396039604; 'f1-score': 0.919431279620853; 'support': 101}; '1.0': {'precision': 0.9770114942528736; 'recall': 0.9289617486338798; 'f1-score': 0.9523809523809524; 'support': 183}; 'accuracy': 0.9401408450704225; 'macro avg': {'precision': 0.9294148380355277; 'recall': 0.9446788941189201; 'f1-score': 0.9359061160009028; 'support': 284}; 'weighted avg': {'precision': 0.9431575345489868; 'recall': 0.9401408450704225; 'f1-score': 0.9406629349557057; 'support': 284}},{'0.0': {'precision': 0.6875; 'recall': 0.9166666666666666; 'f1-score': 0.7857142857142857; 'support': 12}; '1.0': {'precision': 0.9375; 'recall': 0.75; 'f1-score': 0.8333333333333334; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8125; 'recall': 0.8333333333333333; 'f1-score': 0.8095238095238095; 'support': 32}; 'weighted avg': {'precision': 0.84375; 'recall': 0.8125; 'f1-score': 0.8154761904761905; 'support': 32}}
5,2,DNF,6,285,31,4,[71; 72],222,0.251911,0.838710,10,[X7 >= -0.983575 AND X14 >= 0.239955 AND X15 < 0.968410 AND X16 >= 0.292070 AND X20 >= 0.072060] OR [X4 >= 0.041440 AND X7 >= 0.000985 AND X10 < 0.999100 AND X13 >= -0.554585 AND X16 < 0.292070],{'0.0': {'precision': 0.9680851063829787; 'recall': 0.8921568627450981; 'f1-score': 0.9285714285714286; 'support': 102}; '1.0': {'precision': 0.9424083769633508; 'recall': 0.9836065573770492; 'f1-score': 0.9625668449197861; 'support': 183}; 'accuracy': 0.9508771929824561; 'macro avg': {'precision': 0.9552467416731647; 'recall': 0.9378817100610737; 'f1-score': 0.9455691367456074; 'support': 285}; 'weighted avg': {'precision': 0.9515979432819545; 'recall': 0.9508771929824561; 'f1-score': 0.950400064331953; 'support': 285}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
5,2,DNF,7,285,31,4,[71; 72],222,0.773011,0.967742,14,[X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= -0.217515 AND X6 >= 0.029375 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830] OR [X6 >= 0.029375 AND X25 >= -0.981480 AND X28 >= 0.067790 AND X31 < 0.870760 AND X33 < 0.005400],{'0.0': {'precision': 0.9381443298969072; 'recall': 0.8921568627450981; 'f1-score': 0.914572864321608; 'support': 102}; '1.0': {'precision': 0.9414893617021277; 'recall': 0.9672131147540983; 'f1-score': 0.954177897574124; 'support': 183}; 'accuracy': 0.9403508771929825; 'macro avg': {'precision': 0.9398168457995175; 'recall': 0.9296849887495982; 'f1-score': 0.934375380947866; 'support': 285}; 'weighted avg': {'precision': 0.9402921924244697; 'recall': 0.9403508771929825; 'f1-score': 0.9400034646205919; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
