lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,0.867565,0.750000,1,[X23 >= -0.987455],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.1941747572815534; 'f1-score': 0.31999999999999995; 'support': 103}; '1.0': {'precision': 0.683206106870229; 'recall': 0.988950276243094; 'f1-score': 0.8081264108352143; 'support': 181}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.796148507980569; 'recall': 0.5915625167623236; 'f1-score': 0.5640632054176071; 'support': 284}; 'weighted avg': {'precision': 0.7651291161263207; 'recall': 0.7007042253521126; 'f1-score': 0.6310946491590625; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
5,2,DNF,5,284,32,4,[71; 71],222,0.277507,0.906250,13,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X11 >= -0.562930 AND X21 < 0.923655 AND X23 >= -0.987455] OR [X5 >= -0.217515 AND X6 < 0.999995 AND X6 >= 0.029375 AND X13 >= -0.554585 AND X30 >= 0.132415 AND X32 >= 0.000200],{'0.0': {'precision': 0.9789473684210527; 'recall': 0.9117647058823529; 'f1-score': 0.9441624365482234; 'support': 102}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.989010989010989; 'f1-score': 0.9703504043126684; 'support': 182}; 'accuracy': 0.9612676056338029; 'macro avg': {'precision': 0.9656641604010026; 'recall': 0.9503878474466709; 'f1-score': 0.9572564204304459; 'support': 284}; 'weighted avg': {'precision': 0.9619224116629601; 'recall': 0.9612676056338029; 'f1-score': 0.9609448665944521; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,2,DNF,6,285,31,4,[71; 72],222,0.350129,0.774194,11,[X2 >= 0.190280 AND X6 < 0.999995 AND X6 >= 0.029375 AND X22 < 0.186570] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X23 >= -0.987455 AND X30 >= 0.132415],{'0.0': {'precision': 0.9038461538461539; 'recall': 0.912621359223301; 'f1-score': 0.9082125603864736; 'support': 103}; '1.0': {'precision': 0.9502762430939227; 'recall': 0.945054945054945; 'f1-score': 0.9476584022038568; 'support': 182}; 'accuracy': 0.9333333333333333; 'macro avg': {'precision': 0.9270611984700383; 'recall': 0.928838152139123; 'f1-score': 0.9279354812951652; 'support': 285}; 'weighted avg': {'precision': 0.9334962459271853; 'recall': 0.9333333333333333; 'f1-score': 0.9334025365645919; 'support': 285}},{'0.0': {'precision': 0.7; 'recall': 0.6363636363636364; 'f1-score': 0.6666666666666666; 'support': 11}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7547619047619047; 'recall': 0.7431818181818182; 'f1-score': 0.7479674796747968; 'support': 31}; 'weighted avg': {'precision': 0.7706605222734254; 'recall': 0.7741935483870968; 'f1-score': 0.7715709415158668; 'support': 31}}
5,2,DNF,7,285,31,4,[71; 72],222,0.642052,0.870968,16,[X0 AND X3 < 0.746850 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X17 >= -0.805795] OR [X2 >= 0.190280 AND X7 < 0.994515 AND X11 >= 0.001845 AND X14 >= -0.988250 AND X15 < 0.001430 AND X22 < 0.999665 AND X26 < 0.999945 AND X29 >= -0.914280],{'0.0': {'precision': 0.95; 'recall': 0.9223300970873787; 'f1-score': 0.9359605911330049; 'support': 103}; '1.0': {'precision': 0.9567567567567568; 'recall': 0.9725274725274725; 'f1-score': 0.9645776566757492; 'support': 182}; 'accuracy': 0.9543859649122807; 'macro avg': {'precision': 0.9533783783783784; 'recall': 0.9474287848074257; 'f1-score': 0.950269123904377; 'support': 285}; 'weighted avg': {'precision': 0.9543148411569462; 'recall': 0.9543859649122807; 'f1-score': 0.9542353487778452; 'support': 285}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.8181818181818182; 'f1-score': 0.8181818181818182; 'support': 11}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8590909090909091; 'recall': 0.8590909090909091; 'f1-score': 0.8590909090909091; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8709677419354839; 'f1-score': 0.8709677419354839; 'support': 31}}
5,2,DNF,8,285,31,4,[71; 72],222,0.251907,0.903226,12,[X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X23 < 0.897470 AND X24 < 0.999495 AND X24 >= -0.000170] OR [X2 >= 0.739470 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575],{'0.0': {'precision': 0.9333333333333333; 'recall': 0.9514563106796117; 'f1-score': 0.9423076923076923; 'support': 103}; '1.0': {'precision': 0.9722222222222222; 'recall': 0.9615384615384616; 'f1-score': 0.9668508287292817; 'support': 182}; 'accuracy': 0.9578947368421052; 'macro avg': {'precision': 0.9527777777777777; 'recall': 0.9564973861090367; 'f1-score': 0.9545792605184871; 'support': 285}; 'weighted avg': {'precision': 0.9581676413255361; 'recall': 0.9578947368421052; 'f1-score': 0.9579808531102512; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,2,DNF,9,285,31,4,[71; 72],222,0.514426,0.774194,14,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 < 0.994515 AND X7 >= -0.983575 AND X16 >= 0.292070 AND X33 < 0.950980] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X6 < 0.999995 AND X7 >= 0.000985 AND X15 >= -0.905170 AND X28 >= -0.911830],{'0.0': {'precision': 0.9345794392523364; 'recall': 0.970873786407767; 'f1-score': 0.9523809523809522; 'support': 103}; '1.0': {'precision': 0.9831460674157303; 'recall': 0.9615384615384616; 'f1-score': 0.9722222222222222; 'support': 182}; 'accuracy': 0.9649122807017544; 'macro avg': {'precision': 0.9588627533340334; 'recall': 0.9662061239731143; 'f1-score': 0.9623015873015872; 'support': 285}; 'weighted avg': {'precision': 0.9655939175882582; 'recall': 0.9649122807017544; 'f1-score': 0.9650515176830966; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.7272727272727273; 'f1-score': 0.6956521739130435; 'support': 11}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7543859649122806; 'recall': 0.7636363636363637; 'f1-score': 0.758082497212932; 'support': 31}; 'weighted avg': {'precision': 0.7798528579513299; 'recall': 0.7741935483870968; 'f1-score': 0.7762074297838673; 'support': 31}}
5,2,DNF,0,284,32,2,[142; 142],222,0.661716,0.937500,11,[X11 < 0.001845 AND X12 >= 0.354740 AND X16 >= 0.292070 AND X23 >= -0.987455] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X11 >= 0.001845 AND X13 >= -0.554585 AND X17 >= -0.805795],{'0.0': {'precision': 0.9693877551020408; 'recall': 0.9223300970873787; 'f1-score': 0.9452736318407962; 'support': 103}; '1.0': {'precision': 0.956989247311828; 'recall': 0.9834254143646409; 'f1-score': 0.9700272479564033; 'support': 181}; 'accuracy': 0.9612676056338029; 'macro avg': {'precision': 0.9631885012069343; 'recall': 0.9528777557260097; 'f1-score': 0.9576504398985997; 'support': 284}; 'weighted avg': {'precision': 0.9614858892216587; 'recall': 0.9612676056338029; 'f1-score': 0.9610497040834894; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,2,DNF,1,284,32,2,[142; 142],222,1.590782,0.937500,17,[X2 >= 0.739470 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X13 < 0.652535 AND X15 < 0.968410 AND X26 >= 0.528120 AND X28 >= -0.911830] OR [X0 AND X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X13 >= -0.554585 AND X22 < 0.999665 AND X29 < 0.930305 AND X33 < 0.950980],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.9514563106796117; 'f1-score': 0.9560975609756097; 'support': 103}; '1.0': {'precision': 0.9725274725274725; 'recall': 0.9779005524861878; 'f1-score': 0.9752066115702479; 'support': 181}; 'accuracy': 0.9683098591549296; 'macro avg': {'precision': 0.9666558931264814; 'recall': 0.9646784315828998; 'f1-score': 0.9656520862729288; 'support': 284}; 'weighted avg': {'precision': 0.9682685100042183; 'recall': 0.9683098591549296; 'f1-score': 0.9682762164602207; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,2,DNF,2,284,32,2,[142; 142],222,0.770693,0.968750,14,[X6 >= 0.029375 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X20 >= 0.072060] OR [X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.000170 AND X4 >= 0.041440 AND X15 >= -0.905170 AND X16 < 0.292070 AND X28 >= -0.911830],{'0.0': {'precision': 0.9313725490196079; 'recall': 0.9313725490196079; 'f1-score': 0.9313725490196079; 'support': 102}; '1.0': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 182}; 'accuracy': 0.9507042253521126; 'macro avg': {'precision': 0.9464555052790347; 'recall': 0.9464555052790347; 'f1-score': 0.9464555052790347; 'support': 284}; 'weighted avg': {'precision': 0.9507042253521126; 'recall': 0.9507042253521126; 'f1-score': 0.9507042253521126; 'support': 284}},{'0.0': {'precision': 0.9230769230769231; 'recall': 1.0; 'f1-score': 0.9600000000000001; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9615384615384616; 'recall': 0.975; 'f1-score': 0.9671794871794872; 'support': 32}; 'weighted avg': {'precision': 0.9711538461538461; 'recall': 0.96875; 'f1-score': 0.9689743589743589; 'support': 32}}
5,2,DNF,3,284,32,2,[142; 142],222,0.427248,0.937500,13,[X4 >= 0.418075 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X12 < 0.998725 AND X13 >= -0.554585 AND X23 >= -0.987455] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X15 < 0.001430 AND X19 >= -0.912755 AND X21 < 0.923655 AND X28 >= -0.911830],{'0.0': {'precision': 0.8918918918918919; 'recall': 0.9705882352941176; 'f1-score': 0.9295774647887325; 'support': 102}; '1.0': {'precision': 0.9826589595375722; 'recall': 0.9340659340659341; 'f1-score': 0.9577464788732394; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.937275425714732; 'recall': 0.9523270846800258; 'f1-score': 0.943661971830986; 'support': 284}; 'weighted avg': {'precision': 0.9500595197493349; 'recall': 0.9471830985915493; 'f1-score': 0.9476294386034517; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,2,DNF,4,284,32,2,[142; 142],222,0.866837,0.875000,12,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X18 < 0.998845 AND X22 < 0.999665 AND X23 >= -0.987455] OR [X2 >= 0.739470 AND X5 >= -0.795310 AND X26 >= 0.528120 AND X30 >= -0.167100],{'0.0': {'precision': 0.978021978021978; 'recall': 0.8725490196078431; 'f1-score': 0.9222797927461139; 'support': 102}; '1.0': {'precision': 0.9326424870466321; 'recall': 0.989010989010989; 'f1-score': 0.96; 'support': 182}; 'accuracy': 0.9471830985915493; 'macro avg': {'precision': 0.955332232534305; 'recall': 0.9307800043094161; 'f1-score': 0.941139896373057; 'support': 284}; 'weighted avg': {'precision': 0.9489407549321437; 'recall': 0.9471830985915493; 'f1-score': 0.9464526016200832; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,2,DNF,5,284,32,2,[142; 142],222,0.852865,0.906250,14,[X4 >= 0.041440 AND X6 < 0.999995 AND X6 >= 0.029375 AND X15 < 0.001430 AND X18 < 0.467840] OR [X2 >= 0.190280 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X23 >= -0.987455 AND X33 >= -0.974115],{'0.0': {'precision': 0.9339622641509434; 'recall': 0.9705882352941176; 'f1-score': 0.951923076923077; 'support': 102}; '1.0': {'precision': 0.9831460674157303; 'recall': 0.9615384615384616; 'f1-score': 0.9722222222222222; 'support': 182}; 'accuracy': 0.9647887323943662; 'macro avg': {'precision': 0.9585541657833369; 'recall': 0.9660633484162896; 'f1-score': 0.9620726495726496; 'support': 284}; 'weighted avg': {'precision': 0.9654814620178138; 'recall': 0.9647887323943662; 'f1-score': 0.9649316841218248; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,2,DNF,6,285,31,2,[142; 143],222,1.099979,0.935484,13,[X2 >= 0.190280 AND X4 >= 0.418075 AND X11 >= -0.562930 AND X13 >= -0.554585 AND X14 >= -0.988250 AND X22 < 0.999665 AND X32 < 0.994855] OR [X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X32 >= 0.000200 AND X33 < 0.950980],{'0.0': {'precision': 0.96; 'recall': 0.9320388349514563; 'f1-score': 0.9458128078817734; 'support': 103}; '1.0': {'precision': 0.9621621621621622; 'recall': 0.978021978021978; 'f1-score': 0.9700272479564033; 'support': 182}; 'accuracy': 0.9614035087719298; 'macro avg': {'precision': 0.961081081081081; 'recall': 0.9550304064867172; 'f1-score': 0.9579200279190883; 'support': 285}; 'weighted avg': {'precision': 0.9613807491702229; 'recall': 0.9614035087719298; 'f1-score': 0.9612760643504843; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,DNF,7,285,31,2,[142; 143],222,1.377169,0.903226,13,[X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= 0.001010 AND X7 >= -0.983575 AND X11 >= 0.001845 AND X28 >= -0.911830] OR [X3 < 0.746850 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X13 >= -0.554585 AND X16 >= 0.292070 AND X17 >= -0.805795 AND X33 < 0.950980],{'0.0': {'precision': 0.9690721649484536; 'recall': 0.912621359223301; 'f1-score': 0.94; 'support': 103}; '1.0': {'precision': 0.9521276595744681; 'recall': 0.9835164835164835; 'f1-score': 0.9675675675675677; 'support': 182}; 'accuracy': 0.9578947368421052; 'macro avg': {'precision': 0.9605999122614608; 'recall': 0.9480689213698923; 'f1-score': 0.9537837837837838; 'support': 285}; 'weighted avg': {'precision': 0.9582514632710312; 'recall': 0.9578947368421052; 'f1-score': 0.9576045519203414; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,2,DNF,8,285,31,2,[142; 143],222,1.945834,0.870968,13,[X2 >= 0.739470 AND X3 >= -0.609635 AND X5 >= -0.795310 AND X6 >= 0.029375 AND X7 >= -0.983575 AND X19 >= -0.912755 AND X26 >= 0.528120] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X13 >= -0.554585 AND X17 >= -0.805795 AND X21 < 0.923655 AND X30 < 0.995560],{'0.0': {'precision': 0.98989898989899; 'recall': 0.9514563106796117; 'f1-score': 0.9702970297029703; 'support': 103}; '1.0': {'precision': 0.9731182795698925; 'recall': 0.9945054945054945; 'f1-score': 0.9836956521739131; 'support': 182}; 'accuracy': 0.9789473684210527; 'macro avg': {'precision': 0.9815086347344413; 'recall': 0.9729809025925531; 'f1-score': 0.9769963409384417; 'support': 285}; 'weighted avg': {'precision': 0.9791828871625137; 'recall': 0.9789473684210527; 'f1-score': 0.978853343000204; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
5,2,DNF,9,285,31,2,[142; 143],222,0.527407,0.838710,14,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.000375 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X28 >= -0.911830] OR [X0 AND X5 >= -0.795310 AND X7 < -0.000375 AND X7 >= -0.983575 AND X12 >= 0.354740 AND X31 < 0.870760],{'0.0': {'precision': 0.9702970297029703; 'recall': 0.9514563106796117; 'f1-score': 0.9607843137254902; 'support': 103}; '1.0': {'precision': 0.9728260869565217; 'recall': 0.9835164835164835; 'f1-score': 0.9781420765027322; 'support': 182}; 'accuracy': 0.9719298245614035; 'macro avg': {'precision': 0.971561558329746; 'recall': 0.9674863970980476; 'f1-score': 0.9694631951141113; 'support': 285}; 'weighted avg': {'precision': 0.9719120767912032; 'recall': 0.9719298245614035; 'f1-score': 0.9718689201306062; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,3,CNF,0,284,32,35,[8; 9],222,0.830138,0.937500,3,[X4 >= 0.041440] AND [X23 >= -0.987455] AND [X26 < 0.999945],{'0.0': {'precision': 0.8877551020408163; 'recall': 0.8446601941747572; 'f1-score': 0.8656716417910448; 'support': 103}; '1.0': {'precision': 0.9139784946236559; 'recall': 0.9392265193370166; 'f1-score': 0.9264305177111716; 'support': 181}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.900866798332236; 'recall': 0.891943356755887; 'f1-score': 0.8960510797511082; 'support': 284}; 'weighted avg': {'precision': 0.9044678980179078; 'recall': 0.9049295774647887; 'f1-score': 0.9043947282049285; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,3,CNF,1,284,32,35,[8; 9],222,0.830416,0.843750,7,[X2 >= 0.190280 OR X29 < -0.914280] AND [X0] AND [X0 OR X3 < 0.007075 OR X7 >= 0.000985 OR X33 >= 0.005400],{'0.0': {'precision': 1.0; 'recall': 0.5728155339805825; 'f1-score': 0.7283950617283951; 'support': 103}; '1.0': {'precision': 0.8044444444444444; 'recall': 1.0; 'f1-score': 0.8916256157635467; 'support': 181}; 'accuracy': 0.8450704225352113; 'macro avg': {'precision': 0.9022222222222223; 'recall': 0.7864077669902912; 'f1-score': 0.810010338745971; 'support': 284}; 'weighted avg': {'precision': 0.8753677621283255; 'recall': 0.8450704225352113; 'f1-score': 0.8324258021522065; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
