lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,1,[460; 460],122,2.026481,0.923077,3,[X12 >= 5.131000 OR X23 >= 884.550000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9750889679715302; 'recall': 0.9480968858131488; 'f1-score': 0.9614035087719298; 'support': 289}; '1.0': {'precision': 0.9162011173184358; 'recall': 0.9590643274853801; 'f1-score': 0.9371428571428572; 'support': 171}; 'accuracy': 0.9521739130434783; 'macro avg': {'precision': 0.945645042644983; 'recall': 0.9535806066492645; 'f1-score': 0.9492731829573935; 'support': 460}; 'weighted avg': {'precision': 0.9531980495765755; 'recall': 0.9521739130434783; 'f1-score': 0.9523848752315571; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.9393939393939394; 'f1-score': 0.9393939393939394; 'support': 33}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9170653907496014; 'recall': 0.9170653907496014; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
10,3,CNF,4,461,51,1,[461; 461],122,708.974865,0.941176,11,[X6 >= 0.089420 OR X13 >= 53.780000 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X29 >= 0.092790] AND [X10 >= 0.547850 OR X22 >= 101.650000 OR X27 >= 0.175750] AND [X2 >= 98.755000 OR X15 < 0.018380 OR X24 >= 0.136150],{'0.0': {'precision': 0.9896907216494846; 'recall': 0.993103448275862; 'f1-score': 0.9913941480206541; 'support': 290}; '1.0': {'precision': 0.9882352941176471; 'recall': 0.9824561403508771; 'f1-score': 0.9853372434017595; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9889630078835658; 'recall': 0.9877797943133696; 'f1-score': 0.9883656957112068; 'support': 461}; 'weighted avg': {'precision': 0.9891508559055708; 'recall': 0.9891540130151844; 'f1-score': 0.989147443704318; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,CNF,5,461,51,1,[461; 461],122,1000.236125,0.980392,14,[X7 >= 0.051420 OR X10 >= 0.547850 OR X21 < 23.350000 OR X23 >= 884.550000 OR X27 >= 0.142350] AND [X3 >= 696.250000 OR X21 >= 29.295000 OR X22 >= 105.950000 OR X28 >= 0.357100] AND [X2 >= 114.800000 OR X7 >= 0.079005 OR X21 >= 23.350000 OR X27 >= 0.175750 OR X29 >= 0.092790],{'0.0': {'precision': 0.9862542955326461; 'recall': 0.9896551724137931; 'f1-score': 0.9879518072289157; 'support': 290}; '1.0': {'precision': 0.9823529411764705; 'recall': 0.9766081871345029; 'f1-score': 0.9794721407624634; 'support': 171}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9843036183545584; 'recall': 0.9831316797741481; 'f1-score': 0.9837119739956895; 'support': 461}; 'weighted avg': {'precision': 0.9848071554135442; 'recall': 0.9848156182212582; 'f1-score': 0.9848064211860451; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,3,CNF,6,461,51,1,[461; 461],122,1000.257483,0.921569,12,[X23 >= 696.050000 OR X27 >= 0.175750] AND [X1 >= 18.635000 OR X2 >= 114.800000 OR X10 >= 0.547850 OR X27 >= 0.175750 OR X29 >= 0.092790] AND [X2 < 85.250000 OR X7 >= 0.051420 OR X10 >= 0.547850 OR X20 >= 16.795000 OR X21 < 23.350000],{'0.0': {'precision': 0.9897260273972602; 'recall': 0.996551724137931; 'f1-score': 0.9931271477663229; 'support': 290}; '1.0': {'precision': 0.9940828402366864; 'recall': 0.9824561403508771; 'f1-score': 0.988235294117647; 'support': 171}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9919044338169734; 'recall': 0.9895039322444041; 'f1-score': 0.990681220941985; 'support': 461}; 'weighted avg': {'precision': 0.9913421119862882; 'recall': 0.9913232104121475; 'f1-score': 0.9913125990159464; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,CNF,7,461,51,1,[461; 461],122,1000.222537,0.921569,12,[X7 >= 0.051420 OR X10 >= 0.547850 OR X20 >= 16.795000] AND [X21 >= 23.350000 OR X22 >= 117.450000 OR X27 >= 0.175750] AND [X3 >= 696.250000 OR X7 >= 0.079005 OR X16 < 0.021110 OR X20 >= 16.795000 OR X21 >= 29.295000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9863481228668942; 'recall': 0.996551724137931; 'f1-score': 0.9914236706689538; 'support': 290}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9766081871345029; 'f1-score': 0.9852507374631269; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9901978709572566; 'recall': 0.9865799556362169; 'f1-score': 0.9883372040660403; 'support': 461}; 'weighted avg': {'precision': 0.9892041181964037; 'recall': 0.9891540130151844; 'f1-score': 0.9891339275492218; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,3,CNF,8,461,51,1,[461; 461],122,1000.226762,0.941176,9,[X10 >= 0.547850 OR X20 >= 16.795000 OR X27 >= 0.142350] AND [X0 >= 17.880000 OR X4 >= 0.089465 OR X21 >= 29.295000 OR X28 >= 0.280650] AND [X21 >= 23.350000 OR X22 >= 117.450000],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.993103448275862; 'f1-score': 0.9896907216494845; 'support': 290}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9766081871345029; 'f1-score': 0.9823529411764705; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872335251681932; 'recall': 0.9848558177051825; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9869929037336675; 'recall': 0.9869848156182213; 'f1-score': 0.9869688985239198; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
10,3,CNF,9,461,51,1,[461; 461],122,1000.188894,0.980392,13,[X3 >= 696.250000 OR X7 >= 0.079005 OR X10 >= 0.547850 OR X21 >= 29.295000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X12 >= 5.131000 OR X20 >= 16.795000 OR X27 >= 0.142350] AND [X21 >= 23.350000 OR X22 >= 117.450000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9863013698630136; 'recall': 0.993103448275862; 'f1-score': 0.9896907216494845; 'support': 290}; '1.0': {'precision': 0.9881656804733728; 'recall': 0.9766081871345029; 'f1-score': 0.9823529411764705; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9872335251681932; 'recall': 0.9848558177051825; 'f1-score': 0.9860218314129775; 'support': 461}; 'weighted avg': {'precision': 0.9869929037336675; 'recall': 0.9869848156182213; 'f1-score': 0.9869688985239198; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
10,3,DNF,0,460,52,1,[460; 460],122,488.280470,0.942308,13,[X7 >= 0.026805 AND X13 >= 31.285000 AND X15 < 0.018380 AND X21 >= 23.350000] OR [X13 >= 18.515000 AND X20 >= 14.905000 AND X24 >= 0.136150 AND X25 >= 0.179250 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9863481228668942; 'recall': 1.0; 'f1-score': 0.993127147766323; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9766081871345029; 'f1-score': 0.9881656804733728; 'support': 171}; 'accuracy': 0.991304347826087; 'macro avg': {'precision': 0.9931740614334471; 'recall': 0.9883040935672515; 'f1-score': 0.9906464141198479; 'support': 460}; 'weighted avg': {'precision': 0.9914230598011575; 'recall': 0.991304347826087; 'f1-score': 0.9912827762291611; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
10,3,DNF,1,460,52,1,[460; 460],122,834.733616,1.000000,14,[X8 < 0.208650 AND X13 >= 31.285000 AND X15 < 0.018380 AND X19 < 0.003116 AND X21 >= 23.350000] OR [X13 >= 18.515000 AND X20 >= 14.905000 AND X24 >= 0.136150 AND X25 >= 0.179250 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9796610169491525; 'recall': 1.0; 'f1-score': 0.9897260273972603; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9649122807017544; 'f1-score': 0.9821428571428572; 'support': 171}; 'accuracy': 0.9869565217391304; 'macro avg': {'precision': 0.9898305084745762; 'recall': 0.9824561403508771; 'f1-score': 0.9859344422700588; 'support': 460}; 'weighted avg': {'precision': 0.9872218128224023; 'recall': 0.9869565217391304; 'f1-score': 0.9869070662809495; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 52}}
10,3,DNF,2,461,51,1,[461; 461],122,1000.171426,0.941176,7,[X6 >= 0.089420 AND X13 >= 18.515000 AND X27 >= 0.142350] OR [X20 >= 16.795000 AND X21 >= 23.350000] OR [X7 >= 0.051420 AND X21 >= 29.295000],{'0.0': {'precision': 0.9829351535836177; 'recall': 0.993103448275862; 'f1-score': 0.9879931389365352; 'support': 290}; '1.0': {'precision': 0.9880952380952381; 'recall': 0.9707602339181286; 'f1-score': 0.9793510324483775; 'support': 171}; 'accuracy': 0.9848156182212582; 'macro avg': {'precision': 0.9855151958394279; 'recall': 0.9819318410969953; 'f1-score': 0.9836720856924563; 'support': 461}; 'weighted avg': {'precision': 0.9848491979469303; 'recall': 0.9848156182212582; 'f1-score': 0.9847874985689106; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,3,DNF,3,461,51,1,[461; 461],122,1000.155140,0.960784,12,[X2 < 98.755000 AND X6 >= 0.069225 AND X23 >= 696.050000 AND X24 >= 0.136150] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400] OR [X1 >= 18.635000 AND X7 >= 0.026805 AND X12 >= 1.751000 AND X15 < 0.018380 AND X19 < 0.003116],{'0.0': {'precision': 0.9863481228668942; 'recall': 0.996551724137931; 'f1-score': 0.9914236706689538; 'support': 290}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9766081871345029; 'f1-score': 0.9852507374631269; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9901978709572566; 'recall': 0.9865799556362169; 'f1-score': 0.9883372040660403; 'support': 461}; 'weighted avg': {'precision': 0.9892041181964037; 'recall': 0.9891540130151844; 'f1-score': 0.9891339275492218; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
10,3,DNF,4,461,51,1,[461; 461],122,628.832966,0.941176,12,[X1 >= 18.635000 AND X7 >= 0.026805 AND X12 >= 1.751000 AND X15 < 0.018380 AND X19 < 0.003116] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400] OR [X6 >= 0.069225 AND X13 >= 18.515000 AND X24 >= 0.136150 AND X27 >= 0.109550],{'0.0': {'precision': 0.9863481228668942; 'recall': 0.996551724137931; 'f1-score': 0.9914236706689538; 'support': 290}; '1.0': {'precision': 0.9940476190476191; 'recall': 0.9766081871345029; 'f1-score': 0.9852507374631269; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9901978709572566; 'recall': 0.9865799556362169; 'f1-score': 0.9883372040660403; 'support': 461}; 'weighted avg': {'precision': 0.9892041181964037; 'recall': 0.9891540130151844; 'f1-score': 0.9891339275492218; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,DNF,5,461,51,1,[461; 461],122,1000.134951,0.941176,12,[X7 >= 0.026805 AND X13 >= 31.285000 AND X15 < 0.018380 AND X19 < 0.003116 AND X21 >= 23.350000] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400] OR [X2 < 98.755000 AND X6 >= 0.089420 AND X24 >= 0.136150 AND X27 >= 0.109550],{'0.0': {'precision': 0.9829931972789115; 'recall': 0.996551724137931; 'f1-score': 0.9897260273972602; 'support': 290}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9707602339181286; 'f1-score': 0.9822485207100592; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9885025866634078; 'recall': 0.9836559790280298; 'f1-score': 0.9859872740536597; 'support': 461}; 'weighted avg': {'precision': 0.9870804232431148; 'recall': 0.9869848156182213; 'f1-score': 0.9869523752421379; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
10,3,DNF,6,461,51,1,[461; 461],122,412.783154,0.960784,14,[X8 < 0.208650 AND X13 >= 31.285000 AND X15 < 0.018380 AND X19 < 0.003116 AND X21 >= 23.350000] OR [X2 >= 98.755000 AND X13 >= 18.515000 AND X26 >= 0.216400] OR [X13 >= 18.515000 AND X20 >= 14.905000 AND X24 >= 0.136150 AND X25 >= 0.179250 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9863945578231292; 'recall': 1.0; 'f1-score': 0.9931506849315068; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.9766081871345029; 'f1-score': 0.9881656804733728; 'support': 171}; 'accuracy': 0.9913232104121475; 'macro avg': {'precision': 0.9931972789115646; 'recall': 0.9883040935672515; 'f1-score': 0.9906581827024399; 'support': 461}; 'weighted avg': {'precision': 0.9914412619711659; 'recall': 0.9913232104121475; 'f1-score': 0.9913015834947586; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
10,3,DNF,7,461,51,1,[461; 461],122,1000.153052,0.960784,12,[X13 >= 18.515000 AND X24 >= 0.136150 AND X25 >= 0.179250 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X8 < 0.208650 AND X13 >= 31.285000 AND X15 < 0.018380 AND X19 < 0.003116 AND X21 >= 23.350000] OR [X2 >= 98.755000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9829931972789115; 'recall': 0.996551724137931; 'f1-score': 0.9897260273972602; 'support': 290}; '1.0': {'precision': 0.9940119760479041; 'recall': 0.9707602339181286; 'f1-score': 0.9822485207100592; 'support': 171}; 'accuracy': 0.9869848156182213; 'macro avg': {'precision': 0.9885025866634078; 'recall': 0.9836559790280298; 'f1-score': 0.9859872740536597; 'support': 461}; 'weighted avg': {'precision': 0.9870804232431148; 'recall': 0.9869848156182213; 'f1-score': 0.9869523752421379; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
10,3,DNF,8,461,51,1,[461; 461],122,1000.183941,0.941176,14,[X2 >= 98.755000 AND X10 >= 0.193650 AND X26 >= 0.216400] OR [X6 >= 0.089420 AND X13 >= 18.515000 AND X24 >= 0.136150 AND X26 >= 0.216400 AND X27 >= 0.109550] OR [X1 >= 18.635000 AND X7 >= 0.026805 AND X12 >= 1.751000 AND X15 < 0.018380 AND X17 < 0.011965 AND X19 < 0.003116],{'0.0': {'precision': 0.9830508474576272; 'recall': 1.0; 'f1-score': 0.9914529914529915; 'support': 290}; '1.0': {'precision': 1.0; 'recall': 0.9707602339181286; 'f1-score': 0.9851632047477744; 'support': 171}; 'accuracy': 0.9891540130151844; 'macro avg': {'precision': 0.9915254237288136; 'recall': 0.9853801169590644; 'f1-score': 0.9883080981003829; 'support': 461}; 'weighted avg': {'precision': 0.9893378433030626; 'recall': 0.9891540130151844; 'f1-score': 0.9891199035428134; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
10,3,DNF,9,461,51,1,[461; 461],122,1000.362371,0.960784,7,[X6 >= 0.089420 AND X13 >= 18.515000 AND X27 >= 0.142350] OR [X7 >= 0.051420 AND X21 >= 29.295000] OR [X20 >= 16.795000 AND X21 >= 23.350000],{'0.0': {'precision': 0.9795918367346939; 'recall': 0.993103448275862; 'f1-score': 0.9863013698630136; 'support': 290}; '1.0': {'precision': 0.9880239520958084; 'recall': 0.9649122807017544; 'f1-score': 0.9763313609467456; 'support': 171}; 'accuracy': 0.982646420824295; 'macro avg': {'precision': 0.9838078944152511; 'recall': 0.9790078644888083; 'f1-score': 0.9813163654048795; 'support': 461}; 'weighted avg': {'precision': 0.9827195845150638; 'recall': 0.982646420824295; 'f1-score': 0.9826031669895172; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
