l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.172090,0.716981,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.6343283582089553; 'f1-score': 0.5592105263157895; 'support': 134}; '1.0': {'precision': 0.8355704697986577; 'recall': 0.7455089820359282; 'f1-score': 0.7879746835443038; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.6677852348993288; 'recall': 0.6899186701224418; 'f1-score': 0.6735926049300467; 'support': 468}; 'weighted avg': {'precision': 0.7394883267366489; 'recall': 0.7136752136752138; 'f1-score': 0.7224738351070796; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7368421052631579; 'f1-score': 0.7887323943661972; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6742424242424243; 'recall': 0.7017543859649122; 'f1-score': 0.6800804828973843; 'support': 53}; 'weighted avg': {'precision': 0.7498570611778159; 'recall': 0.7169811320754716; 'f1-score': 0.7272313124027183; 'support': 53}}
l: 5,2,DNF,0,468,53,29,[16; 17],14,0.665391,0.641509,4,[X4 >= 211.500000 AND X9 >= 0.895000] OR [X1 AND X9 < 0.895000],{'0.0': {'precision': 0.40825688073394495; 'recall': 0.664179104477612; 'f1-score': 0.5056818181818182; 'support': 134}; '1.0': {'precision': 0.82; 'recall': 0.6137724550898204; 'f1-score': 0.702054794520548; 'support': 334}; 'accuracy': 0.6282051282051282; 'macro avg': {'precision': 0.6141284403669725; 'recall': 0.6389757797837161; 'f1-score': 0.6038683063511832; 'support': 468}; 'weighted avg': {'precision': 0.7021077393554458; 'recall': 0.6282051282051282; 'f1-score': 0.6458283440303989; 'support': 468}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6578947368421053; 'f1-score': 0.7246376811594202; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.6077712609970675; 'recall': 0.6289473684210527; 'f1-score': 0.6055620838229534; 'support': 53}; 'weighted avg': {'precision': 0.6939910363525701; 'recall': 0.6415094339622641; 'f1-score': 0.6572363996482125; 'support': 53}}
l: 5,2,DNF,1,469,52,29,[16; 17],14,0.654563,0.596154,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000] OR [X1 AND X2 >= 1.650000],{'0.0': {'precision': 0.4511627906976744; 'recall': 0.7185185185185186; 'f1-score': 0.5542857142857144; 'support': 135}; '1.0': {'precision': 0.8503937007874016; 'recall': 0.6467065868263473; 'f1-score': 0.7346938775510203; 'support': 334}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.650778245742538; 'recall': 0.6826125526724329; 'f1-score': 0.6444897959183673; 'support': 469}; 'weighted avg': {'precision': 0.7354764878617872; 'recall': 0.6673773987206824; 'f1-score': 0.6827640224533309; 'support': 469}},{'0.0': {'precision': 0.34782608695652173; 'recall': 0.5714285714285714; 'f1-score': 0.4324324324324324; 'support': 14}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6052631578947368; 'f1-score': 0.6865671641791046; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5704647676161919; 'recall': 0.5883458646616542; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.673221081766809; 'recall': 0.5961538461538461; 'f1-score': 0.6181462748626928; 'support': 52}}
l: 5,2,DNF,2,469,52,29,[16; 17],14,0.631969,0.576923,4,[X4 >= 211.500000 AND X6 < 59.500000] OR [X1 AND X6 >= 59.500000],{'0.0': {'precision': 0.42342342342342343; 'recall': 0.7014925373134329; 'f1-score': 0.5280898876404494; 'support': 134}; '1.0': {'precision': 0.8380566801619433; 'recall': 0.6179104477611941; 'f1-score': 0.711340206185567; 'support': 335}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.6307400517926833; 'recall': 0.6597014925373135; 'f1-score': 0.6197150469130082; 'support': 469}; 'weighted avg': {'precision': 0.719590035379509; 'recall': 0.6417910447761194; 'f1-score': 0.6589829723155334; 'support': 469}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5675675675675675; 'f1-score': 0.65625; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5688888888888889; 'recall': 0.5837837837837838; 'f1-score': 0.553125; 'support': 52}; 'weighted avg': {'precision': 0.6572649572649573; 'recall': 0.5769230769230769; 'f1-score': 0.5967548076923077; 'support': 52}}
l: 5,2,DNF,3,469,52,29,[16; 17],14,0.641149,0.615385,5,[X1 AND X4 >= 211.500000] OR [X1 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.304635761589404; 'recall': 0.34328358208955223; 'f1-score': 0.32280701754385965; 'support': 134}; '1.0': {'precision': 0.7232704402515723; 'recall': 0.6865671641791045; 'f1-score': 0.7044410413476263; 'support': 335}; 'accuracy': 0.5884861407249466; 'macro avg': {'precision': 0.5139531009204881; 'recall': 0.5149253731343284; 'f1-score': 0.513624029445743; 'support': 469}; 'weighted avg': {'precision': 0.6036605320623813; 'recall': 0.5884861407249466; 'f1-score': 0.5954027488322644; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
l: 5,2,DNF,4,469,52,29,[16; 17],14,0.626384,0.576923,2,[X4 >= 211.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.4540229885057471; 'recall': 0.5895522388059702; 'f1-score': 0.512987012987013; 'support': 134}; '1.0': {'precision': 0.8135593220338984; 'recall': 0.7164179104477612; 'f1-score': 0.761904761904762; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6337911552698228; 'recall': 0.6529850746268657; 'f1-score': 0.6374458874458875; 'support': 469}; 'weighted avg': {'precision': 0.7108346553115694; 'recall': 0.6801705756929638; 'f1-score': 0.6907854050711194; 'support': 469}},{'0.0': {'precision': 0.34782608695652173; 'recall': 0.5333333333333333; 'f1-score': 0.4210526315789474; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5945945945945946; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.553223388305847; 'recall': 0.563963963963964; 'f1-score': 0.543859649122807; 'support': 52}; 'weighted avg': {'precision': 0.6401222465690231; 'recall': 0.5769230769230769; 'f1-score': 0.5958164642375169; 'support': 52}}
l: 5,2,DNF,5,469,52,29,[16; 17],14,0.631540,0.692308,3,[X2 < 1.650000 AND X9 < 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.42342342342342343; 'recall': 0.7014925373134329; 'f1-score': 0.5280898876404494; 'support': 134}; '1.0': {'precision': 0.8380566801619433; 'recall': 0.6179104477611941; 'f1-score': 0.711340206185567; 'support': 335}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.6307400517926833; 'recall': 0.6597014925373135; 'f1-score': 0.6197150469130082; 'support': 469}; 'weighted avg': {'precision': 0.719590035379509; 'recall': 0.6417910447761194; 'f1-score': 0.6589829723155334; 'support': 469}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 5,2,DNF,6,469,52,29,[16; 17],14,0.620932,0.442308,3,[X5 >= 61.500000] OR [(NOT X1) AND X9 >= 0.895000],{'0.0': {'precision': 0.3391003460207612; 'recall': 0.7313432835820896; 'f1-score': 0.46335697399527187; 'support': 134}; '1.0': {'precision': 0.8; 'recall': 0.4298507462686567; 'f1-score': 0.5592233009708738; 'support': 335}; 'accuracy': 0.5159914712153518; 'macro avg': {'precision': 0.5695501730103807; 'recall': 0.5805970149253732; 'f1-score': 0.5112901374830728; 'support': 469}; 'weighted avg': {'precision': 0.6683143845773604; 'recall': 0.5159914712153518; 'f1-score': 0.5318329218349876; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.6666666666666666; 'f1-score': 0.40816326530612246; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.35135135135135137; 'f1-score': 0.4727272727272727; 'support': 37}; 'accuracy': 0.4423076923076923; 'macro avg': {'precision': 0.5081699346405228; 'recall': 0.509009009009009; 'f1-score': 0.44044526901669756; 'support': 52}; 'weighted avg': {'precision': 0.5987305178481649; 'recall': 0.4423076923076923; 'f1-score': 0.4541030398173256; 'support': 52}}
l: 5,2,DNF,7,469,52,29,[16; 17],14,0.629790,0.538462,4,[X3 >= 1.250000] OR [X2 < 1.650000 AND X4 >= 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.38405797101449274; 'recall': 0.7910447761194029; 'f1-score': 0.5170731707317073; 'support': 134}; '1.0': {'precision': 0.8549222797927462; 'recall': 0.4925373134328358; 'f1-score': 0.625; 'support': 335}; 'accuracy': 0.5778251599147122; 'macro avg': {'precision': 0.6194901254036195; 'recall': 0.6417910447761194; 'f1-score': 0.5710365853658537; 'support': 469}; 'weighted avg': {'precision': 0.7203896201418165; 'recall': 0.5778251599147122; 'f1-score': 0.5941637630662021; 'support': 469}},{'0.0': {'precision': 0.3783783783783784; 'recall': 0.9333333333333333; 'f1-score': 0.5384615384615385; 'support': 15}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.3783783783783784; 'f1-score': 0.5384615384615385; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.6558558558558558; 'recall': 0.6558558558558558; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.7732501732501732; 'recall': 0.5384615384615384; 'f1-score': 0.5384615384615385; 'support': 52}}
l: 5,2,DNF,8,469,52,29,[16; 17],14,0.610189,0.711538,2,[X5 >= 61.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.41025641025641024; 'recall': 0.7164179104477612; 'f1-score': 0.5217391304347826; 'support': 134}; '1.0': {'precision': 0.8382978723404255; 'recall': 0.5880597014925373; 'f1-score': 0.6912280701754386; 'support': 335}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.6242771412984178; 'recall': 0.6522388059701492; 'f1-score': 0.6064836003051106; 'support': 469}; 'weighted avg': {'precision': 0.7160003117449926; 'recall': 0.6247334754797441; 'f1-score': 0.6428026588209655; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7567567567567568; 'f1-score': 0.7887323943661971; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6617647058823529; 'recall': 0.6783783783783783; 'f1-score': 0.6670934699103712; 'support': 52}; 'weighted avg': {'precision': 0.7302036199095022; 'recall': 0.7115384615384616; 'f1-score': 0.7185560917955284; 'support': 52}}
l: 5,2,DNF,9,469,52,29,[16; 17],14,0.633720,0.576923,4,[X2 < 1.650000 AND X9 >= 0.895000] OR [X1 AND X9 < 0.895000],{'0.0': {'precision': 0.14912280701754385; 'recall': 0.12686567164179105; 'f1-score': 0.13709677419354838; 'support': 134}; '1.0': {'precision': 0.6704225352112676; 'recall': 0.7104477611940299; 'f1-score': 0.6898550724637681; 'support': 335}; 'accuracy': 0.5437100213219617; 'macro avg': {'precision': 0.40977267111440574; 'recall': 0.41865671641791047; 'f1-score': 0.41347592332865823; 'support': 469}; 'weighted avg': {'precision': 0.5214797557273465; 'recall': 0.5437100213219617; 'f1-score': 0.5319241301008482; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.596843 (+- 0.072861), (mean training time) 0.634563 (+- 0.015099)
l: 5,2,DNF,0,468,53,14,[33; 34],14,0.378402,0.509434,3,[(NOT X1) AND X4 < 211.500000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.36885245901639346; 'recall': 0.6716417910447762; 'f1-score': 0.4761904761904762; 'support': 134}; '1.0': {'precision': 0.8035714285714286; 'recall': 0.5389221556886228; 'f1-score': 0.6451612903225806; 'support': 334}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5862119437939111; 'recall': 0.6052819733666994; 'f1-score': 0.5606758832565284; 'support': 468}; 'weighted avg': {'precision': 0.679100612502252; 'recall': 0.5769230769230769; 'f1-score': 0.5967807580710807; 'support': 468}},{'0.0': {'precision': 0.28; 'recall': 0.4666666666666667; 'f1-score': 0.35000000000000003; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.5263157894736842; 'f1-score': 0.6060606060606061; 'support': 38}; 'accuracy': 0.5094339622641509; 'macro avg': {'precision': 0.49714285714285716; 'recall': 0.4964912280701754; 'f1-score': 0.478030303030303; 'support': 53}; 'weighted avg': {'precision': 0.5913746630727763; 'recall': 0.5094339622641509; 'f1-score': 0.5335906232132648; 'support': 53}}
l: 5,2,DNF,1,469,52,14,[33; 34],14,0.319937,0.673077,2,[X4 >= 211.500000] OR [X1],{'0.0': {'precision': 0.4657534246575342; 'recall': 0.2518518518518518; 'f1-score': 0.32692307692307687; 'support': 135}; '1.0': {'precision': 0.7449494949494949; 'recall': 0.8832335329341318; 'f1-score': 0.8082191780821918; 'support': 334}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6053514598035146; 'recall': 0.5675426923929918; 'f1-score': 0.5675711275026343; 'support': 469}; 'weighted avg': {'precision': 0.6645838883622567; 'recall': 0.7014925373134329; 'f1-score': 0.669679788622745; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.07142857142857142; 'f1-score': 0.10526315789473682; 'support': 14}; '1.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4617021276595745; 'recall': 0.4830827067669173; 'f1-score': 0.45263157894736844; 'support': 52}; 'weighted avg': {'precision': 0.5824877250409165; 'recall': 0.6730769230769231; 'f1-score': 0.6129554655870446; 'support': 52}}
l: 5,2,DNF,2,469,52,14,[33; 34],14,0.343932,0.634615,3,[X2 >= 1.650000] OR [X2 < 1.650000 AND X4 >= 211.500000],{'0.0': {'precision': 0.48677248677248675; 'recall': 0.6865671641791045; 'f1-score': 0.5696594427244581; 'support': 134}; '1.0': {'precision': 0.85; 'recall': 0.7104477611940299; 'f1-score': 0.7739837398373983; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6683862433862433; 'recall': 0.6985074626865672; 'f1-score': 0.6718215912809282; 'support': 469}; 'weighted avg': {'precision': 0.7462207105064248; 'recall': 0.7036247334754797; 'f1-score': 0.7156053692337011; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.6666666666666666; 'f1-score': 0.5128205128205129; 'support': 15}; '1.0': {'precision': 0.8214285714285714; 'recall': 0.6216216216216216; 'f1-score': 0.7076923076923075; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6190476190476191; 'recall': 0.6441441441441441; 'f1-score': 0.6102564102564102; 'support': 52}; 'weighted avg': {'precision': 0.7046703296703296; 'recall': 0.6346153846153846; 'f1-score': 0.6514792899408283; 'support': 52}}
l: 5,2,DNF,3,469,52,14,[33; 34],14,0.354559,0.596154,4,[X3 < 1.250000 AND X9 >= 0.895000] OR [X1 AND X4 >= 211.500000],{'0.0': {'precision': 0.26732673267326734; 'recall': 0.20149253731343283; 'f1-score': 0.2297872340425532; 'support': 134}; '1.0': {'precision': 0.7092391304347826; 'recall': 0.7791044776119403; 'f1-score': 0.7425320056899004; 'support': 335}; 'accuracy': 0.6140724946695096; 'macro avg': {'precision': 0.48828293155402497; 'recall': 0.4902985074626866; 'f1-score': 0.4861596198662268; 'support': 469}; 'weighted avg': {'precision': 0.5829784453600639; 'recall': 0.6140724946695096; 'f1-score': 0.596033499504944; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 5,2,DNF,4,469,52,14,[33; 34],14,0.341780,0.519231,3,[X5 >= 61.500000 AND X9 >= 0.895000] OR [X9 < 0.895000],{'0.0': {'precision': 0.42920353982300885; 'recall': 0.7238805970149254; 'f1-score': 0.538888888888889; 'support': 134}; '1.0': {'precision': 0.8477366255144033; 'recall': 0.6149253731343284; 'f1-score': 0.71280276816609; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.6384700826687061; 'recall': 0.6694029850746268; 'f1-score': 0.6258458285274895; 'support': 469}; 'weighted avg': {'precision': 0.7281557438882906; 'recall': 0.6460554371002132; 'f1-score': 0.663113088372604; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.5333333333333333; 'f1-score': 0.3902439024390244; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.5135135135135135; 'f1-score': 0.6031746031746031; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5192307692307692; 'recall': 0.5234234234234234; 'f1-score': 0.4967092528068138; 'support': 52}; 'weighted avg': {'precision': 0.6087278106508875; 'recall': 0.5192307692307693; 'f1-score': 0.5417522856547247; 'support': 52}}
l: 5,2,DNF,5,469,52,14,[33; 34],14,0.350304,0.692308,3,[X6 >= 59.500000] OR [X1 AND X5 < 61.500000],{'0.0': {'precision': 0.3838383838383838; 'recall': 0.2835820895522388; 'f1-score': 0.3261802575107296; 'support': 134}; '1.0': {'precision': 0.7405405405405405; 'recall': 0.817910447761194; 'f1-score': 0.777304964539007; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5621894621894622; 'recall': 0.5507462686567164; 'f1-score': 0.5517426110248683; 'support': 469}; 'weighted avg': {'precision': 0.6386256386256386; 'recall': 0.6652452025586354; 'f1-score': 0.6484121911023564; 'support': 469}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.8108108108108109; 'f1-score': 0.7894736842105263; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6153846153846154; 'recall': 0.6054054054054054; 'f1-score': 0.6090225563909775; 'support': 52}; 'weighted avg': {'precision': 0.6804733727810651; 'recall': 0.6923076923076923; 'f1-score': 0.6853672643146328; 'support': 52}}
l: 5,2,DNF,6,469,52,14,[33; 34],14,0.362337,0.634615,4,[X4 >= 211.500000 AND X6 >= 59.500000] OR [X1 AND X4 < 211.500000],{'0.0': {'precision': 0.32222222222222224; 'recall': 0.43283582089552236; 'f1-score': 0.3694267515923567; 'support': 134}; '1.0': {'precision': 0.7370242214532872; 'recall': 0.6358208955223881; 'f1-score': 0.6826923076923076; 'support': 335}; 'accuracy': 0.5778251599147122; 'macro avg': {'precision': 0.5296232218377547; 'recall': 0.5343283582089552; 'f1-score': 0.5260595296423322; 'support': 469}; 'weighted avg': {'precision': 0.6185093645301258; 'recall': 0.5778251599147122; 'f1-score': 0.5931878630923216; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,7,469,52,14,[33; 34],14,0.346853,0.673077,2,[X5 >= 61.500000] OR [X1],{'0.0': {'precision': 0.3958333333333333; 'recall': 0.2835820895522388; 'f1-score': 0.33043478260869563; 'support': 134}; '1.0': {'precision': 0.7426273458445041; 'recall': 0.826865671641791; 'f1-score': 0.7824858757062148; 'support': 335}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.5692303395889187; 'recall': 0.5552238805970149; 'f1-score': 0.5564603291574552; 'support': 469}; 'weighted avg': {'precision': 0.6435433422698839; 'recall': 0.6716417910447762; 'f1-score': 0.653328420535495; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
