l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.100890,0.754717,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4624277456647399; 'recall': 0.6015037593984962; 'f1-score': 0.5228758169934641; 'support': 133}; '1.0': {'precision': 0.8203389830508474; 'recall': 0.7223880597014926; 'f1-score': 0.7682539682539682; 'support': 335}; 'accuracy': 0.688034188034188; 'macro avg': {'precision': 0.6413833643577936; 'recall': 0.6619459095499944; 'f1-score': 0.6455648926237161; 'support': 468}; 'weighted avg': {'precision': 0.7186248920842827; 'recall': 0.688034188034188; 'f1-score': 0.6985204338145513; 'support': 468}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.7001689189189189; 'recall': 0.7078947368421052; 'f1-score': 0.7036559139784946; 'support': 53}; 'weighted avg': {'precision': 0.7599120346761856; 'recall': 0.7547169811320755; 'f1-score': 0.7570379387299654; 'support': 53}}
l: 5,1,DNF,5,469,52,14,[33; 34],14,0.304423,0.557692,1,[X1],{'0.0': {'precision': 0.3697478991596639; 'recall': 0.3308270676691729; 'f1-score': 0.3492063492063492; 'support': 133}; '1.0': {'precision': 0.7457142857142857; 'recall': 0.7767857142857143; 'f1-score': 0.7609329446064139; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.5577310924369747; 'recall': 0.5538063909774436; 'f1-score': 0.5550696469063816; 'support': 469}; 'weighted avg': {'precision': 0.6390969522137212; 'recall': 0.650319829424307; 'f1-score': 0.6441746563586344; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.14814814814814814; 'support': 15}; '1.0': {'precision': 0.675; 'recall': 0.7297297297297297; 'f1-score': 0.7012987012987014; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.42083333333333334; 'recall': 0.4315315315315315; 'f1-score': 0.4247234247234248; 'support': 52}; 'weighted avg': {'precision': 0.5283653846153846; 'recall': 0.5576923076923077; 'f1-score': 0.5417360417360417; 'support': 52}}
l: 5,1,DNF,6,469,52,14,[33; 34],14,0.335031,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,DNF,7,469,52,14,[33; 34],14,0.297550,0.634615,1,[X1],{'0.0': {'precision': 0.36; 'recall': 0.3383458646616541; 'f1-score': 0.3488372093023256; 'support': 133}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.7619047619047619; 'f1-score': 0.7529411764705882; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5520930232558139; 'recall': 0.550125313283208; 'f1-score': 0.5508891928864569; 'support': 469}; 'weighted avg': {'precision': 0.6352377646650468; 'recall': 0.6417910447761194; 'f1-score': 0.6383445290646631; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,DNF,8,469,52,14,[33; 34],14,0.321914,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,DNF,9,469,52,14,[33; 34],14,0.279060,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.685305 (+- 0.053242), (mean training time) 0.305628 (+- 0.015520)
l: 5,1,DNF,0,468,53,7,[66; 67],14,0.150595,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,1,DNF,1,469,52,7,[67; 67],14,0.160480,0.653846,1,[X4 >= 211.500000],{'0.0': {'precision': 0.4279475982532751; 'recall': 0.7313432835820896; 'f1-score': 0.5399449035812672; 'support': 134}; '1.0': {'precision': 0.85; 'recall': 0.608955223880597; 'f1-score': 0.7095652173913043; 'support': 335}; 'accuracy': 0.6439232409381663; 'macro avg': {'precision': 0.6389737991266375; 'recall': 0.6701492537313433; 'f1-score': 0.6247550604862857; 'support': 469}; 'weighted avg': {'precision': 0.7294135995009358; 'recall': 0.6439232409381663; 'f1-score': 0.6611022705884366; 'support': 469}},{'0.0': {'precision': 0.43333333333333335; 'recall': 0.9285714285714286; 'f1-score': 0.5909090909090909; 'support': 14}; '1.0': {'precision': 0.9545454545454546; 'recall': 0.5526315789473685; 'f1-score': 0.7000000000000001; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.693939393939394; 'recall': 0.7406015037593985; 'f1-score': 0.6454545454545455; 'support': 52}; 'weighted avg': {'precision': 0.8142191142191143; 'recall': 0.6538461538461539; 'f1-score': 0.6706293706293707; 'support': 52}}
l: 5,1,DNF,2,469,52,7,[67; 67],14,0.163956,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,1,DNF,3,469,52,7,[67; 67],14,0.160781,0.576923,1,[X4 >= 211.500000],{'0.0': {'precision': 0.4330357142857143; 'recall': 0.7293233082706767; 'f1-score': 0.5434173669467788; 'support': 133}; '1.0': {'precision': 0.8530612244897959; 'recall': 0.6220238095238095; 'f1-score': 0.7194492254733219; 'support': 336}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.6430484693877552; 'recall': 0.6756735588972431; 'f1-score': 0.6314332962100504; 'support': 469}; 'weighted avg': {'precision': 0.7339495126408773; 'recall': 0.652452025586354; 'f1-score': 0.6695297432046007; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.9333333333333333; 'f1-score': 0.5599999999999999; 'support': 15}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.43243243243243246; 'f1-score': 0.5925925925925927; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.6705882352941177; 'recall': 0.6828828828828829; 'f1-score': 0.5762962962962963; 'support': 52}; 'weighted avg': {'precision': 0.7850678733031674; 'recall': 0.5769230769230769; 'f1-score': 0.5831908831908832; 'support': 52}}
l: 5,1,DNF,4,469,52,7,[67; 67],14,0.154011,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,DNF,5,469,52,7,[67; 67],14,0.166037,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,DNF,6,469,52,7,[67; 67],14,0.158925,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,DNF,7,469,52,7,[67; 67],14,0.165641,0.634615,1,[X1],{'0.0': {'precision': 0.36; 'recall': 0.3383458646616541; 'f1-score': 0.3488372093023256; 'support': 133}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.7619047619047619; 'f1-score': 0.7529411764705882; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5520930232558139; 'recall': 0.550125313283208; 'f1-score': 0.5508891928864569; 'support': 469}; 'weighted avg': {'precision': 0.6352377646650468; 'recall': 0.6417910447761194; 'f1-score': 0.6383445290646631; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 5,1,DNF,8,469,52,7,[67; 67],14,0.166290,0.596154,1,[X1],{'0.0': {'precision': 0.358974358974359; 'recall': 0.3157894736842105; 'f1-score': 0.336; 'support': 133}; '1.0': {'precision': 0.7414772727272727; 'recall': 0.7767857142857143; 'f1-score': 0.7587209302325583; 'support': 336}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5502258158508159; 'recall': 0.5462875939849624; 'f1-score': 0.5473604651162791; 'support': 469}; 'weighted avg': {'precision': 0.6330062971854016; 'recall': 0.6460554371002132; 'f1-score': 0.6388448455397433; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.26666666666666666; 'f1-score': 0.2758620689655172; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7297297297297297; 'f1-score': 0.7200000000000001; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4981203007518797; 'recall': 0.4981981981981982; 'f1-score': 0.49793103448275866; 'support': 52}; 'weighted avg': {'precision': 0.5879843840370156; 'recall': 0.5961538461538461; 'f1-score': 0.5918832891246685; 'support': 52}}
l: 5,1,DNF,9,469,52,7,[67; 67],14,0.152650,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.675544 (+- 0.053032), (mean training time) 0.159937 (+- 0.005512)
l: 5,1,DNF,0,468,53,3,[156; 156],14,0.084269,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,1,DNF,1,469,52,3,[156; 157],14,0.076941,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,1,DNF,2,469,52,3,[156; 157],14,0.092791,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,1,DNF,3,469,52,3,[156; 157],14,0.080672,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,DNF,4,469,52,3,[156; 157],14,0.072158,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
