l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.936521,0.679245,1,[(NOT X1)],{'0.0': {'precision': 0.735632183908046; 'recall': 0.7664670658682635; 'f1-score': 0.750733137829912; 'support': 334}; '1.0': {'precision': 0.35; 'recall': 0.31343283582089554; 'f1-score': 0.3307086614173228; 'support': 134}; 'accuracy': 0.6367521367521367; 'macro avg': {'precision': 0.542816091954023; 'recall': 0.5399499508445795; 'f1-score': 0.5407208996236175; 'support': 468}; 'weighted avg': {'precision': 0.625216131250614; 'recall': 0.6367521367521367; 'f1-score': 0.6304697193698972; 'support': 468}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5283687943262412; 'recall': 0.5140350877192983; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.6130068245684465; 'recall': 0.6792452830188679; 'f1-score': 0.6274932614555256; 'support': 53}}
l: 5,1,DNF,2,469,52,7,[67; 67],14,0.132508,0.692308,4,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.7859154929577464; 'recall': 0.8328358208955224; 'f1-score': 0.8086956521739131; 'support': 335}; '1.0': {'precision': 0.5087719298245614; 'recall': 0.43283582089552236; 'f1-score': 0.467741935483871; 'support': 134}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.647343711391154; 'recall': 0.6328358208955224; 'f1-score': 0.6382187938288921; 'support': 469}; 'weighted avg': {'precision': 0.7067316177768365; 'recall': 0.7185501066098081; 'f1-score': 0.7112803045481869; 'support': 469}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; '1.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 5,1,DNF,3,469,52,7,[67; 67],14,0.131217,0.692308,3,[X2 < 1.650000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7257281553398058; 'recall': 0.8925373134328358; 'f1-score': 0.8005354752342704; 'support': 335}; '1.0': {'precision': 0.3684210526315789; 'recall': 0.15671641791044777; 'f1-score': 0.2198952879581152; 'support': 134}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5470746039856924; 'recall': 0.5246268656716417; 'f1-score': 0.5102153815961927; 'support': 469}; 'weighted avg': {'precision': 0.6236404117088838; 'recall': 0.6823027718550106; 'f1-score': 0.6346382788696546; 'support': 469}},{'0.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; '1.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,1,DNF,4,469,52,7,[67; 67],14,0.145287,0.673077,5,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7188264058679706; 'recall': 0.8776119402985074; 'f1-score': 0.7903225806451613; 'support': 335}; '1.0': {'precision': 0.31666666666666665; 'recall': 0.1417910447761194; 'f1-score': 0.1958762886597938; 'support': 134}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5177465362673186; 'recall': 0.5097014925373134; 'f1-score': 0.4930994346524775; 'support': 469}; 'weighted avg': {'precision': 0.6039236232390266; 'recall': 0.6673773987206824; 'f1-score': 0.6204807829350563; 'support': 469}},{'0.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 5,1,DNF,5,469,52,7,[67; 67],14,0.137552,0.730769,4,[(NOT X1) AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7177242888402626; 'recall': 0.9791044776119403; 'f1-score': 0.8282828282828282; 'support': 335}; '1.0': {'precision': 0.4166666666666667; 'recall': 0.03731343283582089; 'f1-score': 0.0684931506849315; 'support': 134}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.5671954777534647; 'recall': 0.5082089552238807; 'f1-score': 0.4483879894838798; 'support': 469}; 'weighted avg': {'precision': 0.6317078253620922; 'recall': 0.7100213219616205; 'f1-score': 0.6112000632548578; 'support': 469}},{'0.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; '1.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
l: 5,1,DNF,6,469,52,7,[67; 67],14,0.147821,0.673077,6,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7730870712401056; 'recall': 0.8746268656716418; 'f1-score': 0.8207282913165267; 'support': 335}; '1.0': {'precision': 0.5333333333333333; 'recall': 0.3582089552238806; 'f1-score': 0.4285714285714285; 'support': 134}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6532102022867194; 'recall': 0.6164179104477612; 'f1-score': 0.6246498599439776; 'support': 469}; 'weighted avg': {'precision': 0.704586003266742; 'recall': 0.7270788912579957; 'f1-score': 0.7086834733893558; 'support': 469}},{'0.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 5,1,DNF,7,469,52,7,[67; 67],14,0.151275,0.692308,4,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000],{'0.0': {'precision': 0.7230769230769231; 'recall': 0.982089552238806; 'f1-score': 0.8329113924050632; 'support': 335}; '1.0': {'precision': 0.5714285714285714; 'recall': 0.05970149253731343; 'f1-score': 0.10810810810810811; 'support': 134}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6472527472527472; 'recall': 0.5208955223880597; 'f1-score': 0.47050975025658565; 'support': 469}; 'weighted avg': {'precision': 0.6797488226059654; 'recall': 0.7185501066098081; 'f1-score': 0.6258247397487904; 'support': 469}},{'0.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
l: 5,1,DNF,8,469,52,7,[67; 67],14,0.124353,0.653846,5,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7433414043583535; 'recall': 0.9164179104477612; 'f1-score': 0.820855614973262; 'support': 335}; '1.0': {'precision': 0.5; 'recall': 0.208955223880597; 'f1-score': 0.2947368421052632; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6216707021791767; 'recall': 0.5626865671641791; 'f1-score': 0.5577962285392626; 'support': 469}; 'weighted avg': {'precision': 0.6738152888273954; 'recall': 0.7142857142857143; 'f1-score': 0.6705359655824051; 'support': 469}},{'0.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; '1.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 5,1,DNF,9,469,52,7,[67; 67],14,0.137809,0.730769,3,[X2 < 1.650000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8315789473684211; 'recall': 0.7074626865671642; 'f1-score': 0.7645161290322582; 'support': 335}; '1.0': {'precision': 0.4673913043478261; 'recall': 0.6417910447761194; 'f1-score': 0.5408805031446541; 'support': 134}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6494851258581236; 'recall': 0.6746268656716418; 'f1-score': 0.6526983160884561; 'support': 469}; 'weighted avg': {'precision': 0.7275253350768225; 'recall': 0.6886993603411514; 'f1-score': 0.7006202359215142; 'support': 469}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.6756756756756757; 'f1-score': 0.7812500000000001; 'support': 37}; '1.0': {'precision': 0.52; 'recall': 0.8666666666666667; 'f1-score': 0.65; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.722962962962963; 'recall': 0.7711711711711712; 'f1-score': 0.7156250000000001; 'support': 52}; 'weighted avg': {'precision': 0.8088319088319089; 'recall': 0.7307692307692307; 'f1-score': 0.7433894230769231; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.687264 (+- 0.031853), (mean training time) 0.136815 (+- 0.008358)
l: 5,1,DNF,0,468,53,3,[156; 156],14,0.066800,0.622642,3,[X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.8469387755102041; 'recall': 0.7455089820359282; 'f1-score': 0.7929936305732483; 'support': 334}; '1.0': {'precision': 0.5114942528735632; 'recall': 0.664179104477612; 'f1-score': 0.577922077922078; 'support': 134}; 'accuracy': 0.7222222222222222; 'macro avg': {'precision': 0.6792165141918837; 'recall': 0.7048440432567701; 'f1-score': 0.6854578542476631; 'support': 468}; 'weighted avg': {'precision': 0.750892694242448; 'recall': 0.7222222222222222; 'f1-score': 0.731413314215862; 'support': 468}},{'0.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 38}; '1.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.56656346749226; 'recall': 0.5754385964912281; 'f1-score': 0.5669934640522876; 'support': 53}; 'weighted avg': {'precision': 0.6525497984695368; 'recall': 0.6226415094339622; 'f1-score': 0.6343568874090516; 'support': 53}}
l: 5,1,DNF,1,469,52,3,[156; 157],14,0.060741,0.692308,4,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8157099697885196; 'recall': 0.8083832335329342; 'f1-score': 0.81203007518797; 'support': 334}; '1.0': {'precision': 0.5362318840579711; 'recall': 0.5481481481481482; 'f1-score': 0.5421245421245422; 'support': 135}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6759709269232453; 'recall': 0.6782656908405411; 'f1-score': 0.677077308656256; 'support': 469}; 'weighted avg': {'precision': 0.7352631860494493; 'recall': 0.7334754797441365; 'f1-score': 0.7343387170567061; 'support': 469}},{'0.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 38}; '1.0': {'precision': 0.4444444444444444; 'recall': 0.5714285714285714; 'f1-score': 0.5; 'support': 14}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6339869281045751; 'recall': 0.6541353383458646; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7214680744092508; 'recall': 0.6923076923076923; 'f1-score': 0.702991452991453; 'support': 52}}
l: 5,1,DNF,2,469,52,3,[156; 157],14,0.062986,0.750000,5,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7704485488126649; 'recall': 0.8716417910447761; 'f1-score': 0.8179271708683474; 'support': 335}; '1.0': {'precision': 0.5222222222222223; 'recall': 0.35074626865671643; 'f1-score': 0.41964285714285715; 'support': 134}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6463353855174436; 'recall': 0.6111940298507463; 'f1-score': 0.6187850140056023; 'support': 469}; 'weighted avg': {'precision': 0.6995267412153955; 'recall': 0.7228144989339019; 'f1-score': 0.7041316526610645; 'support': 469}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.8378378378378378; 'f1-score': 0.8266666666666665; 'support': 37}; '1.0': {'precision': 0.5714285714285714; 'recall': 0.5333333333333333; 'f1-score': 0.5517241379310344; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6936090225563909; 'recall': 0.6855855855855856; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7453007518796991; 'recall': 0.75; 'f1-score': 0.7473563218390804; 'support': 52}}
l: 5,1,DNF,3,469,52,3,[156; 157],14,0.065002,0.673077,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8138138138138138; 'recall': 0.808955223880597; 'f1-score': 0.811377245508982; 'support': 335}; '1.0': {'precision': 0.5294117647058824; 'recall': 0.5373134328358209; 'f1-score': 0.5333333333333332; 'support': 134}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.671612789259848; 'recall': 0.673134328358209; 'f1-score': 0.6723552894211576; 'support': 469}; 'weighted avg': {'precision': 0.732556085497262; 'recall': 0.7313432835820896; 'f1-score': 0.7319361277445109; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; '1.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 5,1,DNF,4,469,52,3,[156; 157],14,0.062188,0.692308,4,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8143712574850299; 'recall': 0.8119402985074626; 'f1-score': 0.8131539611360239; 'support': 335}; '1.0': {'precision': 0.5333333333333333; 'recall': 0.5373134328358209; 'f1-score': 0.5353159851301115; 'support': 134}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6738522954091817; 'recall': 0.6746268656716418; 'f1-score': 0.6742349731330677; 'support': 469}; 'weighted avg': {'precision': 0.7340747077274025; 'recall': 0.7334754797441365; 'f1-score': 0.7337716822771918; 'support': 469}},{'0.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; '1.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
l: 5,1,DNF,5,469,52,3,[156; 157],14,0.061147,0.711538,5,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7774798927613941; 'recall': 0.8656716417910447; 'f1-score': 0.8192090395480225; 'support': 335}; '1.0': {'precision': 0.53125; 'recall': 0.3805970149253731; 'f1-score': 0.4434782608695652; 'support': 134}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6543649463806971; 'recall': 0.6231343283582089; 'f1-score': 0.6313436502087939; 'support': 469}; 'weighted avg': {'precision': 0.7071284948295672; 'recall': 0.7270788912579957; 'f1-score': 0.7118573884970346; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; '1.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,1,DNF,6,469,52,3,[156; 157],14,0.065795,0.673077,6,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7816711590296496; 'recall': 0.8656716417910447; 'f1-score': 0.8215297450424929; 'support': 335}; '1.0': {'precision': 0.5408163265306123; 'recall': 0.39552238805970147; 'f1-score': 0.45689655172413796; 'support': 134}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.661243742780131; 'recall': 0.6305970149253731; 'f1-score': 0.6392131483833154; 'support': 469}; 'weighted avg': {'precision': 0.7128554926013532; 'recall': 0.7313432835820896; 'f1-score': 0.7173488326658201; 'support': 469}},{'0.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
l: 5,1,DNF,7,469,52,3,[156; 157],14,0.061490,0.826923,5,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7947214076246334; 'recall': 0.808955223880597; 'f1-score': 0.8017751479289941; 'support': 335}; '1.0': {'precision': 0.5; 'recall': 0.47761194029850745; 'f1-score': 0.48854961832061067; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6473607038123167; 'recall': 0.6432835820895523; 'f1-score': 0.6451623831248023; 'support': 469}; 'weighted avg': {'precision': 0.7105152911604523; 'recall': 0.7142857142857143; 'f1-score': 0.712282139469456; 'support': 469}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.8648648648648649; 'f1-score': 0.8767123287671232; 'support': 37}; '1.0': {'precision': 0.6875; 'recall': 0.7333333333333333; 'f1-score': 0.7096774193548386; 'support': 15}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.7881944444444444; 'recall': 0.7990990990990992; 'f1-score': 0.7931948740609809; 'support': 52}; 'weighted avg': {'precision': 0.8307959401709402; 'recall': 0.8269230769230769; 'f1-score': 0.8285291818212719; 'support': 52}}
l: 5,1,DNF,8,469,52,3,[156; 157],14,0.063722,0.673077,4,[X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.7887323943661971; 'recall': 0.835820895522388; 'f1-score': 0.8115942028985507; 'support': 335}; '1.0': {'precision': 0.5175438596491229; 'recall': 0.44029850746268656; 'f1-score': 0.4758064516129032; 'support': 134}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6531381270076599; 'recall': 0.6380597014925373; 'f1-score': 0.6437003272557269; 'support': 469}; 'weighted avg': {'precision': 0.7112499558756045; 'recall': 0.7228144989339019; 'f1-score': 0.7156548453883658; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; '1.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 5,1,DNF,9,469,52,3,[156; 157],14,0.067513,0.653846,5,[X2 < 1.650000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7210401891252955; 'recall': 0.9104477611940298; 'f1-score': 0.8047493403693932; 'support': 335}; '1.0': {'precision': 0.34782608695652173; 'recall': 0.11940298507462686; 'f1-score': 0.17777777777777776; 'support': 134}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.5344331380409086; 'recall': 0.5149253731343283; 'f1-score': 0.49126355907358543; 'support': 469}; 'weighted avg': {'precision': 0.6144075885056458; 'recall': 0.6844349680170576; 'f1-score': 0.6256146082003602; 'support': 469}},{'0.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
