l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.112307,0.698113,3,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.17164179104477612; 'f1-score': 0.23834196891191708; 'support': 134}; '1.0': {'precision': 0.7286063569682152; 'recall': 0.8922155688622755; 'f1-score': 0.8021534320323015; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5592184327213957; 'recall': 0.5319286799535258; 'f1-score': 0.5202477004721093; 'support': 468}; 'weighted avg': {'precision': 0.631606434536276; 'recall': 0.6858974358974359; 'f1-score': 0.6407202353268923; 'support': 468}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5972222222222222; 'recall': 0.5675438596491228; 'f1-score': 0.5691056910569106; 'support': 53}; 'weighted avg': {'precision': 0.6635220125786163; 'recall': 0.6981132075471698; 'f1-score': 0.6714219972388403; 'support': 53}}
l: 5,2,CNF,6,469,52,7,[67; 67],14,0.277440,0.653846,9,[(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.40707964601769914; 'recall': 0.34328358208955223; 'f1-score': 0.3724696356275303; 'support': 134}; '1.0': {'precision': 0.7528089887640449; 'recall': 0.8; 'f1-score': 0.7756874095513747; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.579944317390872; 'recall': 0.5716417910447762; 'f1-score': 0.5740785225894525; 'support': 469}; 'weighted avg': {'precision': 0.6540291765508033; 'recall': 0.6695095948827292; 'f1-score': 0.6604823312874192; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,2,CNF,7,469,52,7,[67; 67],14,0.221350,0.634615,9,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4251497005988024; 'recall': 0.5298507462686567; 'f1-score': 0.4717607973421927; 'support': 134}; '1.0': {'precision': 0.7913907284768212; 'recall': 0.7134328358208956; 'f1-score': 0.750392464678179; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.6082702145378118; 'recall': 0.6216417910447761; 'f1-score': 0.6110766310101858; 'support': 469}; 'weighted avg': {'precision': 0.6867504347973873; 'recall': 0.6609808102345416; 'f1-score': 0.6707834168678971; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 5,2,CNF,8,469,52,7,[67; 67],14,0.220492,0.615385,11,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.3283582089552239; 'f1-score': 0.3963963963963964; 'support': 134}; '1.0': {'precision': 0.7637795275590551; 'recall': 0.8686567164179104; 'f1-score': 0.8128491620111731; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6318897637795275; 'recall': 0.5985074626865672; 'f1-score': 0.6046227792037847; 'support': 469}; 'weighted avg': {'precision': 0.688413948256468; 'recall': 0.7142857142857143; 'f1-score': 0.6938626575498084; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
l: 5,2,CNF,9,469,52,7,[67; 67],14,0.244590,0.807692,10,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4900662251655629; 'recall': 0.5522388059701493; 'f1-score': 0.519298245614035; 'support': 134}; '1.0': {'precision': 0.8113207547169812; 'recall': 0.7701492537313432; 'f1-score': 0.7901990811638592; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6506934899412721; 'recall': 0.6611940298507463; 'f1-score': 0.6547486633889471; 'support': 469}; 'weighted avg': {'precision': 0.7195337462737188; 'recall': 0.7078891257995735; 'f1-score': 0.712798842435338; 'support': 469}},{'0.0': {'precision': 0.631578947368421; 'recall': 0.8; 'f1-score': 0.7058823529411765; 'support': 15}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.8108108108108109; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.770334928229665; 'recall': 0.8054054054054054; 'f1-score': 0.7815126050420168; 'support': 52}; 'weighted avg': {'precision': 0.8290393816709606; 'recall': 0.8076923076923077; 'f1-score': 0.8135100193923723; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.668142 (+- 0.070743), (mean training time) 0.237268 (+- 0.040388)
l: 5,2,CNF,0,468,53,3,[156; 156],14,0.573139,0.584906,8,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5056179775280899; 'recall': 0.6716417910447762; 'f1-score': 0.576923076923077; 'support': 134}; '1.0': {'precision': 0.8482758620689655; 'recall': 0.7365269461077845; 'f1-score': 0.7884615384615384; 'support': 334}; 'accuracy': 0.717948717948718; 'macro avg': {'precision': 0.6769469197985277; 'recall': 0.7040843685762803; 'f1-score': 0.6826923076923077; 'support': 468}; 'weighted avg': {'precision': 0.7501644164952961; 'recall': 0.717948717948718; 'f1-score': 0.7278928336620644; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.631578947368421; 'f1-score': 0.6857142857142857; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.5416666666666666; 'recall': 0.5491228070175438; 'f1-score': 0.5373015873015873; 'support': 53}; 'weighted avg': {'precision': 0.6320754716981132; 'recall': 0.5849056603773585; 'f1-score': 0.601707097933513; 'support': 53}}
l: 5,2,CNF,1,469,52,3,[156; 157],14,0.826847,0.673077,7,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 >= 211.500000],{'0.0': {'precision': 0.4787234042553192; 'recall': 0.3333333333333333; 'f1-score': 0.39301310043668125; 'support': 135}; '1.0': {'precision': 0.76; 'recall': 0.8532934131736527; 'f1-score': 0.8039492242595205; 'support': 334}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6193617021276596; 'recall': 0.593313373253493; 'f1-score': 0.5984811623481009; 'support': 469}; 'weighted avg': {'precision': 0.6790355214807422; 'recall': 0.7036247334754797; 'f1-score': 0.6856627067412192; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.2857142857142857; 'f1-score': 0.32; 'support': 14}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8157894736842105; 'f1-score': 0.7848101265822786; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5598669623059866; 'recall': 0.5507518796992481; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6504349309227357; 'recall': 0.6730769230769231; 'f1-score': 0.6596689386562804; 'support': 52}}
l: 5,2,CNF,2,469,52,3,[156; 157],14,0.754358,0.673077,9,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4375; 'recall': 0.1044776119402985; 'f1-score': 0.16867469879518074; 'support': 134}; '1.0': {'precision': 0.7254004576659039; 'recall': 0.9462686567164179; 'f1-score': 0.8212435233160621; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5814502288329519; 'recall': 0.5253731343283582; 'f1-score': 0.4949591110556214; 'support': 469}; 'weighted avg': {'precision': 0.6431431840470742; 'recall': 0.7057569296375267; 'f1-score': 0.6347952877386674; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 5,2,CNF,3,469,52,3,[156; 157],14,0.630647,0.634615,8,[X1 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4659090909090909; 'recall': 0.30597014925373134; 'f1-score': 0.36936936936936937; 'support': 134}; '1.0': {'precision': 0.7559055118110236; 'recall': 0.8597014925373134; 'f1-score': 0.8044692737430167; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6109073013600572; 'recall': 0.5828358208955224; 'f1-score': 0.586919321556193; 'support': 469}; 'weighted avg': {'precision': 0.6730493915533285; 'recall': 0.7014925373134329; 'f1-score': 0.680155015350546; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 5,2,CNF,4,469,52,3,[156; 157],14,0.954578,0.634615,8,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.52; 'recall': 0.48507462686567165; 'f1-score': 0.5019305019305019; 'support': 134}; '1.0': {'precision': 0.7994186046511628; 'recall': 0.8208955223880597; 'f1-score': 0.8100147275405007; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6597093023255813; 'recall': 0.6529850746268657; 'f1-score': 0.6559726147355014; 'support': 469}; 'weighted avg': {'precision': 0.7195847176079735; 'recall': 0.7249466950959488; 'f1-score': 0.7219906630805011; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
l: 5,2,CNF,5,469,52,3,[156; 157],14,0.226336,0.711538,9,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.47560975609756095; 'recall': 0.291044776119403; 'f1-score': 0.36111111111111105; 'support': 134}; '1.0': {'precision': 0.7545219638242894; 'recall': 0.8716417910447761; 'f1-score': 0.8088642659279778; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6150658599609251; 'recall': 0.5813432835820895; 'f1-score': 0.5849876885195444; 'support': 469}; 'weighted avg': {'precision': 0.6748327616166527; 'recall': 0.7057569296375267; 'f1-score': 0.6809347931231587; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
l: 5,2,CNF,6,469,52,3,[156; 157],14,1.278842,0.730769,8,[X1 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4864864864864865; 'recall': 0.26865671641791045; 'f1-score': 0.3461538461538462; 'support': 134}; '1.0': {'precision': 0.7518987341772152; 'recall': 0.8865671641791045; 'f1-score': 0.8136986301369864; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6191926103318508; 'recall': 0.5776119402985075; 'f1-score': 0.5799262381454163; 'support': 469}; 'weighted avg': {'precision': 0.6760666634084356; 'recall': 0.7100213219616205; 'f1-score': 0.6801144061418035; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
l: 5,2,CNF,7,469,52,3,[156; 157],14,0.626668,0.769231,8,[X1 OR X3 >= 1.250000 OR X5 >= 61.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4205607476635514; 'recall': 0.3358208955223881; 'f1-score': 0.3734439834024897; 'support': 134}; '1.0': {'precision': 0.7541436464088398; 'recall': 0.8149253731343283; 'f1-score': 0.7833572453371592; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5873521970361956; 'recall': 0.5753731343283582; 'f1-score': 0.5784006143698245; 'support': 469}; 'weighted avg': {'precision': 0.6588342467673289; 'recall': 0.6780383795309168; 'f1-score': 0.6662391704986822; 'support': 469}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.4666666666666667; 'f1-score': 0.5384615384615385; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.8918918918918919; 'f1-score': 0.8461538461538461; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7206208425720622; 'recall': 0.6792792792792792; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.7562681221217807; 'recall': 0.7692307692307693; 'f1-score': 0.7573964497041421; 'support': 52}}
l: 5,2,CNF,8,469,52,3,[156; 157],14,0.578288,0.673077,9,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.5; 'recall': 0.2537313432835821; 'f1-score': 0.3366336633663366; 'support': 134}; '1.0': {'precision': 0.7506234413965087; 'recall': 0.8985074626865671; 'f1-score': 0.8179347826086956; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6253117206982544; 'recall': 0.5761194029850746; 'f1-score': 0.5772842229875161; 'support': 469}; 'weighted avg': {'precision': 0.679016743854649; 'recall': 0.7142857142857143; 'f1-score': 0.6804201771108788; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 5,2,CNF,9,469,52,3,[156; 157],14,0.564332,0.711538,9,[X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.49333333333333335; 'recall': 0.27611940298507465; 'f1-score': 0.354066985645933; 'support': 134}; '1.0': {'precision': 0.7538071065989848; 'recall': 0.8865671641791045; 'f1-score': 0.8148148148148149; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.623570219966159; 'recall': 0.5813432835820895; 'f1-score': 0.5844409002303739; 'support': 469}; 'weighted avg': {'precision': 0.6793860285230844; 'recall': 0.7121535181236673; 'f1-score': 0.68317257790942; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.679644 (+- 0.050827), (mean training time) 0.701404 (+- 0.265095)
l: 5,2,DNF,0,468,53,58,[8; 9],14,1.184928,0.698113,2,[X2 >= 1.650000] OR [X5 < 61.500000],{'0.0': {'precision': 0.13636363636363635; 'recall': 0.04477611940298507; 'f1-score': 0.06741573033707865; 'support': 134}; '1.0': {'precision': 0.6981132075471698; 'recall': 0.8862275449101796; 'f1-score': 0.7810026385224275; 'support': 334}; 'accuracy': 0.6452991452991453; 'macro avg': {'precision': 0.41723842195540306; 'recall': 0.46550183215658236; 'f1-score': 0.4242091844297531; 'support': 468}; 'weighted avg': {'precision': 0.5372703816100042; 'recall': 0.6452991452991453; 'f1-score': 0.5766850195120926; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.9473684210526315; 'f1-score': 0.8181818181818181; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5266666666666666; 'recall': 0.5070175438596491; 'f1-score': 0.46464646464646464; 'support': 53}; 'weighted avg': {'precision': 0.610566037735849; 'recall': 0.6981132075471698; 'f1-score': 0.6180674671240709; 'support': 53}}
l: 5,2,DNF,1,469,52,58,[8; 9],14,1.189321,0.615385,4,[X6 >= 59.500000] OR [X1 AND X4 >= 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.4090909090909091; 'recall': 0.8; 'f1-score': 0.5413533834586467; 'support': 135}; '1.0': {'precision': 0.8682926829268293; 'recall': 0.5329341317365269; 'f1-score': 0.660482374768089; 'support': 334}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.6386917960088692; 'recall': 0.6664670658682634; 'f1-score': 0.6009178791133678; 'support': 469}; 'weighted avg': {'precision': 0.7361130678567883; 'recall': 0.6098081023454158; 'f1-score': 0.6261915137301899; 'support': 469}},{'0.0': {'precision': 0.39285714285714285; 'recall': 0.7857142857142857; 'f1-score': 0.5238095238095237; 'support': 14}; '1.0': {'precision': 0.875; 'recall': 0.5526315789473685; 'f1-score': 0.6774193548387096; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6339285714285714; 'recall': 0.6691729323308271; 'f1-score': 0.6006144393241166; 'support': 52}; 'weighted avg': {'precision': 0.7451923076923077; 'recall': 0.6153846153846154; 'f1-score': 0.6360628618693134; 'support': 52}}
l: 5,2,DNF,2,469,52,58,[8; 9],14,1.242217,0.500000,4,[X9 < 0.895000] OR [X1 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.2919254658385093; 'recall': 0.35074626865671643; 'f1-score': 0.3186440677966102; 'support': 134}; '1.0': {'precision': 0.7175324675324676; 'recall': 0.6597014925373135; 'f1-score': 0.687402799377916; 'support': 335}; 'accuracy': 0.5714285714285714; 'macro avg': {'precision': 0.5047289666854884; 'recall': 0.505223880597015; 'f1-score': 0.5030234335872631; 'support': 469}; 'weighted avg': {'precision': 0.5959304670484794; 'recall': 0.5714285714285714; 'f1-score': 0.5820431617832572; 'support': 469}},{'0.0': {'precision': 0.21052631578947367; 'recall': 0.26666666666666666; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5945945945945946; 'f1-score': 0.6285714285714286; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.43859649122807015; 'recall': 0.4306306306306307; 'f1-score': 0.4319327731092437; 'support': 52}; 'weighted avg': {'precision': 0.5350877192982456; 'recall': 0.5; 'f1-score': 0.515126050420168; 'support': 52}}
l: 5,2,DNF,3,469,52,58,[8; 9],14,1.217238,0.423077,4,[X1 AND X2 >= 1.650000 AND X9 >= 0.895000] OR [(NOT X1)],{'0.0': {'precision': 0.29965156794425085; 'recall': 0.6417910447761194; 'f1-score': 0.4085510688836104; 'support': 134}; '1.0': {'precision': 0.7362637362637363; 'recall': 0.4; 'f1-score': 0.5183752417794971; 'support': 335}; 'accuracy': 0.4690831556503198; 'macro avg': {'precision': 0.5179576521039936; 'recall': 0.5208955223880597; 'f1-score': 0.4634631553315538; 'support': 469}; 'weighted avg': {'precision': 0.611517402458169; 'recall': 0.4690831556503198; 'f1-score': 0.4869969066663866; 'support': 469}},{'0.0': {'precision': 0.2972972972972973; 'recall': 0.7333333333333333; 'f1-score': 0.42307692307692313; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.2972972972972973; 'f1-score': 0.42307692307692313; 'support': 37}; 'accuracy': 0.4230769230769231; 'macro avg': {'precision': 0.5153153153153153; 'recall': 0.5153153153153153; 'f1-score': 0.42307692307692313; 'support': 52}; 'weighted avg': {'precision': 0.6075537075537075; 'recall': 0.4230769230769231; 'f1-score': 0.4230769230769231; 'support': 52}}
