l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.187240,0.622642,3,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000],{'0.0': {'precision': 0.21153846153846154; 'recall': 0.16541353383458646; 'f1-score': 0.18565400843881855; 'support': 133}; '1.0': {'precision': 0.695054945054945; 'recall': 0.755223880597015; 'f1-score': 0.7238912732474962; 'support': 335}; 'accuracy': 0.5876068376068376; 'macro avg': {'precision': 0.4532967032967033; 'recall': 0.4603187072158007; 'f1-score': 0.4547726408431574; 'support': 468}; 'weighted avg': {'precision': 0.5576453461068845; 'recall': 0.5876068376068376; 'f1-score': 0.5709306830347738; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 5,3,CNF,9,469,52,58,[8; 9],14,1.212034,0.596154,12,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 < 211.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [X3 < 1.250000 OR X9 < 0.895000],{'0.0': {'precision': 0.1320754716981132; 'recall': 0.05263157894736842; 'f1-score': 0.07526881720430108; 'support': 133}; '1.0': {'precision': 0.6971153846153846; 'recall': 0.8630952380952381; 'f1-score': 0.7712765957446809; 'support': 336}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.4145954281567489; 'recall': 0.45786340852130325; 'f1-score': 0.423272706474491; 'support': 469}; 'weighted avg': {'precision': 0.5368801854298897; 'recall': 0.6332622601279317; 'f1-score': 0.5739012555615881; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.621843 (+- 0.059185), (mean training time) 1.238198 (+- 0.021799)
l: 5,3,CNF,0,468,53,29,[16; 17],14,0.689663,0.584906,11,[X4 >= 211.500000] AND [X1 OR (NOT X1) OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X2 < 1.650000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.42436974789915966; 'recall': 0.7593984962406015; 'f1-score': 0.5444743935309972; 'support': 133}; '1.0': {'precision': 0.8608695652173913; 'recall': 0.591044776119403; 'f1-score': 0.7008849557522124; 'support': 335}; 'accuracy': 0.6388888888888888; 'macro avg': {'precision': 0.6426196565582755; 'recall': 0.6752216361800023; 'f1-score': 0.6226796746416048; 'support': 468}; 'weighted avg': {'precision': 0.7368215402102871; 'recall': 0.6388888888888888; 'f1-score': 0.65643494554832; 'support': 468}},{'0.0': {'precision': 0.37037037037037035; 'recall': 0.6666666666666666; 'f1-score': 0.47619047619047616; 'support': 15}; '1.0': {'precision': 0.8076923076923077; 'recall': 0.5526315789473685; 'f1-score': 0.6562500000000001; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.5890313390313391; 'recall': 0.6096491228070176; 'f1-score': 0.5662202380952381; 'support': 53}; 'weighted avg': {'precision': 0.6839219480728915; 'recall': 0.5849056603773586; 'f1-score': 0.605289757412399; 'support': 53}}
l: 5,3,CNF,1,469,52,29,[16; 17],14,0.625236,0.769231,13,[X1 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4782608695652174; 'recall': 0.6567164179104478; 'f1-score': 0.5534591194968554; 'support': 134}; '1.0': {'precision': 0.8385964912280702; 'recall': 0.7134328358208956; 'f1-score': 0.7709677419354839; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6584286803966438; 'recall': 0.6850746268656717; 'f1-score': 0.6622134307161697; 'support': 469}; 'weighted avg': {'precision': 0.735643456467255; 'recall': 0.697228144989339; 'f1-score': 0.7088224212387331; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.7142857142857143; 'f1-score': 0.6250000000000001; 'support': 14}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189542483660131; 'recall': 0.7518796992481203; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7943690296631474; 'recall': 0.7692307692307693; 'f1-score': 0.7772435897435896; 'support': 52}}
l: 5,3,CNF,2,469,52,29,[16; 17],14,0.595756,0.673077,16,[X2 < 1.650000 OR X4 < 211.500000 OR X5 < 61.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.43636363636363634; 'recall': 0.5373134328358209; 'f1-score': 0.4816053511705686; 'support': 134}; '1.0': {'precision': 0.7960526315789473; 'recall': 0.7223880597014926; 'f1-score': 0.757433489827856; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.6162081339712918; 'recall': 0.6298507462686567; 'f1-score': 0.6195194204992123; 'support': 469}; 'weighted avg': {'precision': 0.6932843472317155; 'recall': 0.6695095948827292; 'f1-score': 0.6786254502114882; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.5; 'f1-score': 0.45161290322580644; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6058823529411765; 'recall': 0.618421052631579; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6954751131221719; 'recall': 0.6730769230769231; 'f1-score': 0.682178184166695; 'support': 52}}
l: 5,3,CNF,3,469,52,29,[16; 17],14,0.568967,0.576923,12,[X1 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [(NOT X1) OR X4 < 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3431372549019608; 'recall': 0.5263157894736842; 'f1-score': 0.4154302670623145; 'support': 133}; '1.0': {'precision': 0.7622641509433963; 'recall': 0.6011904761904762; 'f1-score': 0.6722129783693844; 'support': 336}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.5527007029226785; 'recall': 0.5637531328320802; 'f1-score': 0.5438216227158494; 'support': 469}; 'weighted avg': {'precision': 0.643407269976422; 'recall': 0.579957356076759; 'f1-score': 0.5993940005360363; 'support': 469}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5675675675675675; 'f1-score': 0.65625; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5688888888888889; 'recall': 0.5837837837837838; 'f1-score': 0.553125; 'support': 52}; 'weighted avg': {'precision': 0.6572649572649573; 'recall': 0.5769230769230769; 'f1-score': 0.5967548076923077; 'support': 52}}
l: 5,3,CNF,4,469,52,29,[16; 17],14,0.580173,0.730769,12,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.5864661654135338; 'f1-score': 0.5397923875432526; 'support': 133}; '1.0': {'precision': 0.8242811501597445; 'recall': 0.7678571428571429; 'f1-score': 0.7950693374422187; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6621405750798722; 'recall': 0.6771616541353384; 'f1-score': 0.6674308624927356; 'support': 469}; 'weighted avg': {'precision': 0.7323208239950408; 'recall': 0.7164179104477612; 'f1-score': 0.7226773665753479; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,3,CNF,5,469,52,29,[16; 17],14,0.586042,0.750000,14,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X2 >= 1.650000 OR X5 < 61.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5289855072463768; 'recall': 0.5488721804511278; 'f1-score': 0.5387453874538747; 'support': 133}; '1.0': {'precision': 0.8187311178247734; 'recall': 0.8065476190476191; 'f1-score': 0.8125937031484257; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.673858312535575; 'recall': 0.6777098997493735; 'f1-score': 0.6756695453011502; 'support': 469}; 'weighted avg': {'precision': 0.7365644521383624; 'recall': 0.7334754797441365; 'f1-score': 0.7349352255634038; 'support': 469}},{'0.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.8108108108108109; 'f1-score': 0.8219178082191781; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6979166666666667; 'recall': 0.7054054054054054; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7552083333333334; 'recall': 0.75; 'f1-score': 0.7523199292973929; 'support': 52}}
l: 5,3,CNF,6,469,52,29,[16; 17],14,0.599212,0.730769,11,[(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X3 >= 1.250000 OR X4 >= 211.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.3253968253968254; 'recall': 0.3082706766917293; 'f1-score': 0.3166023166023166; 'support': 133}; '1.0': {'precision': 0.7317784256559767; 'recall': 0.7470238095238095; 'f1-score': 0.7393225331369662; 'support': 336}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.528587625526401; 'recall': 0.5276472431077694; 'f1-score': 0.5279624248696414; 'support': 469}; 'weighted avg': {'precision': 0.616535882298904; 'recall': 0.6226012793176973; 'f1-score': 0.6194466508360955; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,3,CNF,7,469,52,29,[16; 17],14,0.615475,0.653846,14,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X5 < 61.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4; 'recall': 0.39097744360902253; 'f1-score': 0.39543726235741444; 'support': 133}; '1.0': {'precision': 0.7610619469026548; 'recall': 0.7678571428571429; 'f1-score': 0.7644444444444445; 'support': 336}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.5805309734513274; 'recall': 0.5794172932330828; 'f1-score': 0.5799408534009295; 'support': 469}; 'weighted avg': {'precision': 0.6586712455422005; 'recall': 0.6609808102345416; 'f1-score': 0.659800616688421; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
l: 5,3,CNF,8,469,52,29,[16; 17],14,0.589688,0.596154,14,[(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.375; 'recall': 0.15789473684210525; 'f1-score': 0.22222222222222218; 'support': 133}; '1.0': {'precision': 0.7288135593220338; 'recall': 0.8958333333333334; 'f1-score': 0.8037383177570093; 'support': 336}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5519067796610169; 'recall': 0.5268640350877193; 'f1-score': 0.5129802699896158; 'support': 469}; 'weighted avg': {'precision': 0.6284783708575765; 'recall': 0.6865671641791045; 'f1-score': 0.638830768276995; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 5,3,CNF,9,469,52,29,[16; 17],14,0.622056,0.692308,14,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X2 < 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4357142857142857; 'recall': 0.45864661654135336; 'f1-score': 0.44688644688644685; 'support': 133}; '1.0': {'precision': 0.7811550151975684; 'recall': 0.7648809523809523; 'f1-score': 0.7729323308270676; 'support': 336}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.608434650455927; 'recall': 0.6117637844611529; 'f1-score': 0.6099093888567573; 'support': 469}; 'weighted avg': {'precision': 0.6831942113142493; 'recall': 0.6780383795309168; 'f1-score': 0.6804715577692797; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.675798 (+- 0.067396), (mean training time) 0.607227 (+- 0.032490)
l: 5,3,CNF,0,468,53,14,[33; 34],14,0.314565,0.716981,17,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4731182795698925; 'recall': 0.3308270676691729; 'f1-score': 0.3893805309734513; 'support': 133}; '1.0': {'precision': 0.7626666666666667; 'recall': 0.8537313432835821; 'f1-score': 0.8056338028169014; 'support': 335}; 'accuracy': 0.7051282051282052; 'macro avg': {'precision': 0.6178924731182796; 'recall': 0.5922792054763775; 'f1-score': 0.5975071668951764; 'support': 468}; 'weighted avg': {'precision': 0.6803804797353185; 'recall': 0.7051282051282052; 'f1-score': 0.687339603767374; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6337209302325582; 'recall': 0.6008771929824561; 'f1-score': 0.6074074074074074; 'support': 53}; 'weighted avg': {'precision': 0.6917507678806495; 'recall': 0.7169811320754716; 'f1-score': 0.6974143955276031; 'support': 53}}
l: 5,3,CNF,1,469,52,14,[33; 34],14,0.316139,0.711538,13,[X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X3 >= 1.250000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.08955223880597014; 'f1-score': 0.15189873417721517; 'support': 134}; '1.0': {'precision': 0.7258426966292135; 'recall': 0.9641791044776119; 'f1-score': 0.8282051282051281; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6129213483146068; 'recall': 0.526865671641791; 'f1-score': 0.49005193119117163; 'support': 469}; 'weighted avg': {'precision': 0.6613162118780096; 'recall': 0.7142857142857143; 'f1-score': 0.6349747299114388; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3627450980392157; 'recall': 0.4868421052631579; 'f1-score': 0.4157303370786517; 'support': 52}; 'weighted avg': {'precision': 0.5301659125188537; 'recall': 0.7115384615384616; 'f1-score': 0.6076058772687987; 'support': 52}}
l: 5,3,CNF,2,469,52,14,[33; 34],14,0.323313,0.750000,15,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.48863636363636365; 'recall': 0.3208955223880597; 'f1-score': 0.3873873873873873; 'support': 134}; '1.0': {'precision': 0.7611548556430446; 'recall': 0.8656716417910447; 'f1-score': 0.8100558659217877; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6248956096397041; 'recall': 0.5932835820895522; 'f1-score': 0.5987216266545875; 'support': 469}; 'weighted avg': {'precision': 0.6832924293554216; 'recall': 0.7100213219616205; 'f1-score': 0.6892934434833876; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.14285714285714285; 'f1-score': 0.23529411764705882; 'support': 14}; '1.0': {'precision': 0.7551020408163265; 'recall': 0.9736842105263158; 'f1-score': 0.8505747126436782; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7108843537414966; 'recall': 0.5582706766917294; 'f1-score': 0.5429344151453686; 'support': 52}; 'weighted avg': {'precision': 0.7312925170068026; 'recall': 0.75; 'f1-score': 0.6849222447599731; 'support': 52}}
l: 5,3,CNF,3,469,52,14,[33; 34],14,0.287319,0.576923,11,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X9 < 0.895000],{'0.0': {'precision': 0.3691275167785235; 'recall': 0.41353383458646614; 'f1-score': 0.39007092198581567; 'support': 133}; '1.0': {'precision': 0.75625; 'recall': 0.7202380952380952; 'f1-score': 0.7378048780487805; 'support': 336}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5626887583892617; 'recall': 0.5668859649122807; 'f1-score': 0.563937900017298; 'support': 469}; 'weighted avg': {'precision': 0.6464689972954021; 'recall': 0.6332622601279317; 'f1-score': 0.6391937561801786; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 5,3,CNF,4,469,52,14,[33; 34],14,0.309083,0.673077,14,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X6 < 59.500000] AND [X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6015037593984962; 'f1-score': 0.517799352750809; 'support': 133}; '1.0': {'precision': 0.8191126279863481; 'recall': 0.7142857142857143; 'f1-score': 0.7631160572337042; 'support': 336}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.6368290412659013; 'recall': 0.6578947368421053; 'f1-score': 0.6404577049922566; 'support': 469}; 'weighted avg': {'precision': 0.715727907159826; 'recall': 0.6823027718550106; 'f1-score': 0.6935486335743758; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
