l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],296,580.051583,0.675196,5,[X3 == 6 OR X3 == 8 OR X6 == 12 OR X7 == 5 OR X13 == 21],{'0': {'precision': 0.7736779133764058; 'recall': 0.8073715227488388; 'f1-score': 0.7901656972481549; 'support': 20023}; '1': {'precision': 0.29603942325241833; 'recall': 0.25539285151944574; 'f1-score': 0.274218089602705; 'support': 6351}; 'accuracy': 0.6744521119284144; 'macro avg': {'precision': 0.5348586683144121; 'recall': 0.5313821871341423; 'f1-score': 0.5321918934254299; 'support': 26374}; 'weighted avg': {'precision': 0.6586600150379875; 'recall': 0.6744521119284144; 'f1-score': 0.6659227588938571; 'support': 26374}},{'0': {'precision': 0.7766188613646241; 'recall': 0.8031460674157304; 'f1-score': 0.7896597437030491; 'support': 2225}; '1': {'precision': 0.3047619047619048; 'recall': 0.2719546742209632; 'f1-score': 0.28742514970059885; 'support': 706}; 'accuracy': 0.6751961787785739; 'macro avg': {'precision': 0.5406903830632644; 'recall': 0.5375503708183468; 'f1-score': 0.538542446701824; 'support': 2931}; 'weighted avg': {'precision': 0.662961061514225; 'recall': 0.6751961787785739; 'f1-score': 0.6686847783786787; 'support': 2931}}
l: 5,1,DNF,3,26374,2931,824,[32; 33],296,90.291375,0.800409,20,[X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X4 >= 9.500000 AND X5 != 4 AND X6 != 0 AND X6 != 5 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X7 == 0 AND X12 >= 41.500000 AND X13 != 4 AND X13 != 11 AND X13 != 25 AND X13 != 31],{'0': {'precision': 0.8029944838455477; 'recall': 0.9669380212755332; 'f1-score': 0.877373453573209; 'support': 20023}; '1': {'precision': 0.7074679628811312; 'recall': 0.2520862856243111; 'f1-score': 0.3717204550731367; 'support': 6351}; 'accuracy': 0.7947979070296504; 'macro avg': {'precision': 0.7552312233633395; 'recall': 0.6095121534499222; 'f1-score': 0.6245469543231729; 'support': 26374}; 'weighted avg': {'precision': 0.7799911876202876; 'recall': 0.7947979070296504; 'f1-score': 0.7556095120598262; 'support': 26374}},{'0': {'precision': 0.8066566940912491; 'recall': 0.969438202247191; 'f1-score': 0.8805878750765462; 'support': 2225}; '1': {'precision': 0.7354085603112841; 'recall': 0.26770538243626063; 'f1-score': 0.3925233644859813; 'support': 706}; 'accuracy': 0.8004094165813715; 'macro avg': {'precision': 0.7710326272012666; 'recall': 0.6185717923417258; 'f1-score': 0.6365556197812637; 'support': 2931}; 'weighted avg': {'precision': 0.7894949122936867; 'recall': 0.8004094165813715; 'f1-score': 0.7630261062341924; 'support': 2931}}
l: 5,1,DNF,4,26374,2931,824,[32; 33],296,81.879714,0.679632,19,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X3 != 1 AND X3 != 6 AND X5 != 1 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X7 != 3 AND X11 < 1923.000000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 22],{'0': {'precision': 0.8131016042780749; 'recall': 0.759376716775708; 'f1-score': 0.7853213852232523; 'support': 20023}; '1': {'precision': 0.3721657544956998; 'recall': 0.4496929617383089; 'f1-score': 0.40727272727272723; 'support': 6351}; 'accuracy': 0.6848032152877834; 'macro avg': {'precision': 0.5926336793868874; 'recall': 0.6045348392570085; 'f1-score': 0.5962970562479898; 'support': 26374}; 'weighted avg': {'precision': 0.7069218976743035; 'recall': 0.6848032152877834; 'f1-score': 0.6942852501415893; 'support': 26374}},{'0': {'precision': 0.8070678127984718; 'recall': 0.7595505617977528; 'f1-score': 0.7825885621671683; 'support': 2225}; '1': {'precision': 0.36081242532855434; 'recall': 0.42776203966005666; 'f1-score': 0.39144523655217106; 'support': 706}; 'accuracy': 0.6796315250767656; 'macro avg': {'precision': 0.5839401190635131; 'recall': 0.5936563007289047; 'f1-score': 0.5870168993596697; 'support': 2931}; 'weighted avg': {'precision': 0.6995767505146909; 'recall': 0.6796315250767656; 'f1-score': 0.6883725308180766; 'support': 2931}}
l: 5,1,DNF,5,26375,2930,824,[32; 33],296,82.736837,0.768259,20,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 3 AND X3 != 1 AND X3 != 3 AND X3 != 7 AND X3 != 13 AND X5 == 2 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X7 != 4 AND X10 < 57.000000 AND X12 >= 39.500000 AND X13 != 4 AND X13 != 7 AND X13 != 18 AND X13 != 27 AND X13 != 28 AND X13 != 29],{'0': {'precision': 0.8286187322611164; 'recall': 0.8748439294810968; 'f1-score': 0.8511041469280666; 'support': 20023}; '1': {'precision': 0.5212989493791786; 'recall': 0.42962846347607053; 'f1-score': 0.4710451367912316; 'support': 6352}; 'accuracy': 0.7676208530805687; 'macro avg': {'precision': 0.6749588408201475; 'recall': 0.6522361964785837; 'f1-score': 0.6610746418596491; 'support': 26375}; 'weighted avg': {'precision': 0.7546056418017394; 'recall': 0.7676208530805687; 'f1-score': 0.759572968448856; 'support': 26375}},{'0': {'precision': 0.8326161790017211; 'recall': 0.8696629213483146; 'f1-score': 0.8507364255880413; 'support': 2225}; '1': {'precision': 0.5214521452145214; 'recall': 0.4482269503546099; 'f1-score': 0.4820747520976354; 'support': 705}; 'accuracy': 0.768259385665529; 'macro avg': {'precision': 0.6770341621081213; 'recall': 0.6589449358514623; 'f1-score': 0.6664055888428384; 'support': 2930}; 'weighted avg': {'precision': 0.7577456521007054; 'recall': 0.768259385665529; 'f1-score': 0.762031142376186; 'support': 2930}}
l: 5,1,DNF,6,26375,2930,824,[32; 33],296,99.376508,0.740956,27,[X0 >= 27.500000 AND X1 != 6 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X9 AND X10 < 57.000000 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 22 AND X13 != 26 AND X13 != 31 AND X13 != 34],{'0': {'precision': 0.8302786469974669; 'recall': 0.8348399340758128; 'f1-score': 0.8325530431317859; 'support': 20023}; '1': {'precision': 0.47020185837872475; 'recall': 0.46205919395465994; 'f1-score': 0.46609496585675714; 'support': 6352}; 'accuracy': 0.7450616113744076; 'macro avg': {'precision': 0.6502402526880958; 'recall': 0.6484495640152363; 'f1-score': 0.6493240044942715; 'support': 26375}; 'weighted avg': {'precision': 0.7435598693176091; 'recall': 0.7450616113744076; 'f1-score': 0.7442974333933601; 'support': 26375}},{'0': {'precision': 0.8289946140035906; 'recall': 0.8301123595505618; 'f1-score': 0.8295531102627443; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.4595744680851064; 'f1-score': 0.4605543710021322; 'support': 705}; 'accuracy': 0.7409556313993174; 'macro avg': {'precision': 0.645266537771026; 'recall': 0.644843413817834; 'f1-score': 0.6450537406324383; 'support': 2930}; 'weighted avg': {'precision': 0.740579396430923; 'recall': 0.7409556313993174; 'f1-score': 0.7407667241949178; 'support': 2930}}
l: 5,1,DNF,7,26375,2930,824,[32; 33],296,102.516043,0.800683,29,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 13 AND X13 != 27 AND X13 != 29 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.825833703868386; 'recall': 0.9275832792288867; 'f1-score': 0.8737562627902054; 'support': 20023}; '1': {'precision': 0.6267696267696268; 'recall': 0.38334382871536526; 'f1-score': 0.47572531014945785; 'support': 6352}; 'accuracy': 0.7965118483412322; 'macro avg': {'precision': 0.7263016653190064; 'recall': 0.655463553972126; 'f1-score': 0.6747407864698316; 'support': 26375}; 'weighted avg': {'precision': 0.7778922813951605; 'recall': 0.7965118483412322; 'f1-score': 0.7778968272954554; 'support': 26375}},{'0': {'precision': 0.8315151515151515; 'recall': 0.9249438202247191; 'f1-score': 0.8757446808510638; 'support': 2225}; '1': {'precision': 0.6329670329670329; 'recall': 0.4085106382978723; 'f1-score': 0.49655172413793097; 'support': 705}; 'accuracy': 0.8006825938566553; 'macro avg': {'precision': 0.7322410922410922; 'recall': 0.6667272292612957; 'f1-score': 0.6861482024944974; 'support': 2930}; 'weighted avg': {'precision': 0.7837416281102288; 'recall': 0.8006825938566553; 'f1-score': 0.7845054199354465; 'support': 2930}}
l: 5,1,DNF,8,26375,2930,824,[32; 33],296,114.409591,0.736860,25,[X0 >= 27.500000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X4 < 14.500000 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X13 != 4 AND X13 != 6],{'0': {'precision': 0.8191582002902758; 'recall': 0.8455852976428286; 'f1-score': 0.832161989482479; 'support': 20024}; '1': {'precision': 0.45801928133216474; 'recall': 0.41143127066603685; 'f1-score': 0.43347710683477103; 'support': 6351}; 'accuracy': 0.741042654028436; 'macro avg': {'precision': 0.6385887408112203; 'recall': 0.6285082841544327; 'f1-score': 0.632819548158625; 'support': 26375}; 'weighted avg': {'precision': 0.7321973178522487; 'recall': 0.741042654028436; 'f1-score': 0.7361601813423618; 'support': 26375}},{'0': {'precision': 0.8135520069054812; 'recall': 0.8475719424460432; 'f1-score': 0.8302136093371504; 'support': 2224}; '1': {'precision': 0.4469820554649266; 'recall': 0.3881019830028329; 'f1-score': 0.41546626231993933; 'support': 706}; 'accuracy': 0.7368600682593857; 'macro avg': {'precision': 0.6302670311852039; 'recall': 0.617836962724438; 'f1-score': 0.6228399358285448; 'support': 2930}; 'weighted avg': {'precision': 0.7252249128041053; 'recall': 0.7368600682593857; 'f1-score': 0.7302779004654264; 'support': 2930}}
l: 5,1,DNF,9,26375,2930,824,[32; 33],296,106.556885,0.754266,25,[X0 >= 29.500000 AND X1 != 0 AND X1 != 1 AND X1 != 7 AND X1 != 8 AND X3 != 3 AND X3 != 4 AND X3 != 7 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 13 AND X13 != 16 AND X13 != 26 AND X13 != 34],{'0': {'precision': 0.8620965164589326; 'recall': 0.8082800639232921; 'f1-score': 0.8343213567709677; 'support': 20024}; '1': {'precision': 0.49493487698986977; 'recall': 0.5923476617855455; 'f1-score': 0.5392775229357799; 'support': 6351}; 'accuracy': 0.7562843601895735; 'macro avg': {'precision': 0.6785156967244012; 'recall': 0.7003138628544188; 'f1-score': 0.6867994398533739; 'support': 26375}; 'weighted avg': {'precision': 0.7736853857568275; 'recall': 0.7562843601895735; 'f1-score': 0.7632759202330616; 'support': 26375}},{'0': {'precision': 0.8598086124401914; 'recall': 0.8080035971223022; 'f1-score': 0.8331015299026425; 'support': 2224}; '1': {'precision': 0.49166666666666664; 'recall': 0.5849858356940509; 'f1-score': 0.5342820181112548; 'support': 706}; 'accuracy': 0.7542662116040956; 'macro avg': {'precision': 0.675737639553429; 'recall': 0.6964947164081765; 'f1-score': 0.6836917740069486; 'support': 2930}; 'weighted avg': {'precision': 0.7711027374517584; 'recall': 0.7542662116040956; 'f1-score': 0.7610992857645129; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.759324 (+- 0.035378), (mean training time) 92.194294 (+- 12.664456)
l: 5,1,DNF,0,26374,2931,412,[64; 65],296,82.655376,0.789833,32,[X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 12 AND X4 >= 10.500000 AND X5 != 0 AND X5 != 4 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X13 != 5 AND X13 != 11 AND X13 != 13 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8026244757277522; 'recall': 0.9652899165959147; 'f1-score': 0.876473789225467; 'support': 20023}; '1': {'precision': 0.6969036197121675; 'recall': 0.25161391906786335; 'f1-score': 0.36973623322535865; 'support': 6351}; 'accuracy': 0.7934329263668765; 'macro avg': {'precision': 0.7497640477199599; 'recall': 0.608451917831889; 'f1-score': 0.6231050112254128; 'support': 26374}; 'weighted avg': {'precision': 0.7771663291987851; 'recall': 0.7934329263668765; 'f1-score': 0.7544486804760665; 'support': 26374}},{'0': {'precision': 0.8011980531636091; 'recall': 0.9617977528089887; 'f1-score': 0.8741830065359477; 'support': 2225}; '1': {'precision': 0.6730769230769231; 'recall': 0.24787535410764872; 'f1-score': 0.3623188405797101; 'support': 706}; 'accuracy': 0.7898328215626066; 'macro avg': {'precision': 0.7371374881202661; 'recall': 0.6048365534583187; 'f1-score': 0.6182509235578288; 'support': 2931}; 'weighted avg': {'precision': 0.7703370781239639; 'recall': 0.7898328215626066; 'f1-score': 0.7508885332622857; 'support': 2931}}
l: 5,1,DNF,1,26374,2931,412,[64; 65],296,60.015696,0.762538,33,[X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X11 < 1978.500000 AND X12 < 65.500000 AND X13 != 1 AND X13 != 4 AND X13 != 10 AND X13 != 12 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 32],{'0': {'precision': 0.8577481527411771; 'recall': 0.8290465964141237; 'f1-score': 0.84315318976026; 'support': 20023}; '1': {'precision': 0.5124626121635095; 'recall': 0.5665249566997324; 'f1-score': 0.5381393957523183; 'support': 6351}; 'accuracy': 0.7658299840752256; 'macro avg': {'precision': 0.6851053824523433; 'recall': 0.697785776556928; 'f1-score': 0.6906462927562891; 'support': 26374}; 'weighted avg': {'precision': 0.7746015512317828; 'recall': 0.7658299840752256; 'f1-score': 0.769704239819241; 'support': 26374}},{'0': {'precision': 0.8498855835240274; 'recall': 0.8346067415730337; 'f1-score': 0.8421768707482993; 'support': 2225}; '1': {'precision': 0.5067024128686327; 'recall': 0.5354107648725213; 'f1-score': 0.5206611570247934; 'support': 706}; 'accuracy': 0.7625383828045036; 'macro avg': {'precision': 0.6782939981963301; 'recall': 0.6850087532227775; 'f1-score': 0.6814190138865464; 'support': 2931}; 'weighted avg': {'precision': 0.7672218788216362; 'recall': 0.7625383828045036; 'f1-score': 0.764732280544002; 'support': 2931}}
l: 5,1,DNF,2,26374,2931,412,[64; 65],296,54.359652,0.814057,38,[X0 < 54.500000 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 13 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 4 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 41],{'0': {'precision': 0.8397517216382747; 'recall': 0.9256854617190231; 'f1-score': 0.8806271528685117; 'support': 20023}; '1': {'precision': 0.6541143654114365; 'recall': 0.4430798299480397; 'f1-score': 0.5283018867924529; 'support': 6351}; 'accuracy': 0.8094714491544703; 'macro avg': {'precision': 0.7469330435248556; 'recall': 0.6843826458335314; 'f1-score': 0.7044645198304823; 'support': 26374}; 'weighted avg': {'precision': 0.7950492552169262; 'recall': 0.8094714491544703; 'f1-score': 0.7957853478768893; 'support': 26374}},{'0': {'precision': 0.8488372093023255; 'recall': 0.9186516853932585; 'f1-score': 0.8823656378156702; 'support': 2225}; '1': {'precision': 0.6539196940726577; 'recall': 0.48441926345609065; 'f1-score': 0.5565500406834825; 'support': 706}; 'accuracy': 0.8140566359604231; 'macro avg': {'precision': 0.7513784516874916; 'recall': 0.7015354744246746; 'f1-score': 0.7194578392495763; 'support': 2931}; 'weighted avg': {'precision': 0.801886760393371; 'recall': 0.8140566359604231; 'f1-score': 0.8038853199803497; 'support': 2931}}
l: 5,1,DNF,3,26374,2931,412,[64; 65],296,48.217078,0.758103,26,[X0 >= 29.500000 AND X1 != 3 AND X1 != 6 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X3 != 13 AND X4 >= 8.500000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 4 AND X8 == 4 AND X13 != 10 AND X13 != 22 AND X13 != 25 AND X13 != 28 AND X13 != 29 AND X13 != 33 AND X13 != 40],{'0': {'precision': 0.8543838136112815; 'recall': 0.8351395894721071; 'f1-score': 0.8446521025381993; 'support': 20023}; '1': {'precision': 0.5147015583651867; 'recall': 0.5512517713745867; 'f1-score': 0.5323500342127271; 'support': 6351}; 'accuracy': 0.766777887313263; 'macro avg': {'precision': 0.6845426859882341; 'recall': 0.6931956804233469; 'f1-score': 0.6885010683754632; 'support': 26374}; 'weighted avg': {'precision': 0.7725865131233787; 'recall': 0.766777887313263; 'f1-score': 0.769448097232403; 'support': 26374}},{'0': {'precision': 0.8506012950971323; 'recall': 0.8265168539325842; 'f1-score': 0.8383861408707545; 'support': 2225}; '1': {'precision': 0.4980494148244473; 'recall': 0.5424929178470255; 'f1-score': 0.519322033898305; 'support': 706}; 'accuracy': 0.7581030365063118; 'macro avg': {'precision': 0.6743253549607898; 'recall': 0.6845048858898048; 'f1-score': 0.6788540873845297; 'support': 2931}; 'weighted avg': {'precision': 0.7656809172491229; 'recall': 0.7581030365063118; 'f1-score': 0.7615320775740813; 'support': 2931}}
l: 5,1,DNF,4,26374,2931,412,[64; 65],296,34.357078,0.743773,32,[X1 != 0 AND X1 != 1 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 9 AND X3 != 13 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 3 AND X5 != 5 AND X6 != 2 AND X6 != 3 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 12 AND X13 != 17 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.7935147552571126; 'recall': 0.8970683713729212; 'f1-score': 0.8421200684497997; 'support': 20023}; '1': {'precision': 0.44863563402889245; 'recall': 0.26405290505432216; 'f1-score': 0.33244127267320844; 'support': 6351}; 'accuracy': 0.7446348676727079; 'macro avg': {'precision': 0.6210751946430025; 'recall': 0.5805606382136217; 'f1-score': 0.5872806705615041; 'support': 26374}; 'weighted avg': {'precision': 0.710466021696772; 'recall': 0.7446348676727079; 'f1-score': 0.7193866934601458; 'support': 26374}},{'0': {'precision': 0.7924603174603174; 'recall': 0.8975280898876404; 'f1-score': 0.8417281348788197; 'support': 2225}; '1': {'precision': 0.44525547445255476; 'recall': 0.25920679886685555; 'f1-score': 0.3276633840644584; 'support': 706}; 'accuracy': 0.7437734561583077; 'macro avg': {'precision': 0.6188578959564361; 'recall': 0.578367444377248; 'f1-score': 0.5846957594716391; 'support': 2931}; 'weighted avg': {'precision': 0.7088278987760867; 'recall': 0.7437734561583077; 'f1-score': 0.7179035991998913; 'support': 2931}}
l: 5,1,DNF,5,26375,2930,412,[64; 65],296,36.340662,0.712628,27,[X0 < 54.500000 AND X1 != 1 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 6 AND X3 != 13 AND X5 != 4 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X12 < 65.500000 AND X13 != 4 AND X13 != 6 AND X13 != 17 AND X13 != 23 AND X13 != 26 AND X13 != 29 AND X13 != 32 AND X13 != 34],{'0': {'precision': 0.7831742078317421; 'recall': 0.8480247715127603; 'f1-score': 0.8143103779014005; 'support': 20023}; '1': {'precision': 0.35172560715807416; 'recall': 0.2599181360201511; 'f1-score': 0.29893173999637873; 'support': 6352}; 'accuracy': 0.7063886255924171; 'macro avg': {'precision': 0.5674499074949081; 'recall': 0.5539714537664557; 'f1-score': 0.5566210589488896; 'support': 26375}; 'weighted avg': {'precision': 0.6792666623728174; 'recall': 0.7063886255924171; 'f1-score': 0.6901896155138101; 'support': 26375}},{'0': {'precision': 0.7872870793518904; 'recall': 0.851685393258427; 'f1-score': 0.8182210708117443; 'support': 2225}; '1': {'precision': 0.3690248565965583; 'recall': 0.27375886524822696; 'f1-score': 0.31433224755700323; 'support': 705}; 'accuracy': 0.7126279863481229; 'macro avg': {'precision': 0.5781559679742243; 'recall': 0.562722129253327; 'f1-score': 0.5662766591843738; 'support': 2930}; 'weighted avg': {'precision': 0.6866471929892594; 'recall': 0.7126279863481229; 'f1-score': 0.6969781969569346; 'support': 2930}}
l: 5,1,DNF,6,26375,2930,412,[64; 65],296,32.419936,0.785666,24,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 5 AND X3 != 2 AND X3 != 7 AND X4 >= 8.500000 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 4 AND X8 != 3 AND X11 < 1978.500000 AND X13 != 2 AND X13 != 6 AND X13 != 22 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 41],{'0': {'precision': 0.8648564778898371; 'recall': 0.8351395894721071; 'f1-score': 0.8497382997103512; 'support': 20023}; '1': {'precision': 0.5311079545454546; 'recall': 0.5886335012594458; 'f1-score': 0.5583930704898447; 'support': 6352}; 'accuracy': 0.7757725118483413; 'macro avg': {'precision': 0.6979822162176459; 'recall': 0.7118865453657764; 'f1-score': 0.7040656851000979; 'support': 26375}; 'weighted avg': {'precision': 0.7844784448933056; 'recall': 0.7757725118483413; 'f1-score': 0.7795724268758997; 'support': 26375}},{'0': {'precision': 0.8698471514590088; 'recall': 0.8440449438202248; 'f1-score': 0.8567518248175182; 'support': 2225}; '1': {'precision': 0.5499351491569391; 'recall': 0.601418439716312; 'f1-score': 0.5745257452574526; 'support': 705}; 'accuracy': 0.7856655290102389; 'macro avg': {'precision': 0.7098911503079739; 'recall': 0.7227316917682685; 'f1-score': 0.7156387850374855; 'support': 2930}; 'weighted avg': {'precision': 0.7928717379358146; 'recall': 0.7856655290102389; 'f1-score': 0.7888441845138164; 'support': 2930}}
l: 5,1,DNF,7,26375,2930,412,[64; 65],296,40.203639,0.807509,26,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 5 AND X1 != 8 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X4 >= 9.500000 AND X5 != 4 AND X5 != 5 AND X5 == 2 AND X6 != 6 AND X6 != 8 AND X7 != 2 AND X7 != 3 AND X12 < 65.500000 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 13 AND X13 != 27 AND X13 != 28 AND X13 != 33 AND X13 != 38 AND X13 == 39],{'0': {'precision': 0.8400127082104116; 'recall': 0.924337012435699; 'f1-score': 0.8801597869507324; 'support': 20023}; '1': {'precision': 0.6510824504836481; 'recall': 0.4450566750629723; 'f1-score': 0.5287076865532073; 'support': 6352}; 'accuracy': 0.8089099526066351; 'macro avg': {'precision': 0.7455475793470299; 'recall': 0.6846968437493357; 'f1-score': 0.7044337367519699; 'support': 26375}; 'weighted avg': {'precision': 0.7945118552405386; 'recall': 0.8089099526066351; 'f1-score': 0.7955181284967009; 'support': 26375}},{'0': {'precision': 0.83664369679773; 'recall': 0.9276404494382022; 'f1-score': 0.8797953964194373; 'support': 2225}; '1': {'precision': 0.652267818574514; 'recall': 0.42836879432624114; 'f1-score': 0.5171232876712328; 'support': 705}; 'accuracy': 0.8075085324232082; 'macro avg': {'precision': 0.7444557576861219; 'recall': 0.6780046218822217; 'f1-score': 0.6984593420453351; 'support': 2930}; 'weighted avg': {'precision': 0.7922802175665465; 'recall': 0.8075085324232082; 'f1-score': 0.7925312883417976; 'support': 2930}}
