l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],564,1.137126,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.8648648648648649; 'recall': 0.6274509803921569; 'f1-score': 0.7272727272727273; 'support': 102}; '1.0': {'precision': 0.819047619047619; 'recall': 0.945054945054945; 'f1-score': 0.8775510204081632; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.841956241956242; 'recall': 0.7862529627235509; 'f1-score': 0.8024118738404453; 'support': 284}; 'weighted avg': {'precision': 0.8355031087425454; 'recall': 0.8309859154929577; 'f1-score': 0.8235778306200842; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 5,2,CNF,6,285,31,8,[35; 36],564,1.163261,0.806452,6,[X2 < 1.000000 OR X9 < -0.016220 OR X23 >= 0.020990 OR X29 < -0.173650] AND [X15 >= 0.402680 OR X30 >= 0.025860],{'0.0': {'precision': 0.803030303030303; 'recall': 0.5196078431372549; 'f1-score': 0.6309523809523809; 'support': 102}; '1.0': {'precision': 0.776255707762557; 'recall': 0.9289617486338798; 'f1-score': 0.845771144278607; 'support': 183}; 'accuracy': 0.7824561403508772; 'macro avg': {'precision': 0.7896430053964301; 'recall': 0.7242847958855674; 'f1-score': 0.7383617626154939; 'support': 285}; 'weighted avg': {'precision': 0.7858381944899608; 'recall': 0.7824561403508772; 'f1-score': 0.7688886395092208; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
l: 5,2,CNF,7,285,31,8,[35; 36],564,0.850178,0.967742,5,[X14 < -0.132540 OR X26 < 1.000000] AND [X12 >= 0.396990 OR X16 < -0.094830 OR X20 >= 0.162450],{'0.0': {'precision': 0.8282828282828283; 'recall': 0.803921568627451; 'f1-score': 0.8159203980099502; 'support': 102}; '1.0': {'precision': 0.8924731182795699; 'recall': 0.907103825136612; 'f1-score': 0.8997289972899729; 'support': 183}; 'accuracy': 0.8701754385964913; 'macro avg': {'precision': 0.8603779732811991; 'recall': 0.8555126968820315; 'f1-score': 0.8578246976499615; 'support': 285}; 'weighted avg': {'precision': 0.8694997513333677; 'recall': 0.8701754385964913; 'f1-score': 0.8697343407055438; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
l: 5,2,CNF,8,285,31,8,[35; 36],564,2.862476,0.548387,6,[X18 >= 0.840130 OR X26 < 1.000000] AND [X3 >= 0.291670 OR X13 >= 0.084360 OR X19 >= -0.047110 OR X21 < -0.346910],{'0.0': {'precision': 0.6904761904761905; 'recall': 0.5686274509803921; 'f1-score': 0.6236559139784946; 'support': 102}; '1.0': {'precision': 0.7810945273631841; 'recall': 0.8579234972677595; 'f1-score': 0.8177083333333333; 'support': 183}; 'accuracy': 0.7543859649122807; 'macro avg': {'precision': 0.7357853589196872; 'recall': 0.7132754741240759; 'f1-score': 0.720682123655914; 'support': 285}; 'weighted avg': {'precision': 0.7486627015299443; 'recall': 0.7543859649122807; 'f1-score': 0.7482579937747595; 'support': 285}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.36363636363636365; 'f1-score': 0.36363636363636365; 'support': 11}; '1.0': {'precision': 0.65; 'recall': 0.65; 'f1-score': 0.65; 'support': 20}; 'accuracy': 0.5483870967741935; 'macro avg': {'precision': 0.5068181818181818; 'recall': 0.5068181818181818; 'f1-score': 0.5068181818181818; 'support': 31}; 'weighted avg': {'precision': 0.5483870967741935; 'recall': 0.5483870967741935; 'f1-score': 0.5483870967741935; 'support': 31}}
l: 5,2,CNF,9,285,31,8,[35; 36],564,0.921347,0.806452,7,[X5 < 0.022800 OR X12 < -0.645740 OR X18 < 0.000000 OR X26 < 1.000000 OR X32 < -0.265310] AND [X5 >= 0.222800 OR X16 >= 0.372540],{'0.0': {'precision': 0.8395061728395061; 'recall': 0.6666666666666666; 'f1-score': 0.7431693989071037; 'support': 102}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9289617486338798; 'f1-score': 0.8785529715762274; 'support': 183}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.8364197530864197; 'recall': 0.7978142076502732; 'f1-score': 0.8108611852416655; 'support': 285}; 'weighted avg': {'precision': 0.8355425601039635; 'recall': 0.8350877192982457; 'f1-score': 0.8300999034630674; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [35, 36], 'n_partitions': 8}, (mean val acc cv) 0.741028 (+- 0.117292), (mean training time) 1.183636 (+- 0.583500)
l: 5,2,CNF,0,284,32,4,[71; 71],564,6.638233,0.937500,2,[X26 < 1.000000] AND [X4 >= 0.067040],{'0.0': {'precision': 0.8787878787878788; 'recall': 0.8529411764705882; 'f1-score': 0.8656716417910447; 'support': 102}; '1.0': {'precision': 0.918918918918919; 'recall': 0.9340659340659341; 'f1-score': 0.9264305177111717; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8988533988533989; 'recall': 0.8935035552682611; 'f1-score': 0.8960510797511082; 'support': 284}; 'weighted avg': {'precision': 0.9045056580267848; 'recall': 0.9049295774647887; 'f1-score': 0.9046086679088725; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 0.9523809523809523; 'f1-score': 0.9523809523809523; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9307359307359306; 'recall': 0.9307359307359306; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
l: 5,2,CNF,1,284,32,4,[71; 71],564,17.002446,0.781250,5,[X5 >= 0.222800 OR X16 >= 0.372540 OR X25 >= 0.233870] AND [X3 >= 0.136450 OR X26 < 1.000000],{'0.0': {'precision': 0.8809523809523809; 'recall': 0.7254901960784313; 'f1-score': 0.7956989247311828; 'support': 102}; '1.0': {'precision': 0.86; 'recall': 0.945054945054945; 'f1-score': 0.9005235602094239; 'support': 182}; 'accuracy': 0.8661971830985915; 'macro avg': {'precision': 0.8704761904761904; 'recall': 0.8352725705666881; 'f1-score': 0.8481112424703033; 'support': 284}; 'weighted avg': {'precision': 0.8675251509054327; 'recall': 0.8661971830985915; 'f1-score': 0.8628752756362528; 'support': 284}},{'0.0': {'precision': 0.7; 'recall': 0.6363636363636364; 'f1-score': 0.6666666666666666; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.8571428571428571; 'f1-score': 0.8372093023255814; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.759090909090909; 'recall': 0.7467532467532467; 'f1-score': 0.751937984496124; 'support': 32}; 'weighted avg': {'precision': 0.7775568181818182; 'recall': 0.78125; 'f1-score': 0.7785852713178294; 'support': 32}}
l: 5,2,CNF,2,284,32,4,[71; 71],564,30.552014,0.812500,4,[X9 < -0.016220 OR X26 < 1.000000] AND [X5 >= 0.222800 OR X20 >= 0.162450],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7843137254901961; 'f1-score': 0.8333333333333334; 'support': 102}; '1.0': {'precision': 0.8865979381443299; 'recall': 0.945054945054945; 'f1-score': 0.9148936170212766; 'support': 182}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.8877434135166093; 'recall': 0.8646843352725706; 'f1-score': 0.874113475177305; 'support': 284}; 'weighted avg': {'precision': 0.8874207443976573; 'recall': 0.8873239436619719; 'f1-score': 0.8856008390770153; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
l: 5,2,CNF,3,284,32,4,[71; 71],564,106.176995,0.937500,6,[X26 < 1.000000] AND [X5 >= 0.485900 OR X5 < 0.000000 OR X6 >= 0.728730 OR X30 >= 0.442770 OR X32 < -0.265310],{'0.0': {'precision': 0.7592592592592593; 'recall': 0.8118811881188119; 'f1-score': 0.7846889952153111; 'support': 101}; '1.0': {'precision': 0.8920454545454546; 'recall': 0.8579234972677595; 'f1-score': 0.8746518105849583; 'support': 183}; 'accuracy': 0.8415492957746479; 'macro avg': {'precision': 0.8256523569023569; 'recall': 0.8349023426932858; 'f1-score': 0.8296704029001347; 'support': 284}; 'weighted avg': {'precision': 0.8448221949542373; 'recall': 0.8415492957746479; 'f1-score': 0.8426579924429359; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
l: 5,2,CNF,4,284,32,4,[71; 71],564,12.813144,0.843750,5,[X5 >= 0.485900 OR X26 < 1.000000 OR X29 < -0.173650] AND [X3 >= 0.016310 OR X12 >= 0.396990],{'0.0': {'precision': 0.8734177215189873; 'recall': 0.6831683168316832; 'f1-score': 0.7666666666666667; 'support': 101}; '1.0': {'precision': 0.8439024390243902; 'recall': 0.9453551912568307; 'f1-score': 0.8917525773195876; 'support': 183}; 'accuracy': 0.852112676056338; 'macro avg': {'precision': 0.8586600802716888; 'recall': 0.8142617540442569; 'f1-score': 0.8292096219931271; 'support': 284}; 'weighted avg': {'precision': 0.8543990711791589; 'recall': 0.852112676056338; 'f1-score': 0.8472677992352742; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
l: 5,2,CNF,5,284,32,4,[71; 71],564,60.499451,0.718750,5,[X26 < 1.000000] AND [X5 >= 0.222800 OR X5 < 0.000000 OR X6 >= 0.839040 OR X26 >= 0.565880],{'0.0': {'precision': 0.8076923076923077; 'recall': 0.8316831683168316; 'f1-score': 0.8195121951219512; 'support': 101}; '1.0': {'precision': 0.9055555555555556; 'recall': 0.8907103825136612; 'f1-score': 0.8980716253443526; 'support': 183}; 'accuracy': 0.8697183098591549; 'macro avg': {'precision': 0.8566239316239317; 'recall': 0.8611967754152464; 'f1-score': 0.8587919102331518; 'support': 284}; 'weighted avg': {'precision': 0.8707520765619357; 'recall': 0.8697183098591549; 'f1-score': 0.8701332364272311; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.75; 'f1-score': 0.6666666666666665; 'support': 12}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7117647058823529; 'recall': 0.725; 'f1-score': 0.7117117117117115; 'support': 32}; 'weighted avg': {'precision': 0.7397058823529411; 'recall': 0.71875; 'f1-score': 0.7229729729729728; 'support': 32}}
l: 5,2,CNF,6,285,31,4,[71; 72],564,46.174860,0.870968,5,[X21 < -0.346910 OR X26 < 1.000000] AND [X18 < 0.000000 OR X20 >= 0.162450 OR X23 >= 0.712840],{'0.0': {'precision': 0.8433734939759037; 'recall': 0.6862745098039216; 'f1-score': 0.7567567567567568; 'support': 102}; '1.0': {'precision': 0.8415841584158416; 'recall': 0.9289617486338798; 'f1-score': 0.8831168831168831; 'support': 183}; 'accuracy': 0.8421052631578947; 'macro avg': {'precision': 0.8424788261958727; 'recall': 0.8076181292189006; 'f1-score': 0.81993681993682; 'support': 285}; 'weighted avg': {'precision': 0.8422245521952322; 'recall': 0.8421052631578947; 'f1-score': 0.8378932589458905; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
l: 5,2,CNF,7,285,31,4,[71; 72],564,117.526181,0.741935,8,[X8 >= 0.900830 OR X14 < -0.824170 OR X26 < 0.160850 OR X27 >= -0.233120] AND [X5 >= 0.090910 OR X14 >= 0.601940 OR X15 < -0.156160 OR X16 >= 0.750000],{'0.0': {'precision': 0.7733333333333333; 'recall': 0.5686274509803921; 'f1-score': 0.6553672316384181; 'support': 102}; '1.0': {'precision': 0.7904761904761904; 'recall': 0.907103825136612; 'f1-score': 0.8447837150127226; 'support': 183}; 'accuracy': 0.7859649122807018; 'macro avg': {'precision': 0.7819047619047619; 'recall': 0.737865638058502; 'f1-score': 0.7500754733255703; 'support': 285}; 'weighted avg': {'precision': 0.7843408521303258; 'recall': 0.7859649122807018; 'f1-score': 0.7769925525419189; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.85; 'f1-score': 0.8095238095238095; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7196969696969697; 'recall': 0.6977272727272728; 'f1-score': 0.7047619047619047; 'support': 31}; 'weighted avg': {'precision': 0.7350928641251221; 'recall': 0.7419354838709677; 'f1-score': 0.7351766513056835; 'support': 31}}
l: 5,2,CNF,8,285,31,4,[71; 72],564,52.691289,0.870968,6,[X3 >= 0.136450 OR X26 < 1.000000] AND [X5 >= 0.761600 OR X13 < -0.127380 OR X15 >= 0.162280 OR X32 >= 0.409560],{'0.0': {'precision': 0.7578947368421053; 'recall': 0.7058823529411765; 'f1-score': 0.7309644670050761; 'support': 102}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8743169398907104; 'f1-score': 0.8579088471849865; 'support': 183}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8; 'recall': 0.7900996464159434; 'f1-score': 0.7944366570950313; 'support': 285}; 'weighted avg': {'precision': 0.81196675900277; 'recall': 0.8140350877192982; 'f1-score': 0.8124761216469132; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
l: 5,2,CNF,9,285,31,4,[71; 72],564,10.041442,0.741935,5,[X10 >= 0.501880 OR X20 < 0.000000 OR X32 < 0.000000] AND [X6 >= 0.037590 OR X8 < -0.047870],{'0.0': {'precision': 0.8589743589743589; 'recall': 0.6568627450980392; 'f1-score': 0.7444444444444445; 'support': 102}; '1.0': {'precision': 0.8309178743961353; 'recall': 0.9398907103825137; 'f1-score': 0.8820512820512821; 'support': 183}; 'accuracy': 0.8385964912280702; 'macro avg': {'precision': 0.8449461166852471; 'recall': 0.7983767277402765; 'f1-score': 0.8132478632478632; 'support': 285}; 'weighted avg': {'precision': 0.8409591425609733; 'recall': 0.8385964912280702; 'f1-score': 0.8328025191183086; 'support': 285}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.45454545454545453; 'f1-score': 0.5555555555555556; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7321428571428572; 'recall': 0.6772727272727272; 'f1-score': 0.6868686868686869; 'support': 31}; 'weighted avg': {'precision': 0.7373271889400922; 'recall': 0.7419354838709677; 'f1-score': 0.724991854024112; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [71, 72], 'n_partitions': 4}, (mean val acc cv) 0.825706 (+- 0.075527), (mean training time) 46.011606 (+- 37.437327)
l: 5,2,CNF,0,284,32,2,[142; 142],564,669.306950,0.875000,6,[X26 < 1.000000] AND [X5 >= 0.222800 OR X6 >= 0.348160 OR X12 < -0.645740 OR X13 < -0.127380 OR X32 >= 0.409560],{'0.0': {'precision': 0.865979381443299; 'recall': 0.8235294117647058; 'f1-score': 0.8442211055276382; 'support': 102}; '1.0': {'precision': 0.9037433155080213; 'recall': 0.9285714285714286; 'f1-score': 0.9159891598915989; 'support': 182}; 'accuracy': 0.8908450704225352; 'macro avg': {'precision': 0.8848613484756602; 'recall': 0.8760504201680672; 'f1-score': 0.8801051327096185; 'support': 284}; 'weighted avg': {'precision': 0.8901802124284379; 'recall': 0.8908450704225352; 'f1-score': 0.890213309380599; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 0.9523809523809523; 'f1-score': 0.909090909090909; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8792270531400965; 'recall': 0.8398268398268398; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.876207729468599; 'recall': 0.875; 'f1-score': 0.8715909090909089; 'support': 32}}
l: 5,2,CNF,1,284,32,2,[142; 142],564,222.150548,0.812500,5,[X26 < 1.000000] AND [X4 >= 0.700190 OR X5 >= 0.222800 OR X9 >= 0.729970 OR X20 >= 0.162450],{'0.0': {'precision': 0.8969072164948454; 'recall': 0.8529411764705882; 'f1-score': 0.8743718592964823; 'support': 102}; '1.0': {'precision': 0.9197860962566845; 'recall': 0.945054945054945; 'f1-score': 0.932249322493225; 'support': 182}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.908346656375765; 'recall': 0.8989980607627666; 'f1-score': 0.9033105908948537; 'support': 284}; 'weighted avg': {'precision': 0.9115690338070099; 'recall': 0.9119718309859155; 'f1-score': 0.9114623462746765; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8571428571428571; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7922077922077921; 'recall': 0.7922077922077921; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
l: 5,2,CNF,2,284,32,2,[142; 142],564,83.113473,0.875000,2,[X26 < 1.000000] AND [X4 >= 0.067040],{'0.0': {'precision': 0.8969072164948454; 'recall': 0.8529411764705882; 'f1-score': 0.8743718592964823; 'support': 102}; '1.0': {'precision': 0.9197860962566845; 'recall': 0.945054945054945; 'f1-score': 0.932249322493225; 'support': 182}; 'accuracy': 0.9119718309859155; 'macro avg': {'precision': 0.908346656375765; 'recall': 0.8989980607627666; 'f1-score': 0.9033105908948537; 'support': 284}; 'weighted avg': {'precision': 0.9115690338070099; 'recall': 0.9119718309859155; 'f1-score': 0.9114623462746765; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.8571428571428571; 'f1-score': 0.9; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8582995951417004; 'recall': 0.8831168831168831; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.8861336032388665; 'recall': 0.875; 'f1-score': 0.8770833333333334; 'support': 32}}
