lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],158,1.352684,0.698113,3,[(NOT X1) OR X5 >= 35.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.4206896551724138; 'recall': 0.45864661654135336; 'f1-score': 0.43884892086330934; 'support': 133}; '1.0': {'precision': 0.7770897832817337; 'recall': 0.7492537313432835; 'f1-score': 0.7629179331306991; 'support': 335}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.5988897192270738; 'recall': 0.6039501739423184; 'f1-score': 0.6008834269970043; 'support': 468}; 'weighted avg': {'precision': 0.6758051314899826; 'recall': 0.6666666666666666; 'f1-score': 0.6708213975931716; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
5,1,DNF,7,469,52,3,[156; 157],158,4.099227,0.557692,2,[X2 >= 0.700000 AND X4 >= 182.000000],{'0.0': {'precision': 0.46357615894039733; 'recall': 0.5263157894736842; 'f1-score': 0.4929577464788732; 'support': 133}; '1.0': {'precision': 0.8018867924528302; 'recall': 0.7589285714285714; 'f1-score': 0.7798165137614678; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6327314756966138; 'recall': 0.6426221804511278; 'f1-score': 0.6363871301201705; 'support': 469}; 'weighted avg': {'precision': 0.7059479560836329; 'recall': 0.6929637526652452; 'f1-score': 0.6984685051290902; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.5675675675675675; 'f1-score': 0.6461538461538462; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5416666666666666; 'recall': 0.5504504504504504; 'f1-score': 0.5282051282051282; 'support': 52}; 'weighted avg': {'precision': 0.6298076923076923; 'recall': 0.5576923076923077; 'f1-score': 0.5781065088757397; 'support': 52}}
5,1,DNF,8,469,52,3,[156; 157],158,2.528405,0.653846,2,[X5 >= 21.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.4806201550387597; 'recall': 0.46616541353383456; 'f1-score': 0.4732824427480916; 'support': 133}; '1.0': {'precision': 0.7911764705882353; 'recall': 0.8005952380952381; 'f1-score': 0.7958579881656805; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6358983128134975; 'recall': 0.6333803258145363; 'f1-score': 0.6345702154568861; 'support': 469}; 'weighted avg': {'precision': 0.7031082617010705; 'recall': 0.7057569296375267; 'f1-score': 0.7043813409577075; 'support': 469}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
5,1,DNF,9,469,52,3,[156; 157],158,4.732606,0.673077,1,[X5 >= 18.000000],{'0.0': {'precision': 0.48936170212765956; 'recall': 0.17293233082706766; 'f1-score': 0.25555555555555554; 'support': 133}; '1.0': {'precision': 0.7393364928909952; 'recall': 0.9285714285714286; 'f1-score': 0.8232189973614776; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6143490975093274; 'recall': 0.5507518796992481; 'f1-score': 0.5393872764585166; 'support': 469}; 'weighted avg': {'precision': 0.668448119390945; 'recall': 0.7142857142857143; 'f1-score': 0.6622398123717386; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
5,2,CNF,0,468,53,58,[8; 9],158,1.433671,0.566038,4,[X4 >= 195.000000 OR X9 >= 1.308000] AND [X2 >= 1.000000 OR X5 < 30.000000],{'0.0': {'precision': 0.4018264840182648; 'recall': 0.6616541353383458; 'f1-score': 0.5; 'support': 133}; '1.0': {'precision': 0.8192771084337349; 'recall': 0.608955223880597; 'f1-score': 0.6986301369863013; 'support': 335}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.6105517962259999; 'recall': 0.6353046796094715; 'f1-score': 0.5993150684931506; 'support': 468}; 'weighted avg': {'precision': 0.700642636110535; 'recall': 0.6239316239316239; 'f1-score': 0.6421818288256643; 'support': 468}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.6666666666666666; 'f1-score': 0.46511627906976744; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.5263157894736842; 'f1-score': 0.6349206349206348; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5785714285714286; 'recall': 0.5964912280701754; 'f1-score': 0.5500184569952011; 'support': 53}; 'weighted avg': {'precision': 0.6746630727762803; 'recall': 0.5660377358490566; 'f1-score': 0.5868627983590686; 'support': 53}}
5,2,CNF,1,469,52,58,[8; 9],158,1.471261,0.711538,8,[X2 >= 1.000000 OR X4 >= 182.000000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 167.600000 OR X6 < 28.000000],{'0.0': {'precision': 0.45977011494252873; 'recall': 0.29850746268656714; 'f1-score': 0.36199095022624433; 'support': 134}; '1.0': {'precision': 0.7539267015706806; 'recall': 0.8597014925373134; 'f1-score': 0.8033472803347281; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6068484082566047; 'recall': 0.5791044776119403; 'f1-score': 0.5826691152804863; 'support': 469}; 'weighted avg': {'precision': 0.6698819625340658; 'recall': 0.6993603411513859; 'f1-score': 0.6772454717323042; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.21428571428571427; 'f1-score': 0.2857142857142857; 'support': 14}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8947368421052632; 'f1-score': 0.8192771084337349; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5920634920634921; 'recall': 0.5545112781954887; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6675213675213675; 'recall': 0.7115384615384616; 'f1-score': 0.6756255792400372; 'support': 52}}
5,2,CNF,2,469,52,58,[8; 9],158,1.430072,0.673077,9,[X0 >= 31.000000 OR X2 >= 1.400000] AND [X0 >= 23.000000 OR X0 < 55.000000 OR X2 >= 7.920000 OR X4 < 208.000000 OR X7 >= 6.900000 OR X7 < 5.600000 OR X8 >= 3.600000],{'0.0': {'precision': 0.5492957746478874; 'recall': 0.291044776119403; 'f1-score': 0.38048780487804884; 'support': 134}; '1.0': {'precision': 0.7613065326633166; 'recall': 0.9044776119402985; 'f1-score': 0.8267394270122783; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6553011536556019; 'recall': 0.5977611940298507; 'f1-score': 0.6036136159451636; 'support': 469}; 'weighted avg': {'precision': 0.7007320303731939; 'recall': 0.7292110874200426; 'f1-score': 0.6992389635453556; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.21428571428571427; 'f1-score': 0.2608695652173913; 'support': 14}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8421052631578947; 'f1-score': 0.7901234567901234; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5387596899224806; 'recall': 0.5281954887218044; 'f1-score': 0.5254965110037574; 'support': 52}; 'weighted avg': {'precision': 0.633571854502087; 'recall': 0.6730769230769231; 'f1-score': 0.6476320244436186; 'support': 52}}
5,2,CNF,3,469,52,58,[8; 9],158,1.425873,0.711538,4,[X2 >= 0.800000 OR X2 < 0.700000] AND [X0 < 45.000000 OR X5 >= 21.000000],{'0.0': {'precision': 0.4368932038834951; 'recall': 0.3383458646616541; 'f1-score': 0.3813559322033898; 'support': 133}; '1.0': {'precision': 0.7595628415300546; 'recall': 0.8273809523809523; 'f1-score': 0.7920227920227919; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.5982280227067749; 'recall': 0.5828634085213033; 'f1-score': 0.5866893621130909; 'support': 469}; 'weighted avg': {'precision': 0.6680595114511795; 'recall': 0.6886993603411514; 'f1-score': 0.6755650258053495; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
5,2,CNF,4,469,52,58,[8; 9],158,1.617419,0.711538,7,[X0 < 55.000000 OR X2 >= 1.000000 OR X4 >= 282.000000 OR X6 >= 192.000000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR X6 >= 28.000000],{'0.0': {'precision': 0.4666666666666667; 'recall': 0.15789473684210525; 'f1-score': 0.23595505617977527; 'support': 133}; '1.0': {'precision': 0.7358490566037735; 'recall': 0.9285714285714286; 'f1-score': 0.8210526315789474; 'support': 336}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6012578616352201; 'recall': 0.543233082706767; 'f1-score': 0.5285038438793613; 'support': 469}; 'weighted avg': {'precision': 0.6595137519947432; 'recall': 0.7100213219616205; 'f1-score': 0.6551294385553016; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
5,2,CNF,5,469,52,58,[8; 9],158,1.511546,0.576923,5,[X2 >= 1.000000 OR X2 < 0.700000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR X4 >= 167.600000],{'0.0': {'precision': 0.4143646408839779; 'recall': 0.5639097744360902; 'f1-score': 0.47770700636942676; 'support': 133}; '1.0': {'precision': 0.7986111111111112; 'recall': 0.6845238095238095; 'f1-score': 0.7371794871794871; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.6064878759975445; 'recall': 0.62421679197995; 'f1-score': 0.6074432467744569; 'support': 469}; 'weighted avg': {'precision': 0.6896456941810286; 'recall': 0.650319829424307; 'f1-score': 0.6635977388900671; 'support': 469}},{'0.0': {'precision': 0.3157894736842105; 'recall': 0.4; 'f1-score': 0.35294117647058826; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.6486486486486487; 'f1-score': 0.6857142857142857; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5215311004784688; 'recall': 0.5243243243243243; 'f1-score': 0.519327731092437; 'support': 52}; 'weighted avg': {'precision': 0.6085756348914244; 'recall': 0.5769230769230769; 'f1-score': 0.589722042663219; 'support': 52}}
5,2,CNF,6,469,52,58,[8; 9],158,1.593375,0.519231,6,[X0 >= 45.000000 OR X2 < 0.700000 OR X4 >= 150.000000 OR X6 < 19.000000] AND [X0 < 49.000000 OR X6 >= 105.000000],{'0.0': {'precision': 0.3224043715846995; 'recall': 0.44360902255639095; 'f1-score': 0.3734177215189873; 'support': 133}; '1.0': {'precision': 0.7412587412587412; 'recall': 0.6309523809523809; 'f1-score': 0.6816720257234726; 'support': 336}; 'accuracy': 0.5778251599147122; 'macro avg': {'precision': 0.5318315564217204; 'recall': 0.5372807017543859; 'f1-score': 0.5275448736212299; 'support': 469}; 'weighted avg': {'precision': 0.6224791438884906; 'recall': 0.5778251599147122; 'f1-score': 0.5942566260236932; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.3333333333333333; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.5945945945945946; 'f1-score': 0.6376811594202898; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.46875; 'recall': 0.463963963963964; 'f1-score': 0.4616977225672878; 'support': 52}; 'weighted avg': {'precision': 0.5612980769230769; 'recall': 0.5192307692307693; 'f1-score': 0.5361522535435579; 'support': 52}}
5,2,CNF,7,469,52,58,[8; 9],158,1.634009,0.634615,7,[X1 OR X4 >= 167.600000 OR X9 < 0.800000] AND [X4 >= 182.000000 OR X5 >= 74.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.525; 'recall': 0.3157894736842105; 'f1-score': 0.39436619718309857; 'support': 133}; '1.0': {'precision': 0.7660668380462725; 'recall': 0.8869047619047619; 'f1-score': 0.8220689655172414; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6455334190231363; 'recall': 0.6013471177944862; 'f1-score': 0.60821758135017; 'support': 469}; 'weighted avg': {'precision': 0.6977046003913594; 'recall': 0.7249466950959488; 'f1-score': 0.700780120765768; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
5,2,CNF,8,469,52,58,[8; 9],158,1.690012,0.692308,7,[X2 < 0.700000 OR X4 >= 195.000000 OR X6 < 19.000000] AND [X0 >= 23.000000 OR X2 >= 2.000000 OR X2 < 0.900000 OR X7 < 6.600000],{'0.0': {'precision': 0.43537414965986393; 'recall': 0.48120300751879697; 'f1-score': 0.45714285714285713; 'support': 133}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.7529761904761905; 'f1-score': 0.768996960486322; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6105442176870748; 'recall': 0.6170895989974937; 'f1-score': 0.6130699088145896; 'support': 469}; 'weighted avg': {'precision': 0.6863640978779572; 'recall': 0.67590618336887; 'f1-score': 0.6805607222247425; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
5,2,CNF,9,469,52,58,[8; 9],158,1.569885,0.538462,6,[X0 >= 55.000000 OR X7 < 6.900000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR (NOT X1) OR X4 >= 167.600000],{'0.0': {'precision': 0.3125; 'recall': 0.3383458646616541; 'f1-score': 0.3249097472924187; 'support': 133}; '1.0': {'precision': 0.7292307692307692; 'recall': 0.7053571428571429; 'f1-score': 0.7170953101361573; 'support': 336}; 'accuracy': 0.6012793176972282; 'macro avg': {'precision': 0.5208653846153846; 'recall': 0.5218515037593985; 'f1-score': 0.5210025287142881; 'support': 469}; 'weighted avg': {'precision': 0.6110533869115958; 'recall': 0.6012793176972282; 'f1-score': 0.6058785087327091; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.2; 'f1-score': 0.20000000000000004; 'support': 15}; '1.0': {'precision': 0.6756756756756757; 'recall': 0.6756756756756757; 'f1-score': 0.6756756756756757; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4378378378378378; 'recall': 0.4378378378378378; 'f1-score': 0.43783783783783786; 'support': 52}; 'weighted avg': {'precision': 0.5384615384615384; 'recall': 0.5384615384615384; 'f1-score': 0.5384615384615384; 'support': 52}}
5,2,CNF,0,468,53,29,[16; 17],158,0.900501,0.698113,6,[X1 OR X5 < 25.000000 OR X6 >= 71.600000 OR X6 < 19.000000] AND [X2 >= 2.000000 OR X6 < 192.000000],{'0.0': {'precision': 0.3541666666666667; 'recall': 0.12781954887218044; 'f1-score': 0.1878453038674033; 'support': 133}; '1.0': {'precision': 0.7238095238095238; 'recall': 0.9074626865671642; 'f1-score': 0.805298013245033; 'support': 335}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5389880952380952; 'recall': 0.5176411177196724; 'f1-score': 0.49657165855621815; 'support': 468}; 'weighted avg': {'precision': 0.618761446886447; 'recall': 0.6858974358974359; 'f1-score': 0.6298253415629288; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5645833333333333; 'recall': 0.5271929824561403; 'f1-score': 0.5069767441860465; 'support': 53}; 'weighted avg': {'precision': 0.636006289308176; 'recall': 0.6981132075471698; 'f1-score': 0.6401930671347082; 'support': 53}}
5,2,CNF,1,469,52,29,[16; 17],158,1.035281,0.673077,8,[X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X6 >= 42.000000 OR X8 < 3.600000] AND [X0 < 23.000000 OR X6 < 23.000000 OR X9 < 1.060000],{'0.0': {'precision': 0.4142857142857143; 'recall': 0.43283582089552236; 'f1-score': 0.4233576642335767; 'support': 134}; '1.0': {'precision': 0.7689969604863222; 'recall': 0.755223880597015; 'f1-score': 0.7620481927710844; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.5916413373860182; 'recall': 0.5940298507462687; 'f1-score': 0.5927029285023305; 'support': 469}; 'weighted avg': {'precision': 0.6676508901432914; 'recall': 0.6631130063965884; 'f1-score': 0.6652794703317965; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.5; 'f1-score': 0.45161290322580644; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6058823529411765; 'recall': 0.618421052631579; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6954751131221719; 'recall': 0.6730769230769231; 'f1-score': 0.682178184166695; 'support': 52}}
5,2,CNF,2,469,52,29,[16; 17],158,0.814173,0.730769,9,[X0 < 35.000000 OR X3 >= 0.600000 OR X5 >= 35.000000 OR X6 >= 192.000000 OR X8 < 2.700000] AND [X4 >= 195.000000 OR X6 >= 34.000000 OR X6 < 19.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.47368421052631576; 'recall': 0.4701492537313433; 'f1-score': 0.47191011235955055; 'support': 134}; '1.0': {'precision': 0.7886904761904762; 'recall': 0.7910447761194029; 'f1-score': 0.7898658718330849; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.631187343358396; 'recall': 0.6305970149253731; 'f1-score': 0.6308879920963177; 'support': 469}; 'weighted avg': {'precision': 0.698688686000716; 'recall': 0.6993603411513859; 'f1-score': 0.6990213691263607; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 14}; '1.0': {'precision': 0.8157894736842105; 'recall': 0.8157894736842105; 'f1-score': 0.8157894736842104; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6578947368421053; 'recall': 0.6578947368421053; 'f1-score': 0.6578947368421052; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
5,2,CNF,3,469,52,29,[16; 17],158,0.963812,0.538462,8,[X2 >= 1.000000 OR X5 >= 35.000000 OR X9 < 0.546000] AND [X2 >= 1.400000 OR X3 >= 4.100000 OR X4 >= 182.000000 OR X4 < 167.600000 OR X8 >= 4.100000],{'0.0': {'precision': 0.4726027397260274; 'recall': 0.518796992481203; 'f1-score': 0.4946236559139785; 'support': 133}; '1.0': {'precision': 0.8018575851393189; 'recall': 0.7708333333333334; 'f1-score': 0.7860394537177542; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6372301624326732; 'recall': 0.6448151629072683; 'f1-score': 0.6403315548158663; 'support': 469}; 'weighted avg': {'precision': 0.7084868080818183; 'recall': 0.6993603411513859; 'f1-score': 0.7033991528480267; 'support': 469}},{'0.0': {'precision': 0.2631578947368421; 'recall': 0.3333333333333333; 'f1-score': 0.29411764705882354; 'support': 15}; '1.0': {'precision': 0.696969696969697; 'recall': 0.6216216216216216; 'f1-score': 0.6571428571428571; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4800637958532695; 'recall': 0.4774774774774775; 'f1-score': 0.4756302521008403; 'support': 52}; 'weighted avg': {'precision': 0.571831677094835; 'recall': 0.5384615384615384; 'f1-score': 0.5524240465416935; 'support': 52}}
