lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,95.889158,0.700785,6,[X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X6 == 13],{'0': {'precision': 0.7893216503779308; 'recall': 0.8188083703740698; 'f1-score': 0.8037946756876012; 'support': 20023}; '1': {'precision': 0.3524897376405497; 'recall': 0.31097464966147065; 'f1-score': 0.33043332775639955; 'support': 6351}; 'accuracy': 0.6965192993099264; 'macro avg': {'precision': 0.5709056940092403; 'recall': 0.5648915100177703; 'f1-score': 0.5671140017220004; 'support': 26374}; 'weighted avg': {'precision': 0.6841301937238357; 'recall': 0.6965192993099264; 'f1-score': 0.6898067360231187; 'support': 26374}},{'0': {'precision': 0.7930434782608695; 'recall': 0.8197752808988764; 'f1-score': 0.8061878453038673; 'support': 2225}; '1': {'precision': 0.36450079239302696; 'recall': 0.32577903682719545; 'f1-score': 0.34405385190725507; 'support': 706}; 'accuracy': 0.7007847151142954; 'macro avg': {'precision': 0.5787721353269483; 'recall': 0.5727771588630359; 'f1-score': 0.5751208486055612; 'support': 2931}; 'weighted avg': {'precision': 0.6898189350255585; 'recall': 0.7007847151142954; 'f1-score': 0.6948720488732947; 'support': 2931}}
5,2,CNF,9,26375,2930,824,[32; 33],262,54.813212,0.695904,22,[X0 >= 37.000000 OR X1 == 1 OR X2 >= 329054.000000 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X13 == 9 OR X13 == 30 OR X13 == 33 OR X13 == 36] AND [X3 == 0 OR X3 == 2 OR X3 == 9 OR X3 == 12 OR X5 == 6 OR X6 == 7 OR X6 == 9 OR X6 == 14 OR X7 == 5 OR X13 == 2 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.810040285094515; 'recall': 0.7832600878945266; 'f1-score': 0.7964251256791753; 'support': 20024}; '1': {'precision': 0.3811492941679738; 'recall': 0.4208786017949929; 'f1-score': 0.4000299311583358; 'support': 6351}; 'accuracy': 0.696; 'macro avg': {'precision': 0.5955947896312443; 'recall': 0.6020693448447598; 'f1-score': 0.5982275284187556; 'support': 26375}; 'weighted avg': {'precision': 0.7067649606063837; 'recall': 0.696; 'f1-score': 0.7009746657587259; 'support': 26375}},{'0': {'precision': 0.8115942028985508; 'recall': 0.7805755395683454; 'f1-score': 0.7957827183130874; 'support': 2224}; '1': {'precision': 0.38305941845764857; 'recall': 0.42917847025495753; 'f1-score': 0.404809619238477; 'support': 706}; 'accuracy': 0.6959044368600683; 'macro avg': {'precision': 0.5973268106780997; 'recall': 0.6048770049116514; 'f1-score': 0.6002961687757822; 'support': 2930}; 'weighted avg': {'precision': 0.708336333337023; 'recall': 0.6959044368600683; 'f1-score': 0.7015755483654169; 'support': 2930}}
5,2,CNF,0,26374,2931,412,[64; 65],262,590.272543,0.791198,17,[X3 == 8 OR X3 == 14 OR X7 == 0 OR X7 == 5] AND [X1 == 2 OR X3 == 0 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X6 == 13 OR X12 >= 48.000000 OR X13 == 2 OR X13 == 12 OR X13 == 19 OR X13 == 21 OR X13 == 37],{'0': {'precision': 0.8760910224438903; 'recall': 0.8421814912850222; 'f1-score': 0.8588016602582057; 'support': 20023}; '1': {'precision': 0.5565534661801852; 'recall': 0.6244685876239963; 'f1-score': 0.5885582844846775; 'support': 6351}; 'accuracy': 0.7897550618032911; 'macro avg': {'precision': 0.7163222443120377; 'recall': 0.7333250394545092; 'f1-score': 0.7236799723714415; 'support': 26374}; 'weighted avg': {'precision': 0.7991446730152564; 'recall': 0.7897550618032911; 'f1-score': 0.7937256126530765; 'support': 26374}},{'0': {'precision': 0.8766931340495095; 'recall': 0.8435955056179776; 'f1-score': 0.8598259276225378; 'support': 2225}; '1': {'precision': 0.5594936708860759; 'recall': 0.6260623229461756; 'f1-score': 0.5909090909090908; 'support': 706}; 'accuracy': 0.7911975435005117; 'macro avg': {'precision': 0.7180934024677927; 'recall': 0.7348289142820765; 'f1-score': 0.7253675092658143; 'support': 2931}; 'weighted avg': {'precision': 0.8002882138880001; 'recall': 0.7911975435005117; 'f1-score': 0.7950510089191283; 'support': 2931}}
5,2,CNF,1,26374,2931,412,[64; 65],262,615.952946,0.694302,19,[X0 < 41.000000 OR X1 == 1 OR X1 == 5 OR X2 < 65716.000000 OR X3 == 14 OR X6 == 3 OR X6 == 10 OR X7 == 5] AND [X0 >= 50.000000 OR X1 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 19 OR X13 == 20 OR X13 == 32],{'0': {'precision': 0.8209286825149966; 'recall': 0.7381511262048644; 'f1-score': 0.7773424146001526; 'support': 20023}; '1': {'precision': 0.37359617682198326; 'recall': 0.4923634073374272; 'f1-score': 0.4248352693431153; 'support': 6351}; 'accuracy': 0.6789641313414727; 'macro avg': {'precision': 0.59726242966849; 'recall': 0.6152572667711458; 'f1-score': 0.6010888419716339; 'support': 26374}; 'weighted avg': {'precision': 0.7132086270188137; 'recall': 0.6789641313414727; 'f1-score': 0.692456812130772; 'support': 26374}},{'0': {'precision': 0.8214804063860668; 'recall': 0.7631460674157303; 'f1-score': 0.7912395153774464; 'support': 2225}; '1': {'precision': 0.3900462962962963; 'recall': 0.4773371104815864; 'f1-score': 0.4292993630573248; 'support': 706}; 'accuracy': 0.694302285909246; 'macro avg': {'precision': 0.6057633513411815; 'recall': 0.6202415889486583; 'f1-score': 0.6102694392173856; 'support': 2931}; 'weighted avg': {'precision': 0.7175593959038498; 'recall': 0.694302285909246; 'f1-score': 0.704057752314326; 'support': 2931}}
5,2,CNF,2,26374,2931,412,[64; 65],262,629.440066,0.759127,24,[X1 == 5 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X6 == 13 OR X7 == 0 OR X7 == 5 OR X13 == 3 OR X13 == 21 OR X13 == 30] AND [X1 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X6 == 0 OR X6 == 1 OR X6 == 4 OR X7 == 5 OR X8 == 1 OR X13 == 2 OR X13 == 11 OR X13 == 21 OR X13 == 40],{'0': {'precision': 0.8353010049760953; 'recall': 0.8551166158917245; 'f1-score': 0.8450926679993089; 'support': 20023}; '1': {'precision': 0.5062968005445881; 'recall': 0.46843016847740515; 'f1-score': 0.4866279545268668; 'support': 6351}; 'accuracy': 0.7620004549935543; 'macro avg': {'precision': 0.6707989027603417; 'recall': 0.6617733921845648; 'f1-score': 0.6658603112630879; 'support': 26374}; 'weighted avg': {'precision': 0.7560750361300916; 'recall': 0.7620004549935543; 'f1-score': 0.7587724512986385; 'support': 26374}},{'0': {'precision': 0.8323851203501094; 'recall': 0.8548314606741573; 'f1-score': 0.8434589800443458; 'support': 2225}; '1': {'precision': 0.5; 'recall': 0.45750708215297453; 'f1-score': 0.47781065088757396; 'support': 706}; 'accuracy': 0.7591265779597407; 'macro avg': {'precision': 0.6661925601750547; 'recall': 0.6561692714135658; 'f1-score': 0.6606348154659599; 'support': 2931}; 'weighted avg': {'precision': 0.7523223789761152; 'recall': 0.7591265779597407; 'f1-score': 0.755384015737051; 'support': 2931}}
5,2,CNF,3,26374,2931,412,[64; 65],262,615.165390,0.696008,21,[X0 < 30.000000 OR X3 == 9 OR X3 == 14 OR X5 == 5 OR X6 == 11 OR X6 == 13 OR X7 == 0 OR X13 == 13] AND [X1 == 7 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 4 OR X7 == 5 OR X12 >= 55.000000 OR X13 == 3 OR X13 == 10 OR X13 == 21 OR X13 == 31],{'0': {'precision': 0.8467336683417085; 'recall': 0.7405483693752185; 'f1-score': 0.7900892500333023; 'support': 20023}; '1': {'precision': 0.4137892123674114; 'recall': 0.5773893874980318; 'f1-score': 0.4820876881614408; 'support': 6351}; 'accuracy': 0.7012588155001137; 'macro avg': {'precision': 0.6302614403545599; 'recall': 0.6589688784366252; 'f1-score': 0.6360884690973716; 'support': 26374}; 'weighted avg': {'precision': 0.7424783320297057; 'recall': 0.7012588155001137; 'f1-score': 0.7159208296401806; 'support': 26374}},{'0': {'precision': 0.8403061224489796; 'recall': 0.7402247191011236; 'f1-score': 0.7870967741935483; 'support': 2225}; '1': {'precision': 0.4047373841400618; 'recall': 0.556657223796034; 'f1-score': 0.46869409660107336; 'support': 706}; 'accuracy': 0.6960081883316275; 'macro avg': {'precision': 0.6225217532945206; 'recall': 0.6484409714485788; 'f1-score': 0.6278954353973109; 'support': 2931}; 'weighted avg': {'precision': 0.7353891899187525; 'recall': 0.6960081883316275; 'f1-score': 0.7104020316550674; 'support': 2931}}
5,2,CNF,4,26374,2931,412,[64; 65],262,604.923316,0.749915,23,[X1 == 2 OR X3 == 14 OR X5 == 1 OR X7 == 0 OR X13 == 37] AND [X1 == 5 OR X2 < 65716.000000 OR X3 == 6 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X6 == 12 OR X7 == 4 OR X7 == 5 OR X13 == 7 OR X13 == 17 OR X13 == 31 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.856532785555976; 'recall': 0.7913399590470959; 'f1-score': 0.8226467992316079; 'support': 20023}; '1': {'precision': 0.46946031746031747; 'recall': 0.5821130530625098; 'f1-score': 0.5197525657247293; 'support': 6351}; 'accuracy': 0.7409570031091226; 'macro avg': {'precision': 0.6629965515081467; 'recall': 0.6867265060548029; 'f1-score': 0.6711996824781685; 'support': 26374}; 'weighted avg': {'precision': 0.7633236688169327; 'recall': 0.7409570031091226; 'f1-score': 0.7497082507747114; 'support': 26374}},{'0': {'precision': 0.8617846750727449; 'recall': 0.7986516853932585; 'f1-score': 0.8290179612782832; 'support': 2225}; '1': {'precision': 0.4844649021864212; 'recall': 0.5963172804532578; 'f1-score': 0.5346031746031746; 'support': 706}; 'accuracy': 0.7499147048788809; 'macro avg': {'precision': 0.673124788629583; 'recall': 0.6974844829232582; 'f1-score': 0.6818105679407289; 'support': 2931}; 'weighted avg': {'precision': 0.7708983701741627; 'recall': 0.7499147048788809; 'f1-score': 0.7581012641125968; 'support': 2931}}
5,2,CNF,5,26375,2930,412,[64; 65],262,620.248460,0.724232,21,[X0 >= 58.000000 OR X1 == 2 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X13 == 35] AND [X1 == 6 OR X3 == 8 OR X5 == 6 OR X6 == 3 OR X6 == 12 OR X7 == 5 OR X8 == 0 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 2 OR X13 == 20 OR X13 == 24 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.8098345374038686; 'recall': 0.8677520851021325; 'f1-score': 0.8377935290997637; 'support': 20023}; '1': {'precision': 0.46178861788617886; 'recall': 0.35768261964735515; 'f1-score': 0.40312278211497515; 'support': 6352}; 'accuracy': 0.7449099526066351; 'macro avg': {'precision': 0.6358115776450237; 'recall': 0.6127173523747438; 'f1-score': 0.6204581556073694; 'support': 26375}; 'weighted avg': {'precision': 0.7260132035355703; 'recall': 0.7449099526066351; 'f1-score': 0.7331099808591048; 'support': 26375}},{'0': {'precision': 0.798567214496418; 'recall': 0.851685393258427; 'f1-score': 0.8242714223575468; 'support': 2225}; '1': {'precision': 0.40754039497307004; 'recall': 0.3219858156028369; 'f1-score': 0.3597464342313788; 'support': 705}; 'accuracy': 0.7242320819112628; 'macro avg': {'precision': 0.603053804734744; 'recall': 0.586835604430632; 'f1-score': 0.5920089282944628; 'support': 2930}; 'weighted avg': {'precision': 0.7044805565564998; 'recall': 0.7242320819112628; 'f1-score': 0.7125000514944244; 'support': 2930}}
5,2,CNF,6,26375,2930,412,[64; 65],262,566.978340,0.712969,29,[X3 == 14 OR X5 == 2 OR X5 == 3 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X8 == 1 OR X13 == 22] AND [X1 == 0 OR X1 == 5 OR X2 >= 219632.000000 OR X3 == 0 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X8 == 0 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 30],{'0': {'precision': 0.8452228233588042; 'recall': 0.7568296459072067; 'f1-score': 0.7985876897133221; 'support': 20023}; '1': {'precision': 0.42351408950982716; 'recall': 0.5631297229219143; 'f1-score': 0.4834437086092715; 'support': 6352}; 'accuracy': 0.7101800947867298; 'macro avg': {'precision': 0.6343684564343157; 'recall': 0.6599796844145605; 'f1-score': 0.6410156991612967; 'support': 26375}; 'weighted avg': {'precision': 0.7436609701869102; 'recall': 0.7101800947867298; 'f1-score': 0.7226902653352015; 'support': 26375}},{'0': {'precision': 0.8480885311871227; 'recall': 0.7577528089887641; 'f1-score': 0.8003797768810823; 'support': 2225}; '1': {'precision': 0.4278131634819533; 'recall': 0.5716312056737589; 'f1-score': 0.4893746205221616; 'support': 705}; 'accuracy': 0.7129692832764505; 'macro avg': {'precision': 0.637950847334538; 'recall': 0.6646920073312614; 'f1-score': 0.644877198701622; 'support': 2930}; 'weighted avg': {'precision': 0.7469642532921928; 'recall': 0.7129692832764505; 'f1-score': 0.7255474781667344; 'support': 2930}}
5,2,CNF,7,26375,2930,412,[64; 65],262,619.155347,0.761775,23,[X1 == 1 OR X2 >= 329054.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X7 == 0 OR X9 OR X13 == 3 OR X13 == 11 OR X13 == 21] AND [X1 == 2 OR X1 == 5 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X7 == 5 OR X8 == 0 OR X8 == 1 OR X13 == 2 OR X13 == 21 OR X13 == 22 OR X13 == 41],{'0': {'precision': 0.8451878538342769; 'recall': 0.820156819657394; 'f1-score': 0.8324842217321876; 'support': 20023}; '1': {'precision': 0.4814974802015839; 'recall': 0.5264483627204031; 'f1-score': 0.5029705948710236; 'support': 6352}; 'accuracy': 0.7494218009478673; 'macro avg': {'precision': 0.6633426670179303; 'recall': 0.6733025911888986; 'f1-score': 0.6677274083016056; 'support': 26375}; 'weighted avg': {'precision': 0.7575988015758932; 'recall': 0.7494218009478673; 'f1-score': 0.753126096317131; 'support': 26375}},{'0': {'precision': 0.8513575701794753; 'recall': 0.8314606741573034; 'f1-score': 0.8412914961346066; 'support': 2225}; '1': {'precision': 0.5046235138705416; 'recall': 0.5418439716312057; 'f1-score': 0.5225718194254445; 'support': 705}; 'accuracy': 0.7617747440273037; 'macro avg': {'precision': 0.6779905420250085; 'recall': 0.6866523228942545; 'f1-score': 0.6819316577800256; 'support': 2930}; 'weighted avg': {'precision': 0.7679283859822745; 'recall': 0.7617747440273037; 'f1-score': 0.7646029732404226; 'support': 2930}}
5,2,CNF,8,26375,2930,412,[64; 65],262,626.604404,0.719113,17,[X0 >= 50.000000 OR X1 == 1 OR X2 >= 259873.000000 OR X3 == 12 OR X3 == 14 OR X6 == 5] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 13 OR X6 == 14 OR X12 >= 55.000000 OR X13 == 35],{'0': {'precision': 0.8056837503036192; 'recall': 0.8282560926887734; 'f1-score': 0.8168140067472728; 'support': 20024}; '1': {'precision': 0.4060449050086356; 'recall': 0.370177924736262; 'f1-score': 0.38728276089284236; 'support': 6351}; 'accuracy': 0.7179526066350711; 'macro avg': {'precision': 0.6058643276561274; 'recall': 0.5992170087125177; 'f1-score': 0.6020483838200575; 'support': 26375}; 'weighted avg': {'precision': 0.7094522315749578; 'recall': 0.7179526066350711; 'f1-score': 0.7133845113000126; 'support': 26375}},{'0': {'precision': 0.8036410923276983; 'recall': 0.8336330935251799; 'f1-score': 0.818362392407857; 'support': 2224}; '1': {'precision': 0.406099518459069; 'recall': 0.358356940509915; 'f1-score': 0.380737396538751; 'support': 706}; 'accuracy': 0.7191126279863481; 'macro avg': {'precision': 0.6048703053933837; 'recall': 0.5959950170175474; 'f1-score': 0.599549894473304; 'support': 2930}; 'weighted avg': {'precision': 0.7078512113887044; 'recall': 0.7191126279863481; 'f1-score': 0.7129141852120928; 'support': 2930}}
5,2,CNF,9,26375,2930,412,[64; 65],262,615.040089,0.689420,26,[X1 == 1 OR X1 == 2 OR X3 == 7 OR X3 == 9 OR X3 == 11 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 3 OR X6 == 13 OR X7 == 4 OR X8 == 1] AND [X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X7 == 5 OR X12 >= 48.000000 OR X13 == 3 OR X13 == 10 OR X13 == 12 OR X13 == 20 OR X13 == 33 OR X13 == 36],{'0': {'precision': 0.8423135109973234; 'recall': 0.7229324810227726; 'f1-score': 0.7780704111797904; 'support': 20024}; '1': {'precision': 0.3962346283599956; 'recall': 0.5732955440088175; 'f1-score': 0.46859716859716855; 'support': 6351}; 'accuracy': 0.6869004739336493; 'macro avg': {'precision': 0.6192740696786595; 'recall': 0.6481140125157951; 'f1-score': 0.6233337898884794; 'support': 26375}; 'weighted avg': {'precision': 0.7348994073525966; 'recall': 0.6869004739336493; 'f1-score': 0.7035504277241608; 'support': 26375}},{'0': {'precision': 0.8454258675078864; 'recall': 0.7230215827338129; 'f1-score': 0.7794474066892874; 'support': 2224}; '1': {'precision': 0.40077821011673154; 'recall': 0.5835694050991501; 'f1-score': 0.47520184544406; 'support': 706}; 'accuracy': 0.689419795221843; 'macro avg': {'precision': 0.623102038812309; 'recall': 0.6532954939164815; 'f1-score': 0.6273246260666737; 'support': 2930}; 'weighted avg': {'precision': 0.7382855104709732; 'recall': 0.6894197952218429; 'f1-score': 0.7061377253790039; 'support': 2930}}
5,2,CNF,0,26374,2931,206,[128; 129],262,1055.758453,0.601842,12,[X1 == 1 OR X2 < 106648.000000 OR X6 == 1 OR X6 == 11 OR X6 == 13 OR X12 >= 55.000000 OR X13 == 0] AND [X1 == 1 OR X1 == 4 OR X3 == 10 OR X13 == 1 OR X13 == 36],{'0': {'precision': 0.7616948592208937; 'recall': 0.6904060330619787; 'f1-score': 0.7243005344231374; 'support': 20023}; '1': {'precision': 0.24632218844984802; 'recall': 0.3190048811210833; 'f1-score': 0.27799121844127334; 'support': 6351}; 'accuracy': 0.6009706529157504; 'macro avg': {'precision': 0.5040085238353709; 'recall': 0.504705457091531; 'f1-score': 0.5011458764322053; 'support': 26374}; 'weighted avg': {'precision': 0.6375903687353052; 'recall': 0.6009706529157502; 'f1-score': 0.6168268684717907; 'support': 26374}},{'0': {'precision': 0.7621407333994054; 'recall': 0.6912359550561797; 'f1-score': 0.7249587555974546; 'support': 2225}; '1': {'precision': 0.2475355969331873; 'recall': 0.32011331444759206; 'f1-score': 0.2791846819024089; 'support': 706}; 'accuracy': 0.601842374616172; 'macro avg': {'precision': 0.5048381651662963; 'recall': 0.5056746347518859; 'f1-score': 0.5020717187499317; 'support': 2931}; 'weighted avg': {'precision': 0.6381860331792928; 'recall': 0.601842374616172; 'f1-score': 0.6175836290097022; 'support': 2931}}
5,2,CNF,1,26374,2931,206,[128; 129],262,1053.919986,0.402252,17,[X0 < 41.000000 OR X1 == 5 OR X1 == 7 OR X2 < 219632.000000 OR X3 == 12 OR X6 == 1] AND [X2 >= 158662.000000 OR X3 == 1 OR X3 == 14 OR X3 == 15 OR X6 == 4 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 22 OR X13 == 23 OR X13 == 36],{'0': {'precision': 0.7513594816614602; 'recall': 0.32432702392248913; 'f1-score': 0.4530803041931208; 'support': 20023}; '1': {'precision': 0.2369860695956235; 'recall': 0.6616280900645568; 'f1-score': 0.3489743376795947; 'support': 6351}; 'accuracy': 0.40555092136194737; 'macro avg': {'precision': 0.49417277562854184; 'recall': 0.49297755699352297; 'f1-score': 0.40102732093635773; 'support': 26374}; 'weighted avg': {'precision': 0.6274956180067196; 'recall': 0.40555092136194737; 'f1-score': 0.428011031677484; 'support': 26374}},{'0': {'precision': 0.7381671701913394; 'recall': 0.329438202247191; 'f1-score': 0.4555624611559975; 'support': 2225}; '1': {'precision': 0.2301341589267286; 'recall': 0.6317280453257791; 'f1-score': 0.3373676248108926; 'support': 706}; 'accuracy': 0.4022517911975435; 'macro avg': {'precision': 0.484150664559034; 'recall': 0.48058312378648504; 'f1-score': 0.3964650429834451; 'support': 2931}; 'weighted avg': {'precision': 0.615795520258615; 'recall': 0.4022517911975435; 'f1-score': 0.4270924664580637; 'support': 2931}}
5,2,CNF,2,26374,2931,206,[128; 129],262,1053.298434,0.539065,21,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 8 OR X6 == 10 OR X6 == 11 OR X6 == 12 OR X7 == 5] AND [X0 >= 58.000000 OR X1 == 1 OR X5 == 1 OR X6 == 8 OR X6 == 11 OR X6 == 13 OR X6 != 12 OR X7 != 1 OR X13 == 1 OR X13 == 10 OR X13 == 19 OR X13 == 30],{'0': {'precision': 0.8121803812180381; 'recall': 0.5234979773260751; 'f1-score': 0.636642473199915; 'support': 20023}; '1': {'precision': 0.2915800415800416; 'recall': 0.6183278223901748; 'f1-score': 0.3962863918462082; 'support': 6351}; 'accuracy': 0.5463335102752711; 'macro avg': {'precision': 0.5518802113990399; 'recall': 0.570912899858125; 'f1-score': 0.5164644325230616; 'support': 26374}; 'weighted avg': {'precision': 0.6868170401609016; 'recall': 0.5463335102752711; 'f1-score': 0.5787634456471209; 'support': 26374}},{'0': {'precision': 0.8081805359661495; 'recall': 0.515056179775281; 'f1-score': 0.6291517979687071; 'support': 2225}; '1': {'precision': 0.2868473231989425; 'recall': 0.6147308781869688; 'f1-score': 0.3911671924290221; 'support': 706}; 'accuracy': 0.539065165472535; 'macro avg': {'precision': 0.547513929582546; 'recall': 0.5648935289811249; 'f1-score': 0.5101594951988646; 'support': 2931}; 'weighted avg': {'precision': 0.6826052209836697; 'recall': 0.539065165472535; 'f1-score': 0.5718276316394619; 'support': 2931}}
5,2,CNF,3,26374,2931,206,[128; 129],262,1052.561555,0.710338,8,[X3 == 14 OR X6 == 11 OR X7 == 0] AND [X6 == 7 OR X13 == 3 OR X13 == 10 OR X13 == 31 OR X13 != 0],{'0': {'precision': 0.900708762886598; 'recall': 0.6981471307995805; 'f1-score': 0.7865965168950285; 'support': 20023}; '1': {'precision': 0.4431545973834531; 'recall': 0.7573610455046449; 'f1-score': 0.5591397849462365; 'support': 6351}; 'accuracy': 0.7124061575794343; 'macro avg': {'precision': 0.6719316801350255; 'recall': 0.7277540881521127; 'f1-score': 0.6728681509206325; 'support': 26374}; 'weighted avg': {'precision': 0.7905272771388739; 'recall': 0.7124061575794343; 'f1-score': 0.731823721543289; 'support': 26374}},{'0': {'precision': 0.90046565774156; 'recall': 0.6952808988764045; 'f1-score': 0.7846817144306365; 'support': 2225}; '1': {'precision': 0.44105523495465787; 'recall': 0.7577903682719547; 'f1-score': 0.5575820739968734; 'support': 706}; 'accuracy': 0.7103377686796315; 'macro avg': {'precision': 0.6707604463481089; 'recall': 0.7265356335741796; 'f1-score': 0.671131894213755; 'support': 2931}; 'weighted avg': {'precision': 0.7898058970839166; 'recall': 0.7103377686796315; 'f1-score': 0.7299794468952435; 'support': 2931}}
5,2,CNF,4,26374,2931,206,[128; 129],262,1048.515373,0.440805,17,[X1 == 5 OR X3 == 1 OR X3 == 4 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X8 == 0 OR X12 >= 40.000000] AND [X1 == 2 OR X1 == 5 OR X2 >= 106648.000000 OR X3 == 15 OR X6 == 13 OR X8 == 2 OR X13 == 9 OR X13 == 18 OR X13 == 20],{'0': {'precision': 0.8485070079219987; 'recall': 0.3477001448334415; 'f1-score': 0.49326909451608325; 'support': 20023}; '1': {'precision': 0.2811382024327151; 'recall': 0.8042827901117934; 'f1-score': 0.41663947797716155; 'support': 6351}; 'accuracy': 0.45764768332448624; 'macro avg': {'precision': 0.5648226051773569; 'recall': 0.5759914674726174; 'f1-score': 0.4549542862466224; 'support': 26374}; 'weighted avg': {'precision': 0.7118815706101599; 'recall': 0.45764768332448624; 'f1-score': 0.47481627375932695; 'support': 26374}},{'0': {'precision': 0.82847533632287; 'recall': 0.3321348314606742; 'f1-score': 0.47417388514597375; 'support': 2225}; '1': {'precision': 0.2712113781265326; 'recall': 0.78328611898017; 'f1-score': 0.40291438979963573; 'support': 706}; 'accuracy': 0.44080518594336404; 'macro avg': {'precision': 0.5498433572247012; 'recall': 0.557710475220422; 'f1-score': 0.43854413747280474; 'support': 2931}; 'weighted avg': {'precision': 0.6942452597324181; 'recall': 0.44080518594336404; 'f1-score': 0.4570093666490394; 'support': 2931}}
