lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,3296,[8; 9],262,124.897881,0.758444,4,[X1 == 5 OR X3 == 7 OR X3 == 14 OR X13 == 7],{'0': {'precision': 0.7787380086007277; 'recall': 0.9405683464016381; 'f1-score': 0.8520370077137106; 'support': 20023}; '1': {'precision': 0.4563727729556875; 'recall': 0.1573228346456693; 'f1-score': 0.23398524417379085; 'support': 6350}; 'accuracy': 0.7519811928866644; 'macro avg': {'precision': 0.6175553907782076; 'recall': 0.5489455905236537; 'f1-score': 0.5430111259437507; 'support': 26373}; 'weighted avg': {'precision': 0.701120018749516; 'recall': 0.7519811928866644; 'f1-score': 0.7032246352692223; 'support': 26373}},{'0': {'precision': 0.7797860568056068; 'recall': 0.9501123595505618; 'f1-score': 0.8565640194489466; 'support': 2225}; '1': {'precision': 0.4954545454545455; 'recall': 0.15439093484419264; 'f1-score': 0.23542116630669546; 'support': 706}; 'accuracy': 0.7584442169907881; 'macro avg': {'precision': 0.6376203011300761; 'recall': 0.5522516471973773; 'f1-score': 0.545992592877821; 'support': 2931}; 'weighted avg': {'precision': 0.7112981526725979; 'recall': 0.7584442169907881; 'f1-score': 0.7069472148367224; 'support': 2931}}
5,2,DNF,5,26374,2930,3296,[8; 9],262,143.761663,0.730375,12,[X1 != 0 AND X1 != 5 AND X3 != 1 AND X3 != 5 AND X3 == 9] OR [X0 < 26.000000 AND X0 >= 58.000000 AND X3 != 0 AND X3 != 4 AND X6 != 3 AND X12 < 55.000000 AND X13 != 35],{'0': {'precision': 0.7893818767331604; 'recall': 0.8814363481995705; 'f1-score': 0.8328732214907625; 'support': 20023}; '1': {'precision': 0.40886454183266935; 'recall': 0.25854196189576445; 'f1-score': 0.3167743802450082; 'support': 6351}; 'accuracy': 0.7314400545992266; 'macro avg': {'precision': 0.5991232092829148; 'recall': 0.5699891550476675; 'f1-score': 0.5748238008678853; 'support': 26374}; 'weighted avg': {'precision': 0.6977512710626889; 'recall': 0.7314400545992266; 'f1-score': 0.708593865278137; 'support': 26374}},{'0': {'precision': 0.7885002010454363; 'recall': 0.8813483146067416; 'f1-score': 0.8323429541595926; 'support': 2225}; '1': {'precision': 0.4040632054176072; 'recall': 0.25390070921985813; 'f1-score': 0.3118466898954703; 'support': 705}; 'accuracy': 0.7303754266211604; 'macro avg': {'precision': 0.5962817032315217; 'recall': 0.5676245119132999; 'f1-score': 0.5720948220275315; 'support': 2930}; 'weighted avg': {'precision': 0.6959991491964195; 'recall': 0.7303754266211604; 'f1-score': 0.7071040919390444; 'support': 2930}}
5,2,DNF,6,26374,2930,3296,[8; 9],262,202.726346,0.634130,12,[X1 != 0 AND X3 != 0 AND X3 == 15 AND X6 != 9] OR [X0 < 22.000000 AND X0 >= 22.000000 AND X3 != 3 AND X7 != 3 AND X8 == 1 AND X12 < 55.000000 AND X13 != 4 AND X13 != 11],{'0': {'precision': 0.7486498112125413; 'recall': 0.7823003545922189; 'f1-score': 0.7651052605871148; 'support': 20023}; '1': {'precision': 0.2003302146395157; 'recall': 0.17194142654700048; 'f1-score': 0.18505338078291816; 'support': 6351}; 'accuracy': 0.635322666262228; 'macro avg': {'precision': 0.4744900129260285; 'recall': 0.4771208905696097; 'f1-score': 0.47507932068501646; 'support': 26374}; 'weighted avg': {'precision': 0.6166115251036732; 'recall': 0.635322666262228; 'f1-score': 0.625425671270498; 'support': 26374}},{'0': {'precision': 0.7485985338507978; 'recall': 0.7802247191011236; 'f1-score': 0.7640845070422536; 'support': 2225}; '1': {'precision': 0.19967266775777415; 'recall': 0.17304964539007092; 'f1-score': 0.18541033434650456; 'support': 705}; 'accuracy': 0.6341296928327645; 'macro avg': {'precision': 0.47413560080428596; 'recall': 0.47663718224559726; 'f1-score': 0.4747474206943791; 'support': 2930}; 'weighted avg': {'precision': 0.6165191019069133; 'recall': 0.6341296928327645; 'f1-score': 0.6248472061035154; 'support': 2930}}
5,2,DNF,7,26374,2930,3296,[8; 9],262,157.026603,0.750171,10,[X0 < 50.000000 AND X0 >= 45.000000] OR [X0 < 26.000000 AND X0 >= 50.000000 AND X3 != 1 AND X3 == 11 AND X13 != 0 AND X13 != 4 AND X13 != 18 AND X13 != 26],{'0': {'precision': 0.7754008438818566; 'recall': 0.9177945362832742; 'f1-score': 0.8406102051551816; 'support': 20023}; '1': {'precision': 0.3844427823485415; 'recall': 0.16186427334278067; 'f1-score': 0.22781163434903046; 'support': 6351}; 'accuracy': 0.7357624933646774; 'macro avg': {'precision': 0.5799218131151991; 'recall': 0.5398294048130274; 'f1-score': 0.534210919752106; 'support': 26374}; 'weighted avg': {'precision': 0.6812560554994312; 'recall': 0.7357624933646774; 'f1-score': 0.693045037824103; 'support': 26374}},{'0': {'precision': 0.7822306238185255; 'recall': 0.9298876404494382; 'f1-score': 0.8496919917864475; 'support': 2225}; '1': {'precision': 0.45263157894736844; 'recall': 0.1829787234042553; 'f1-score': 0.2606060606060606; 'support': 705}; 'accuracy': 0.7501706484641638; 'macro avg': {'precision': 0.617431101382947; 'recall': 0.5564331819268468; 'f1-score': 0.5551490261962541; 'support': 2930}; 'weighted avg': {'precision': 0.7029243689945781; 'recall': 0.7501706484641638; 'f1-score': 0.7079494725092553; 'support': 2930}}
5,2,DNF,8,26374,2930,3296,[8; 9],262,145.864301,0.638908,17,[X0 >= 30.000000 AND X1 != 1 AND X1 != 8 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 8 AND X3 == 11 AND X5 != 6 AND X7 != 3] OR [X0 < 22.000000 AND X1 != 2 AND X1 != 7 AND X3 != 3 AND X3 != 7 AND X6 != 5 AND X6 == 3],{'0': {'precision': 0.7544727826417967; 'recall': 0.7918497802636836; 'f1-score': 0.77270955165692; 'support': 20024}; '1': {'precision': 0.22209779768570362; 'recall': 0.18740157480314962; 'f1-score': 0.2032798086778271; 'support': 6350}; 'accuracy': 0.6463183438234625; 'macro avg': {'precision': 0.48828529016375016; 'recall': 0.48962567753341657; 'f1-score': 0.4879946801673736; 'support': 26374}; 'weighted avg': {'precision': 0.6262942297309303; 'recall': 0.6463183438234625; 'f1-score': 0.6356094201669208; 'support': 26374}},{'0': {'precision': 0.75; 'recall': 0.7864208633093526; 'f1-score': 0.7677787532923618; 'support': 2224}; '1': {'precision': 0.205685618729097; 'recall': 0.17422096317280453; 'f1-score': 0.18865030674846625; 'support': 706}; 'accuracy': 0.6389078498293516; 'macro avg': {'precision': 0.4778428093645485; 'recall': 0.48032091324107856; 'f1-score': 0.47821453002041403; 'support': 2930}; 'weighted avg': {'precision': 0.6188443845811408; 'recall': 0.6389078498293516; 'f1-score': 0.6282344927940716; 'support': 2930}}
5,2,DNF,9,26374,2930,3296,[8; 9],262,202.825928,0.697270,13,[X1 != 1 AND X2 < 65716.000000 AND X3 != 5 AND X3 != 6] OR [X1 != 7 AND X2 < 158662.000000 AND X3 != 4 AND X3 == 9 AND X6 != 6 AND X6 != 8 AND X12 >= 40.000000 AND X13 != 23 AND X13 != 31],{'0': {'precision': 0.767135248406531; 'recall': 0.8775469436675989; 'f1-score': 0.8186349871884463; 'support': 20024}; '1': {'precision': 0.29296424452133796; 'recall': 0.16; 'f1-score': 0.2069667956814015; 'support': 6350}; 'accuracy': 0.7047850155456131; 'macro avg': {'precision': 0.5300497464639344; 'recall': 0.5187734718337994; 'f1-score': 0.5128008914349239; 'support': 26374}; 'weighted avg': {'precision': 0.652970317995104; 'recall': 0.7047850155456131; 'f1-score': 0.6713652133175986; 'support': 26374}},{'0': {'precision': 0.7643337287465402; 'recall': 0.8691546762589928; 'f1-score': 0.8133810225120975; 'support': 2224}; '1': {'precision': 0.2743142144638404; 'recall': 0.1558073654390935; 'f1-score': 0.19873532068654023; 'support': 706}; 'accuracy': 0.6972696245733788; 'macro avg': {'precision': 0.5193239716051903; 'recall': 0.5124810208490431; 'f1-score': 0.5060581715993189; 'support': 2930}; 'weighted avg': {'precision': 0.6462607672845654; 'recall': 0.6972696245733788; 'f1-score': 0.6652786793418438; 'support': 2930}}
5,2,DNF,0,26373,2931,1648,[16; 17],262,97.935338,0.714091,24,[X3 != 2 AND X3 != 3 AND X3 != 13 AND X7 == 0 AND X9 AND X13 != 27 AND X13 != 39] OR [X0 < 41.000000 AND X0 >= 33.000000 AND X1 != 5 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 8 AND X3 != 15 AND X6 != 4 AND X6 != 5 AND X6 != 7 AND X6 != 12 AND X13 != 8 AND X13 != 31 AND X13 != 34 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.7685555362419607; 'recall': 0.8832842231433851; 'f1-score': 0.8219356337864528; 'support': 20023}; '1': {'precision': 0.3046712288009521; 'recall': 0.16125984251968503; 'f1-score': 0.21089486149727113; 'support': 6350}; 'accuracy': 0.7094376824782922; 'macro avg': {'precision': 0.5366133825214564; 'recall': 0.522272032831535; 'f1-score': 0.516415247641862; 'support': 26373}; 'weighted avg': {'precision': 0.6568630722731137; 'recall': 0.7094376824782922; 'f1-score': 0.674811343639852; 'support': 26373}},{'0': {'precision': 0.7718541748333987; 'recall': 0.8849438202247191; 'f1-score': 0.8245393634840871; 'support': 2225}; '1': {'precision': 0.3263157894736842; 'recall': 0.17563739376770537; 'f1-score': 0.2283609576427256; 'support': 706}; 'accuracy': 0.7140907540088707; 'macro avg': {'precision': 0.5490849821535415; 'recall': 0.5302906069962122; 'f1-score': 0.5264501605634063; 'support': 2931}; 'weighted avg': {'precision': 0.6645358193015125; 'recall': 0.7140907540088707; 'f1-score': 0.6809358307225718; 'support': 2931}}
5,2,DNF,1,26373,2931,1648,[16; 17],262,111.996665,0.749232,28,[X0 >= 41.000000 AND X3 != 1 AND X3 != 6 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 9 AND X6 != 12 AND X8 == 4 AND X12 < 48.000000 AND X13 != 4 AND X13 != 9] OR [X0 >= 50.000000 AND X1 != 0 AND X1 != 2 AND X5 != 5 AND X6 != 3 AND X6 == 14 AND X7 != 3 AND X7 == 0 AND X12 >= 55.000000 AND X13 != 3 AND X13 != 14 AND X13 != 24 AND X13 != 29 AND X13 != 35 AND X13 != 38],{'0': {'precision': 0.7960263134500845; 'recall': 0.8944214153723218; 'f1-score': 0.8423602455257403; 'support': 20023}; '1': {'precision': 0.45445161290322583; 'recall': 0.2773228346456693; 'f1-score': 0.3444498777506112; 'support': 6350}; 'accuracy': 0.7458385469988246; 'macro avg': {'precision': 0.6252389631766552; 'recall': 0.5858721250089955; 'f1-score': 0.5934050616381757; 'support': 26373}; 'weighted avg': {'precision': 0.7137831348783426; 'recall': 0.7458385469988246; 'f1-score': 0.7224751040791066; 'support': 26373}},{'0': {'precision': 0.7999194847020934; 'recall': 0.8930337078651686; 'f1-score': 0.8439159057124656; 'support': 2225}; '1': {'precision': 0.46756152125279643; 'recall': 0.29603399433427763; 'f1-score': 0.36253252385082396; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6337405029774449; 'recall': 0.5945338510997231; 'f1-score': 0.6032242147816448; 'support': 2931}; 'weighted avg': {'precision': 0.71986328470373; 'recall': 0.7492323439099283; 'f1-score': 0.7279634432101391; 'support': 2931}}
5,2,DNF,2,26373,2931,1648,[16; 17],262,108.829850,0.685773,21,[X0 < 50.000000 AND X0 >= 26.000000 AND X2 >= 106648.000000 AND X3 != 3 AND X3 != 6 AND X5 != 0 AND X5 != 6 AND X6 != 0 AND X6 != 6 AND X8 == 4 AND X13 != 26] OR [X0 < 22.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 14 AND X3 != 15 AND X8 != 3 AND X13 != 30 AND X13 != 41 AND X13 == 0],{'0': {'precision': 0.8146043319751233; 'recall': 0.7588273485491684; 'f1-score': 0.785727213962508; 'support': 20023}; '1': {'precision': 0.37456288045589947; 'recall': 0.4554330708661417; 'f1-score': 0.4110582048184208; 'support': 6350}; 'accuracy': 0.6857771205399461; 'macro avg': {'precision': 0.5945836062155114; 'recall': 0.6071302097076551; 'f1-score': 0.5983927093904644; 'support': 26373}; 'weighted avg': {'precision': 0.708652668639626; 'recall': 0.6857771205399461; 'f1-score': 0.6955157018832999; 'support': 26373}},{'0': {'precision': 0.8202357563850687; 'recall': 0.750561797752809; 'f1-score': 0.7838535555034031; 'support': 2225}; '1': {'precision': 0.37988826815642457; 'recall': 0.48158640226628896; 'f1-score': 0.42473454091193; 'support': 706}; 'accuracy': 0.6857727737973388; 'macro avg': {'precision': 0.6000620122707466; 'recall': 0.616074100009549; 'f1-score': 0.6042940482076665; 'support': 2931}; 'weighted avg': {'precision': 0.7141677500086024; 'recall': 0.6857727737973388; 'f1-score': 0.6973513295390292; 'support': 2931}}
5,2,DNF,3,26373,2931,1648,[16; 17],262,128.467936,0.727738,16,[X1 != 2 AND X2 < 106648.000000 AND X3 != 4 AND X3 != 5 AND X3 != 11 AND X5 != 0 AND X5 != 4 AND X6 != 9 AND X6 != 11] OR [X1 != 7 AND X2 < 329054.000000 AND X3 != 3 AND X3 == 9 AND X5 != 3 AND X8 != 3 AND X13 != 40],{'0': {'precision': 0.8017197065283425; 'recall': 0.856814663137392; 'f1-score': 0.828352083433924; 'support': 20023}; '1': {'precision': 0.42360273421793326; 'recall': 0.33181102362204723; 'f1-score': 0.3721299894030378; 'support': 6350}; 'accuracy': 0.7304060971448072; 'macro avg': {'precision': 0.6126612203731379; 'recall': 0.5943128433797196; 'f1-score': 0.6002410364184809; 'support': 26373}; 'weighted avg': {'precision': 0.7106780057672952; 'recall': 0.7304060971448072; 'f1-score': 0.7185045007889413; 'support': 26373}},{'0': {'precision': 0.7947129285419249; 'recall': 0.8647191011235955; 'f1-score': 0.8282393456736978; 'support': 2225}; '1': {'precision': 0.40980392156862744; 'recall': 0.29603399433427763; 'f1-score': 0.34375; 'support': 706}; 'accuracy': 0.7277379733879222; 'macro avg': {'precision': 0.6022584250552762; 'recall': 0.5803765477289365; 'f1-score': 0.5859946728368489; 'support': 2931}; 'weighted avg': {'precision': 0.7019985788581488; 'recall': 0.7277379733879222; 'f1-score': 0.7115387390392282; 'support': 2931}}
5,2,DNF,4,26374,2930,1648,[16; 17],262,126.074310,0.678157,22,[X0 < 50.000000 AND X0 >= 33.000000 AND X2 >= 130856.000000 AND X3 != 6 AND X3 != 13 AND X5 != 6 AND X7 != 3 AND X8 == 4 AND X13 != 40] OR [X2 < 158662.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X5 != 0 AND X5 != 6 AND X6 != 1 AND X7 != 1 AND X7 != 3 AND X12 < 55.000000 AND X13 != 8 AND X13 != 41],{'0': {'precision': 0.8417885795186408; 'recall': 0.7126804175198521; 'f1-score': 0.7718728870858687; 'support': 20023}; '1': {'precision': 0.38940776905115687; 'recall': 0.5777042985356636; 'f1-score': 0.46522538515184175; 'support': 6351}; 'accuracy': 0.6801774474861606; 'macro avg': {'precision': 0.6155981742848988; 'recall': 0.6451923580277579; 'f1-score': 0.6185491361188552; 'support': 26374}; 'weighted avg': {'precision': 0.7328528652819307; 'recall': 0.6801774474861605; 'f1-score': 0.6980305315545497; 'support': 26374}},{'0': {'precision': 0.8384371700105596; 'recall': 0.7137078651685393; 'f1-score': 0.7710609371206603; 'support': 2225}; '1': {'precision': 0.38513513513513514; 'recall': 0.5659574468085107; 'f1-score': 0.45835726593911547; 'support': 705}; 'accuracy': 0.6781569965870308; 'macro avg': {'precision': 0.6117861525728474; 'recall': 0.639832655988525; 'f1-score': 0.6147091015298879; 'support': 2930}; 'weighted avg': {'precision': 0.729366202574664; 'recall': 0.6781569965870308; 'f1-score': 0.6958199513926776; 'support': 2930}}
5,2,DNF,5,26374,2930,1648,[16; 17],262,189.821097,0.745051,27,[X0 >= 30.000000 AND X1 != 8 AND X2 >= 178356.000000 AND X3 != 3 AND X3 != 4 AND X3 != 11 AND X3 != 13 AND X5 != 5 AND X6 != 1 AND X6 != 7 AND X6 != 12 AND X8 != 3 AND X13 != 7] OR [X0 < 58.000000 AND X1 != 6 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X5 == 2 AND X6 != 3 AND X6 != 11 AND X7 != 3 AND X7 != 4 AND X12 >= 48.000000 AND X13 != 4 AND X13 != 9 AND X13 != 40],{'0': {'precision': 0.8254400466789847; 'recall': 0.8478250012485642; 'f1-score': 0.8364827909039396; 'support': 20023}; '1': {'precision': 0.4753787878787879; 'recall': 0.43473468745079513; 'f1-score': 0.45414918990048525; 'support': 6351}; 'accuracy': 0.7483506483658148; 'macro avg': {'precision': 0.6504094172788863; 'recall': 0.6412798443496797; 'f1-score': 0.6453159904022124; 'support': 26374}; 'weighted avg': {'precision': 0.741143426725999; 'recall': 0.7483506483658148; 'f1-score': 0.7444148186595725; 'support': 26374}},{'0': {'precision': 0.8224258289703316; 'recall': 0.8471910112359551; 'f1-score': 0.83462475094089; 'support': 2225}; '1': {'precision': 0.4670846394984326; 'recall': 0.4226950354609929; 'f1-score': 0.4437825763216679; 'support': 705}; 'accuracy': 0.7450511945392492; 'macro avg': {'precision': 0.6447552342343821; 'recall': 0.634943023348474; 'f1-score': 0.6392036636312789; 'support': 2930}; 'weighted avg': {'precision': 0.7369256451554207; 'recall': 0.7450511945392492; 'f1-score': 0.7405825212116915; 'support': 2930}}
5,2,DNF,6,26374,2930,1648,[16; 17],262,174.763862,0.704778,23,[X0 >= 26.000000 AND X2 >= 219632.000000 AND X3 != 0 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 13 AND X6 != 8 AND X6 != 9 AND X7 != 4 AND X8 != 0 AND X13 != 6 AND X13 != 8] OR [X0 < 22.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X6 != 5 AND X6 != 9 AND X12 >= 48.000000 AND X13 != 8 AND X13 != 14 AND X13 == 39],{'0': {'precision': 0.7834580216126351; 'recall': 0.8472756330220247; 'f1-score': 0.8141180987115196; 'support': 20023}; '1': {'precision': 0.35211864406779664; 'recall': 0.26169107227208316; 'f1-score': 0.3002438804082739; 'support': 6351}; 'accuracy': 0.7062637445969515; 'macro avg': {'precision': 0.5677883328402159; 'recall': 0.554483352647054; 'f1-score': 0.5571809895598967; 'support': 26374}; 'weighted avg': {'precision': 0.6795891967553034; 'recall': 0.7062637445969515; 'f1-score': 0.6903744435798023; 'support': 26374}},{'0': {'precision': 0.779835390946502; 'recall': 0.851685393258427; 'f1-score': 0.8141783029001073; 'support': 2225}; '1': {'precision': 0.34; 'recall': 0.24113475177304963; 'f1-score': 0.2821576763485477; 'support': 705}; 'accuracy': 0.7047781569965871; 'macro avg': {'precision': 0.559917695473251; 'recall': 0.5464100725157383; 'f1-score': 0.5481679896243274; 'support': 2930}; 'weighted avg': {'precision': 0.6740046910771219; 'recall': 0.7047781569965871; 'f1-score': 0.6861665139175648; 'support': 2930}}
5,2,DNF,7,26374,2930,1648,[16; 17],262,129.547052,0.771672,21,[X0 >= 45.000000 AND X1 != 0 AND X3 != 5 AND X3 != 13 AND X5 != 5 AND X5 == 2 AND X6 != 3 AND X6 != 9 AND X7 != 3 AND X13 != 11] OR [X2 >= 219632.000000 AND X3 != 10 AND X6 != 8 AND X6 == 3 AND X7 != 3 AND X9 AND X12 < 55.000000 AND X13 != 4 AND X13 != 7 AND X13 != 14 AND X13 != 33],{'0': {'precision': 0.8125717961678077; 'recall': 0.883184338011287; 'f1-score': 0.8464078878093142; 'support': 20023}; '1': {'precision': 0.49273476469312516; 'recall': 0.35773893874980317; 'f1-score': 0.414522897281518; 'support': 6351}; 'accuracy': 0.756654280731023; 'macro avg': {'precision': 0.6526532804304664; 'recall': 0.6204616383805451; 'f1-score': 0.6304653925454161; 'support': 26374}; 'weighted avg': {'precision': 0.7355533315095948; 'recall': 0.756654280731023; 'f1-score': 0.7424076764328816; 'support': 26374}},{'0': {'precision': 0.8241666666666667; 'recall': 0.8889887640449439; 'f1-score': 0.8553513513513513; 'support': 2225}; '1': {'precision': 0.5339622641509434; 'recall': 0.4014184397163121; 'f1-score': 0.45829959514170043; 'support': 705}; 'accuracy': 0.7716723549488055; 'macro avg': {'precision': 0.679064465408805; 'recall': 0.645203601880628; 'f1-score': 0.6568254732465258; 'support': 2930}; 'weighted avg': {'precision': 0.7543393274947948; 'recall': 0.7716723549488055; 'f1-score': 0.7598150072804285; 'support': 2930}}
5,2,DNF,8,26374,2930,1648,[16; 17],262,85.102147,0.711263,17,[X0 >= 22.000000 AND X1 != 5 AND X2 < 130856.000000 AND X3 != 13 AND X5 != 0 AND X6 != 3 AND X12 >= 48.000000] OR [X1 != 4 AND X2 < 196338.000000 AND X3 != 0 AND X3 != 3 AND X3 != 13 AND X6 != 3 AND X6 != 4 AND X7 != 3 AND X13 != 20 AND X13 != 29],{'0': {'precision': 0.7776582391967007; 'recall': 0.8663603675589293; 'f1-score': 0.8196163658697911; 'support': 20024}; '1': {'precision': 0.34185932120019674; 'recall': 0.2188976377952756; 'f1-score': 0.2668970814132104; 'support': 6350}; 'accuracy': 0.7104724349738378; 'macro avg': {'precision': 0.5597587801984487; 'recall': 0.5426290026771025; 'f1-score': 0.5432567236415008; 'support': 26374}; 'weighted avg': {'precision': 0.6727320569991653; 'recall': 0.7104724349738378; 'f1-score': 0.6865395684064072; 'support': 26374}},{'0': {'precision': 0.7778225806451613; 'recall': 0.8673561151079137; 'f1-score': 0.8201530612244898; 'support': 2224}; '1': {'precision': 0.34444444444444444; 'recall': 0.21954674220963172; 'f1-score': 0.2681660899653979; 'support': 706}; 'accuracy': 0.7112627986348122; 'macro avg': {'precision': 0.5611335125448029; 'recall': 0.5434514286587727; 'f1-score': 0.5441595755949439; 'support': 2930}; 'weighted avg': {'precision': 0.6733976782022582; 'recall': 0.7112627986348122; 'f1-score': 0.6871486920405584; 'support': 2930}}
5,2,DNF,9,26374,2930,1648,[16; 17],262,103.368958,0.821843,23,[X0 < 45.000000 AND X0 >= 26.000000 AND X1 != 8 AND X3 != 2 AND X3 != 3 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X5 != 3 AND X6 != 1 AND X6 != 6 AND X13 == 41] OR [X0 >= 33.000000 AND X1 != 6 AND X3 != 1 AND X3 != 13 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X13 != 33],{'0': {'precision': 0.8477464272627336; 'recall': 0.9242908509788255; 'f1-score': 0.8843654434250765; 'support': 20024}; '1': {'precision': 0.6662263320123294; 'recall': 0.47653543307086615; 'f1-score': 0.5556371648916636; 'support': 6350}; 'accuracy': 0.8164859331159475; 'macro avg': {'precision': 0.7569863796375316; 'recall': 0.7004131420248458; 'f1-score': 0.72000130415837; 'support': 26374}; 'weighted avg': {'precision': 0.8040423018043251; 'recall': 0.8164859331159475; 'f1-score': 0.8052183831123757; 'support': 26374}},{'0': {'precision': 0.8502057613168724; 'recall': 0.9289568345323741; 'f1-score': 0.8878384185646756; 'support': 2224}; '1': {'precision': 0.684; 'recall': 0.48441926345609065; 'f1-score': 0.5671641791044776; 'support': 706}; 'accuracy': 0.8218430034129692; 'macro avg': {'precision': 0.7671028806584362; 'recall': 0.7066880489942324; 'f1-score': 0.7275012988345766; 'support': 2930}; 'weighted avg': {'precision': 0.8101575471565613; 'recall': 0.8218430034129692; 'f1-score': 0.8105701547220477; 'support': 2930}}
5,2,DNF,0,26373,2931,824,[32; 33],262,47.309144,0.743432,36,[X1 != 0 AND X1 != 1 AND X2 < 158662.000000 AND X2 >= 65716.000000 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X3 != 10 AND X5 != 4 AND X6 != 5 AND X6 != 14 AND X7 != 4 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 9 AND X13 != 19 AND X13 != 24 AND X13 != 26] OR [X0 >= 33.000000 AND X2 < 65716.000000 AND X3 != 1 AND X3 != 7 AND X3 != 13 AND X4 >= 7.000000 AND X5 != 5 AND X6 != 13 AND X7 != 4 AND X8 != 3 AND X9 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 4 AND X13 != 19 AND X13 != 27 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.7925460260440054; 'recall': 0.8814862907656196; 'f1-score': 0.8346534887570046; 'support': 20023}; '1': {'precision': 0.4216427004630758; 'recall': 0.27244094488188975; 'f1-score': 0.3310054529800057; 'support': 6350}; 'accuracy': 0.7348424525082471; 'macro avg': {'precision': 0.6070943632535406; 'recall': 0.5769636178237547; 'f1-score': 0.5828294708685051; 'support': 26373}; 'weighted avg': {'precision': 0.7032412022682156; 'recall': 0.7348424525082471; 'f1-score': 0.7133868513936428; 'support': 26373}},{'0': {'precision': 0.7978164173069147; 'recall': 0.8867415730337078; 'f1-score': 0.8399318859088973; 'support': 2225}; '1': {'precision': 0.4497816593886463; 'recall': 0.29178470254957506; 'f1-score': 0.3539518900343642; 'support': 706}; 'accuracy': 0.7434322756738314; 'macro avg': {'precision': 0.6237990383477805; 'recall': 0.5892631377916414; 'f1-score': 0.5969418879716308; 'support': 2931}; 'weighted avg': {'precision': 0.7139840941781882; 'recall': 0.7434322756738314; 'f1-score': 0.7228722212594874; 'support': 2931}}
