lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,116.220046,0.743773,3,[X3 == 9 OR X3 == 10 OR X3 == 14],{'0': {'precision': 0.8123412661085505; 'recall': 0.8626080007990811; 'f1-score': 0.8367203584837107; 'support': 20023}; '1': {'precision': 0.4618544600938967; 'recall': 0.37175247992442134; 'f1-score': 0.4119340486783564; 'support': 6351}; 'accuracy': 0.744407370895579; 'macro avg': {'precision': 0.6370978631012236; 'recall': 0.6171802403617512; 'f1-score': 0.6243272035810336; 'support': 26374}; 'weighted avg': {'precision': 0.7279421721145007; 'recall': 0.744407370895579; 'f1-score': 0.7344295473221953; 'support': 26374}},{'0': {'precision': 0.814151747655584; 'recall': 0.8584269662921349; 'f1-score': 0.8357033471887989; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.38243626062322944; 'f1-score': 0.418280402788536; 'support': 706}; 'accuracy': 0.7437734561583077; 'macro avg': {'precision': 0.6378451045970228; 'recall': 0.6204316134576822; 'f1-score': 0.6269918749886675; 'support': 2931}; 'weighted avg': {'precision': 0.7292165787716915; 'recall': 0.7437734561583077; 'f1-score': 0.7351572541329867; 'support': 2931}}
5,1,DNF,9,26375,2930,1648,[16; 17],262,101.468395,0.632765,13,[X1 != 0 AND X1 != 7 AND X2 >= 178356.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X13 != 31],{'0': {'precision': 0.7851027397260274; 'recall': 0.6869256891729925; 'f1-score': 0.7327402514383125; 'support': 20024}; '1': {'precision': 0.2920383963862225; 'recall': 0.4071799716580066; 'f1-score': 0.3401288964882283; 'support': 6351}; 'accuracy': 0.619563981042654; 'macro avg': {'precision': 0.5385705680561249; 'recall': 0.5470528304154996; 'f1-score': 0.5364345739632703; 'support': 26375}; 'weighted avg': {'precision': 0.6663747152880709; 'recall': 0.6195639810426541; 'f1-score': 0.6382009257401899; 'support': 26375}},{'0': {'precision': 0.7887323943661971; 'recall': 0.7050359712230215; 'f1-score': 0.7445394112060778; 'support': 2224}; '1': {'precision': 0.3036093418259023; 'recall': 0.40509915014164305; 'f1-score': 0.3470873786407767; 'support': 706}; 'accuracy': 0.6327645051194539; 'macro avg': {'precision': 0.5461708680960498; 'recall': 0.5550675606823323; 'f1-score': 0.5458133949234273; 'support': 2930}; 'weighted avg': {'precision': 0.6718392629349862; 'recall': 0.6327645051194538; 'f1-score': 0.6487711057483637; 'support': 2930}}
5,1,DNF,0,26374,2931,824,[32; 33],262,39.656290,0.686114,27,[X1 != 1 AND X1 != 8 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 9 AND X3 != 13 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X13 != 4 AND X13 != 9 AND X13 != 20 AND X13 != 26 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.7911067193675889; 'recall': 0.7996803675772861; 'f1-score': 0.7953704393612001; 'support': 20023}; '1': {'precision': 0.3461036843821324; 'recall': 0.3342780664462289; 'f1-score': 0.34008810572687226; 'support': 6351}; 'accuracy': 0.6876090088723743; 'macro avg': {'precision': 0.5686052018748606; 'recall': 0.5669792170117576; 'f1-score': 0.5677292725440362; 'support': 26374}; 'weighted avg': {'precision': 0.6839476128538772; 'recall': 0.6876090088723743; 'f1-score': 0.6857360228558685; 'support': 26374}},{'0': {'precision': 0.7901289461983103; 'recall': 0.7986516853932585; 'f1-score': 0.7943674564148413; 'support': 2225}; '1': {'precision': 0.34310850439882695; 'recall': 0.3314447592067989; 'f1-score': 0.33717579250720464; 'support': 706}; 'accuracy': 0.6861139542818151; 'macro avg': {'precision': 0.5666187252985686; 'recall': 0.5650482223000287; 'f1-score': 0.5657716244610229; 'support': 2931}; 'weighted avg': {'precision': 0.6824536026601202; 'recall': 0.6861139542818152; 'f1-score': 0.6842421358011287; 'support': 2931}}
5,1,DNF,1,26374,2931,824,[32; 33],262,38.646330,0.745479,19,[X0 >= 26.000000 AND X1 != 6 AND X1 != 8 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 12 AND X3 != 15 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 3 AND X6 != 6 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X13 != 29 AND X13 != 41],{'0': {'precision': 0.81402732345584; 'recall': 0.8451281026819158; 'f1-score': 0.8292862218519517; 'support': 20023}; '1': {'precision': 0.4448621553884712; 'recall': 0.3912769642575972; 'f1-score': 0.41635251738292706; 'support': 6351}; 'accuracy': 0.7358383256237203; 'macro avg': {'precision': 0.6294447394221556; 'recall': 0.6182025334697565; 'f1-score': 0.6228193696174393; 'support': 26374}; 'weighted avg': {'precision': 0.7251303801633603; 'recall': 0.7358383256237203; 'f1-score': 0.7298495813316371; 'support': 26374}},{'0': {'precision': 0.8175182481751825; 'recall': 0.8557303370786516; 'f1-score': 0.8361879666227492; 'support': 2225}; '1': {'precision': 0.46677740863787376; 'recall': 0.3980169971671388; 'f1-score': 0.4296636085626911; 'support': 706}; 'accuracy': 0.7454793585806891; 'macro avg': {'precision': 0.6421478284065281; 'recall': 0.6268736671228952; 'f1-score': 0.6329257875927201; 'support': 2931}; 'weighted avg': {'precision': 0.7330341019065575; 'recall': 0.7454793585806891; 'f1-score': 0.7382670533541034; 'support': 2931}}
5,1,DNF,2,26374,2931,824,[32; 33],262,37.431757,0.763562,18,[X0 >= 33.000000 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X4 >= 10.000000 AND X6 != 1 AND X6 != 5 AND X6 != 9 AND X6 != 10 AND X7 != 3 AND X12 >= 35.000000 AND X13 != 8 AND X13 != 13 AND X13 != 16 AND X13 != 27 AND X13 != 40],{'0': {'precision': 0.813431471152967; 'recall': 0.8886280777106328; 'f1-score': 0.8493686898823306; 'support': 20023}; '1': {'precision': 0.5044444444444445; 'recall': 0.3574240277121713; 'f1-score': 0.4183946180075569; 'support': 6351}; 'accuracy': 0.7607113065898233; 'macro avg': {'precision': 0.6589379577987058; 'recall': 0.623026052711402; 'f1-score': 0.6338816539449438; 'support': 26374}; 'weighted avg': {'precision': 0.7390257455661836; 'recall': 0.7607113065898233; 'f1-score': 0.745587832580568; 'support': 26374}},{'0': {'precision': 0.8149671052631579; 'recall': 0.8907865168539326; 'f1-score': 0.851191754348293; 'support': 2225}; '1': {'precision': 0.5130260521042084; 'recall': 0.3626062322946176; 'f1-score': 0.42489626556016596; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6639965786836831; 'recall': 0.6266963745742751; 'f1-score': 0.6380440099542295; 'support': 2931}; 'weighted avg': {'precision': 0.7422375305343217; 'recall': 0.7635619242579325; 'f1-score': 0.7485085011635719; 'support': 2931}}
5,1,DNF,3,26374,2931,824,[32; 33],262,52.426439,0.763562,21,[X0 >= 26.000000 AND X1 != 0 AND X1 != 8 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X9 AND X13 != 12 AND X13 != 35],{'0': {'precision': 0.8629393971002399; 'recall': 0.8263496978474754; 'f1-score': 0.8442482843074726; 'support': 20023}; '1': {'precision': 0.5170833333333333; 'recall': 0.5862068965517241; 'f1-score': 0.5494797431923842; 'support': 6351}; 'accuracy': 0.768522029271252; 'macro avg': {'precision': 0.6900113652167866; 'recall': 0.7062782971995998; 'f1-score': 0.6968640137499285; 'support': 26374}; 'weighted avg': {'precision': 0.7796554105610868; 'recall': 0.768522029271252; 'f1-score': 0.7732664459582677; 'support': 26374}},{'0': {'precision': 0.857609710550887; 'recall': 0.8256179775280899; 'f1-score': 0.8413098236775818; 'support': 2225}; '1': {'precision': 0.5082382762991128; 'recall': 0.5679886685552408; 'f1-score': 0.5364548494983278; 'support': 706}; 'accuracy': 0.7635619242579325; 'macro avg': {'precision': 0.6829239934249999; 'recall': 0.6968033230416653; 'f1-score': 0.6888823365879548; 'support': 2931}; 'weighted avg': {'precision': 0.7734554176195486; 'recall': 0.7635619242579325; 'f1-score': 0.7678783628210301; 'support': 2931}}
5,1,DNF,4,26374,2931,824,[32; 33],262,46.317748,0.770044,18,[X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 == 0 AND X8 != 0 AND X13 != 5 AND X13 != 12],{'0': {'precision': 0.8655615028841657; 'recall': 0.8318433801128702; 'f1-score': 0.8483675444404828; 'support': 20023}; '1': {'precision': 0.5278362081054551; 'recall': 0.5926625728231775; 'f1-score': 0.5583741284675865; 'support': 6351}; 'accuracy': 0.7742473648289983; 'macro avg': {'precision': 0.6966988554948104; 'recall': 0.7122529764680239; 'f1-score': 0.7033708364540346; 'support': 26374}; 'weighted avg': {'precision': 0.7842354489242207; 'recall': 0.7742473648289983; 'f1-score': 0.7785355817179581; 'support': 26374}},{'0': {'precision': 0.8628919045390735; 'recall': 0.8287640449438203; 'f1-score': 0.8454837230628153; 'support': 2225}; '1': {'precision': 0.5201511335012594; 'recall': 0.5849858356940509; 'f1-score': 0.5506666666666666; 'support': 706}; 'accuracy': 0.770044353462982; 'macro avg': {'precision': 0.6915215190201665; 'recall': 0.7068749403189356; 'f1-score': 0.698075194864741; 'support': 2931}; 'weighted avg': {'precision': 0.7803347621464782; 'recall': 0.770044353462982; 'f1-score': 0.7744701298128388; 'support': 2931}}
5,1,DNF,5,26375,2930,824,[32; 33],262,43.126763,0.765870,19,[X0 >= 33.000000 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X5 == 2 AND X6 != 3 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 13 AND X13 != 3 AND X13 != 4 AND X13 != 18 AND X13 != 28 AND X13 != 34 AND X13 != 40],{'0': {'precision': 0.8174289303494161; 'recall': 0.877440942915647; 'f1-score': 0.8463724828981598; 'support': 20023}; '1': {'precision': 0.49733715690290864; 'recall': 0.3822418136020151; 'f1-score': 0.4322592131030799; 'support': 6352}; 'accuracy': 0.7581800947867299; 'macro avg': {'precision': 0.6573830436261624; 'recall': 0.629841378258831; 'f1-score': 0.6393158480006198; 'support': 26375}; 'weighted avg': {'precision': 0.7403399087406117; 'recall': 0.7581800947867299; 'f1-score': 0.7466398766521561; 'support': 26375}},{'0': {'precision': 0.8186335403726708; 'recall': 0.8885393258426967; 'f1-score': 0.8521551724137931; 'support': 2225}; '1': {'precision': 0.5184466019417475; 'recall': 0.37872340425531914; 'f1-score': 0.4377049180327869; 'support': 705}; 'accuracy': 0.7658703071672355; 'macro avg': {'precision': 0.6685400711572091; 'recall': 0.633631365049008; 'f1-score': 0.64493004522329; 'support': 2930}; 'weighted avg': {'precision': 0.7464042599652302; 'recall': 0.7658703071672355; 'f1-score': 0.7524325002845749; 'support': 2930}}
5,1,DNF,6,26375,2930,824,[32; 33],262,49.341668,0.791126,21,[X1 != 6 AND X1 != 8 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 3 AND X7 == 0 AND X13 != 4 AND X13 != 11 AND X13 != 38],{'0': {'precision': 0.8603997187908005; 'recall': 0.8557159266843131; 'f1-score': 0.858051431003831; 'support': 20023}; '1': {'precision': 0.5528555951091162; 'recall': 0.5623425692695214; 'f1-score': 0.5575587294154374; 'support': 6352}; 'accuracy': 0.7850616113744076; 'macro avg': {'precision': 0.7066276569499583; 'recall': 0.7090292479769172; 'f1-score': 0.7078050802096342; 'support': 26375}; 'weighted avg': {'precision': 0.7863325994116135; 'recall': 0.7850616113744076; 'f1-score': 0.785682534681955; 'support': 26375}},{'0': {'precision': 0.8627980206927576; 'recall': 0.8620224719101124; 'f1-score': 0.8624100719424461; 'support': 2225}; '1': {'precision': 0.5657708628005658; 'recall': 0.5673758865248227; 'f1-score': 0.5665722379603401; 'support': 705}; 'accuracy': 0.7911262798634813; 'macro avg': {'precision': 0.7142844417466616; 'recall': 0.7146991792174675; 'f1-score': 0.714491154951393; 'support': 2930}; 'weighted avg': {'precision': 0.7913290287767183; 'recall': 0.7911262798634813; 'f1-score': 0.7912272484075025; 'support': 2930}}
5,1,DNF,7,26375,2930,824,[32; 33],262,56.678786,0.772355,20,[X0 >= 41.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 6 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 24.000000],{'0': {'precision': 0.8032864864864865; 'recall': 0.9277331069270339; 'f1-score': 0.8610364327431167; 'support': 20023}; '1': {'precision': 0.5547692307692308; 'recall': 0.28384760705289674; 'f1-score': 0.37554676109143936; 'support': 6352}; 'accuracy': 0.7726635071090048; 'macro avg': {'precision': 0.6790278586278586; 'recall': 0.6057903569899653; 'f1-score': 0.618291596917278; 'support': 26375}; 'weighted avg': {'precision': 0.7434350511000976; 'recall': 0.7726635071090048; 'f1-score': 0.7441139533371848; 'support': 26375}},{'0': {'precision': 0.8062106918238994; 'recall': 0.9217977528089888; 'f1-score': 0.860138393793248; 'support': 2225}; '1': {'precision': 0.5492227979274611; 'recall': 0.300709219858156; 'f1-score': 0.3886342804766269; 'support': 705}; 'accuracy': 0.7723549488054607; 'macro avg': {'precision': 0.6777167448756802; 'recall': 0.6112534863335723; 'f1-score': 0.6243863371349374; 'support': 2930}; 'weighted avg': {'precision': 0.7443757207669065; 'recall': 0.7723549488054607; 'f1-score': 0.746687745367235; 'support': 2930}}
5,1,DNF,8,26375,2930,824,[32; 33],262,49.554574,0.790102,19,[X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 8 AND X3 != 12 AND X3 != 13 AND X4 >= 10.000000 AND X5 != 3 AND X5 == 2 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X13 != 3 AND X13 != 25 AND X13 != 26],{'0': {'precision': 0.8318308699034458; 'recall': 0.9078106272473032; 'f1-score': 0.8681615206437902; 'support': 20024}; '1': {'precision': 0.5917735515258735; 'recall': 0.4213509683514407; 'f1-score': 0.49222845580796465; 'support': 6351}; 'accuracy': 0.7906729857819905; 'macro avg': {'precision': 0.7118022107146597; 'recall': 0.664580797799372; 'f1-score': 0.6801949882258774; 'support': 26375}; 'weighted avg': {'precision': 0.7740259778080538; 'recall': 0.7906729857819905; 'f1-score': 0.7776382639699578; 'support': 26375}},{'0': {'precision': 0.8361888842457167; 'recall': 0.8997302158273381; 'f1-score': 0.8667966211825862; 'support': 2224}; '1': {'precision': 0.5847299813780261; 'recall': 0.4447592067988669; 'f1-score': 0.505229283990346; 'support': 706}; 'accuracy': 0.7901023890784983; 'macro avg': {'precision': 0.7104594328118714; 'recall': 0.6722447113131025; 'f1-score': 0.686012952586466; 'support': 2930}; 'weighted avg': {'precision': 0.7755984455342526; 'recall': 0.7901023890784983; 'f1-score': 0.7796749351560599; 'support': 2930}}
5,1,DNF,9,26375,2930,824,[32; 33],262,59.294576,0.802389,18,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 8 AND X3 != 2 AND X3 != 7 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X5 == 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X13 != 4 AND X13 != 28 AND X13 != 32],{'0': {'precision': 0.8451761174428967; 'recall': 0.899920095884938; 'f1-score': 0.8716894424960696; 'support': 20024}; '1': {'precision': 0.6034823901859913; 'recall': 0.4802393323886002; 'f1-score': 0.5348531345900921; 'support': 6351}; 'accuracy': 0.7988625592417061; 'macro avg': {'precision': 0.7243292538144439; 'recall': 0.6900797141367692; 'f1-score': 0.7032712885430809; 'support': 26375}; 'weighted avg': {'precision': 0.7869771842937552; 'recall': 0.7988625592417061; 'f1-score': 0.7905805366567951; 'support': 26375}},{'0': {'precision': 0.8471929084001688; 'recall': 0.9024280575539568; 'f1-score': 0.8739386022207707; 'support': 2224}; '1': {'precision': 0.6131907308377896; 'recall': 0.48725212464589235; 'f1-score': 0.54301499605367; 'support': 706}; 'accuracy': 0.8023890784982936; 'macro avg': {'precision': 0.7301918196189792; 'recall': 0.6948400910999246; 'f1-score': 0.7084767991372203; 'support': 2930}; 'weighted avg': {'precision': 0.7908087659568105; 'recall': 0.8023890784982936; 'f1-score': 0.7942006957518378; 'support': 2930}}
5,1,DNF,0,26374,2931,412,[64; 65],262,47.305774,0.767997,22,[X0 < 58.000000 AND X0 >= 30.000000 AND X2 >= 65716.000000 AND X3 != 2 AND X3 != 11 AND X3 != 14 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X8 == 4 AND X13 != 4 AND X13 != 8 AND X13 != 18 AND X13 != 19 AND X13 != 27 AND X13 != 32 AND X13 == 39],{'0': {'precision': 0.817554061421043; 'recall': 0.8987664186185886; 'f1-score': 0.8562388485785655; 'support': 20023}; '1': {'precision': 0.5353049060064191; 'recall': 0.3676586364352071; 'f1-score': 0.4359189769438999; 'support': 6351}; 'accuracy': 0.7708728293015848; 'macro avg': {'precision': 0.676429483713731; 'recall': 0.6332125275268978; 'f1-score': 0.6460789127612327; 'support': 26374}; 'weighted avg': {'precision': 0.7495869579843903; 'recall': 0.7708728293015848; 'f1-score': 0.7550235795730388; 'support': 26374}},{'0': {'precision': 0.816468660385088; 'recall': 0.8957303370786517; 'f1-score': 0.8542648949849978; 'support': 2225}; '1': {'precision': 0.5265306122448979; 'recall': 0.3654390934844193; 'f1-score': 0.431438127090301; 'support': 706}; 'accuracy': 0.7679972705561242; 'macro avg': {'precision': 0.671499636314993; 'recall': 0.6305847152815355; 'f1-score': 0.6428515110376494; 'support': 2931}; 'weighted avg': {'precision': 0.746630290549887; 'recall': 0.7679972705561242; 'f1-score': 0.7524171644719798; 'support': 2931}}
5,1,DNF,1,26374,2931,412,[64; 65],262,37.297894,0.734903,29,[X0 >= 37.000000 AND X1 != 2 AND X1 != 7 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 9 AND X4 >= 7.000000 AND X5 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 19 AND X13 != 24 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 32 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8050759013282732; 'recall': 0.847575288418319; 'f1-score': 0.8257791402087439; 'support': 20023}; '1': {'precision': 0.4234982999622214; 'recall': 0.35301527318532516; 'f1-score': 0.38505796479175614; 'support': 6351}; 'accuracy': 0.7284825964965497; 'macro avg': {'precision': 0.6142871006452473; 'recall': 0.600295280801822; 'f1-score': 0.60541855250025; 'support': 26374}; 'weighted avg': {'precision': 0.7131899778325654; 'recall': 0.7284825964965497; 'f1-score': 0.7196511283382164; 'support': 26374}},{'0': {'precision': 0.8065198983911939; 'recall': 0.8561797752808988; 'f1-score': 0.8306082406801831; 'support': 2225}; '1': {'precision': 0.437609841827768; 'recall': 0.3526912181303116; 'f1-score': 0.3905882352941176; 'support': 706}; 'accuracy': 0.7349027635619243; 'macro avg': {'precision': 0.622064870109481; 'recall': 0.6044354967056053; 'f1-score': 0.6105982379871504; 'support': 2931}; 'weighted avg': {'precision': 0.7176592706416959; 'recall': 0.7349027635619243; 'f1-score': 0.7246191162166682; 'support': 2931}}
5,1,DNF,2,26374,2931,412,[64; 65],262,48.298709,0.745479,27,[X0 >= 30.000000 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 4 AND X3 != 7 AND X5 != 3 AND X5 != 4 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X12 < 55.000000 AND X13 != 7 AND X13 != 13 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 41],{'0': {'precision': 0.8022851919561244; 'recall': 0.8766918044249113; 'f1-score': 0.8378397728086295; 'support': 20023}; '1': {'precision': 0.4506008010680908; 'recall': 0.31884742560226736; 'f1-score': 0.3734439834024897; 'support': 6351}; 'accuracy': 0.742359899901418; 'macro avg': {'precision': 0.6264429965121076; 'recall': 0.5977696150135894; 'f1-score': 0.6056418781055596; 'support': 26374}; 'weighted avg': {'precision': 0.717597713131149; 'recall': 0.742359899901418; 'f1-score': 0.7260107875004322; 'support': 26374}},{'0': {'precision': 0.807996668054977; 'recall': 0.8719101123595505; 'f1-score': 0.83873757025508; 'support': 2225}; '1': {'precision': 0.46226415094339623; 'recall': 0.34702549575070823; 'f1-score': 0.3964401294498382; 'support': 706}; 'accuracy': 0.7454793585806891; 'macro avg': {'precision': 0.6351304094991866; 'recall': 0.6094678040551293; 'f1-score': 0.6175888498524591; 'support': 2931}; 'weighted avg': {'precision': 0.724718893547718; 'recall': 0.7454793585806891; 'f1-score': 0.7321998721286724; 'support': 2931}}
5,1,DNF,3,26374,2931,412,[64; 65],262,38.974601,0.802456,28,[X1 != 2 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 5 AND X6 != 6 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X8 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 17 AND X13 != 27 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8542655175752881; 'recall': 0.8811866353693253; 'f1-score': 0.867517270201834; 'support': 20023}; '1': {'precision': 0.5840909090909091; 'recall': 0.5260588883640371; 'f1-score': 0.5535581144892717; 'support': 6351}; 'accuracy': 0.7956699780086449; 'macro avg': {'precision': 0.7191782133330986; 'recall': 0.7036227618666813; 'f1-score': 0.7105376923455529; 'support': 26374}; 'weighted avg': {'precision': 0.7892060295005064; 'recall': 0.7956699780086449; 'f1-score': 0.7919142294067144; 'support': 26374}},{'0': {'precision': 0.8568950563746748; 'recall': 0.8880898876404495; 'f1-score': 0.8722136393732068; 'support': 2225}; '1': {'precision': 0.6016; 'recall': 0.5325779036827195; 'f1-score': 0.5649887302779865; 'support': 706}; 'accuracy': 0.8024564994882293; 'macro avg': {'precision': 0.7292475281873374; 'recall': 0.7103338956615846; 'f1-score': 0.7186011848255967; 'support': 2931}; 'weighted avg': {'precision': 0.7954012625157459; 'recall': 0.8024564994882293; 'f1-score': 0.7982113241834335; 'support': 2931}}
