lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,1,[468; 468],158,1000.481194,0.716981,9,[X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.060000],{'0.0': {'precision': 0.9047619047619048; 'recall': 0.1417910447761194; 'f1-score': 0.24516129032258063; 'support': 134}; '1.0': {'precision': 0.7427293064876958; 'recall': 0.9940119760479041; 'f1-score': 0.8501920614596671; 'support': 334}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8237456056248003; 'recall': 0.5679015104120118; 'f1-score': 0.5476766758911239; 'support': 468}; 'weighted avg': {'precision': 0.7891232555662085; 'recall': 0.75; 'f1-score': 0.6769567551939201; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6127450980392157; 'recall': 0.5201754385964913; 'f1-score': 0.4745538664904164; 'support': 53}; 'weighted avg': {'precision': 0.6616722160562337; 'recall': 0.7169811320754716; 'f1-score': 0.629437952836424; 'support': 53}}
10,2,DNF,5,469,52,1,[469; 469],158,1000.203271,0.634615,7,[X2 >= 0.800000 AND X5 >= 21.000000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X4 >= 195.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5197368421052632; 'recall': 0.5895522388059702; 'f1-score': 0.5524475524475525; 'support': 134}; '1.0': {'precision': 0.8264984227129337; 'recall': 0.7820895522388059; 'f1-score': 0.8036809815950919; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6731176324090984; 'recall': 0.6858208955223881; 'f1-score': 0.6780642670213222; 'support': 469}; 'weighted avg': {'precision': 0.7388522568250278; 'recall': 0.7270788912579957; 'f1-score': 0.7319000018386521; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
10,2,DNF,6,469,52,1,[469; 469],158,1000.206262,0.692308,5,[X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.500000] OR [X0 >= 23.000000 AND X4 >= 167.600000],{'0.0': {'precision': 0.5535714285714286; 'recall': 0.23134328358208955; 'f1-score': 0.3263157894736842; 'support': 134}; '1.0': {'precision': 0.7506053268765133; 'recall': 0.9253731343283582; 'f1-score': 0.8288770053475936; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.652088377723971; 'recall': 0.5783582089552239; 'f1-score': 0.5775963974106388; 'support': 469}; 'weighted avg': {'precision': 0.6943099273607747; 'recall': 0.7270788912579957; 'f1-score': 0.6852880865264767; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
10,2,DNF,7,469,52,1,[469; 469],158,1000.201282,0.788462,6,[X2 >= 0.800000 AND X5 >= 21.000000 AND X8 < 4.100000] OR [X0 >= 23.000000 AND X4 >= 167.600000 AND X9 >= 0.546000],{'0.0': {'precision': 0.5121951219512195; 'recall': 0.31343283582089554; 'f1-score': 0.3888888888888889; 'support': 134}; '1.0': {'precision': 0.7622739018087855; 'recall': 0.8805970149253731; 'f1-score': 0.8171745152354571; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6372345118800025; 'recall': 0.5970149253731343; 'f1-score': 0.603031702062173; 'support': 469}; 'weighted avg': {'precision': 0.690822821849481; 'recall': 0.7185501066098081; 'f1-score': 0.6948071934221518; 'support': 469}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.6; 'f1-score': 0.6206896551724138; 'support': 15}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8648648648648649; 'f1-score': 0.8533333333333334; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7424812030075187; 'recall': 0.7324324324324325; 'f1-score': 0.7370114942528736; 'support': 52}; 'weighted avg': {'precision': 0.7846298438403702; 'recall': 0.7884615384615384; 'f1-score': 0.7862245800176836; 'support': 52}}
10,2,DNF,8,469,52,1,[469; 469],158,1000.247845,0.634615,8,[X0 >= 23.000000 AND X1 AND X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000] OR [X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 150.000000],{'0.0': {'precision': 0.5238095238095238; 'recall': 0.4925373134328358; 'f1-score': 0.5076923076923077; 'support': 134}; '1.0': {'precision': 0.8017492711370262; 'recall': 0.8208955223880597; 'f1-score': 0.8112094395280236; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.662779397473275; 'recall': 0.6567164179104478; 'f1-score': 0.6594508736101656; 'support': 469}; 'weighted avg': {'precision': 0.7223379147577399; 'recall': 0.7270788912579957; 'f1-score': 0.7244902590035334; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
10,2,DNF,9,469,52,1,[469; 469],158,1000.281787,0.615385,7,[X0 >= 31.000000 AND X2 >= 0.700000 AND X6 >= 23.000000 AND X9 < 1.308000] OR [X5 >= 18.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5432098765432098; 'recall': 0.3283582089552239; 'f1-score': 0.40930232558139534; 'support': 134}; '1.0': {'precision': 0.7680412371134021; 'recall': 0.8895522388059701; 'f1-score': 0.8243430152143846; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.655625556828306; 'recall': 0.608955223880597; 'f1-score': 0.61682267039789; 'support': 469}; 'weighted avg': {'precision': 0.7038037055219187; 'recall': 0.7292110874200426; 'f1-score': 0.7057599610335304; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.6976744186046512; 'recall': 0.8108108108108109; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4599483204134367; 'recall': 0.4720720720720721; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5605247465712582; 'recall': 0.6153846153846154; 'f1-score': 0.5817307692307693; 'support': 52}}
10,3,CNF,0,468,53,1,[468; 468],158,1000.226916,0.641509,26,[X0 >= 66.000000 OR X0 < 49.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X8 >= 3.900000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 282.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000] AND [X0 >= 40.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X7 >= 7.300000 OR X7 < 5.600000],{'0.0': {'precision': 0.7571428571428571; 'recall': 0.39552238805970147; 'f1-score': 0.5196078431372548; 'support': 134}; '1.0': {'precision': 0.7964824120603015; 'recall': 0.9491017964071856; 'f1-score': 0.8661202185792349; 'support': 334}; 'accuracy': 0.7905982905982906; 'macro avg': {'precision': 0.7768126346015793; 'recall': 0.6723120922334436; 'f1-score': 0.6928640308582449; 'support': 468}; 'weighted avg': {'precision': 0.785218522404452; 'recall': 0.7905982905982906; 'f1-score': 0.7669051367219158; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.48055555555555557; 'recall': 0.487719298245614; 'f1-score': 0.4724986904138292; 'support': 53}; 'weighted avg': {'precision': 0.5806079664570231; 'recall': 0.6415094339622641; 'f1-score': 0.6020735938009627; 'support': 53}}
10,3,CNF,1,469,52,1,[469; 469],158,1000.250482,0.634615,20,[X0 >= 45.000000 OR X3 >= 0.300000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 53.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000] AND [X0 >= 66.000000 OR X0 < 40.000000 OR X2 < 0.800000 OR X4 >= 512.600000 OR X5 >= 43.000000 OR X6 >= 34.000000 OR X7 >= 6.600000] AND [X0 >= 40.000000 OR X3 < 0.200000 OR X4 >= 182.000000 OR X6 >= 34.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.7666666666666667; 'recall': 0.34074074074074073; 'f1-score': 0.4717948717948718; 'support': 135}; '1.0': {'precision': 0.78239608801956; 'recall': 0.9580838323353293; 'f1-score': 0.8613728129205922; 'support': 334}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7745313773431133; 'recall': 0.6494122865380351; 'f1-score': 0.6665838423577319; 'support': 469}; 'weighted avg': {'precision': 0.7778684294211792; 'recall': 0.7803837953091685; 'f1-score': 0.7492341731509286; 'support': 469}},{'0.0': {'precision': 0.14285714285714285; 'recall': 0.07142857142857142; 'f1-score': 0.09523809523809523; 'support': 14}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.426984126984127; 'recall': 0.45676691729323304; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5581196581196581; 'recall': 0.6346153846153846; 'f1-score': 0.5891257337040469; 'support': 52}}
10,3,CNF,2,469,52,1,[469; 469],158,1000.194713,0.769231,22,[X0 >= 49.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 6.000000] AND [X4 < 195.000000 OR X5 >= 30.000000 OR X7 < 5.100000 OR X8 >= 2.500000 OR X9 < 0.546000] AND [X0 >= 66.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X7 >= 6.200000 OR X9 >= 1.308000],{'0.0': {'precision': 0.734375; 'recall': 0.35074626865671643; 'f1-score': 0.47474747474747475; 'support': 134}; '1.0': {'precision': 0.7851851851851852; 'recall': 0.9492537313432836; 'f1-score': 0.8594594594594595; 'support': 335}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.7597800925925926; 'recall': 0.65; 'f1-score': 0.6671034671034671; 'support': 469}; 'weighted avg': {'precision': 0.7706679894179895; 'recall': 0.7782515991471215; 'f1-score': 0.7495417495417495; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.3333333333333333; 'f1-score': 0.4545454545454545; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9459459459459459; 'f1-score': 0.8536585365853658; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.746031746031746; 'recall': 0.6396396396396397; 'f1-score': 0.6541019955654102; 'support': 52}; 'weighted avg': {'precision': 0.7594627594627595; 'recall': 0.7692307692307693; 'f1-score': 0.7385297629200068; 'support': 52}}
10,3,CNF,3,469,52,1,[469; 469],158,1000.234616,0.653846,24,[X0 >= 66.000000 OR X0 < 49.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X9 >= 1.308000] AND [X0 >= 40.000000 OR X2 < 0.700000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X8 < 2.700000] AND [(NOT X1) OR X2 >= 0.900000 OR X5 >= 30.000000 OR X6 >= 54.000000 OR X7 >= 7.300000 OR X7 < 6.000000 OR X8 < 2.700000],{'0.0': {'precision': 0.7611940298507462; 'recall': 0.3805970149253731; 'f1-score': 0.5074626865671642; 'support': 134}; '1.0': {'precision': 0.7935323383084577; 'recall': 0.9522388059701492; 'f1-score': 0.8656716417910448; 'support': 335}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.777363184079602; 'recall': 0.6664179104477612; 'f1-score': 0.6865671641791045; 'support': 469}; 'weighted avg': {'precision': 0.7842928216062544; 'recall': 0.7889125799573561; 'f1-score': 0.7633262260127932; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
10,3,CNF,4,469,52,1,[469; 469],158,1000.294453,0.692308,19,[X0 >= 66.000000 OR X2 >= 0.800000 OR X5 >= 30.000000 OR X6 < 34.000000] AND [X0 >= 66.000000 OR X0 < 55.000000 OR (NOT X1) OR X4 >= 282.000000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X8 < 2.700000] AND [X0 >= 45.000000 OR (NOT X1) OR X3 >= 1.000000 OR X4 >= 282.000000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 >= 42.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.8367346938775511; 'recall': 0.30597014925373134; 'f1-score': 0.4480874316939891; 'support': 134}; '1.0': {'precision': 0.7785714285714286; 'recall': 0.9761194029850746; 'f1-score': 0.8662251655629138; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.8076530612244899; 'recall': 0.6410447761194029; 'f1-score': 0.6571562986284515; 'support': 469}; 'weighted avg': {'precision': 0.7951895043731777; 'recall': 0.7846481876332623; 'f1-score': 0.7467572416003639; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
10,3,CNF,5,469,52,1,[469; 469],158,1000.239203,0.634615,26,[X0 >= 60.000000 OR X0 < 35.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X6 < 19.000000 OR X7 >= 6.200000 OR X7 < 5.600000] AND [X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X8 < 2.500000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 167.600000 OR X5 >= 53.600000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X9 < 0.800000],{'0.0': {'precision': 0.7536231884057971; 'recall': 0.3880597014925373; 'f1-score': 0.5123152709359605; 'support': 134}; '1.0': {'precision': 0.795; 'recall': 0.9492537313432836; 'f1-score': 0.8653061224489796; 'support': 335}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.7743115942028986; 'recall': 0.6686567164179105; 'f1-score': 0.6888106966924701; 'support': 469}; 'weighted avg': {'precision': 0.7831780538302278; 'recall': 0.7889125799573561; 'f1-score': 0.7644515934452599; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
10,3,CNF,6,469,52,1,[469; 469],158,1005.122780,0.711538,22,[X0 >= 45.000000 OR X4 >= 282.000000 OR X5 < 21.000000 OR X6 >= 42.000000 OR X7 < 6.600000 OR X9 < 1.200000] AND [X0 >= 66.000000 OR X0 < 31.000000 OR X2 >= 0.800000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 208.000000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X7 < 6.000000 OR X8 >= 4.100000 OR X9 < 0.800000],{'0.0': {'precision': 0.7818181818181819; 'recall': 0.3208955223880597; 'f1-score': 0.455026455026455; 'support': 134}; '1.0': {'precision': 0.7801932367149759; 'recall': 0.9641791044776119; 'f1-score': 0.8624833110814419; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7810057092665789; 'recall': 0.6425373134328358; 'f1-score': 0.6587548830539485; 'support': 469}; 'weighted avg': {'precision': 0.7806575067444632; 'recall': 0.7803837953091685; 'f1-score': 0.7460670664943029; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.13333333333333333; 'f1-score': 0.2105263157894737; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9459459459459459; 'f1-score': 0.8235294117647058; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6145833333333333; 'recall': 0.5396396396396397; 'f1-score': 0.5170278637770898; 'support': 52}; 'weighted avg': {'precision': 0.6630608974358974; 'recall': 0.7115384615384616; 'f1-score': 0.6467015956180042; 'support': 52}}
10,3,CNF,7,469,52,1,[469; 469],158,1000.585006,0.730769,23,[X0 >= 31.000000 OR (NOT X1) OR X2 >= 1.400000 OR X4 >= 195.000000 OR X5 >= 140.200000 OR X7 >= 7.900000 OR X7 < 5.100000] AND [X2 >= 0.800000 OR X2 < 0.700000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 282.000000 OR X4 < 167.600000 OR X5 >= 53.600000 OR X5 < 21.000000 OR X8 >= 4.100000 OR X8 < 2.500000],{'0.0': {'precision': 0.6891891891891891; 'recall': 0.3805970149253731; 'f1-score': 0.49038461538461536; 'support': 134}; '1.0': {'precision': 0.789873417721519; 'recall': 0.9313432835820895; 'f1-score': 0.8547945205479451; 'support': 335}; 'accuracy': 0.7739872068230277; 'macro avg': {'precision': 0.7395313034553541; 'recall': 0.6559701492537313; 'f1-score': 0.6725895679662802; 'support': 469}; 'weighted avg': {'precision': 0.7611064952837104; 'recall': 0.7739872068230277; 'f1-score': 0.7506774047869937; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
10,3,CNF,8,469,52,1,[469; 469],158,1002.990746,0.692308,22,[X2 < 0.700000 OR X3 >= 0.300000 OR X3 < 0.200000 OR X4 < 167.600000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X8 < 2.700000 OR X9 >= 1.308000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR X0 < 45.000000 OR X3 >= 1.000000 OR X4 >= 195.000000 OR X8 >= 3.600000 OR X9 >= 1.308000 OR X9 < 1.000000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X4 >= 182.000000 OR X5 >= 35.000000 OR X6 >= 28.000000],{'0.0': {'precision': 0.7419354838709677; 'recall': 0.34328358208955223; 'f1-score': 0.4693877551020407; 'support': 134}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.9522388059701492; 'f1-score': 0.8598382749326146; 'support': 335}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.7628596338273758; 'recall': 0.6477611940298507; 'f1-score': 0.6646130150173276; 'support': 469}; 'weighted avg': {'precision': 0.7718271266658363; 'recall': 0.7782515991471215; 'f1-score': 0.7482809835524505; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
10,3,CNF,9,469,52,1,[469; 469],158,1000.683749,0.730769,22,[X0 >= 66.000000 OR X4 >= 328.000000 OR X5 >= 25.000000 OR X7 >= 6.600000 OR X8 < 2.700000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X3 < 0.200000 OR X5 >= 140.200000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X7 < 6.000000 OR X8 < 3.300000 OR X9 < 1.060000] AND [X0 >= 49.000000 OR X3 >= 0.300000 OR X4 >= 282.000000 OR X5 < 18.000000 OR X6 >= 105.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X9 >= 1.000000],{'0.0': {'precision': 0.8070175438596491; 'recall': 0.34328358208955223; 'f1-score': 0.481675392670157; 'support': 134}; '1.0': {'precision': 0.7864077669902912; 'recall': 0.9671641791044776; 'f1-score': 0.8674698795180723; 'support': 335}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.7967126554249702; 'recall': 0.655223880597015; 'f1-score': 0.6745726360941147; 'support': 469}; 'weighted avg': {'precision': 0.7922962746672507; 'recall': 0.7889125799573561; 'f1-score': 0.7572428832758107; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
10,3,DNF,0,468,53,1,[468; 468],158,1000.264367,0.547170,14,[X0 >= 31.000000 AND X2 >= 0.900000 AND X7 >= 5.600000 AND X8 < 3.300000] OR [X1 AND X4 < 236.800000 AND X5 >= 18.000000 AND X6 >= 28.000000 AND X8 >= 2.000000 AND X9 >= 0.800000] OR [X2 >= 0.700000 AND X4 >= 208.000000 AND X5 >= 18.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6716417910447762; 'f1-score': 0.5921052631578948; 'support': 134}; '1.0': {'precision': 0.8523489932885906; 'recall': 0.7604790419161677; 'f1-score': 0.8037974683544304; 'support': 334}; 'accuracy': 0.7350427350427351; 'macro avg': {'precision': 0.6908803789972364; 'recall': 0.7160604164804719; 'f1-score': 0.6979513657561627; 'support': 468}; 'weighted avg': {'precision': 0.7598840603183279; 'recall': 0.7350427350427351; 'f1-score': 0.7431847429349095; 'support': 468}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.4; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.71875; 'recall': 0.6052631578947368; 'f1-score': 0.6571428571428571; 'support': 38}; 'accuracy': 0.5471698113207547; 'macro avg': {'precision': 0.5022321428571428; 'recall': 0.5026315789473684; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.5961927223719676; 'recall': 0.5471698113207547; 'f1-score': 0.5654986522911051; 'support': 53}}
10,3,DNF,1,469,52,1,[469; 469],158,1000.255048,0.711538,12,[X0 >= 49.000000 AND X1 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X9 < 1.200000] OR [X0 < 55.000000 AND X0 >= 40.000000 AND X5 >= 21.000000] OR [X0 < 60.000000 AND X2 >= 0.700000 AND X4 >= 182.000000 AND X8 < 3.900000],{'0.0': {'precision': 0.4873417721518987; 'recall': 0.5703703703703704; 'f1-score': 0.5255972696245734; 'support': 135}; '1.0': {'precision': 0.8135048231511254; 'recall': 0.7574850299401198; 'f1-score': 0.7844961240310078; 'support': 334}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6504232976515121; 'recall': 0.663927700155245; 'f1-score': 0.6550466968277906; 'support': 469}; 'weighted avg': {'precision': 0.7196199364029472; 'recall': 0.7036247334754797; 'f1-score': 0.7099729996283027; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5714285714285714; 'f1-score': 0.5161290322580646; 'support': 14}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6495798319327731; 'recall': 0.6672932330827068; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.732191338073691; 'recall': 0.7115384615384616; 'f1-score': 0.7195689860294368; 'support': 52}}
