l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],14,0.303048,0.660377,5,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.532608695652174; 'recall': 0.3684210526315789; 'f1-score': 0.4355555555555556; 'support': 133}; '1.0': {'precision': 0.776595744680851; 'recall': 0.8716417910447761; 'f1-score': 0.8213783403656821; 'support': 335}; 'accuracy': 0.7286324786324786; 'macro avg': {'precision': 0.6546022201665125; 'recall': 0.6200314218381775; 'f1-score': 0.6284669479606189; 'support': 468}; 'weighted avg': {'precision': 0.7072575448500518; 'recall': 0.7286324786324786; 'f1-score': 0.7117321216055393; 'support': 468}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.550865800865801; 'recall': 0.5412280701754386; 'f1-score': 0.5413461538461538; 'support': 53}; 'weighted avg': {'precision': 0.6321163113615944; 'recall': 0.660377358490566; 'f1-score': 0.6427431059506531; 'support': 53}}
l: 10,3,CNF,6,469,52,1,[469; 469],14,3.171969,0.634615,17,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5544554455445545; 'recall': 0.42105263157894735; 'f1-score': 0.47863247863247865; 'support': 133}; '1.0': {'precision': 0.7907608695652174; 'recall': 0.8660714285714286; 'f1-score': 0.8267045454545454; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6726081575548859; 'recall': 0.643562030075188; 'f1-score': 0.6526685120435121; 'support': 469}; 'weighted avg': {'precision': 0.7237488836489101; 'recall': 0.7398720682302772; 'f1-score': 0.7279975414303772; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7837837837837838; 'f1-score': 0.7532467532467533; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5291666666666667; 'recall': 0.5252252252252252; 'f1-score': 0.5247715247715248; 'support': 52}; 'weighted avg': {'precision': 0.6120192307692307; 'recall': 0.6346153846153846; 'f1-score': 0.6214341214341215; 'support': 52}}
l: 10,3,CNF,7,469,52,1,[469; 469],14,11.144900,0.557692,16,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5436241610738255; 'recall': 0.6090225563909775; 'f1-score': 0.574468085106383; 'support': 133}; '1.0': {'precision': 0.8375; 'recall': 0.7976190476190477; 'f1-score': 0.8170731707317073; 'support': 336}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6905620805369128; 'recall': 0.7033208020050126; 'f1-score': 0.6957706279190452; 'support': 469}; 'weighted avg': {'precision': 0.7541620755283983; 'recall': 0.744136460554371; 'f1-score': 0.7482747136140779; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.3333333333333333; 'f1-score': 0.303030303030303; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.6486486486486487; 'f1-score': 0.676056338028169; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49183006535947715; 'recall': 0.49099099099099097; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.5823906485671192; 'recall': 0.5576923076923077; 'f1-score': 0.5684526740864768; 'support': 52}}
l: 10,3,CNF,8,469,52,1,[469; 469],14,24.659217,0.673077,16,[X4 >= 211.500000 OR X5 < 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000] AND [X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.75; 'recall': 0.06766917293233082; 'f1-score': 0.12413793103448274; 'support': 133}; '1.0': {'precision': 0.7286652078774617; 'recall': 0.9910714285714286; 'f1-score': 0.8398486759142498; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.7393326039387309; 'recall': 0.5293703007518797; 'f1-score': 0.4819933034743663; 'support': 469}; 'weighted avg': {'precision': 0.7347153728077337; 'recall': 0.7292110874200426; 'f1-score': 0.6368859273662563; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.9459459459459459; 'f1-score': 0.8045977011494254; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35; 'recall': 0.47297297297297297; 'f1-score': 0.4022988505747127; 'support': 52}; 'weighted avg': {'precision': 0.49807692307692303; 'recall': 0.6730769230769231; 'f1-score': 0.572502210433245; 'support': 52}}
l: 10,3,CNF,9,469,52,1,[469; 469],14,35.665544,0.653846,14,[X1 OR X2 < 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000] AND [X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5263157894736842; 'recall': 0.45112781954887216; 'f1-score': 0.48582995951417; 'support': 133}; '1.0': {'precision': 0.7943661971830986; 'recall': 0.8392857142857143; 'f1-score': 0.8162083936324168; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6603409933283915; 'recall': 0.6452067669172932; 'f1-score': 0.6510191765732934; 'support': 469}; 'weighted avg': {'precision': 0.7183519024595333; 'recall': 0.7292110874200426; 'f1-score': 0.7225189869421678; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.652612 (+- 0.044009), (mean training time) 18.275624 (+- 10.264038)
l: 10,3,DNF,0,468,53,1,[468; 468],14,6.044176,0.698113,3,[X5 < 61.500000] OR [X6 >= 59.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.03007518796992481; 'f1-score': 0.05714285714285714; 'support': 133}; '1.0': {'precision': 0.720173535791757; 'recall': 0.991044776119403; 'f1-score': 0.8341708542713567; 'support': 335}; 'accuracy': 0.717948717948718; 'macro avg': {'precision': 0.6458010536101642; 'recall': 0.5105599820446639; 'f1-score': 0.44565685570710695; 'support': 468}; 'weighted avg': {'precision': 0.6779019967740141; 'recall': 0.717948717948718; 'f1-score': 0.613348795258343; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 0.9736842105263158; 'f1-score': 0.8222222222222223; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.4868421052631579; 'f1-score': 0.41111111111111115; 'support': 53}; 'weighted avg': {'precision': 0.5101596516690856; 'recall': 0.6981132075471698; 'f1-score': 0.589517819706499; 'support': 53}}
l: 10,3,DNF,1,469,52,1,[469; 469],14,3.290814,0.711538,3,[X2 >= 1.650000] OR [X6 >= 59.500000] OR [X5 < 61.500000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.029850746268656716; 'f1-score': 0.056737588652482275; 'support': 134}; '1.0': {'precision': 0.7186147186147186; 'recall': 0.991044776119403; 'f1-score': 0.8331242158092849; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.645021645021645; 'recall': 0.5104477611940299; 'f1-score': 0.44493090223088355; 'support': 469}; 'weighted avg': {'precision': 0.6765615337043909; 'recall': 0.7164179104477612; 'f1-score': 0.6112994651930556; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3627450980392157; 'recall': 0.4868421052631579; 'f1-score': 0.4157303370786517; 'support': 52}; 'weighted avg': {'precision': 0.5301659125188537; 'recall': 0.7115384615384616; 'f1-score': 0.6076058772687987; 'support': 52}}
l: 10,3,DNF,2,469,52,1,[469; 469],14,3.583515,0.576923,4,[X2 >= 1.650000] OR [X5 >= 61.500000 AND X9 >= 0.895000] OR [X4 >= 211.500000],{'0.0': {'precision': 0.5055555555555555; 'recall': 0.6791044776119403; 'f1-score': 0.5796178343949043; 'support': 134}; '1.0': {'precision': 0.8512110726643599; 'recall': 0.7343283582089553; 'f1-score': 0.7884615384615387; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6783833141099578; 'recall': 0.7067164179104477; 'f1-score': 0.6840396864282214; 'support': 469}; 'weighted avg': {'precision': 0.7524523534904158; 'recall': 0.7185501066098081; 'f1-score': 0.7287919087282145; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.35714285714285715; 'f1-score': 0.31250000000000006; 'support': 14}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6578947368421053; 'f1-score': 0.6944444444444445; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5065359477124183; 'recall': 0.5075187969924813; 'f1-score': 0.5034722222222223; 'support': 52}; 'weighted avg': {'precision': 0.6121166415284063; 'recall': 0.5769230769230769; 'f1-score': 0.591613247863248; 'support': 52}}
l: 10,3,DNF,3,469,52,1,[469; 469],14,3.051100,0.711538,0,[] OR [] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,3,DNF,4,469,52,1,[469; 469],14,2.740577,0.711538,0,[] OR [] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,3,DNF,5,469,52,1,[469; 469],14,3.565452,0.692308,3,[X6 >= 59.500000] OR [X5 < 61.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.03007518796992481; 'f1-score': 0.05714285714285714; 'support': 133}; '1.0': {'precision': 0.7207792207792207; 'recall': 0.9910714285714286; 'f1-score': 0.8345864661654135; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6461038961038961; 'recall': 0.5105733082706767; 'f1-score': 0.44586466165413535; 'support': 469}; 'weighted avg': {'precision': 0.6784260515603798; 'recall': 0.7185501066098081; 'f1-score': 0.6141173830097633; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.972972972972973; 'f1-score': 0.8181818181818183; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.35294117647058826; 'recall': 0.4864864864864865; 'f1-score': 0.40909090909090917; 'support': 52}; 'weighted avg': {'precision': 0.5022624434389141; 'recall': 0.6923076923076923; 'f1-score': 0.5821678321678323; 'support': 52}}
l: 10,3,DNF,6,469,52,1,[469; 469],14,2.938549,0.596154,3,[X4 >= 211.500000] OR [(NOT X1)] OR [X2 >= 1.650000],{'0.0': {'precision': 0.5041322314049587; 'recall': 0.45864661654135336; 'f1-score': 0.48031496062992124; 'support': 133}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.8214285714285714; 'f1-score': 0.8070175438596492; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6486178398404103; 'recall': 0.6400375939849624; 'f1-score': 0.6436662522447852; 'support': 469}; 'weighted avg': {'precision': 0.711156386775158; 'recall': 0.7185501066098081; 'f1-score': 0.7143705426452487; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 10,3,DNF,7,469,52,1,[469; 469],14,1.932499,0.576923,4,[X4 >= 211.500000] OR [X2 >= 1.650000] OR [X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.5098039215686274; 'recall': 0.5864661654135338; 'f1-score': 0.5454545454545455; 'support': 133}; '1.0': {'precision': 0.8259493670886076; 'recall': 0.7767857142857143; 'f1-score': 0.8006134969325154; 'support': 336}; 'accuracy': 0.7228144989339019; 'macro avg': {'precision': 0.6678766443286175; 'recall': 0.681625939849624; 'f1-score': 0.6730340211935304; 'support': 469}; 'weighted avg': {'precision': 0.7362961810456281; 'recall': 0.7228144989339019; 'f1-score': 0.7282549883044344; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 10,3,DNF,8,469,52,1,[469; 469],14,3.708290,0.711538,0,[] OR [] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,3,DNF,9,469,52,1,[469; 469],14,3.202806,0.711538,0,[] OR [] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.669811 (+- 0.057179), (mean training time) 3.405778 (+- 1.006047)
t: ------------------
t: HOLDOUT 8
t: size training: (521, 10)
t: size testing: (58, 10)
t: test_acc_holdout: 0.706897
t: 
t: best_val_accs: [0.7169811320754716, 0.7307692307692307, 0.7307692307692307, 0.7115384615384616, 0.7115384615384616, 0.7115384615384616, 0.7115384615384616, 0.7115384615384616, 0.7115384615384616, 0.7115384615384616]
t: best_mean_val_acc: 0.715929 (+- 0.007593)
t: chosen_params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}
t: 
t: chosen_cv_training_time: [0.21001172065734863, 0.20574355125427246, 0.16135263442993164, 0.13353919982910156, 0.1386575698852539, 0.1889667510986328, 0.13582134246826172, 0.13823890686035156, 0.1900954246520996, 0.15682029724121094]
t: chosen_mean_cv_training_time: 0.165925 (+- 0.028659)
t: retrain_training_time: 0.146318
t: 
t: best_model_rule_size (retrained with params): 0
t: best_model_rule (retrained with params):
t: []
t: 
t: n_features (retrained with params): 14
t: real_partition_size (retrained with params): [521, 521]
t: 
t: test_classification_report_holdout: {'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 17}; '1.0': {'precision': 0.7068965517241379; 'recall': 1.0; 'f1-score': 0.8282828282828283; 'support': 41}; 'accuracy': 0.7068965517241379; 'macro avg': {'precision': 0.35344827586206895; 'recall': 0.5; 'f1-score': 0.41414141414141414; 'support': 58}; 'weighted avg': {'precision': 0.4997027348394768; 'recall': 0.7068965517241379; 'f1-score': 0.5855102751654475; 'support': 58}}
t: 
t: train_val_classification_report_holdout: {'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 148}; '1.0': {'precision': 0.7159309021113244; 'recall': 1.0; 'f1-score': 0.8344519015659955; 'support': 373}; 'accuracy': 0.7159309021113244; 'macro avg': {'precision': 0.3579654510556622; 'recall': 0.5; 'f1-score': 0.41722595078299773; 'support': 521}; 'weighted avg': {'precision': 0.5125570565979347; 'recall': 0.7159309021113244; 'f1-score': 0.5974099026566532; 'support': 521}}
