l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],158,1000.292035,0.754717,7,[X0 >= 45.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 195.000000 OR X7 >= 7.900000 OR X7 < 5.600000],{'0.0': {'precision': 0.9; 'recall': 0.13432835820895522; 'f1-score': 0.23376623376623376; 'support': 134}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.9940119760479041; 'f1-score': 0.8491048593350384; 'support': 334}; 'accuracy': 0.7478632478632479; 'macro avg': {'precision': 0.8205357142857144; 'recall': 0.5641701671284297; 'f1-score': 0.5414355465506361; 'support': 468}; 'weighted avg': {'precision': 0.7865766178266179; 'recall': 0.7478632478632479; 'f1-score': 0.6729181588516626; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.7450980392156863; 'recall': 1.0; 'f1-score': 0.8539325842696629; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.8725490196078431; 'recall': 0.5666666666666667; 'f1-score': 0.5446133509583608; 'support': 53}; 'weighted avg': {'precision': 0.8172401035886052; 'recall': 0.7547169811320755; 'f1-score': 0.6788462257915674; 'support': 53}}
l: 10,2,DNF,4,469,52,1,[469; 469],158,1000.172168,0.596154,7,[X2 >= 0.800000 AND X4 >= 182.000000 AND X6 >= 19.000000] OR [X1 AND X4 < 328.000000 AND X5 >= 21.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.532258064516129; 'recall': 0.4925373134328358; 'f1-score': 0.5116279069767442; 'support': 134}; '1.0': {'precision': 0.8028985507246377; 'recall': 0.826865671641791; 'f1-score': 0.8147058823529412; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6675783076203834; 'recall': 0.6597014925373135; 'f1-score': 0.6631668946648427; 'support': 469}; 'weighted avg': {'precision': 0.7255726975222067; 'recall': 0.7313432835820896; 'f1-score': 0.7281121751025992; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.2; 'f1-score': 0.22222222222222224; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7567567567567568; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.475; 'recall': 0.4783783783783784; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5701923076923077; 'recall': 0.5961538461538461; 'f1-score': 0.5815850815850816; 'support': 52}}
l: 10,2,DNF,5,469,52,1,[469; 469],158,1000.283047,0.730769,8,[X2 >= 0.800000 AND X4 >= 150.000000 AND X8 < 4.100000] OR [X0 >= 23.000000 AND X1 AND X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5206611570247934; 'recall': 0.4701492537313433; 'f1-score': 0.4941176470588236; 'support': 134}; '1.0': {'precision': 0.7959770114942529; 'recall': 0.826865671641791; 'f1-score': 0.8111273792093703; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6583190842595232; 'recall': 0.6485074626865672; 'f1-score': 0.6526225131340969; 'support': 469}; 'weighted avg': {'precision': 0.717315338788693; 'recall': 0.7249466950959488; 'f1-score': 0.7205531700234997; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 10,2,DNF,6,469,52,1,[469; 469],158,1000.191549,0.615385,7,[X1 AND X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000 AND X9 < 1.200000] OR [X2 >= 0.800000 AND X4 >= 182.000000],{'0.0': {'precision': 0.5491803278688525; 'recall': 0.5; 'f1-score': 0.5234375; 'support': 134}; '1.0': {'precision': 0.8069164265129684; 'recall': 0.835820895522388; 'f1-score': 0.8211143695014662; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6780483771909105; 'recall': 0.667910447761194; 'f1-score': 0.6722759347507331; 'support': 469}; 'weighted avg': {'precision': 0.7332775411860781; 'recall': 0.7398720682302772; 'f1-score': 0.7360638353581902; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
l: 10,2,DNF,7,469,52,1,[469; 469],158,1000.226981,0.634615,7,[X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000] OR [X0 >= 31.000000 AND X2 >= 0.700000 AND X4 >= 167.600000 AND X9 < 1.060000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.417910447761194; 'f1-score': 0.48275862068965514; 'support': 134}; '1.0': {'precision': 0.7897574123989218; 'recall': 0.8746268656716418; 'f1-score': 0.830028328611898; 'support': 335}; 'accuracy': 0.744136460554371; 'macro avg': {'precision': 0.6805929919137466; 'recall': 0.646268656716418; 'f1-score': 0.6563934746507766; 'support': 469}; 'weighted avg': {'precision': 0.7273777435502502; 'recall': 0.744136460554371; 'f1-score': 0.7308084120626858; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
l: 10,2,DNF,8,469,52,1,[469; 469],158,1000.205835,0.653846,5,[X0 >= 23.000000 AND X2 >= 0.800000 AND X4 >= 150.000000] OR [X5 >= 21.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.631578947368421; 'recall': 0.26865671641791045; 'f1-score': 0.3769633507853403; 'support': 134}; '1.0': {'precision': 0.7621359223300971; 'recall': 0.9373134328358209; 'f1-score': 0.8406961178045516; 'support': 335}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6968574348492591; 'recall': 0.6029850746268657; 'f1-score': 0.6088297342949459; 'support': 469}; 'weighted avg': {'precision': 0.7248339294839039; 'recall': 0.746268656716418; 'f1-score': 0.7082010415133483; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 10,2,DNF,9,469,52,1,[469; 469],158,1000.195527,0.730769,7,[X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 150.000000 AND X6 >= 19.000000] OR [X5 >= 21.000000 AND X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.5434782608695652; 'recall': 0.373134328358209; 'f1-score': 0.4424778761061947; 'support': 134}; '1.0': {'precision': 0.7771883289124668; 'recall': 0.8746268656716418; 'f1-score': 0.8230337078651685; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.660333294891016; 'recall': 0.6238805970149254; 'f1-score': 0.6327557919856817; 'support': 469}; 'weighted avg': {'precision': 0.7104140237573521; 'recall': 0.7313432835820896; 'f1-score': 0.7143034702197475; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.8918918918918919; 'f1-score': 0.825; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.661498708010336; 'recall': 0.6126126126126126; 'f1-score': 0.6208333333333333; 'support': 52}; 'weighted avg': {'precision': 0.7063208109719739; 'recall': 0.7307692307692307; 'f1-score': 0.7072115384615384; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.675581 (+- 0.046919), (mean training time) 1000.216521 (+- 0.042588)
l: 10,3,CNF,0,468,53,1,[468; 468],158,1000.176115,0.622642,26,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 43.000000 OR X6 >= 54.000000 OR X8 < 2.700000] AND [X0 >= 66.000000 OR X0 < 31.000000 OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X6 < 23.000000] AND [X0 >= 40.000000 OR X2 < 0.700000 OR X3 >= 0.300000 OR X4 < 150.000000 OR X5 >= 53.600000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.7045454545454546; 'recall': 0.4626865671641791; 'f1-score': 0.5585585585585586; 'support': 134}; '1.0': {'precision': 0.8105263157894737; 'recall': 0.9221556886227545; 'f1-score': 0.8627450980392157; 'support': 334}; 'accuracy': 0.7905982905982906; 'macro avg': {'precision': 0.7575358851674641; 'recall': 0.6924211278934669; 'f1-score': 0.7106518282988872; 'support': 468}; 'weighted avg': {'precision': 0.7801813683392631; 'recall': 0.7905982905982906; 'f1-score': 0.7756489521195404; 'support': 468}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7631578947368421; 'f1-score': 0.7435897435897436; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5163461538461538; 'recall': 0.5149122807017544; 'f1-score': 0.5146520146520147; 'support': 53}; 'weighted avg': {'precision': 0.6068940493468796; 'recall': 0.6226415094339622; 'f1-score': 0.6140023498514064; 'support': 53}}
l: 10,3,CNF,1,469,52,1,[469; 469],158,1000.192364,0.769231,22,[X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.900000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X7 >= 7.100000 OR X9 >= 1.308000] AND [X0 >= 45.000000 OR (NOT X1) OR X2 < 0.800000 OR X3 >= 1.600000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X7 < 5.600000 OR X9 >= 1.308000] AND [X2 >= 0.800000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.7741935483870968; 'recall': 0.35555555555555557; 'f1-score': 0.4873096446700507; 'support': 135}; '1.0': {'precision': 0.7862407862407862; 'recall': 0.9580838323353293; 'f1-score': 0.863697705802969; 'support': 334}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7802171673139415; 'recall': 0.6568196939454425; 'f1-score': 0.6755036752365099; 'support': 469}; 'weighted avg': {'precision': 0.7827730312082744; 'recall': 0.7846481876332623; 'f1-score': 0.7553557265856045; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.42857142857142855; 'f1-score': 0.5; 'support': 14}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7047619047619047; 'recall': 0.6616541353383458; 'f1-score': 0.675; 'support': 52}; 'weighted avg': {'precision': 0.7531135531135532; 'recall': 0.7692307692307693; 'f1-score': 0.7557692307692309; 'support': 52}}
l: 10,3,CNF,2,469,52,1,[469; 469],158,1000.203804,0.653846,21,[X0 < 35.000000 OR X2 >= 1.400000 OR X5 >= 35.000000 OR X6 < 28.000000 OR X7 >= 6.200000 OR X9 < 0.900000] AND [X3 < 0.200000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X0 >= 49.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X4 >= 195.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X6 < 23.000000 OR X7 >= 7.900000],{'0.0': {'precision': 0.7125; 'recall': 0.4253731343283582; 'f1-score': 0.5327102803738318; 'support': 134}; '1.0': {'precision': 0.8020565552699229; 'recall': 0.9313432835820895; 'f1-score': 0.8618784530386739; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.7572782776349615; 'recall': 0.6783582089552238; 'f1-score': 0.6972943667062529; 'support': 469}; 'weighted avg': {'precision': 0.7764689680499449; 'recall': 0.7867803837953091; 'f1-score': 0.7678304037058619; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 10,3,CNF,3,469,52,1,[469; 469],158,1000.184065,0.653846,27,[X0 >= 66.000000 OR X0 < 23.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X4 < 150.000000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X7 >= 7.100000 OR X9 >= 1.308000] AND [X0 >= 49.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X4 < 150.000000 OR X6 >= 71.600000 OR X6 < 34.000000 OR X7 >= 7.900000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X9 >= 1.060000],{'0.0': {'precision': 0.7236842105263158; 'recall': 0.41044776119402987; 'f1-score': 0.5238095238095237; 'support': 134}; '1.0': {'precision': 0.7989821882951654; 'recall': 0.9373134328358209; 'f1-score': 0.8626373626373626; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.7613331994107406; 'recall': 0.6738805970149254; 'f1-score': 0.6932234432234432; 'support': 469}; 'weighted avg': {'precision': 0.7774684803612084; 'recall': 0.7867803837953091; 'f1-score': 0.7658294086865515; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.13333333333333333; 'f1-score': 0.18181818181818182; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8648648648648649; 'f1-score': 0.7804878048780488; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.4984126984126984; 'recall': 0.4990990990990991; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5884004884004884; 'recall': 0.6538461538461539; 'f1-score': 0.6077946443800102; 'support': 52}}
l: 10,3,CNF,4,469,52,1,[469; 469],158,1000.315486,0.711538,28,[X0 >= 66.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X4 < 167.600000 OR X5 < 18.000000 OR X6 >= 54.000000 OR X6 < 34.000000 OR X8 < 2.700000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X7 >= 7.900000 OR X7 < 6.000000 OR X9 >= 1.000000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X9 < 0.800000],{'0.0': {'precision': 0.7272727272727273; 'recall': 0.417910447761194; 'f1-score': 0.5308056872037914; 'support': 134}; '1.0': {'precision': 0.8010204081632653; 'recall': 0.9373134328358209; 'f1-score': 0.8638239339752407; 'support': 335}; 'accuracy': 0.7889125799573561; 'macro avg': {'precision': 0.7641465677179963; 'recall': 0.6776119402985075; 'f1-score': 0.697314810589516; 'support': 469}; 'weighted avg': {'precision': 0.7799496421945401; 'recall': 0.7889125799573561; 'f1-score': 0.7686758634691124; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 10,3,CNF,5,469,52,1,[469; 469],158,1000.188384,0.692308,24,[X2 >= 0.900000 OR X2 < 0.700000 OR X5 >= 35.000000 OR X5 < 25.000000 OR X6 >= 42.000000 OR X7 >= 7.900000 OR X7 < 6.600000] AND [X0 >= 55.000000 OR X2 >= 1.400000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X6 < 23.000000 OR X7 >= 7.900000] AND [X0 >= 66.000000 OR (NOT X1) OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 328.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X7 >= 7.100000 OR X9 < 0.700000],{'0.0': {'precision': 0.717948717948718; 'recall': 0.417910447761194; 'f1-score': 0.5283018867924528; 'support': 134}; '1.0': {'precision': 0.8005115089514067; 'recall': 0.9343283582089552; 'f1-score': 0.8622589531680442; 'support': 335}; 'accuracy': 0.7867803837953091; 'macro avg': {'precision': 0.7592301134500623; 'recall': 0.6761194029850746; 'f1-score': 0.6952804199802485; 'support': 469}; 'weighted avg': {'precision': 0.7769221400934956; 'recall': 0.7867803837953091; 'f1-score': 0.7668426484893038; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 10,3,CNF,6,469,52,1,[469; 469],158,1002.892932,0.711538,23,[X0 >= 40.000000 OR X0 < 35.000000 OR X4 < 150.000000 OR X5 >= 74.000000 OR X5 < 21.000000 OR X6 < 23.000000] AND [X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 195.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 < 5.100000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR X3 >= 1.000000 OR X5 >= 74.000000 OR X5 < 25.000000 OR X7 >= 7.900000 OR X8 < 3.600000 OR X9 >= 1.308000 OR X9 < 1.000000],{'0.0': {'precision': 0.6896551724137931; 'recall': 0.44776119402985076; 'f1-score': 0.5429864253393666; 'support': 134}; '1.0': {'precision': 0.806282722513089; 'recall': 0.9194029850746268; 'f1-score': 0.8591352859135285; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.747968947463441; 'recall': 0.6835820895522388; 'f1-score': 0.7010608556264475; 'support': 469}; 'weighted avg': {'precision': 0.7729605653418615; 'recall': 0.7846481876332623; 'f1-score': 0.7688070400351965; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
l: 10,3,CNF,7,469,52,1,[469; 469],158,1002.347789,0.653846,24,[X0 >= 60.000000 OR X3 >= 0.600000 OR X4 >= 195.000000 OR X4 < 167.600000 OR X5 >= 43.000000 OR X6 < 23.000000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.100000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X6 >= 54.000000 OR X6 < 23.000000 OR X7 >= 7.100000 OR X9 >= 0.930000],{'0.0': {'precision': 0.7466666666666667; 'recall': 0.417910447761194; 'f1-score': 0.5358851674641149; 'support': 134}; '1.0': {'precision': 0.8020304568527918; 'recall': 0.9432835820895522; 'f1-score': 0.8669410150891632; 'support': 335}; 'accuracy': 0.7931769722814499; 'macro avg': {'precision': 0.7743485617597292; 'recall': 0.6805970149253731; 'f1-score': 0.701413091276639; 'support': 469}; 'weighted avg': {'precision': 0.7862122310853276; 'recall': 0.7931769722814499; 'f1-score': 0.772353630053435; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 10,3,CNF,8,469,52,1,[469; 469],158,1003.950438,0.634615,28,[X0 >= 66.000000 OR X2 >= 1.000000 OR X2 < 0.700000 OR X4 >= 195.000000 OR X5 >= 53.600000 OR X6 >= 71.600000 OR X6 < 28.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X9 < 0.900000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 28.000000 OR X9 >= 1.308000] AND [X0 >= 66.000000 OR X0 < 45.000000 OR X2 >= 7.920000 OR X2 < 0.800000 OR X4 < 195.000000 OR X5 < 18.000000 OR X6 >= 34.000000 OR X8 >= 3.600000 OR X9 >= 1.200000 OR X9 < 0.700000],{'0.0': {'precision': 0.7627118644067796; 'recall': 0.3358208955223881; 'f1-score': 0.46632124352331616; 'support': 134}; '1.0': {'precision': 0.7829268292682927; 'recall': 0.9582089552238806; 'f1-score': 0.8617449664429531; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.7728193468375362; 'recall': 0.6470149253731343; 'f1-score': 0.6640331049831346; 'support': 469}; 'weighted avg': {'precision': 0.7771511250221461; 'recall': 0.7803837953091685; 'f1-score': 0.7487667598944854; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8378378378378378; 'f1-score': 0.7654320987654323; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4772727272727273; 'recall': 0.48558558558558557; 'f1-score': 0.46967257112184657; 'support': 52}; 'weighted avg': {'precision': 0.5734265734265734; 'recall': 0.6346153846153846; 'f1-score': 0.594801602047979; 'support': 52}}
l: 10,3,CNF,9,469,52,1,[469; 469],158,1001.240801,0.750000,20,[X2 >= 0.800000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X9 >= 1.060000] AND [X0 >= 66.000000 OR (NOT X1) OR X2 < 0.800000 OR X3 >= 0.600000 OR X5 < 18.000000 OR X6 >= 42.000000 OR X7 >= 7.100000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 45.000000 OR X5 >= 74.000000 OR X7 >= 6.200000 OR X7 < 6.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.7704918032786885; 'recall': 0.35074626865671643; 'f1-score': 0.48205128205128206; 'support': 134}; '1.0': {'precision': 0.7867647058823529; 'recall': 0.9582089552238806; 'f1-score': 0.8640646029609691; 'support': 335}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7786282545805208; 'recall': 0.6544776119402985; 'f1-score': 0.6730579425061256; 'support': 469}; 'weighted avg': {'precision': 0.7821153051384488; 'recall': 0.7846481876332623; 'f1-score': 0.7549179398439156; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.685341 (+- 0.047031), (mean training time) 1001.169218 (+- 1.327948)
