lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,1,[26374; 26374],296,1049.288651,0.818833,5,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 41],{'0': {'precision': 0.8232389313299286; 'recall': 0.9741297507865954; 'f1-score': 0.8923506267728063; 'support': 20023}; '1': {'precision': 0.8067885117493473; 'recall': 0.34057628719886635; 'f1-score': 0.4789636846767051; 'support': 6351}; 'accuracy': 0.8215666944718283; 'macro avg': {'precision': 0.815013721539638; 'recall': 0.6573530189927308; 'f1-score': 0.6856571557247557; 'support': 26374}; 'weighted avg': {'precision': 0.8192775824728622; 'recall': 0.8215666944718283; 'f1-score': 0.7928048442122414; 'support': 26374}},{'0': {'precision': 0.8203479576399395; 'recall': 0.9748314606741573; 'f1-score': 0.8909426987060999; 'support': 2225}; '1': {'precision': 0.8048780487804879; 'recall': 0.3271954674220963; 'f1-score': 0.4652567975830816; 'support': 706}; 'accuracy': 0.8188331627430911; 'macro avg': {'precision': 0.8126130032102137; 'recall': 0.6510134640481268; 'f1-score': 0.6780997481445907; 'support': 2931}; 'weighted avg': {'precision': 0.8166216677543126; 'recall': 0.8188331627430911; 'f1-score': 0.7884062789883071; 'support': 2931}}
10,1,DNF,9,26375,2930,1,[26375; 26375],296,1014.691889,0.805802,50,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8047194503517094; 'recall': 0.9826707950459449; 'f1-score': 0.8848367658962136; 'support': 20024}; '1': {'precision': 0.8195527821112845; 'recall': 0.24814989765391277; 'f1-score': 0.380952380952381; 'support': 6351}; 'accuracy': 0.8058009478672986; 'macro avg': {'precision': 0.812136116231497; 'recall': 0.6154103463499289; 'f1-score': 0.6328945734242973; 'support': 26375}; 'weighted avg': {'precision': 0.8082912603992947; 'recall': 0.8058009478672986; 'f1-score': 0.7635033164638617; 'support': 26375}},{'0': {'precision': 0.8052379195868683; 'recall': 0.9815647482014388; 'f1-score': 0.8847011144883485; 'support': 2224}; '1': {'precision': 0.8127853881278538; 'recall': 0.2521246458923513; 'f1-score': 0.3848648648648649; 'support': 706}; 'accuracy': 0.8058020477815699; 'macro avg': {'precision': 0.8090116538573611; 'recall': 0.616844697046895; 'f1-score': 0.6347829896766067; 'support': 2930}; 'weighted avg': {'precision': 0.807056524634628; 'recall': 0.8058020477815699; 'f1-score': 0.7642627553640552; 'support': 2930}}
10,2,CNF,0,26374,2931,1,[26374; 26374],296,1022.978949,0.625725,36,[X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X5 == 1 OR X6 == 11 OR X8 == 0 OR X10 >= 4826.000000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X12 < 34.500000 OR X13 == 1 OR X13 == 2 OR X13 == 5 OR X13 == 17 OR X13 == 18 OR X13 == 21 OR X13 == 25 OR X13 == 27 OR X13 == 29 OR X13 == 34] AND [X0 >= 43.500000 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 15 OR X6 == 4 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 2 OR X13 == 24 OR X13 == 31],{'0': {'precision': 0.869958375197359; 'recall': 0.6054037856465065; 'f1-score': 0.7139617751862651; 'support': 20023}; '1': {'precision': 0.36487138263665597; 'recall': 0.7146905999055266; 'f1-score': 0.4831036134319621; 'support': 6351}; 'accuracy': 0.6317206339576856; 'macro avg': {'precision': 0.6174148789170075; 'recall': 0.6600471927760165; 'f1-score': 0.5985326943091136; 'support': 26374}; 'weighted avg': {'precision': 0.7483307309358505; 'recall': 0.6317206339576856; 'f1-score': 0.6583698973785159; 'support': 26374}},{'0': {'precision': 0.8596938775510204; 'recall': 0.6058426966292135; 'f1-score': 0.7107830213551278; 'support': 2225}; '1': {'precision': 0.3565663976522377; 'recall': 0.6883852691218131; 'f1-score': 0.4697921701304978; 'support': 706}; 'accuracy': 0.6257250085295121; 'macro avg': {'precision': 0.608130137601629; 'recall': 0.6471139828755132; 'f1-score': 0.5902875957428129; 'support': 2931}; 'weighted avg': {'precision': 0.7385038397453088; 'recall': 0.6257250085295121; 'f1-score': 0.6527347303402562; 'support': 2931}}
10,2,CNF,1,26374,2931,1,[26374; 26374],296,1025.820541,0.736609,31,[X0 >= 54.500000 OR X3 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 1 OR X6 == 7 OR X6 == 12 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 14 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 32 OR X13 == 41] AND [X3 == 10 OR X5 == 2 OR X6 == 10 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 20 OR X13 == 24],{'0': {'precision': 0.8845217391304347; 'recall': 0.7620236727763072; 'f1-score': 0.8187159606149224; 'support': 20023}; '1': {'precision': 0.47775098640946956; 'recall': 0.6863486065186585; 'f1-score': 0.5633602584814217; 'support': 6351}; 'accuracy': 0.743800712823235; 'macro avg': {'precision': 0.6811363627699522; 'recall': 0.7241861396474829; 'f1-score': 0.691038109548172; 'support': 26374}; 'weighted avg': {'precision': 0.7865691702925318; 'recall': 0.743800712823235; 'f1-score': 0.7572249443015128; 'support': 26374}},{'0': {'precision': 0.8770108977685521; 'recall': 0.7595505617977528; 'f1-score': 0.8140655105973025; 'support': 2225}; '1': {'precision': 0.46713147410358563; 'recall': 0.6643059490084986; 'f1-score': 0.5485380116959064; 'support': 706}; 'accuracy': 0.7366086659843057; 'macro avg': {'precision': 0.6720711859360688; 'recall': 0.7119282554031257; 'f1-score': 0.6813017611466045; 'support': 2931}; 'weighted avg': {'precision': 0.7782818383664825; 'recall': 0.7366086659843057; 'f1-score': 0.7501069932911322; 'support': 2931}}
10,2,CNF,2,26374,2931,1,[26374; 26374],296,1025.960307,0.776868,28,[X0 >= 35.500000 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X6 == 7 OR X6 == 11 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 5 OR X13 == 31] AND [X1 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X8 == 3 OR X10 >= 3120.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 40],{'0': {'precision': 0.8585228416180318; 'recall': 0.85221994706088; 'f1-score': 0.8553597834532194; 'support': 20023}; '1': {'precision': 0.5446291166512773; 'recall': 0.5572350810895922; 'f1-score': 0.5508599891042105; 'support': 6351}; 'accuracy': 0.7811860165314325; 'macro avg': {'precision': 0.7015759791346545; 'recall': 0.704727514075236; 'f1-score': 0.703109886278715; 'support': 26374}; 'weighted avg': {'precision': 0.7829355568958107; 'recall': 0.7811860165314325; 'f1-score': 0.7820346073741054; 'support': 26374}},{'0': {'precision': 0.8631530282015719; 'recall': 0.8391011235955056; 'f1-score': 0.8509571558796719; 'support': 2225}; '1': {'precision': 0.5338541666666666; 'recall': 0.5807365439093485; 'f1-score': 0.5563093622795116; 'support': 706}; 'accuracy': 0.7768679631525077; 'macro avg': {'precision': 0.6985035974341193; 'recall': 0.709918833752427; 'f1-score': 0.7036332590795917; 'support': 2931}; 'weighted avg': {'precision': 0.7838336845496977; 'recall': 0.7768679631525077; 'f1-score': 0.7799843335385893; 'support': 2931}}
10,2,CNF,3,26374,2931,1,[26374; 26374],296,1024.597970,0.806892,23,[X3 == 14 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1862.000000 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 22 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 10 OR X3 == 14 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 2 OR X13 == 10 OR X13 == 22 OR X13 == 36],{'0': {'precision': 0.822279792746114; 'recall': 0.9511062278379863; 'f1-score': 0.8820137554130097; 'support': 20023}; '1': {'precision': 0.6953951462352209; 'recall': 0.3519130845536136; 'f1-score': 0.4673288029273393; 'support': 6351}; 'accuracy': 0.8068173200879655; 'macro avg': {'precision': 0.7588374694906674; 'recall': 0.6515096561957999; 'f1-score': 0.6746712791701746; 'support': 26374}; 'weighted avg': {'precision': 0.7917252924810544; 'recall': 0.8068173200879655; 'f1-score': 0.78215540502109; 'support': 26374}},{'0': {'precision': 0.8272189349112427; 'recall': 0.9424719101123595; 'f1-score': 0.8810924369747899; 'support': 2225}; '1': {'precision': 0.6767676767676768; 'recall': 0.37960339943342775; 'f1-score': 0.4863883847549909; 'support': 706}; 'accuracy': 0.806891845786421; 'macro avg': {'precision': 0.7519933058394597; 'recall': 0.6610376547728937; 'f1-score': 0.6837404108648903; 'support': 2931}; 'weighted avg': {'precision': 0.7909792255119394; 'recall': 0.806891845786421; 'f1-score': 0.7860187212234497; 'support': 2931}}
10,2,CNF,4,26374,2931,1,[26374; 26374],296,1023.536562,0.793245,30,[X0 >= 54.500000 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 1862.000000 OR X13 == 4 OR X13 == 17 OR X13 == 24 OR X13 == 25 OR X13 == 29] AND [X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 2218.500000 OR X13 == 4 OR X13 == 5 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 25 OR X13 == 29],{'0': {'precision': 0.8134033595208126; 'recall': 0.9359236877590771; 'f1-score': 0.8703729506293252; 'support': 20023}; '1': {'precision': 0.6152923538230884; 'recall': 0.3230987246102976; 'f1-score': 0.42370431550691723; 'support': 6351}; 'accuracy': 0.7883521650109957; 'macro avg': {'precision': 0.7143478566719506; 'recall': 0.6295112061846874; 'f1-score': 0.6470386330681213; 'support': 26374}; 'weighted avg': {'precision': 0.7656971717151613; 'recall': 0.7883521650109957; 'f1-score': 0.7628127587106776; 'support': 26374}},{'0': {'precision': 0.8155945419103314; 'recall': 0.9402247191011236; 'f1-score': 0.8734864300626305; 'support': 2225}; '1': {'precision': 0.6366120218579235; 'recall': 0.330028328611898; 'f1-score': 0.43470149253731344; 'support': 706}; 'accuracy': 0.7932446264073695; 'macro avg': {'precision': 0.7261032818841275; 'recall': 0.6351265238565108; 'f1-score': 0.654093961299972; 'support': 2931}; 'weighted avg': {'precision': 0.7724824098199186; 'recall': 0.7932446264073695; 'f1-score': 0.7677948006211859; 'support': 2931}}
10,2,CNF,5,26375,2930,1,[26375; 26375],296,1022.925429,0.659044,33,[X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 4 OR X6 == 2 OR X6 == 13 OR X7 == 5 OR X10 >= 4973.500000 OR X12 >= 49.500000 OR X13 == 5 OR X13 == 17 OR X13 == 20 OR X13 == 23 OR X13 == 27 OR X13 == 30] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 2 OR X6 == 10 OR X6 == 13 OR X10 >= 4243.500000 OR X12 >= 49.500000 OR X13 == 5 OR X13 == 10 OR X13 == 17 OR X13 == 27],{'0': {'precision': 0.845374449339207; 'recall': 0.6708784897368026; 'f1-score': 0.7480856514354133; 'support': 20023}; '1': {'precision': 0.3714830710538865; 'recall': 0.6131926952141058; 'f1-score': 0.4626714972976183; 'support': 6352}; 'accuracy': 0.6569857819905214; 'macro avg': {'precision': 0.6084287601965468; 'recall': 0.6420355924754542; 'f1-score': 0.6053785743665158; 'support': 26375}; 'weighted avg': {'precision': 0.731245234747042; 'recall': 0.6569857819905214; 'f1-score': 0.679348183868275; 'support': 26375}},{'0': {'precision': 0.8618654073199528; 'recall': 0.6561797752808989; 'f1-score': 0.7450880326613932; 'support': 2225}; '1': {'precision': 0.38106796116504854; 'recall': 0.6680851063829787; 'f1-score': 0.4853168469860896; 'support': 705}; 'accuracy': 0.6590443686006826; 'macro avg': {'precision': 0.6214666842425006; 'recall': 0.6621324408319388; 'f1-score': 0.6152024398237415; 'support': 2930}; 'weighted avg': {'precision': 0.7461786497980389; 'recall': 0.6590443686006826; 'f1-score': 0.6825833617053901; 'support': 2930}}
10,2,CNF,6,26375,2930,1,[26375; 26375],296,1022.305068,0.678498,32,[X1 == 1 OR X1 == 5 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X6 == 14 OR X10 >= 4243.500000 OR X13 == 5 OR X13 == 9 OR X13 == 15 OR X13 == 16 OR X13 == 22 OR X13 == 40 OR X13 == 41] AND [X1 == 5 OR X3 == 8 OR X5 == 1 OR X6 == 1 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 5 OR X13 == 9 OR X13 == 15 OR X13 == 16 OR X13 == 17 OR X13 == 18 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.7911794354838709; 'recall': 0.7839484592718374; 'f1-score': 0.7875473496726287; 'support': 20023}; '1': {'precision': 0.3380260137719969; 'recall': 0.347764483627204; 'f1-score': 0.34282610382556067; 'support': 6352}; 'accuracy': 0.6789004739336493; 'macro avg': {'precision': 0.5646027246279339; 'recall': 0.5658564714495207; 'f1-score': 0.5651867267490946; 'support': 26375}; 'weighted avg': {'precision': 0.6820446284805031; 'recall': 0.6789004739336493; 'f1-score': 0.6804432983505215; 'support': 26375}},{'0': {'precision': 0.7860008916629514; 'recall': 0.7923595505617977; 'f1-score': 0.789167412712623; 'support': 2225}; '1': {'precision': 0.32751091703056767; 'recall': 0.3191489361702128; 'f1-score': 0.3232758620689655; 'support': 705}; 'accuracy': 0.6784982935153584; 'macro avg': {'precision': 0.5567559043467596; 'recall': 0.5557542433660052; 'f1-score': 0.5562216373907942; 'support': 2930}; 'weighted avg': {'precision': 0.6756816315551595; 'recall': 0.6784982935153584; 'f1-score': 0.677067227318842; 'support': 2930}}
10,2,CNF,7,26375,2930,1,[26375; 26375],296,1021.152176,0.708191,30,[X1 == 0 OR X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 15 OR X5 == 6 OR X6 == 3 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 5 OR X13 == 22 OR X13 == 23 OR X13 == 36 OR X13 == 41] AND [X0 >= 54.500000 OR X1 == 1 OR X1 == 2 OR X3 == 10 OR X5 == 0 OR X5 == 1 OR X6 == 14 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 23 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8156410640315417; 'recall': 0.8162113569395195; 'f1-score': 0.8159261108337494; 'support': 20023}; '1': {'precision': 0.4193751972230988; 'recall': 0.41845088161209065; 'f1-score': 0.4189125295508274; 'support': 6352}; 'accuracy': 0.7204170616113744; 'macro avg': {'precision': 0.6175081306273202; 'recall': 0.6173311192758051; 'f1-score': 0.6174193201922884; 'support': 26375}; 'weighted avg': {'precision': 0.7202067214356278; 'recall': 0.7204170616113744; 'f1-score': 0.7203116930779534; 'support': 26375}},{'0': {'precision': 0.8096745027124774; 'recall': 0.8049438202247191; 'f1-score': 0.8073022312373225; 'support': 2225}; '1': {'precision': 0.3955431754874652; 'recall': 0.40283687943262414; 'f1-score': 0.399156711173577; 'support': 705}; 'accuracy': 0.7081911262798635; 'macro avg': {'precision': 0.6026088390999713; 'recall': 0.6038903498286716; 'f1-score': 0.6032294712054498; 'support': 2930}; 'weighted avg': {'precision': 0.7100285690286435; 'recall': 0.7081911262798635; 'f1-score': 0.7090965685598684; 'support': 2930}}
10,2,CNF,8,26375,2930,1,[26375; 26375],296,1026.304123,0.558020,32,[X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 6 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X12 < 41.500000 OR X13 == 10 OR X13 == 12 OR X13 == 18 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X3 == 8 OR X3 == 15 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 6 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 17 OR X13 == 21 OR X13 == 24 OR X13 == 31],{'0': {'precision': 0.8034095813552007; 'recall': 0.557780663204155; 'f1-score': 0.658433060189825; 'support': 20024}; '1': {'precision': 0.29006654373446644; 'recall': 0.5696740670760511; 'f1-score': 0.38440288992775185; 'support': 6351}; 'accuracy': 0.5606445497630331; 'macro avg': {'precision': 0.5467380625448336; 'recall': 0.563727365140103; 'f1-score': 0.5214179750587884; 'support': 26375}; 'weighted avg': {'precision': 0.6797985242204411; 'recall': 0.5606445497630331; 'f1-score': 0.5924476341676665; 'support': 26375}},{'0': {'precision': 0.8030006523157208; 'recall': 0.5535071942446043; 'f1-score': 0.6553100878360394; 'support': 2224}; '1': {'precision': 0.28919112383679313; 'recall': 0.5722379603399433; 'f1-score': 0.38421302900618165; 'support': 706}; 'accuracy': 0.5580204778156996; 'macro avg': {'precision': 0.546095888076257; 'recall': 0.5628725772922738; 'f1-score': 0.5197615584211105; 'support': 2930}; 'weighted avg': {'precision': 0.6791953529620952; 'recall': 0.5580204778156996; 'f1-score': 0.5899877248551931; 'support': 2930}}
10,2,CNF,9,26375,2930,1,[26375; 26375],296,1024.584051,0.732423,31,[X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 12 OR X6 == 4 OR X6 == 6 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X13 == 0 OR X13 == 9 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 35] AND [X0 >= 43.500000 OR X1 == 2 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X5 == 3 OR X10 >= 5119.000000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 7 OR X13 == 20],{'0': {'precision': 0.8717114489257868; 'recall': 0.7760687175389532; 'f1-score': 0.8211143695014662; 'support': 20024}; '1': {'precision': 0.4754328497894244; 'recall': 0.6398992284679578; 'f1-score': 0.5455399691254447; 'support': 6351}; 'accuracy': 0.7432796208530805; 'macro avg': {'precision': 0.6735721493576056; 'recall': 0.7079839730034555; 'f1-score': 0.6833271693134555; 'support': 26375}; 'weighted avg': {'precision': 0.7762890647318518; 'recall': 0.7432796208530805; 'f1-score': 0.75475709872277; 'support': 26375}},{'0': {'precision': 0.8589232303090728; 'recall': 0.7747302158273381; 'f1-score': 0.8146572104018913; 'support': 2224}; '1': {'precision': 0.4577922077922078; 'recall': 0.5991501416430595; 'f1-score': 0.5190184049079755; 'support': 706}; 'accuracy': 0.7324232081911263; 'macro avg': {'precision': 0.6583577190506403; 'recall': 0.6869401787351987; 'f1-score': 0.6668378076549334; 'support': 2930}; 'weighted avg': {'precision': 0.7622684515046678; 'recall': 0.7324232081911263; 'f1-score': 0.7434213753579647; 'support': 2930}}
10,2,DNF,0,26374,2931,1,[26374; 26374],296,1016.999292,0.787786,83,[X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 19 AND X13 != 23 AND X13 != 24 AND X13 != 27 AND X13 != 33 AND X13 != 36 AND X13 != 40] OR [X0 >= 29.500000 AND X1 != 2 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X11 < 1978.500000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 16 AND X13 != 20 AND X13 != 21 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 33],{'0': {'precision': 0.8511910645448255; 'recall': 0.8601608150626779; 'f1-score': 0.8556524331172218; 'support': 20023}; '1': {'precision': 0.5439739413680782; 'recall': 0.5259014328452212; 'f1-score': 0.5347850452325674; 'support': 6351}; 'accuracy': 0.7796693713505726; 'macro avg': {'precision': 0.6975825029564519; 'recall': 0.6930311239539495; 'f1-score': 0.6952187391748946; 'support': 26374}; 'weighted avg': {'precision': 0.7772115411772847; 'recall': 0.7796693713505726; 'f1-score': 0.7783858531348362; 'support': 26374}},{'0': {'precision': 0.8557478916999556; 'recall': 0.8665168539325843; 'f1-score': 0.8610987047789191; 'support': 2225}; '1': {'precision': 0.5619469026548672; 'recall': 0.5396600566572238; 'f1-score': 0.550578034682081; 'support': 706}; 'accuracy': 0.7877857386557489; 'macro avg': {'precision': 0.7088473971774114; 'recall': 0.703088455294904; 'f1-score': 0.7058383697305001; 'support': 2931}; 'weighted avg': {'precision': 0.7849790420698525; 'recall': 0.7877857386557489; 'f1-score': 0.7863025283584593; 'support': 2931}}
10,2,DNF,1,26374,2931,1,[26374; 26374],296,1022.537065,0.814398,84,[X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 3 AND X8 != 0 AND X11 < 1978.500000 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 14 AND X13 != 18 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40] OR [X0 < 61.500000 AND X0 >= 43.500000 AND X1 != 0 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 10 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X11 < 2450.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 7 AND X13 != 11 AND X13 != 13 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 25 AND X13 != 37 AND X13 != 38],{'0': {'precision': 0.8473390013622059; 'recall': 0.9009139489586975; 'f1-score': 0.8733055770720372; 'support': 20023}; '1': {'precision': 0.6098328416912487; 'recall': 0.4882695638482129; 'f1-score': 0.5423224903812521; 'support': 6351}; 'accuracy': 0.8015469780844772; 'macro avg': {'precision': 0.7285859215267273; 'recall': 0.6945917564034552; 'f1-score': 0.7078140337266446; 'support': 26374}; 'weighted avg': {'precision': 0.7901462501651841; 'recall': 0.8015469780844772; 'f1-score': 0.7936030828135562; 'support': 26374}},{'0': {'precision': 0.8521156263091747; 'recall': 0.9141573033707865; 'f1-score': 0.8820468343451865; 'support': 2225}; '1': {'precision': 0.6488970588235294; 'recall': 0.5; 'f1-score': 0.5648; 'support': 706}; 'accuracy': 0.8143978164448994; 'macro avg': {'precision': 0.7505063425663521; 'recall': 0.7070786516853933; 'f1-score': 0.7234234171725933; 'support': 2931}; 'weighted avg': {'precision': 0.803165674536788; 'recall': 0.8143978164448994; 'f1-score': 0.8056305037250221; 'support': 2931}}
