l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1067.362235,0.816445,4,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X13 == 10],{'0': {'precision': 0.8225922023182297; 'recall': 0.9746791190131349; 'f1-score': 0.8922007863216604; 'support': 20023}; '1': {'precision': 0.8086070215175538; 'recall': 0.3372697213037317; 'f1-score': 0.476; 'support': 6351}; 'accuracy': 0.8211875331766133; 'macro avg': {'precision': 0.8155996119178918; 'recall': 0.6559744201584332; 'f1-score': 0.6841003931608303; 'support': 26374}; 'weighted avg': {'precision': 0.819224496120266; 'recall': 0.8211875331766133; 'f1-score': 0.7919774150496174; 'support': 26374}},{'0': {'precision': 0.8186626369474878; 'recall': 0.9739325842696629; 'f1-score': 0.8895730706075533; 'support': 2225}; '1': {'precision': 0.795774647887324; 'recall': 0.32011331444759206; 'f1-score': 0.45656565656565656; 'support': 706}; 'accuracy': 0.8164448993517571; 'macro avg': {'precision': 0.8072186424174059; 'recall': 0.6470229493586275; 'f1-score': 0.673069363586605; 'support': 2931}; 'weighted avg': {'precision': 0.8131495286989462; 'recall': 0.8164448993517571; 'f1-score': 0.7852730930184781; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],296,1028.910320,0.766974,31,[X1 == 5 OR X1 == 6 OR X3 == 3 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 6 OR X6 == 10 OR X8 == 3 OR X10 >= 7073.500000 OR X11 >= 2168.500000 OR X13 == 1 OR X13 == 22 OR X13 == 23 OR X13 == 31] AND [X0 >= 43.500000 OR X3 == 10 OR X3 == 14 OR X5 == 6 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 36],{'0': {'precision': 0.8574498567335244; 'recall': 0.8369375218498727; 'f1-score': 0.8470695276366671; 'support': 20023}; '1': {'precision': 0.5219619326500732; 'recall': 0.5613289245788065; 'f1-score': 0.5409301266975192; 'support': 6351}; 'accuracy': 0.7705695002654129; 'macro avg': {'precision': 0.6897058946917988; 'recall': 0.6991332232143396; 'f1-score': 0.6939998271670931; 'support': 26374}; 'weighted avg': {'precision': 0.776662573581405; 'recall': 0.7705695002654129; 'f1-score': 0.7733495255374585; 'support': 26374}},{'0': {'precision': 0.8495013599274706; 'recall': 0.8422471910112359; 'f1-score': 0.8458587226359738; 'support': 2225}; '1': {'precision': 0.5158620689655172; 'recall': 0.5297450424929179; 'f1-score': 0.522711390635919; 'support': 706}; 'accuracy': 0.7669737291026953; 'macro avg': {'precision': 0.6826817144464938; 'recall': 0.685996116752077; 'f1-score': 0.6842850566359464; 'support': 2931}; 'weighted avg': {'precision': 0.7691365221863791; 'recall': 0.7669737291026953; 'f1-score': 0.7680211189539408; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],296,1023.687837,0.792150,31,[X3 == 8 OR X3 == 10 OR X3 == 14 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 7 OR X13 == 15 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 36 OR X13 == 40] AND [X3 == 0 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 5 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 15 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 36 OR X13 == 40],{'0': {'precision': 0.8230925050641459; 'recall': 0.9131998202067623; 'f1-score': 0.8658080401534164; 'support': 20023}; '1': {'precision': 0.5822115384615385; 'recall': 0.38129722921914355; 'f1-score': 0.460806697108067; 'support': 6352}; 'accuracy': 0.7850995260663507; 'macro avg': {'precision': 0.7026520217628422; 'recall': 0.6472485247129529; 'f1-score': 0.6633073686307417; 'support': 26375}; 'weighted avg': {'precision': 0.7650801486713587; 'recall': 0.7850995260663507; 'f1-score': 0.7682698967970539; 'support': 26375}},{'0': {'precision': 0.8297959183673469; 'recall': 0.9137078651685393; 'f1-score': 0.8697326203208556; 'support': 2225}; '1': {'precision': 0.6; 'recall': 0.4085106382978723; 'f1-score': 0.4860759493670886; 'support': 705}; 'accuracy': 0.7921501706484642; 'macro avg': {'precision': 0.7148979591836735; 'recall': 0.6611092517332058; 'f1-score': 0.6779042848439721; 'support': 2930}; 'weighted avg': {'precision': 0.7745037264052377; 'recall': 0.7921501706484642; 'f1-score': 0.7774193257739594; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],296,1024.662594,0.745051,33,[X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X10 >= 4973.500000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 7 OR X13 == 10 OR X13 == 12 OR X13 == 20 OR X13 == 22 OR X13 == 31 OR X13 == 41] AND [X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 8 OR X3 == 12 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 22 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.8682208455602652; 'recall': 0.7979323777655696; 'f1-score': 0.831594014313598; 'support': 20023}; '1': {'precision': 0.4925373134328358; 'recall': 0.6182304785894207; 'f1-score': 0.5482722513089006; 'support': 6352}; 'accuracy': 0.7546540284360189; 'macro avg': {'precision': 0.6803790794965505; 'recall': 0.7080814281774952; 'f1-score': 0.6899331328112492; 'support': 26375}; 'weighted avg': {'precision': 0.7777434314911303; 'recall': 0.7546540284360189; 'f1-score': 0.7633604659304383; 'support': 26375}},{'0': {'precision': 0.8698698698698699; 'recall': 0.7811235955056179; 'f1-score': 0.8231115320861947; 'support': 2225}; '1': {'precision': 0.47746781115879827; 'recall': 0.6312056737588653; 'f1-score': 0.5436774587660355; 'support': 705}; 'accuracy': 0.7450511945392492; 'macro avg': {'precision': 0.6736688405143341; 'recall': 0.7061646346322417; 'f1-score': 0.6833944954261151; 'support': 2930}; 'weighted avg': {'precision': 0.7754523096680591; 'recall': 0.7450511945392492; 'f1-score': 0.7558756885057467; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],296,1022.319286,0.773720,23,[X1 == 7 OR X3 == 10 OR X6 == 12 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 11 OR X13 == 22 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 38] AND [X3 == 9 OR X3 == 10 OR X3 == 12 OR X10 >= 3048.000000 OR X11 >= 2168.500000 OR X12 >= 65.500000 OR X13 == 11 OR X13 == 27 OR X13 == 30 OR X13 == 38],{'0': {'precision': 0.8225426187885383; 'recall': 0.9060580332617489; 'f1-score': 0.8622828489270182; 'support': 20023}; '1': {'precision': 0.5644825191016439; 'recall': 0.383816120906801; 'f1-score': 0.456939368381595; 'support': 6352}; 'accuracy': 0.7802843601895735; 'macro avg': {'precision': 0.6935125689450912; 'recall': 0.644937077084275; 'f1-score': 0.6596111086543066; 'support': 26375}; 'weighted avg': {'precision': 0.7603929409416699; 'recall': 0.7802843601895735; 'f1-score': 0.764662307185804; 'support': 26375}},{'0': {'precision': 0.8172217709179529; 'recall': 0.9042696629213484; 'f1-score': 0.8585449114572221; 'support': 2225}; '1': {'precision': 0.5448717948717948; 'recall': 0.3617021276595745; 'f1-score': 0.43478260869565216; 'support': 705}; 'accuracy': 0.7737201365187714; 'macro avg': {'precision': 0.6810467828948739; 'recall': 0.6329858952904615; 'f1-score': 0.6466637600764371; 'support': 2930}; 'weighted avg': {'precision': 0.7516904626884165; 'recall': 0.7737201365187714; 'f1-score': 0.756581627004353; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],296,1023.157228,0.726280,29,[X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X6 == 8 OR X6 == 12 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 10 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 30 OR X13 == 31 OR X13 == 32 OR X13 == 36] AND [X0 >= 43.500000 OR X4 >= 14.500000 OR X7 == 0 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 3 OR X13 == 30],{'0': {'precision': 0.914988665155354; 'recall': 0.6853276068717539; 'f1-score': 0.7836788304494318; 'support': 20024}; '1': {'precision': 0.4461633119451525; 'recall': 0.7992442135096836; 'f1-score': 0.5726534296028881; 'support': 6351}; 'accuracy': 0.7127582938388626; 'macro avg': {'precision': 0.6805759885502533; 'recall': 0.7422859101907187; 'f1-score': 0.6781661300261599; 'support': 26375}; 'weighted avg': {'precision': 0.8020972976392218; 'recall': 0.7127582938388626; 'f1-score': 0.7328647140218907; 'support': 26375}},{'0': {'precision': 0.9138533178114087; 'recall': 0.7059352517985612; 'f1-score': 0.7965499746321665; 'support': 2224}; '1': {'precision': 0.4603960396039604; 'recall': 0.7903682719546742; 'f1-score': 0.5818561001042752; 'support': 706}; 'accuracy': 0.7262798634812286; 'macro avg': {'precision': 0.6871246787076846; 'recall': 0.7481517618766177; 'f1-score': 0.6892030373682209; 'support': 2930}; 'weighted avg': {'precision': 0.804590233028317; 'recall': 0.7262798634812286; 'f1-score': 0.7448182765377326; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],296,1025.394437,0.799659,26,[X1 == 2 OR X3 == 6 OR X3 == 14 OR X6 == 4 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X13 == 2 OR X13 == 12 OR X13 == 18 OR X13 == 21 OR X13 == 22 OR X13 == 38 OR X13 == 41] AND [X0 >= 54.500000 OR X3 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X12 >= 49.500000 OR X13 == 5 OR X13 == 10 OR X13 == 21 OR X13 == 22 OR X13 == 24 OR X13 == 36 OR X13 == 38],{'0': {'precision': 0.8279872947702769; 'recall': 0.9242908509788255; 'f1-score': 0.8734926965098991; 'support': 20024}; '1': {'precision': 0.6230730979612134; 'recall': 0.39458353015273184; 'f1-score': 0.48317747999614385; 'support': 6351}; 'accuracy': 0.796739336492891; 'macro avg': {'precision': 0.7255301963657451; 'recall': 0.6594371905657787; 'f1-score': 0.6783350882530215; 'support': 26375}; 'weighted avg': {'precision': 0.7786447331045191; 'recall': 0.796739336492891; 'f1-score': 0.7795062722415063; 'support': 26375}},{'0': {'precision': 0.8277933520224269; 'recall': 0.9294064748201439; 'f1-score': 0.875661936030502; 'support': 2224}; '1': {'precision': 0.6374133949191686; 'recall': 0.3909348441926346; 'f1-score': 0.4846356453028973; 'support': 706}; 'accuracy': 0.7996587030716723; 'macro avg': {'precision': 0.7326033734707977; 'recall': 0.6601706595063892; 'f1-score': 0.6801487906666996; 'support': 2930}; 'weighted avg': {'precision': 0.7819202292528363; 'recall': 0.7996587030716723; 'f1-score': 0.781441949254499; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.745406 (+- 0.052239), (mean training time) 1024.844858 (+- 1.778003)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],296,1016.763070,0.782327,91,[X0 >= 35.500000 AND X1 != 5 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 13 AND X13 != 18 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 34 AND X13 != 36 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 35.500000 AND X1 != 5 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X9 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8523397561934722; 'recall': 0.866004095290416; 'f1-score': 0.8591175960561845; 'support': 20023}; '1': {'precision': 0.5550580431177446; 'recall': 0.5270036214769328; 'f1-score': 0.5406671512801874; 'support': 6351}; 'accuracy': 0.7843709714112383; 'macro avg': {'precision': 0.7036988996556084; 'recall': 0.6965038583836745; 'f1-score': 0.6998923736681859; 'support': 26374}; 'weighted avg': {'precision': 0.7807527326193482; 'recall': 0.7843709714112383; 'f1-score': 0.7824330288774343; 'support': 26374}},{'0': {'precision': 0.8475689881734559; 'recall': 0.8696629213483146; 'f1-score': 0.8584738243123335; 'support': 2225}; '1': {'precision': 0.5524691358024691; 'recall': 0.5070821529745042; 'f1-score': 0.5288035450516987; 'support': 706}; 'accuracy': 0.7823268509041282; 'macro avg': {'precision': 0.7000190619879625; 'recall': 0.6883725371614093; 'f1-score': 0.6936386846820162; 'support': 2931}; 'weighted avg': {'precision': 0.7764872768892811; 'recall': 0.7823268509041282; 'f1-score': 0.7790650160018564; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],296,1019.195144,0.812692,91,[X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 20 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 12 AND X5 != 0 AND X5 != 5 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X9 AND X11 < 1978.500000 AND X12 < 41.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 21 AND X13 != 22 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 33 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8247178180859941; 'recall': 0.9378215052689407; 'f1-score': 0.8776406805010283; 'support': 20023}; '1': {'precision': 0.6546463245492372; 'recall': 0.37159502440560543; 'f1-score': 0.4740859783045401; 'support': 6351}; 'accuracy': 0.8014711458254341; 'macro avg': {'precision': 0.7396820713176157; 'recall': 0.6547082648372731; 'f1-score': 0.6758633294027842; 'support': 26374}; 'weighted avg': {'precision': 0.7837636945001921; 'recall': 0.8014711458254341; 'f1-score': 0.780462553798598; 'support': 26374}},{'0': {'precision': 0.8320126782884311; 'recall': 0.9438202247191011; 'f1-score': 0.8843967150979153; 'support': 2225}; '1': {'precision': 0.6928746928746928; 'recall': 0.39943342776203966; 'f1-score': 0.5067385444743936; 'support': 706}; 'accuracy': 0.812691914022518; 'macro avg': {'precision': 0.762443685581562; 'recall': 0.6716268262405704; 'f1-score': 0.6955676297861544; 'support': 2931}; 'weighted avg': {'precision': 0.7984980356060363; 'recall': 0.812691914022518; 'f1-score': 0.7934288991783636; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1,[26374; 26374],296,1015.904555,0.751621,103,[X0 >= 29.500000 AND X1 != 1 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X9 AND X11 < 2450.500000 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40] OR [X0 >= 27.500000 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X9 AND X10 < 4401.000000 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 2 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 19 AND X13 != 21 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8231062209056285; 'recall': 0.8742446186885082; 'f1-score': 0.847905061758295; 'support': 20023}; '1': {'precision': 0.5069512433914235; 'recall': 0.4076523382144544; 'f1-score': 0.45191132832955133; 'support': 6351}; 'accuracy': 0.7618867066049898; 'macro avg': {'precision': 0.665028732148526; 'recall': 0.6409484784514813; 'f1-score': 0.6499081950439232; 'support': 26374}; 'weighted avg': {'precision': 0.7469744144980788; 'recall': 0.7618867066049898; 'f1-score': 0.7525476567000577; 'support': 26374}},{'0': {'precision': 0.8178343949044586; 'recall': 0.8656179775280899; 'f1-score': 0.8410480349344978; 'support': 2225}; '1': {'precision': 0.4809027777777778; 'recall': 0.3923512747875354; 'f1-score': 0.4321372854914196; 'support': 706}; 'accuracy': 0.7516206073012623; 'macro avg': {'precision': 0.6493685863411183; 'recall': 0.6289846261578127; 'f1-score': 0.6365926602129587; 'support': 2931}; 'weighted avg': {'precision': 0.7366765232935967; 'recall': 0.7516206073012623; 'f1-score': 0.7425523034070964; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,1,[26374; 26374],296,1017.748515,0.754350,105,[X0 >= 23.500000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 1568.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 5 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 17 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 36 AND X13 != 37] OR [X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 1 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 28 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8410672273114081; 'recall': 0.8391349947560306; 'f1-score': 0.8401000000000001; 'support': 20023}; '1': {'precision': 0.49648272627794277; 'recall': 0.500078727759408; 'f1-score': 0.49827423909632884; 'support': 6351}; 'accuracy': 0.757488435580496; 'macro avg': {'precision': 0.6687749767946755; 'recall': 0.6696068612577193; 'f1-score': 0.6691871195481645; 'support': 26374}; 'weighted avg': {'precision': 0.7580894398668212; 'recall': 0.757488435580496; 'f1-score': 0.7577865319064527; 'support': 26374}},{'0': {'precision': 0.8391167192429022; 'recall': 0.8368539325842697; 'f1-score': 0.837983798379838; 'support': 2225}; '1': {'precision': 0.4901685393258427; 'recall': 0.4943342776203966; 'f1-score': 0.4922425952045134; 'support': 706}; 'accuracy': 0.7543500511770727; 'macro avg': {'precision': 0.6646426292843725; 'recall': 0.6655941051023331; 'f1-score': 0.6651131967921757; 'support': 2931}; 'weighted avg': {'precision': 0.75506437703156; 'recall': 0.7543500511770727; 'f1-score': 0.7547039316306811; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,1,[26374; 26374],296,1017.641999,0.786080,90,[X0 >= 23.500000 AND X1 != 0 AND X1 != 5 AND X1 != 7 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X5 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 < 65.500000 AND X13 != 0 AND X13 != 3 AND X13 != 5 AND X13 != 6 AND X13 != 19 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40] OR [X0 >= 29.500000 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X1 != 8 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 12 AND X3 != 13 AND X3 != 15 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 13 AND X13 != 19 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8153704434794052; 'recall': 0.9283324177196224; 'f1-score': 0.8681924334423167; 'support': 20023}; '1': {'precision': 0.598825831702544; 'recall': 0.3372697213037317; 'f1-score': 0.43150684931506844; 'support': 6351}; 'accuracy': 0.7860013649806628; 'macro avg': {'precision': 0.7070981375909746; 'recall': 0.632801069511677; 'f1-score': 0.6498496413786925; 'support': 26374}; 'weighted avg': {'precision': 0.7632253449204136; 'recall': 0.7860013649806628; 'f1-score': 0.7630362134987301; 'support': 26374}},{'0': {'precision': 0.8130877742946708; 'recall': 0.9325842696629213; 'f1-score': 0.8687460749424324; 'support': 2225}; '1': {'precision': 0.604221635883905; 'recall': 0.3243626062322946; 'f1-score': 0.4221198156682027; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.708654705089288; 'recall': 0.628473437947608; 'f1-score': 0.6454329453053176; 'support': 2931}; 'weighted avg': {'precision': 0.7627774727873352; 'recall': 0.7860798362333674; 'f1-score': 0.7611656794980086; 'support': 2931}}
