l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1051.624060,0.808939,4,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8239814228414608; 'recall': 0.9746791190131349; 'f1-score': 0.8930172966047404; 'support': 20023}; '1': {'precision': 0.8114540721457791; 'recall': 0.3435679420563691; 'f1-score': 0.4827433628318585; 'support': 6351}; 'accuracy': 0.8227041783574732; 'macro avg': {'precision': 0.8177177474936199; 'recall': 0.659123530534752; 'f1-score': 0.6878803297182994; 'support': 26374}; 'weighted avg': {'precision': 0.8209647699155386; 'recall': 0.8227041783574732; 'f1-score': 0.794221143067485; 'support': 26374}},{'0': {'precision': 0.8135593220338984; 'recall': 0.9707865168539326; 'f1-score': 0.8852459016393444; 'support': 2225}; '1': {'precision': 0.7644927536231884; 'recall': 0.2988668555240793; 'f1-score': 0.42973523421588594; 'support': 706}; 'accuracy': 0.8089389286932788; 'macro avg': {'precision': 0.7890260378285434; 'recall': 0.634826686189006; 'f1-score': 0.6574905679276152; 'support': 2931}; 'weighted avg': {'precision': 0.8017404897930381; 'recall': 0.8089389286932788; 'f1-score': 0.7755254884012135; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1,[26374; 26374],296,1024.823399,0.734903,34,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 5 OR X6 == 13 OR X7 == 2 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 1820.500000 OR X12 >= 49.500000 OR X13 == 2 OR X13 == 11 OR X13 == 34] AND [X1 == 1 OR X1 == 5 OR X3 == 9 OR X3 == 10 OR X6 == 5 OR X6 == 8 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X10 >= 4826.000000 OR X11 >= 1820.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 17 OR X13 == 23 OR X13 == 24],{'0': {'precision': 0.8643991440477531; 'recall': 0.7666183888528193; 'f1-score': 0.8125777507212619; 'support': 20023}; '1': {'precision': 0.45763695450324976; 'recall': 0.6208471106912298; 'f1-score': 0.5268924968263513; 'support': 6351}; 'accuracy': 0.7315158868582695; 'macro avg': {'precision': 0.6610180492755015; 'recall': 0.6937327497720245; 'f1-score': 0.6697351237738066; 'support': 26374}; 'weighted avg': {'precision': 0.7664486372684575; 'recall': 0.7315158868582695; 'f1-score': 0.7437832164266317; 'support': 26374}},{'0': {'precision': 0.862; 'recall': 0.7748314606741573; 'f1-score': 0.816094674556213; 'support': 2225}; '1': {'precision': 0.46186895810955964; 'recall': 0.6090651558073654; 'f1-score': 0.5253512522907757; 'support': 706}; 'accuracy': 0.7349027635619243; 'macro avg': {'precision': 0.6619344790547799; 'recall': 0.6919483082407614; 'f1-score': 0.6707229634234944; 'support': 2931}; 'weighted avg': {'precision': 0.7656190666753152; 'recall': 0.7349027635619243; 'f1-score': 0.746062311499441; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1,[26374; 26374],296,1025.384718,0.789492,25,[X3 == 14 OR X5 == 1 OR X6 == 5 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1862.000000 OR X12 >= 41.500000 OR X13 == 5 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 20 OR X13 == 36] AND [X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1551.500000 OR X13 == 5 OR X13 == 18 OR X13 == 20 OR X13 == 36],{'0': {'precision': 0.8477962410642428; 'recall': 0.8943714728062728; 'f1-score': 0.8704612842074564; 'support': 20023}; '1': {'precision': 0.597219577223386; 'recall': 0.49378050700677056; 'f1-score': 0.5405964488881226; 'support': 6351}; 'accuracy': 0.7979070296504133; 'macro avg': {'precision': 0.7225079091438145; 'recall': 0.6940759899065216; 'f1-score': 0.7055288665477895; 'support': 26374}; 'weighted avg': {'precision': 0.7874560426850328; 'recall': 0.7979070296504133; 'f1-score': 0.7910280708491078; 'support': 26374}},{'0': {'precision': 0.8418367346938775; 'recall': 0.8898876404494382; 'f1-score': 0.8651955429320516; 'support': 2225}; '1': {'precision': 0.5768566493955095; 'recall': 0.4730878186968839; 'f1-score': 0.5198443579766538; 'support': 706}; 'accuracy': 0.7894916410781303; 'macro avg': {'precision': 0.7093466920446936; 'recall': 0.6814877295731611; 'f1-score': 0.6925199504543527; 'support': 2931}; 'weighted avg': {'precision': 0.77801007477554; 'recall': 0.7894916410781303; 'f1-score': 0.7820096212061864; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1,[26374; 26374],296,1022.904156,0.737632,33,[X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 31 OR X13 == 34 OR X13 == 41] AND [X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 0 OR X6 == 7 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 22 OR X13 == 31 OR X13 == 32 OR X13 == 34 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8415423145152875; 'recall': 0.8055236478050242; 'f1-score': 0.8231391461889815; 'support': 20023}; '1': {'precision': 0.4597669256381798; 'recall': 0.5218075893560069; 'f1-score': 0.48882660963197877; 'support': 6351}; 'accuracy': 0.7372033062864942; 'macro avg': {'precision': 0.6506546200767336; 'recall': 0.6636656185805155; 'f1-score': 0.6559828779104802; 'support': 26374}; 'weighted avg': {'precision': 0.7496087627310108; 'recall': 0.7372033062864942; 'f1-score': 0.7426349026281441; 'support': 26374}},{'0': {'precision': 0.8446969696969697; 'recall': 0.8017977528089888; 'f1-score': 0.8226884943509338; 'support': 2225}; '1': {'precision': 0.46153846153846156; 'recall': 0.5354107648725213; 'f1-score': 0.4957377049180328; 'support': 706}; 'accuracy': 0.7376322074377346; 'macro avg': {'precision': 0.6531177156177157; 'recall': 0.668604258840755; 'f1-score': 0.6592130996344834; 'support': 2931}; 'weighted avg': {'precision': 0.7524042686529894; 'recall': 0.7376322074377346; 'f1-score': 0.7439347388614667; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1,[26374; 26374],296,1023.543470,0.739338,28,[X1 == 5 OR X3 == 10 OR X5 == 1 OR X6 == 10 OR X6 == 13 OR X7 == 5 OR X10 >= 5316.500000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 3 OR X13 == 11 OR X13 == 17 OR X13 == 19 OR X13 == 21 OR X13 == 22] AND [X1 == 5 OR X3 == 7 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X5 == 3 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 9 OR X13 == 10 OR X13 == 31],{'0': {'precision': 0.8942448144902133; 'recall': 0.7643709733806123; 'f1-score': 0.8242231676449997; 'support': 20023}; '1': {'precision': 0.4904417323685063; 'recall': 0.7150055109431586; 'f1-score': 0.5818065342729019; 'support': 6351}; 'accuracy': 0.7524835064836581; 'macro avg': {'precision': 0.6923432734293598; 'recall': 0.7396882421618854; 'f1-score': 0.7030148509589508; 'support': 26374}; 'weighted avg': {'precision': 0.7970068765757916; 'recall': 0.7524835064836581; 'f1-score': 0.7658479481657325; 'support': 26374}},{'0': {'precision': 0.8790866632070576; 'recall': 0.7613483146067416; 'f1-score': 0.8159922928709056; 'support': 2225}; '1': {'precision': 0.4711155378486056; 'recall': 0.669971671388102; 'f1-score': 0.5532163742690058; 'support': 706}; 'accuracy': 0.739338109860116; 'macro avg': {'precision': 0.6751011005278316; 'recall': 0.7156599929974218; 'f1-score': 0.6846043335699556; 'support': 2931}; 'weighted avg': {'precision': 0.7808172621483517; 'recall': 0.739338109860116; 'f1-score': 0.7526965581274934; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,1,[26375; 26375],296,1023.284579,0.660410,31,[X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 7 OR X6 == 13 OR X8 == 0 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 12 OR X13 == 17 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 14 OR X6 == 3 OR X6 == 7 OR X6 == 12 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 7 OR X13 == 9 OR X13 == 12 OR X13 == 17 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8142347922631917; 'recall': 0.6958997153273735; 'f1-score': 0.7504308487720809; 'support': 20023}; '1': {'precision': 0.3425825955517167; 'recall': 0.49952770780856426; 'f1-score': 0.40643012680927376; 'support': 6352}; 'accuracy': 0.6486066350710901; 'macro avg': {'precision': 0.5784086939074542; 'recall': 0.5977137115679689; 'f1-score': 0.5784304877906773; 'support': 26375}; 'weighted avg': {'precision': 0.7006448490021002; 'recall': 0.6486066350710901; 'f1-score': 0.6675837365101757; 'support': 26375}},{'0': {'precision': 0.8193146417445483; 'recall': 0.7092134831460675; 'f1-score': 0.7602987231992291; 'support': 2225}; '1': {'precision': 0.3555776892430279; 'recall': 0.5063829787234042; 'f1-score': 0.41778818022235226; 'support': 705}; 'accuracy': 0.6604095563139932; 'macro avg': {'precision': 0.5874461654937881; 'recall': 0.6077982309347358; 'f1-score': 0.5890434517107906; 'support': 2930}; 'weighted avg': {'precision': 0.7077328835487899; 'recall': 0.6604095563139932; 'f1-score': 0.6778857768515506; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,1,[26375; 26375],296,1023.003658,0.707167,27,[X1 == 1 OR X1 == 5 OR X3 == 1 OR X3 == 9 OR X3 == 14 OR X6 == 1 OR X6 == 14 OR X7 == 5 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 7 OR X13 == 9 OR X13 == 18 OR X13 == 23 OR X13 == 30] AND [X0 >= 54.500000 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 41],{'0': {'precision': 0.8418232044198894; 'recall': 0.7609748788892773; 'f1-score': 0.7993599664244682; 'support': 20023}; '1': {'precision': 0.42163141993957703; 'recall': 0.5492758186397985; 'f1-score': 0.4770629657482737; 'support': 6352}; 'accuracy': 0.7099905213270142; 'macro avg': {'precision': 0.6317273121797332; 'recall': 0.6551253487645379; 'f1-score': 0.6382114660863709; 'support': 26375}; 'weighted avg': {'precision': 0.7406266844191711; 'recall': 0.7099905213270142; 'f1-score': 0.7217398508492953; 'support': 26375}},{'0': {'precision': 0.8355424644084438; 'recall': 0.7649438202247191; 'f1-score': 0.7986860628812764; 'support': 2225}; '1': {'precision': 0.4143337066069429; 'recall': 0.524822695035461; 'f1-score': 0.46307884856070086; 'support': 705}; 'accuracy': 0.7071672354948806; 'macro avg': {'precision': 0.6249380855076934; 'recall': 0.64488325763009; 'f1-score': 0.6308824557209887; 'support': 2930}; 'weighted avg': {'precision': 0.7341935994766833; 'recall': 0.7071672354948806; 'f1-score': 0.7179341563638683; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,1,[26375; 26375],296,1023.862193,0.495904,21,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X7 == 5 OR X8 == 4 OR X10 >= 3048.000000 OR X11 >= 2450.500000 OR X13 == 1 OR X13 == 17 OR X13 == 24 OR X13 == 30] AND [X0 >= 27.500000 OR X5 == 1 OR X6 == 12 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 5 OR X13 == 17 OR X13 == 19],{'0': {'precision': 0.9516149954598522; 'recall': 0.3663786645357838; 'f1-score': 0.529063897302755; 'support': 20023}; '1': {'precision': 0.3203150112504018; 'recall': 0.9412783375314862; 'f1-score': 0.4779758573826845; 'support': 6352}; 'accuracy': 0.5048341232227488; 'macro avg': {'precision': 0.635965003355127; 'recall': 0.653828501033635; 'f1-score': 0.5035198773427197; 'support': 26375}; 'weighted avg': {'precision': 0.799576417272234; 'recall': 0.5048341232227488; 'f1-score': 0.516760154001436; 'support': 26375}},{'0': {'precision': 0.9516908212560387; 'recall': 0.3541573033707865; 'f1-score': 0.5162135604323616; 'support': 2225}; '1': {'precision': 0.31636536631779255; 'recall': 0.9432624113475178; 'f1-score': 0.4738154613466334; 'support': 705}; 'accuracy': 0.49590443686006824; 'macro avg': {'precision': 0.6340280937869156; 'recall': 0.6487098573591521; 'f1-score': 0.49501451088949744; 'support': 2930}; 'weighted avg': {'precision': 0.7988224097435938; 'recall': 0.49590443686006824; 'f1-score': 0.506011970038014; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,1,[26375; 26375],296,1025.085824,0.798294,27,[X3 == 10 OR X7 == 0 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 9 OR X13 == 19] AND [X1 == 2 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X6 == 14 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 14 OR X13 == 17 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 30 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.8395736923292666; 'recall': 0.8969736316420296; 'f1-score': 0.8673250114687205; 'support': 20024}; '1': {'precision': 0.5859092733841831; 'recall': 0.4596126594237128; 'f1-score': 0.5151327980234713; 'support': 6351}; 'accuracy': 0.7916587677725119; 'macro avg': {'precision': 0.7127414828567249; 'recall': 0.6782931455328712; 'f1-score': 0.691228904746096; 'support': 26375}; 'weighted avg': {'precision': 0.7784922620081206; 'recall': 0.7916587677725119; 'f1-score': 0.7825184617970323; 'support': 26375}},{'0': {'precision': 0.8464149342384387; 'recall': 0.8970323741007195; 'f1-score': 0.870988867059594; 'support': 2224}; '1': {'precision': 0.6003490401396161; 'recall': 0.48725212464589235; 'f1-score': 0.5379202501954653; 'support': 706}; 'accuracy': 0.7982935153583618; 'macro avg': {'precision': 0.7233819871890275; 'recall': 0.6921422493733059; 'f1-score': 0.7044545586275297; 'support': 2930}; 'weighted avg': {'precision': 0.7871239713600193; 'recall': 0.7982935153583618; 'f1-score': 0.7907341081838005; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,1,[26375; 26375],296,1029.518404,0.810580,28,[X3 == 12 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 13 OR X7 == 0 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 25 OR X13 == 36] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 11 OR X13 == 17 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 29 OR X13 == 38 OR X13 == 40],{'0': {'precision': 0.8468415051311289; 'recall': 0.9272373152217339; 'f1-score': 0.8852177644282343; 'support': 20024}; '1': {'precision': 0.6725842696629214; 'recall': 0.47126436781609193; 'f1-score': 0.5542079437089159; 'support': 6351}; 'accuracy': 0.8174407582938389; 'macro avg': {'precision': 0.7597128873970251; 'recall': 0.6992508415189129; 'f1-score': 0.7197128540685751; 'support': 26375}; 'weighted avg': {'precision': 0.8048810235213246; 'recall': 0.8174407582938389; 'f1-score': 0.8055118546125607; 'support': 26375}},{'0': {'precision': 0.8390898008939456; 'recall': 0.9285071942446043; 'f1-score': 0.8815368196371398; 'support': 2224}; '1': {'precision': 0.6609808102345416; 'recall': 0.43909348441926344; 'f1-score': 0.5276595744680851; 'support': 706}; 'accuracy': 0.810580204778157; 'macro avg': {'precision': 0.7500353055642436; 'recall': 0.6838003393319338; 'f1-score': 0.7045981970526125; 'support': 2930}; 'weighted avg': {'precision': 0.7961734365917137; 'recall': 0.810580204778157; 'f1-score': 0.7962681045895792; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.706226 (+- 0.094547), (mean training time) 1024.555211 (+- 1.846551)
l: 10,2,DNF,0,26374,2931,1,[26374; 26374],296,1016.732214,0.798021,79,[X0 < 61.500000 AND X0 >= 23.500000 AND X1 != 0 AND X1 != 1 AND X3 != 14 AND X4 >= 10.500000 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X9 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 15 AND X13 != 17 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 40 AND X13 != 41] OR [X0 >= 35.500000 AND X1 != 1 AND X1 != 5 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X11 < 2450.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 27 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8279474431818182; 'recall': 0.9315287419467613; 'f1-score': 0.8766891494911989; 'support': 20023}; '1': {'precision': 0.6435257410296412; 'recall': 0.38970240906943787; 'f1-score': 0.48543689320388345; 'support': 6351}; 'accuracy': 0.8010540684006977; 'macro avg': {'precision': 0.7357365921057297; 'recall': 0.6606155755080996; 'f1-score': 0.6810630213475412; 'support': 26374}; 'weighted avg': {'precision': 0.783537712751528; 'recall': 0.8010540684006977; 'f1-score': 0.7824735174414249; 'support': 26374}},{'0': {'precision': 0.8267306922769108; 'recall': 0.9285393258426966; 'f1-score': 0.8746824724809482; 'support': 2225}; '1': {'precision': 0.6319444444444444; 'recall': 0.386685552407932; 'f1-score': 0.4797891036906854; 'support': 706}; 'accuracy': 0.7980211531900375; 'macro avg': {'precision': 0.7293375683606775; 'recall': 0.6576124391253143; 'f1-score': 0.6772357880858169; 'support': 2931}; 'weighted avg': {'precision': 0.7798118621951226; 'recall': 0.7980211531900375; 'f1-score': 0.7795631553994314; 'support': 2931}}
l: 10,2,DNF,1,26374,2931,1,[26374; 26374],296,1017.197192,0.793927,102,[X0 >= 23.500000 AND X1 != 0 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X4 < 14.500000 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 2 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 11 AND X6 != 14 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X9 AND X11 < 2450.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 < 54.500000 AND X0 >= 23.500000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 1 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X11 < 2176.500000 AND X12 < 65.500000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 14 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 27 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8487978963185575; 'recall': 0.9027618239025121; 'f1-score': 0.8749485708753841; 'support': 20023}; '1': {'precision': 0.6165813312327688; 'recall': 0.4929932294126909; 'f1-score': 0.5479044535829907; 'support': 6351}; 'accuracy': 0.8040873587624175; 'macro avg': {'precision': 0.7326896137756631; 'recall': 0.6978775266576015; 'f1-score': 0.7114265122291874; 'support': 26374}; 'weighted avg': {'precision': 0.7928789077366266; 'recall': 0.8040873587624175; 'f1-score': 0.7961946014765827; 'support': 26374}},{'0': {'precision': 0.8375676801332778; 'recall': 0.9038202247191012; 'f1-score': 0.869433635970601; 'support': 2225}; '1': {'precision': 0.5962264150943396; 'recall': 0.4475920679886686; 'f1-score': 0.5113268608414239; 'support': 706}; 'accuracy': 0.7939269873763221; 'macro avg': {'precision': 0.7168970476138087; 'recall': 0.6757061463538849; 'f1-score': 0.6903802484060124; 'support': 2931}; 'weighted avg': {'precision': 0.7794349837438235; 'recall': 0.7939269873763221; 'f1-score': 0.7831752315894344; 'support': 2931}}
l: 10,2,DNF,2,26374,2931,1,[26374; 26374],296,1017.342552,0.770386,105,[X0 < 43.500000 AND X0 >= 23.500000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X5 == 2 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 >= 39.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40] OR [X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 2450.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 17 AND X13 != 19 AND X13 != 24 AND X13 != 25 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8438804231777153; 'recall': 0.8684512810268191; 'f1-score': 0.8559895641044574; 'support': 20023}; '1': {'precision': 0.5433425797503467; 'recall': 0.4934655959691387; 'f1-score': 0.5172043898011388; 'support': 6351}; 'accuracy': 0.7781527261697126; 'macro avg': {'precision': 0.6936115014640309; 'recall': 0.6809584384979789; 'f1-score': 0.6865969769527981; 'support': 26374}; 'weighted avg': {'precision': 0.7715093060317679; 'recall': 0.7781527261697126; 'f1-score': 0.7744082854967234; 'support': 26374}},{'0': {'precision': 0.8370981754995656; 'recall': 0.8660674157303371; 'f1-score': 0.8513364258891098; 'support': 2225}; '1': {'precision': 0.5262321144674086; 'recall': 0.4688385269121813; 'f1-score': 0.4958801498127341; 'support': 706}; 'accuracy': 0.7703855339474582; 'macro avg': {'precision': 0.6816651449834871; 'recall': 0.6674529713212591; 'f1-score': 0.673608287850922; 'support': 2931}; 'weighted avg': {'precision': 0.7622188035825739; 'recall': 0.7703855339474582; 'f1-score': 0.7657164562849061; 'support': 2931}}
