l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,109.907713,0.749232,5,[X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11],{'0': {'precision': 0.8425615356829558; 'recall': 0.8154622184487839; 'f1-score': 0.8287904167301151; 'support': 20023}; '1': {'precision': 0.47176554681915656; 'recall': 0.5196032120925839; 'f1-score': 0.4945301963135022; 'support': 6351}; 'accuracy': 0.7442177902479715; 'macro avg': {'precision': 0.6571635412510561; 'recall': 0.6675327152706838; 'f1-score': 0.6616603065218086; 'support': 26374}; 'weighted avg': {'precision': 0.7532718820364104; 'recall': 0.7442177902479715; 'f1-score': 0.7482987711751782; 'support': 26374}},{'0': {'precision': 0.8433179723502304; 'recall': 0.8224719101123595; 'f1-score': 0.832764505119454; 'support': 2225}; '1': {'precision': 0.480946123521682; 'recall': 0.5184135977337111; 'f1-score': 0.49897750511247446; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6621320479359563; 'recall': 0.6704427539230353; 'f1-score': 0.6658710051159642; 'support': 2931}; 'weighted avg': {'precision': 0.7560322250718424; 'recall': 0.7492323439099283; 'f1-score': 0.7523640881952207; 'support': 2931}}
l: 5,2,DNF,1,26374,2931,206,[128; 129],262,1053.401356,0.761174,56,[X0 >= 37.000000 AND X1 != 0 AND X1 != 7 AND X3 != 3 AND X3 != 6 AND X3 != 8 AND X4 >= 9.000000 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X12 < 55.000000 AND X13 != 0 AND X13 != 13] OR [X0 >= 22.000000 AND X1 != 2 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 12 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 5 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 25 AND X13 != 28 AND X13 != 29 AND X13 != 33],{'0': {'precision': 0.844379385190046; 'recall': 0.8354392448684014; 'f1-score': 0.8398855249284533; 'support': 20023}; '1': {'precision': 0.49794301386561024; 'recall': 0.5145646354904739; 'f1-score': 0.5061173919776986; 'support': 6351}; 'accuracy': 0.758170925911883; 'macro avg': {'precision': 0.6711611995278282; 'recall': 0.6750019401794376; 'f1-score': 0.6730014584530759; 'support': 26374}; 'weighted avg': {'precision': 0.7609556574930152; 'recall': 0.758170925911883; 'f1-score': 0.7595123766623487; 'support': 26374}},{'0': {'precision': 0.8461189287335452; 'recall': 0.837752808988764; 'f1-score': 0.8419150858175248; 'support': 2225}; '1': {'precision': 0.5041208791208791; 'recall': 0.5198300283286119; 'f1-score': 0.5118549511854952; 'support': 706}; 'accuracy': 0.7611736608665984; 'macro avg': {'precision': 0.6751199039272122; 'recall': 0.678791418658688; 'f1-score': 0.6768850185015101; 'support': 2931}; 'weighted avg': {'precision': 0.7637406881922479; 'recall': 0.7611736608665984; 'f1-score': 0.7624123717096392; 'support': 2931}}
l: 5,2,DNF,2,26374,2931,206,[128; 129],262,1010.796360,0.734562,70,[X0 >= 30.000000 AND X1 != 7 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X12 < 48.000000 AND X13 != 0 AND X13 != 26 AND X13 != 40] OR [X0 >= 26.000000 AND X1 != 2 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 6 AND X3 != 8 AND X3 != 9 AND X4 >= 10.000000 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X13 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 14 AND X13 != 16 AND X13 != 17 AND X13 != 20 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.816450547873104; 'recall': 0.8521700044948309; 'f1-score': 0.833927960510239; 'support': 20023}; '1': {'precision': 0.4593607305936073; 'recall': 0.3960006298220753; 'f1-score': 0.4253340098088957; 'support': 6351}; 'accuracy': 0.7423219837718965; 'macro avg': {'precision': 0.6379056392333556; 'recall': 0.6240853171584531; 'f1-score': 0.6296309851595674; 'support': 26374}; 'weighted avg': {'precision': 0.7304614135157034; 'recall': 0.7423219837718965; 'f1-score': 0.7355363558653527; 'support': 26374}},{'0': {'precision': 0.8093202223172296; 'recall': 0.8507865168539326; 'f1-score': 0.829535495179667; 'support': 2225}; '1': {'precision': 0.4391891891891892; 'recall': 0.36827195467422097; 'f1-score': 0.40061633281972264; 'support': 706}; 'accuracy': 0.734561583077448; 'macro avg': {'precision': 0.6242547057532094; 'recall': 0.6095292357640768; 'f1-score': 0.6150759139996949; 'support': 2931}; 'weighted avg': {'precision': 0.7201654937643819; 'recall': 0.734561583077448; 'f1-score': 0.7262202687633855; 'support': 2931}}
l: 5,2,DNF,3,26374,2931,206,[128; 129],262,994.412211,0.762880,48,[X0 >= 45.000000 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 3 AND X3 != 8 AND X5 != 3 AND X5 != 5 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X12 >= 40.000000] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 5 AND X3 != 13 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 5 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 22 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8390989150002433; 'recall': 0.8613094940818059; 'f1-score': 0.8500591482649842; 'support': 20023}; '1': {'precision': 0.5229342037450609; 'recall': 0.4792945992757046; 'f1-score': 0.5001643115346698; 'support': 6351}; 'accuracy': 0.7693182679912035; 'macro avg': {'precision': 0.681016559372652; 'recall': 0.6703020466787553; 'f1-score': 0.675111729899827; 'support': 26374}; 'weighted avg': {'precision': 0.7629647646559017; 'recall': 0.7693182679912035; 'f1-score': 0.7658026036348853; 'support': 26374}},{'0': {'precision': 0.8378975265017667; 'recall': 0.8525842696629213; 'f1-score': 0.845177099576743; 'support': 2225}; '1': {'precision': 0.5082458770614693; 'recall': 0.4801699716713881; 'f1-score': 0.493809176984705; 'support': 706}; 'accuracy': 0.7628795632889799; 'macro avg': {'precision': 0.673071701781618; 'recall': 0.6663771206671547; 'f1-score': 0.669493138280724; 'support': 2931}; 'weighted avg': {'precision': 0.7584932056198664; 'recall': 0.7628795632889799; 'f1-score': 0.7605419056668219; 'support': 2931}}
l: 5,2,DNF,4,26374,2931,206,[128; 129],262,1029.010798,0.753327,59,[X0 >= 26.000000 AND X1 != 1 AND X1 != 7 AND X3 != 5 AND X3 != 6 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 9 AND X13 != 24 AND X13 != 33] OR [X0 >= 30.000000 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 130856.000000 AND X5 != 4 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 14 AND X13 != 18 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 33 AND X13 != 34 AND X13 != 40],{'0': {'precision': 0.8507617369675614; 'recall': 0.8199570493931978; 'f1-score': 0.8350754049998729; 'support': 20023}; '1': {'precision': 0.4905313736574336; 'recall': 0.5465281058101087; 'f1-score': 0.517017948908915; 'support': 6351}; 'accuracy': 0.7541139000530825; 'macro avg': {'precision': 0.6706465553124975; 'recall': 0.6832425776016533; 'f1-score': 0.6760466769543939; 'support': 26374}; 'weighted avg': {'precision': 0.764016342359894; 'recall': 0.7541139000530825; 'f1-score': 0.7584854715944859; 'support': 26374}},{'0': {'precision': 0.8483302411873841; 'recall': 0.8220224719101124; 'f1-score': 0.834969185117553; 'support': 2225}; '1': {'precision': 0.4890322580645161; 'recall': 0.5368271954674221; 'f1-score': 0.511816340310601; 'support': 706}; 'accuracy': 0.7533265097236438; 'macro avg': {'precision': 0.6686812496259501; 'recall': 0.6794248336887672; 'f1-score': 0.673392762714077; 'support': 2931}; 'weighted avg': {'precision': 0.7617849064604155; 'recall': 0.7533265097236438; 'f1-score': 0.7571302535468576; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,206,[128; 129],262,1008.916088,0.784642,54,[X0 >= 30.000000 AND X1 != 1 AND X1 != 2 AND X1 != 7 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 10 AND X3 != 13 AND X3 != 14 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 6 AND X6 != 2 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X7 != 2 AND X7 != 4 AND X13 != 3 AND X13 != 10 AND X13 != 11] OR [X0 >= 30.000000 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 10 AND X4 >= 7.000000 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 3 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 27 AND X13 != 33 AND X13 != 34],{'0': {'precision': 0.8492564778435371; 'recall': 0.8528192578534685; 'f1-score': 0.8510341390480937; 'support': 20023}; '1': {'precision': 0.5298340778557754; 'recall': 0.5228274559193955; 'f1-score': 0.5263074484944533; 'support': 6352}; 'accuracy': 0.773345971563981; 'macro avg': {'precision': 0.6895452778496562; 'recall': 0.687823356886432; 'f1-score': 0.6886707937712735; 'support': 26375}; 'weighted avg': {'precision': 0.7723286642047783; 'recall': 0.773345971563981; 'f1-score': 0.7728288712415828; 'support': 26375}},{'0': {'precision': 0.8586858685868587; 'recall': 0.8575280898876404; 'f1-score': 0.8581065887114908; 'support': 2225}; '1': {'precision': 0.5522598870056498; 'recall': 0.5546099290780142; 'f1-score': 0.5534324133050248; 'support': 705}; 'accuracy': 0.784641638225256; 'macro avg': {'precision': 0.7054728777962542; 'recall': 0.7060690094828272; 'f1-score': 0.7057695010082579; 'support': 2930}; 'weighted avg': {'precision': 0.7849553849640762; 'recall': 0.784641638225256; 'f1-score': 0.7847976147655664; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,206,[128; 129],262,1001.901453,0.762799,67,[X0 >= 33.000000 AND X1 != 1 AND X1 != 3 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 9.000000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X9 AND X12 >= 40.000000 AND X13 != 12 AND X13 != 22 AND X13 != 35] OR [X0 < 50.000000 AND X0 >= 22.000000 AND X1 != 2 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 2 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 31 AND X13 != 32 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8173796544396194; 'recall': 0.8836338211057284; 'f1-score': 0.8492164438791427; 'support': 20023}; '1': {'precision': 0.5072954112920279; 'recall': 0.37767632241813603; 'f1-score': 0.43299341214691817; 'support': 6352}; 'accuracy': 0.761781990521327; 'macro avg': {'precision': 0.6623375328658236; 'recall': 0.6306550717619323; 'f1-score': 0.6411049280130304; 'support': 26375}; 'weighted avg': {'precision': 0.7427007876159795; 'recall': 0.761781990521327; 'f1-score': 0.7489757349667981; 'support': 26375}},{'0': {'precision': 0.812755519215045; 'recall': 0.8934831460674157; 'f1-score': 0.8512095910939843; 'support': 2225}; '1': {'precision': 0.5103305785123967; 'recall': 0.350354609929078; 'f1-score': 0.41547518923465093; 'support': 705}; 'accuracy': 0.7627986348122867; 'macro avg': {'precision': 0.6615430488637208; 'recall': 0.6219188779982469; 'f1-score': 0.6333423901643176; 'support': 2930}; 'weighted avg': {'precision': 0.7399877433804487; 'recall': 0.7627986348122867; 'f1-score': 0.746365647984486; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,206,[128; 129],262,994.427985,0.734812,63,[X0 >= 33.000000 AND X1 != 0 AND X1 != 3 AND X2 < 259873.000000 AND X3 != 3 AND X3 != 7 AND X3 != 12 AND X3 != 13 AND X4 >= 7.000000 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X13 != 0 AND X13 != 2 AND X13 != 5 AND X13 != 20 AND X13 != 22 AND X13 != 32] OR [X0 >= 30.000000 AND X2 < 329054.000000 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 10 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 13 AND X13 != 15 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 25 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8402345371523454; 'recall': 0.8087199720321631; 'f1-score': 0.8241761038300038; 'support': 20023}; '1': {'precision': 0.4607912149795861; 'recall': 0.5152707808564232; 'f1-score': 0.48651059085841697; 'support': 6352}; 'accuracy': 0.7380473933649289; 'macro avg': {'precision': 0.6505128760659658; 'recall': 0.6619953764442932; 'f1-score': 0.6553433473442104; 'support': 26375}; 'weighted avg': {'precision': 0.748851637344142; 'recall': 0.7380473933649289; 'f1-score': 0.7428547260709321; 'support': 26375}},{'0': {'precision': 0.8373718546132339; 'recall': 0.8076404494382022; 'f1-score': 0.8222374742621825; 'support': 2225}; '1': {'precision': 0.45408163265306123; 'recall': 0.5049645390070922; 'f1-score': 0.4781732706514439; 'support': 705}; 'accuracy': 0.7348122866894198; 'macro avg': {'precision': 0.6457267436331475; 'recall': 0.6563024942226472; 'f1-score': 0.6502053724568132; 'support': 2930}; 'weighted avg': {'precision': 0.7451467329470489; 'recall': 0.7348122866894198; 'f1-score': 0.7394506948950935; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,206,[128; 129],262,1006.444252,0.762116,64,[X0 >= 37.000000 AND X1 != 2 AND X3 != 0 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X3 != 13 AND X4 >= 9.000000 AND X5 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 13 AND X13 != 26 AND X13 != 27] OR [X0 >= 26.000000 AND X1 != 2 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 == 4 AND X12 < 55.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 34 AND X13 != 40],{'0': {'precision': 0.8213488372093023; 'recall': 0.881891729924091; 'f1-score': 0.850544263558424; 'support': 20024}; '1': {'precision': 0.5148717948717949; 'recall': 0.3952133522279956; 'f1-score': 0.4471761981115268; 'support': 6351}; 'accuracy': 0.7647014218009479; 'macro avg': {'precision': 0.6681103160405486; 'recall': 0.6385525410760433; 'f1-score': 0.6488602308349755; 'support': 26375}; 'weighted avg': {'precision': 0.7475503274126954; 'recall': 0.7647014218009479; 'f1-score': 0.7534147627564053; 'support': 26375}},{'0': {'precision': 0.8177278401997503; 'recall': 0.8835431654676259; 'f1-score': 0.8493624378647072; 'support': 2224}; '1': {'precision': 0.50853889943074; 'recall': 0.37960339943342775; 'f1-score': 0.4347120843471208; 'support': 706}; 'accuracy': 0.7621160409556313; 'macro avg': {'precision': 0.6631333698152452; 'recall': 0.6315732824505268; 'f1-score': 0.642037261105914; 'support': 2930}; 'weighted avg': {'precision': 0.7432270237550673; 'recall': 0.7621160409556313; 'f1-score': 0.7494501001229271; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,206,[128; 129],262,989.335083,0.779181,61,[X1 != 1 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X5 != 0 AND X5 != 4 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 26 AND X13 != 33] OR [X0 >= 30.000000 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 4 AND X3 != 7 AND X4 < 13.000000 AND X5 != 4 AND X5 != 6 AND X6 != 0 AND X6 != 7 AND X6 != 10 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X12 < 48.000000 AND X12 >= 40.000000 AND X13 != 11 AND X13 != 18 AND X13 != 21 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 36 AND X13 != 40],{'0': {'precision': 0.8295223331072571; 'recall': 0.855123851378346; 'f1-score': 0.8421285594845818; 'support': 20024}; '1': {'precision': 0.49398220826792255; 'recall': 0.4459140292867265; 'f1-score': 0.4687189672293942; 'support': 6351}; 'accuracy': 0.7565876777251185; 'macro avg': {'precision': 0.6617522706875898; 'recall': 0.6505189403325362; 'f1-score': 0.6554237633569879; 'support': 26375}; 'weighted avg': {'precision': 0.7487255432359923; 'recall': 0.7565876777251185; 'f1-score': 0.7522129454404985; 'support': 26375}},{'0': {'precision': 0.8371098760153912; 'recall': 0.8803956834532374; 'f1-score': 0.8582073197457812; 'support': 2224}; '1': {'precision': 0.5499153976311336; 'recall': 0.4603399433427762; 'f1-score': 0.5011565150346954; 'support': 706}; 'accuracy': 0.7791808873720136; 'macro avg': {'precision': 0.6935126368232625; 'recall': 0.6703678133980068; 'f1-score': 0.6796819173902383; 'support': 2930}; 'weighted avg': {'precision': 0.7679087491419148; 'recall': 0.7791808873720136; 'f1-score': 0.7721739176549872; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [128, 129], 'n_partitions': 206}, (mean val acc cv) 0.756323 (+- 0.017969), (mean training time) 1008.853702 (+- 18.239177)
l: 5,3,CNF,0,26374,2931,3296,[8; 9],262,151.522551,0.776527,19,[X3 == 12 OR X6 == 12 OR X7 == 0 OR X7 == 5 OR X13 == 5] AND [X1 == 5 OR X3 == 12 OR X6 == 13 OR X13 == 11 OR X13 == 23 OR X13 == 40] AND [X0 >= 22.000000 OR X0 < 41.000000 OR X1 == 7 OR X3 == 6 OR X3 == 9 OR X6 == 12 OR X13 == 19 OR X13 == 31],{'0': {'precision': 0.7941349219667729; 'recall': 0.9453628327423463; 'f1-score': 0.8631751749925899; 'support': 20023}; '1': {'precision': 0.5689519306540584; 'recall': 0.22736576917020943; 'f1-score': 0.324895938800765; 'support': 6351}; 'accuracy': 0.7724653067414878; 'macro avg': {'precision': 0.6815434263104156; 'recall': 0.5863643009562779; 'f1-score': 0.5940355568966774; 'support': 26374}; 'weighted avg': {'precision': 0.7399096554987722; 'recall': 0.7724653067414878; 'f1-score': 0.733554661264893; 'support': 26374}},{'0': {'precision': 0.7905255366395263; 'recall': 0.96; 'f1-score': 0.867059062309722; 'support': 2225}; '1': {'precision': 0.611353711790393; 'recall': 0.19830028328611898; 'f1-score': 0.2994652406417112; 'support': 706}; 'accuracy': 0.7765267826680314; 'macro avg': {'precision': 0.7009396242149597; 'recall': 0.5791501416430594; 'f1-score': 0.5832621514757166; 'support': 2931}; 'weighted avg': {'precision': 0.7473678060549175; 'recall': 0.7765267826680314; 'f1-score': 0.7303407961556395; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,3296,[8; 9],262,219.473686,0.774821,20,[X1 == 2 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 1] AND [X1 == 1 OR X1 == 5 OR X5 == 2 OR X8 == 1 OR X13 == 1 OR X13 == 41] AND [X0 >= 22.000000 OR X0 < 50.000000 OR X1 == 1 OR X1 == 5 OR X1 == 7 OR X2 >= 259873.000000 OR X3 == 6 OR X6 == 7 OR X8 == 3],{'0': {'precision': 0.80335339638865; 'recall': 0.9332267891924287; 'f1-score': 0.8634336806598433; 'support': 20023}; '1': {'precision': 0.5706486833654464; 'recall': 0.2797984569359156; 'f1-score': 0.37548864236661383; 'support': 6351}; 'accuracy': 0.7758777583984227; 'macro avg': {'precision': 0.6870010398770482; 'recall': 0.6065126230641722; 'f1-score': 0.6194611615132286; 'support': 26374}; 'weighted avg': {'precision': 0.7473168591773675; 'recall': 0.7758777583984227; 'f1-score': 0.7459339104998257; 'support': 26374}},{'0': {'precision': 0.7978682908260373; 'recall': 0.9420224719101123; 'f1-score': 0.8639736191261335; 'support': 2225}; '1': {'precision': 0.5756578947368421; 'recall': 0.24787535410764872; 'f1-score': 0.34653465346534656; 'support': 706}; 'accuracy': 0.77482088024565; 'macro avg': {'precision': 0.6867630927814397; 'recall': 0.5949489130088805; 'f1-score': 0.60525413629574; 'support': 2931}; 'weighted avg': {'precision': 0.7443437123071114; 'recall': 0.77482088024565; 'f1-score': 0.7393363247704475; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,3296,[8; 9],262,193.163840,0.693620,19,[X0 >= 58.000000 OR X2 < 65716.000000 OR X3 == 12 OR X13 == 41] AND [X0 >= 41.000000 OR X2 >= 158662.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 11] AND [X0 >= 26.000000 OR X1 == 1 OR X3 == 2 OR X3 == 8 OR X5 == 1 OR X5 == 6 OR X7 == 5 OR X13 == 24 OR X13 == 35],{'0': {'precision': 0.783287419651056; 'recall': 0.8520201767966838; 'f1-score': 0.8162093629643806; 'support': 20023}; '1': {'precision': 0.3550282977797127; 'recall': 0.2568099511887892; 'f1-score': 0.2980356327089995; 'support': 6351}; 'accuracy': 0.7086903768863274; 'macro avg': {'precision': 0.5691578587153843; 'recall': 0.5544150639927365; 'f1-score': 0.5571224978366901; 'support': 26374}; 'weighted avg': {'precision': 0.6801603368041271; 'recall': 0.7086903768863274; 'f1-score': 0.6914303624012531; 'support': 26374}},{'0': {'precision': 0.7749689183588894; 'recall': 0.8404494382022472; 'f1-score': 0.8063820612332901; 'support': 2225}; '1': {'precision': 0.31467181467181465; 'recall': 0.23087818696883852; 'f1-score': 0.26633986928104575; 'support': 706}; 'accuracy': 0.6936199249402935; 'macro avg': {'precision': 0.544820366515352; 'recall': 0.5356638125855429; 'f1-score': 0.5363609652571679; 'support': 2931}; 'weighted avg': {'precision': 0.6640955798385636; 'recall': 0.6936199249402935; 'f1-score': 0.6763002504116304; 'support': 2931}}
