l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,264.908865,0.601160,5,[X0 >= 45.000000 OR X1 == 2 OR X1 == 5 OR X3 == 12 OR X6 == 3],{'0': {'precision': 0.835547810934437; 'recall': 0.5747390500923938; 'f1-score': 0.6810273405136702; 'support': 20023}; '1': {'precision': 0.3242599793667169; 'recall': 0.6433632498819084; 'f1-score': 0.4311945968763191; 'support': 6351}; 'accuracy': 0.5912641237582468; 'macro avg': {'precision': 0.5799038951505769; 'recall': 0.6090511499871512; 'f1-score': 0.5561109686949947; 'support': 26374}; 'weighted avg': {'precision': 0.7124269715362952; 'recall': 0.5912641237582468; 'f1-score': 0.6208662820909502; 'support': 26374}},{'0': {'precision': 0.8346007604562737; 'recall': 0.5919101123595506; 'f1-score': 0.692611096502761; 'support': 2225}; '1': {'precision': 0.3288987435328899; 'recall': 0.6303116147308782; 'f1-score': 0.43224866440019427; 'support': 706}; 'accuracy': 0.6011600136472194; 'macro avg': {'precision': 0.5817497519945818; 'recall': 0.6111108635452144; 'f1-score': 0.5624298804514776; 'support': 2931}; 'weighted avg': {'precision': 0.712790585107277; 'recall': 0.6011600136472194; 'f1-score': 0.6298967065114911; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,1648,[16; 17],262,89.029472,0.734471,21,[X0 >= 45.000000 AND X1 != 1 AND X1 != 4 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X6 != 1 AND X13 != 6 AND X13 != 20] OR [X0 < 22.000000 AND X1 != 0 AND X1 != 4 AND X3 != 2 AND X3 != 3 AND X4 >= 13.000000 AND X6 != 7 AND X6 != 11 AND X12 >= 40.000000 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.7782432089362783; 'recall': 0.918593617340059; 'f1-score': 0.8426140137893122; 'support': 20023}; '1': {'precision': 0.40532652316672746; 'recall': 0.17490554156171284; 'f1-score': 0.24436379632684482; 'support': 6352}; 'accuracy': 0.7394881516587678; 'macro avg': {'precision': 0.5917848660515028; 'recall': 0.5467495794508859; 'f1-score': 0.5434889050580786; 'support': 26375}; 'weighted avg': {'precision': 0.6884321458838352; 'recall': 0.7394881516587678; 'f1-score': 0.6985349471989201; 'support': 26375}},{'0': {'precision': 0.7749904979095401; 'recall': 0.9164044943820224; 'f1-score': 0.8397858319604613; 'support': 2225}; '1': {'precision': 0.3779264214046823; 'recall': 0.16028368794326242; 'f1-score': 0.2250996015936255; 'support': 705}; 'accuracy': 0.7344709897610922; 'macro avg': {'precision': 0.5764584596571112; 'recall': 0.5383440911626425; 'f1-score': 0.5324427167770434; 'support': 2930}; 'weighted avg': {'precision': 0.6794511893989856; 'recall': 0.7344709897610922; 'f1-score': 0.6918835137322636; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,1648,[16; 17],262,91.773674,0.730034,24,[X0 >= 33.000000 AND X1 != 0 AND X1 != 5 AND X2 >= 106648.000000 AND X3 != 3 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X7 != 2 AND X7 == 0 AND X13 != 34] OR [X1 != 0 AND X2 < 219632.000000 AND X3 != 4 AND X3 != 7 AND X4 >= 10.000000 AND X5 != 4 AND X6 != 6 AND X6 != 7 AND X13 != 23 AND X13 != 35],{'0': {'precision': 0.8801550934085302; 'recall': 0.7482395245467712; 'f1-score': 0.8088540963692806; 'support': 20023}; '1': {'precision': 0.4610285469902705; 'recall': 0.6788413098236776; 'f1-score': 0.549124482648838; 'support': 6352}; 'accuracy': 0.7315260663507109; 'macro avg': {'precision': 0.6705918201994003; 'recall': 0.7135404171852244; 'f1-score': 0.6789892895090592; 'support': 26375}; 'weighted avg': {'precision': 0.77921511908251; 'recall': 0.7315260663507109; 'f1-score': 0.7463023425739346; 'support': 26375}},{'0': {'precision': 0.8781645569620253; 'recall': 0.748314606741573; 'f1-score': 0.8080562970152875; 'support': 2225}; '1': {'precision': 0.4584139264990329; 'recall': 0.6723404255319149; 'f1-score': 0.5451408855664175; 'support': 705}; 'accuracy': 0.7300341296928328; 'macro avg': {'precision': 0.6682892417305291; 'recall': 0.7103275161367439; 'f1-score': 0.6765985912908525; 'support': 2930}; 'weighted avg': {'precision': 0.777166538369394; 'recall': 0.7300341296928328; 'f1-score': 0.7447950802673511; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,1648,[16; 17],262,112.735138,0.735154,20,[X0 >= 33.000000 AND X3 != 11 AND X3 != 13 AND X4 >= 9.000000 AND X5 != 4 AND X5 != 6 AND X6 != 6 AND X6 != 8 AND X7 != 3 AND (NOT X9) AND X13 != 23] OR [X0 >= 22.000000 AND X1 == 7 AND X5 != 4 AND X6 != 4 AND X6 != 9 AND X8 != 2 AND X9 AND X12 >= 40.000000 AND X13 != 25],{'0': {'precision': 0.7655017371755569; 'recall': 0.9353243769664885; 'f1-score': 0.8419349037942816; 'support': 20023}; '1': {'precision': 0.3219895287958115; 'recall': 0.0968198992443325; 'f1-score': 0.14887436456063907; 'support': 6352}; 'accuracy': 0.7333838862559242; 'macro avg': {'precision': 0.5437456329856842; 'recall': 0.5160721381054105; 'f1-score': 0.49540463417746033; 'support': 26375}; 'weighted avg': {'precision': 0.6586888633318358; 'recall': 0.7333838862559242; 'f1-score': 0.6750222764876618; 'support': 26375}},{'0': {'precision': 0.7647058823529411; 'recall': 0.9406741573033708; 'f1-score': 0.8436114469971785; 'support': 2225}; '1': {'precision': 0.3160621761658031; 'recall': 0.08652482269503546; 'f1-score': 0.1358574610244989; 'support': 705}; 'accuracy': 0.7351535836177474; 'macro avg': {'precision': 0.5403840292593721; 'recall': 0.5135994899992031; 'f1-score': 0.4897344540108387; 'support': 2930}; 'weighted avg': {'precision': 0.6567557755741246; 'recall': 0.7351535836177474; 'f1-score': 0.673315692693172; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,1648,[16; 17],262,351.725555,0.787713,20,[X0 >= 37.000000 AND X1 != 2 AND X3 != 5 AND X3 != 13 AND X5 != 3 AND X5 == 2 AND X6 != 7 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 9] OR [X0 < 26.000000 AND X0 >= 45.000000 AND X2 < 219632.000000 AND X3 != 4 AND X5 != 3 AND X6 != 1 AND X6 != 8 AND X7 != 1 AND X7 != 4 AND X13 != 26],{'0': {'precision': 0.8494289185905225; 'recall': 0.8728026368357971; 'f1-score': 0.8609571664326708; 'support': 20024}; '1': {'precision': 0.5608620689655173; 'recall': 0.5122028027082349; 'f1-score': 0.53542918278331; 'support': 6351}; 'accuracy': 0.7859715639810426; 'macro avg': {'precision': 0.7051454937780199; 'recall': 0.6925027197720159; 'f1-score': 0.6981931746079904; 'support': 26375}; 'weighted avg': {'precision': 0.7799431152931421; 'recall': 0.7859715639810426; 'f1-score': 0.7825712621992267; 'support': 26375}},{'0': {'precision': 0.8507005253940455; 'recall': 0.8736510791366906; 'f1-score': 0.8620230700976041; 'support': 2224}; '1': {'precision': 0.565015479876161; 'recall': 0.5169971671388102; 'f1-score': 0.5399408284023668; 'support': 706}; 'accuracy': 0.7877133105802048; 'macro avg': {'precision': 0.7078580026351032; 'recall': 0.6953241231377504; 'f1-score': 0.7009819492499855; 'support': 2930}; 'weighted avg': {'precision': 0.7818631048699408; 'recall': 0.7877133105802048; 'f1-score': 0.7844155401874207; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,1648,[16; 17],262,148.651478,0.792833,17,[X1 != 0 AND X4 >= 10.000000 AND X5 != 4 AND X7 != 4 AND X7 == 0 AND X13 != 6] OR [X0 < 22.000000 AND X0 >= 45.000000 AND X1 != 6 AND X3 != 0 AND X3 != 4 AND X3 != 13 AND X5 != 4 AND X6 != 1 AND X7 != 1 AND X13 != 4 AND X13 != 36],{'0': {'precision': 0.8605159597726278; 'recall': 0.8845385537355174; 'f1-score': 0.8723619080454108; 'support': 20024}; '1': {'precision': 0.600828729281768; 'recall': 0.547945205479452; 'f1-score': 0.5731697274149716; 'support': 6351}; 'accuracy': 0.8034881516587677; 'macro avg': {'precision': 0.7306723445271979; 'recall': 0.7162418796074848; 'f1-score': 0.7227658177301912; 'support': 26375}; 'weighted avg': {'precision': 0.7979842592665634; 'recall': 0.8034881516587677; 'f1-score': 0.8003175653275372; 'support': 26375}},{'0': {'precision': 0.8560105680317041; 'recall': 0.8741007194244604; 'f1-score': 0.8649610678531702; 'support': 2224}; '1': {'precision': 0.575113808801214; 'recall': 0.5368271954674221; 'f1-score': 0.5553113553113554; 'support': 706}; 'accuracy': 0.7928327645051194; 'macro avg': {'precision': 0.715562188416459; 'recall': 0.7054639574459413; 'f1-score': 0.7101362115822628; 'support': 2930}; 'weighted avg': {'precision': 0.7883269120532993; 'recall': 0.7928327645051194; 'f1-score': 0.7903492258550401; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 1648}, (mean val acc cv) 0.751408 (+- 0.026051), (mean training time) 128.165510 (+- 77.935002)
l: 5,2,DNF,0,26374,2931,824,[32; 33],262,61.146954,0.741726,31,[X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X6 != 0 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 4 AND X12 >= 48.000000 AND X13 != 26] OR [X0 < 41.000000 AND X0 >= 30.000000 AND X3 != 3 AND X3 != 6 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 3 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X8 == 4 AND X12 < 48.000000 AND X13 != 4 AND X13 != 13 AND X13 != 22 AND X13 != 31],{'0': {'precision': 0.8128160294882094; 'recall': 0.8590121360435499; 'f1-score': 0.8352758352758353; 'support': 20023}; '1': {'precision': 0.45846921158641857; 'recall': 0.37631868997008344; 'f1-score': 0.41335178139052225; 'support': 6351}; 'accuracy': 0.7427769773261546; 'macro avg': {'precision': 0.635642620537314; 'recall': 0.6176654130068167; 'f1-score': 0.6243138083331787; 'support': 26374}; 'weighted avg': {'precision': 0.7274874240247123; 'recall': 0.7427769773261546; 'f1-score': 0.7336742706202796; 'support': 26374}},{'0': {'precision': 0.8060884070058382; 'recall': 0.8687640449438202; 'f1-score': 0.836253515033528; 'support': 2225}; '1': {'precision': 0.4521575984990619; 'recall': 0.3413597733711048; 'f1-score': 0.3890234059725585; 'support': 706}; 'accuracy': 0.74172637325145; 'macro avg': {'precision': 0.62912300275245; 'recall': 0.6050619091574625; 'f1-score': 0.6126384605030433; 'support': 2931}; 'weighted avg': {'precision': 0.7208358819953353; 'recall': 0.74172637325145; 'f1-score': 0.7285276682245739; 'support': 2931}}
l: 5,2,DNF,1,26374,2931,824,[32; 33],262,96.640283,0.762538,30,[X1 != 2 AND X2 < 329054.000000 AND X3 != 5 AND X3 != 14 AND X5 == 2 AND X6 != 3 AND X6 != 8 AND X12 >= 35.000000 AND X13 != 16 AND X13 == 39] OR [X1 != 6 AND X1 != 7 AND X2 < 65716.000000 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X6 != 9 AND X7 != 1 AND X7 != 3 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 12 AND X13 != 18 AND X13 != 33 AND X13 != 34],{'0': {'precision': 0.8418027828191168; 'recall': 0.8339409678869301; 'f1-score': 0.8378534333525679; 'support': 20023}; '1': {'precision': 0.49143468950749464; 'recall': 0.5059045819555975; 'f1-score': 0.4985646675459694; 'support': 6351}; 'accuracy': 0.7549480549025556; 'macro avg': {'precision': 0.6666187361633057; 'recall': 0.6699227749212637; 'f1-score': 0.6682090504492686; 'support': 26374}; 'weighted avg': {'precision': 0.7574322754777159; 'recall': 0.7549480549025556; 'f1-score': 0.7561508872223751; 'support': 26374}},{'0': {'precision': 0.8417523468931605; 'recall': 0.8462921348314607; 'f1-score': 0.8440161362617661; 'support': 2225}; '1': {'precision': 0.5072046109510087; 'recall': 0.4985835694050991; 'f1-score': 0.5028571428571429; 'support': 706}; 'accuracy': 0.7625383828045036; 'macro avg': {'precision': 0.6744784789220846; 'recall': 0.6724378521182799; 'f1-score': 0.6734366395594544; 'support': 2931}; 'weighted avg': {'precision': 0.7611686889009532; 'recall': 0.7625383828045036; 'f1-score': 0.7618400020605842; 'support': 2931}}
l: 5,2,DNF,2,26374,2931,824,[32; 33],262,98.906329,0.706926,32,[X1 != 6 AND X3 != 5 AND X3 != 8 AND X3 != 15 AND X3 == 9 AND X5 != 4 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X9 AND X12 < 48.000000 AND X13 != 6 AND X13 != 18 AND X13 != 29 AND X13 != 31 AND X13 != 36] OR [X3 != 4 AND X3 != 9 AND X3 != 12 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 6 AND X6 != 9 AND X6 != 11 AND X7 != 1 AND X7 != 3 AND X8 != 0 AND X13 != 4 AND X13 != 21 AND X13 != 22 AND X13 != 23],{'0': {'precision': 0.8361566384336157; 'recall': 0.7592768316436098; 'f1-score': 0.7958644156524015; 'support': 20023}; '1': {'precision': 0.41162109375; 'recall': 0.5309400094473311; 'f1-score': 0.4637282541428866; 'support': 6351}; 'accuracy': 0.7042921058618337; 'macro avg': {'precision': 0.6238888660918078; 'recall': 0.6451084205454705; 'f1-score': 0.6297963348976441; 'support': 26374}; 'weighted avg': {'precision': 0.7339262128521474; 'recall': 0.7042921058618337; 'f1-score': 0.7158842548217755; 'support': 26374}},{'0': {'precision': 0.8446014127144299; 'recall': 0.7523595505617977; 'f1-score': 0.7958164963156644; 'support': 2225}; '1': {'precision': 0.41938883034773444; 'recall': 0.5637393767705382; 'f1-score': 0.48096676737160116; 'support': 706}; 'accuracy': 0.7069259638348686; 'macro avg': {'precision': 0.6319951215310822; 'recall': 0.658049463666168; 'f1-score': 0.6383916318436328; 'support': 2931}; 'weighted avg': {'precision': 0.7421790029051883; 'recall': 0.7069259638348686; 'f1-score': 0.7199775646764598; 'support': 2931}}
l: 5,2,DNF,3,26374,2931,824,[32; 33],262,52.385966,0.738997,35,[X0 < 37.000000 AND X0 >= 26.000000 AND X1 != 2 AND X2 < 178356.000000 AND X3 != 4 AND X3 != 11 AND X4 >= 10.000000 AND X5 != 4 AND X6 != 0 AND X6 != 6 AND X6 != 8 AND X8 != 0 AND X12 >= 40.000000 AND X13 != 6 AND X13 != 12 AND X13 != 13] OR [X1 != 7 AND X2 >= 106648.000000 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 7 AND X6 != 9 AND X6 != 12 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 == 4 AND X13 != 4 AND X13 != 21 AND X13 != 31],{'0': {'precision': 0.8348444261281681; 'recall': 0.8093692253908006; 'f1-score': 0.8219094712818563; 'support': 20023}; '1': {'precision': 0.451738006320023; 'recall': 0.495197606676114; 'f1-score': 0.4724705175392473; 'support': 6351}; 'accuracy': 0.7337150223705164; 'macro avg': {'precision': 0.6432912162240956; 'recall': 0.6522834160334573; 'f1-score': 0.6471899944105518; 'support': 26374}; 'weighted avg': {'precision': 0.7425903549898679; 'recall': 0.7337150223705164; 'f1-score': 0.7377627057089697; 'support': 26374}},{'0': {'precision': 0.8333333333333334; 'recall': 0.8202247191011236; 'f1-score': 0.826727066817667; 'support': 2225}; '1': {'precision': 0.4601889338731444; 'recall': 0.4830028328611898; 'f1-score': 0.4713199723565999; 'support': 706}; 'accuracy': 0.7389969293756398; 'macro avg': {'precision': 0.6467611336032388; 'recall': 0.6516137759811567; 'f1-score': 0.6490235195871334; 'support': 2931}; 'weighted avg': {'precision': 0.7434527649202002; 'recall': 0.7389969293756398; 'f1-score': 0.7411189437574439; 'support': 2931}}
l: 5,2,DNF,4,26374,2931,824,[32; 33],262,67.620733,0.733879,26,[X1 != 1 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 2 AND X3 != 3 AND X5 != 0 AND X5 != 3 AND X5 == 2 AND X6 != 3 AND X6 != 4 AND X6 != 7 AND X8 != 0 AND X13 != 8 AND X13 != 12 AND X13 != 23] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X3 != 13 AND X3 == 12 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 4 AND X12 < 48.000000 AND X13 != 29],{'0': {'precision': 0.815756645235582; 'recall': 0.8491235079658392; 'f1-score': 0.8321057139361311; 'support': 20023}; '1': {'precision': 0.4539045553145336; 'recall': 0.39537080774681155; 'f1-score': 0.42262055036606916; 'support': 6351}; 'accuracy': 0.7398574353529992; 'macro avg': {'precision': 0.6348306002750578; 'recall': 0.6222471578563253; 'f1-score': 0.6273631321511002; 'support': 26374}; 'weighted avg': {'precision': 0.7286207302022697; 'recall': 0.7398574353529992; 'f1-score': 0.7334995004746363; 'support': 26374}},{'0': {'precision': 0.8123648940769563; 'recall': 0.844494382022472; 'f1-score': 0.8281181137064787; 'support': 2225}; '1': {'precision': 0.4401294498381877; 'recall': 0.38526912181303113; 'f1-score': 0.41087613293051356; 'support': 706}; 'accuracy': 0.7338792221084954; 'macro avg': {'precision': 0.626247171957572; 'recall': 0.6148817519177515; 'f1-score': 0.6194971233184962; 'support': 2931}; 'weighted avg': {'precision': 0.722703268818488; 'recall': 0.7338792221084954; 'f1-score': 0.7276156099781158; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,824,[32; 33],262,119.614459,0.767577,35,[X0 >= 30.000000 AND X1 != 2 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 3 AND X3 != 7 AND X3 != 8 AND X4 >= 9.000000 AND X6 != 5 AND X6 != 6 AND X6 != 9 AND X7 == 0 AND X12 < 48.000000 AND X12 >= 35.000000 AND X13 != 12] OR [X1 != 0 AND X1 != 8 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 9 AND X3 == 15 AND X5 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X12 >= 48.000000 AND X13 != 9 AND X13 != 20 AND X13 != 31],{'0': {'precision': 0.8010736263256667; 'recall': 0.9166957998301952; 'f1-score': 0.8549934786659215; 'support': 20023}; '1': {'precision': 0.5181975736568457; 'recall': 0.2824307304785894; 'f1-score': 0.36560016303240267; 'support': 6352}; 'accuracy': 0.7639431279620853; 'macro avg': {'precision': 0.6596355999912562; 'recall': 0.5995632651543923; 'f1-score': 0.610296820849162; 'support': 26375}; 'weighted avg': {'precision': 0.7329474202004591; 'recall': 0.7639431279620853; 'f1-score': 0.737130868584249; 'support': 26375}},{'0': {'precision': 0.804416403785489; 'recall': 0.9168539325842696; 'f1-score': 0.856962822936358; 'support': 2225}; '1': {'precision': 0.5304568527918782; 'recall': 0.29645390070921984; 'f1-score': 0.3803457688808007; 'support': 705}; 'accuracy': 0.7675767918088737; 'macro avg': {'precision': 0.6674366282886836; 'recall': 0.6066539166467447; 'f1-score': 0.6186542959085793; 'support': 2930}; 'weighted avg': {'precision': 0.7384978087511901; 'recall': 0.7675767918088737; 'f1-score': 0.7422819276772562; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,824,[32; 33],262,109.678447,0.763823,29,[X0 >= 33.000000 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 != 3 AND X5 != 5 AND X6 != 5 AND X6 != 7 AND X8 != 0 AND X9] OR [X0 < 22.000000 AND X1 != 1 AND X2 >= 158662.000000 AND X3 != 1 AND X3 != 5 AND X3 != 10 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 == 2 AND X6 != 7 AND X8 != 1 AND X13 != 4 AND X13 != 7 AND X13 != 26 AND X13 != 30],{'0': {'precision': 0.8219353657420123; 'recall': 0.8967687159766269; 'f1-score': 0.8577228976092097; 'support': 20023}; '1': {'precision': 0.5436078604548465; 'recall': 0.38759445843828716; 'f1-score': 0.4525319364029041; 'support': 6352}; 'accuracy': 0.7741421800947867; 'macro avg': {'precision': 0.6827716130984294; 'recall': 0.642181587207457; 'f1-score': 0.6551274170060569; 'support': 26375}; 'weighted avg': {'precision': 0.7549046050374029; 'recall': 0.7741421800947867; 'f1-score': 0.7601390877293063; 'support': 26375}},{'0': {'precision': 0.8145260566270004; 'recall': 0.8921348314606742; 'f1-score': 0.8515658515658516; 'support': 2225}; '1': {'precision': 0.513184584178499; 'recall': 0.3588652482269504; 'f1-score': 0.4223706176961603; 'support': 705}; 'accuracy': 0.7638225255972696; 'macro avg': {'precision': 0.6638553204027497; 'recall': 0.6255000398438123; 'f1-score': 0.6369682346310059; 'support': 2930}; 'weighted avg': {'precision': 0.7420189787852961; 'recall': 0.7638225255972696; 'f1-score': 0.748295326010175; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,824,[32; 33],262,50.146805,0.746075,41,[X0 < 50.000000 AND X0 >= 33.000000 AND X2 < 259873.000000 AND X3 != 9 AND X3 != 14 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X6 != 14 AND X7 != 0 AND X7 != 1 AND X7 != 4 AND X12 < 48.000000 AND X13 != 12 AND X13 != 18 AND X13 != 38 AND X13 != 41] OR [X0 >= 33.000000 AND X2 >= 178356.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X5 != 3 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 4 AND X13 != 14 AND X13 != 26 AND X13 == 39],{'0': {'precision': 0.7925282058035911; 'recall': 0.9016131448833841; 'f1-score': 0.8435587122097098; 'support': 20023}; '1': {'precision': 0.4521690767519466; 'recall': 0.2559823677581864; 'f1-score': 0.32689987937273823; 'support': 6352}; 'accuracy': 0.7461232227488152; 'macro avg': {'precision': 0.6223486412777688; 'recall': 0.5787977563207852; 'f1-score': 0.585229295791224; 'support': 26375}; 'weighted avg': {'precision': 0.7105581133775799; 'recall': 0.7461232227488152; 'f1-score': 0.719129635198129; 'support': 26375}},{'0': {'precision': 0.7907341970946211; 'recall': 0.9051685393258427; 'f1-score': 0.8440905280804694; 'support': 2225}; '1': {'precision': 0.4490861618798956; 'recall': 0.24397163120567375; 'f1-score': 0.3161764705882353; 'support': 705}; 'accuracy': 0.7460750853242321; 'macro avg': {'precision': 0.6199101794872584; 'recall': 0.5745700852657583; 'f1-score': 0.5801334993343523; 'support': 2930}; 'weighted avg': {'precision': 0.7085287824781087; 'recall': 0.7460750853242321; 'f1-score': 0.7170668384790957; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,824,[32; 33],262,57.127251,0.762799,32,[X0 >= 33.000000 AND X1 != 2 AND X1 != 7 AND X1 != 8 AND X2 < 178356.000000 AND X3 != 2 AND X3 != 5 AND X3 != 8 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X6 != 4 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X8 != 2 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 12] OR [X3 != 4 AND X3 != 7 AND X3 != 11 AND X6 != 5 AND X6 != 7 AND X6 != 13 AND X6 != 14 AND X12 >= 48.000000 AND X13 != 6 AND X13 != 18 AND X13 != 20],{'0': {'precision': 0.8175039612265822; 'recall': 0.8760487415101877; 'f1-score': 0.8457644279446507; 'support': 20024}; '1': {'precision': 0.4952206630058979; 'recall': 0.3834041883168005; 'f1-score': 0.4321973730919418; 'support': 6351}; 'accuracy': 0.7574218009478673; 'macro avg': {'precision': 0.6563623121162401; 'recall': 0.6297264649134942; 'f1-score': 0.6389809005182963; 'support': 26375}; 'weighted avg': {'precision': 0.7398993649422384; 'recall': 0.7574218009478673; 'f1-score': 0.7461790491628666; 'support': 26375}},{'0': {'precision': 0.8178794178794179; 'recall': 0.8844424460431655; 'f1-score': 0.8498595809030028; 'support': 2224}; '1': {'precision': 0.5104761904761905; 'recall': 0.37960339943342775; 'f1-score': 0.4354183590576767; 'support': 706}; 'accuracy': 0.7627986348122867; 'macro avg': {'precision': 0.6641778041778041; 'recall': 0.6320229227382966; 'f1-score': 0.6426389699803398; 'support': 2930}; 'weighted avg': {'precision': 0.7438088791262852; 'recall': 0.7627986348122867; 'f1-score': 0.7499976346153576; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,824,[32; 33],262,74.916880,0.693515,36,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 != 7 AND X1 != 8 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X5 != 3 AND X6 != 1 AND X6 != 4 AND X6 != 13 AND X7 != 1 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 6 AND X13 != 21 AND X13 != 33 AND X13 != 38] OR [X0 >= 30.000000 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 12 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X13 != 1 AND X13 != 13 AND X13 != 26 AND X13 != 31 AND X13 != 35],{'0': {'precision': 0.8725084618277548; 'recall': 0.6951658010387535; 'f1-score': 0.773806214909111; 'support': 20024}; '1': {'precision': 0.4142596679781211; 'recall': 0.6797354747283892; 'f1-score': 0.5147865490102552; 'support': 6351}; 'accuracy': 0.6914502369668246; 'macro avg': {'precision': 0.6433840649029379; 'recall': 0.6874506378835714; 'f1-score': 0.6442963819596831; 'support': 26375}; 'weighted avg': {'precision': 0.7621638897049482; 'recall': 0.6914502369668246; 'f1-score': 0.7114352614257505; 'support': 26375}},{'0': {'precision': 0.8716367713004485; 'recall': 0.6991906474820144; 'f1-score': 0.7759481037924152; 'support': 2224}; '1': {'precision': 0.4162303664921466; 'recall': 0.6756373937677054; 'f1-score': 0.5151187904967602; 'support': 706}; 'accuracy': 0.6935153583617747; 'macro avg': {'precision': 0.6439335688962975; 'recall': 0.6874140206248599; 'f1-score': 0.6455334471445877; 'support': 2930}; 'weighted avg': {'precision': 0.761904033486571; 'recall': 0.6935153583617747; 'f1-score': 0.7130998119198103; 'support': 2930}}
