l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,131.903956,0.699761,4,[X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 10],{'0': {'precision': 0.774940537629583; 'recall': 0.8624082305348849; 'f1-score': 0.8163381080697775; 'support': 20023}; '1': {'precision': 0.32657052065509656; 'recall': 0.21036057313808848; 'f1-score': 0.2558896763072208; 'support': 6351}; 'accuracy': 0.7053916736179571; 'macro avg': {'precision': 0.5507555291423398; 'recall': 0.5363844018364867; 'f1-score': 0.5361138921884991; 'support': 26374}; 'weighted avg': {'precision': 0.6669706438779729; 'recall': 0.7053916736179571; 'f1-score': 0.6813791336963796; 'support': 26374}},{'0': {'precision': 0.7730410069021518; 'recall': 0.8557303370786516; 'f1-score': 0.8122866894197953; 'support': 2225}; '1': {'precision': 0.3141025641025641; 'recall': 0.20821529745042494; 'f1-score': 0.25042589437819424; 'support': 706}; 'accuracy': 0.6997611736608667; 'macro avg': {'precision': 0.543571785502358; 'recall': 0.5319728172645383; 'f1-score': 0.5313562918989948; 'support': 2931}; 'weighted avg': {'precision': 0.6624949336791873; 'recall': 0.6997611736608667; 'f1-score': 0.6769493570078641; 'support': 2931}}
l: 5,2,DNF,0,26374,2931,206,[128; 129],262,1007.907254,0.769703,59,[X0 >= 22.000000 AND X1 != 0 AND X1 != 5 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 4 AND X6 != 6 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 2 AND X13 != 29] OR [X0 >= 37.000000 AND X1 != 5 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 5 AND X3 != 8 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 3 AND X13 != 6 AND X13 != 7 AND X13 != 12 AND X13 != 17 AND X13 != 21 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.8317426323385633; 'recall': 0.8922239424661639; 'f1-score': 0.8609223651872199; 'support': 20023}; '1': {'precision': 0.5591419816138917; 'recall': 0.43095575499921274; 'f1-score': 0.48675084474479813; 'support': 6351}; 'accuracy': 0.781148100401911; 'macro avg': {'precision': 0.6954423069762274; 'recall': 0.6615898487326883; 'f1-score': 0.673836604966009; 'support': 26374}; 'weighted avg': {'precision': 0.7660989403406717; 'recall': 0.781148100401911; 'f1-score': 0.7708198655159596; 'support': 26374}},{'0': {'precision': 0.8237259816207184; 'recall': 0.8862921348314606; 'f1-score': 0.8538644728296167; 'support': 2225}; '1': {'precision': 0.5288640595903166; 'recall': 0.40226628895184136; 'f1-score': 0.4569589702333065; 'support': 706}; 'accuracy': 0.7697031729785057; 'macro avg': {'precision': 0.6762950206055175; 'recall': 0.6442792118916509; 'f1-score': 0.6554117215314617; 'support': 2931}; 'weighted avg': {'precision': 0.7527015814318874; 'recall': 0.7697031729785057; 'f1-score': 0.7582604861926344; 'support': 2931}}
l: 5,2,DNF,1,26374,2931,206,[128; 129],262,1033.614530,0.754350,64,[X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 5 AND X3 != 6 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X13 != 0 AND X13 != 2 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 41] OR [X0 >= 22.000000 AND X3 != 7 AND X3 != 12 AND X3 != 15 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X12 >= 24.000000 AND X13 != 1 AND X13 != 2 AND X13 != 6 AND X13 != 7 AND X13 != 11 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 37 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8619486538561683; 'recall': 0.8266493532437696; 'f1-score': 0.8439300463977975; 'support': 20023}; '1': {'precision': 0.5159670896667131; 'recall': 0.5825854196189576; 'f1-score': 0.5472563230291377; 'support': 6351}; 'accuracy': 0.7678774550693865; 'macro avg': {'precision': 0.6889578717614406; 'recall': 0.7046173864313636; 'f1-score': 0.6955931847134675; 'support': 26374}; 'weighted avg': {'precision': 0.7786344461452701; 'recall': 0.7678774550693865; 'f1-score': 0.7724894299909438; 'support': 26374}},{'0': {'precision': 0.8508158508158508; 'recall': 0.8202247191011236; 'f1-score': 0.8352402745995423; 'support': 2225}; '1': {'precision': 0.4910941475826972; 'recall': 0.546742209631728; 'f1-score': 0.517426273458445; 'support': 706}; 'accuracy': 0.7543500511770727; 'macro avg': {'precision': 0.670954999199274; 'recall': 0.6834834643664258; 'f1-score': 0.6763332740289937; 'support': 2931}; 'weighted avg': {'precision': 0.7641684531759304; 'recall': 0.7543500511770727; 'f1-score': 0.7586873285723793; 'support': 2931}}
l: 5,2,DNF,2,26374,2931,206,[128; 129],262,1025.656785,0.752644,62,[X0 < 58.000000 AND X0 >= 22.000000 AND X1 != 3 AND X1 != 6 AND X2 < 178356.000000 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 4 AND X6 != 5 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 7 AND X13 != 14 AND X13 != 40] OR [X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 14 AND X13 != 16 AND X13 != 21 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 35 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8456573376019828; 'recall': 0.817909404185187; 'f1-score': 0.8315519561298839; 'support': 20023}; '1': {'precision': 0.4797374429223744; 'recall': 0.5293654542591718; 'f1-score': 0.5033310876562616; 'support': 6351}; 'accuracy': 0.7484264806248578; 'macro avg': {'precision': 0.6626973902621787; 'recall': 0.6736374292221794; 'f1-score': 0.6674415218930727; 'support': 26374}; 'weighted avg': {'precision': 0.7575418734664632; 'recall': 0.7484264806248578; 'f1-score': 0.7525146187644493; 'support': 26374}},{'0': {'precision': 0.8524436090225563; 'recall': 0.8152808988764045; 'f1-score': 0.8334481966459913; 'support': 2225}; '1': {'precision': 0.48816936488169366; 'recall': 0.5552407932011332; 'f1-score': 0.5195493704440026; 'support': 706}; 'accuracy': 0.7526441487546912; 'macro avg': {'precision': 0.670306486952125; 'recall': 0.6852608460387688; 'f1-score': 0.6764987835449969; 'support': 2931}; 'weighted avg': {'precision': 0.7646996252752178; 'recall': 0.7526441487546912; 'f1-score': 0.7578383122042978; 'support': 2931}}
l: 5,2,DNF,3,26374,2931,206,[128; 129],262,1072.531887,0.774480,53,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 2 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 9 AND X4 >= 7.000000 AND X5 != 3 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X13 != 5 AND X13 != 26 AND X13 != 31] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X2 < 329054.000000 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 37 AND X13 != 40],{'0': {'precision': 0.8470763871609853; 'recall': 0.8501223592868201; 'f1-score': 0.8485966399122588; 'support': 20023}; '1': {'precision': 0.5220576524924351; 'recall': 0.5161391906786332; 'f1-score': 0.5190815518606492; 'support': 6351}; 'accuracy': 0.7696974292864185; 'macro avg': {'precision': 0.6845670198267102; 'recall': 0.6831307749827267; 'f1-score': 0.683839095886454; 'support': 26374}; 'weighted avg': {'precision': 0.7688101407106948; 'recall': 0.7696974292864185; 'f1-score': 0.7692476475631357; 'support': 26374}},{'0': {'precision': 0.8484848484848485; 'recall': 0.8557303370786516; 'f1-score': 0.8520921906466771; 'support': 2225}; '1': {'precision': 0.5327510917030568; 'recall': 0.5184135977337111; 'f1-score': 0.5254845656855707; 'support': 706}; 'accuracy': 0.7744796997611737; 'macro avg': {'precision': 0.6906179700939526; 'recall': 0.6870719674061814; 'f1-score': 0.6887883781661239; 'support': 2931}; 'weighted avg': {'precision': 0.7724329780351914; 'recall': 0.7744796997611737; 'f1-score': 0.7734210943578538; 'support': 2931}}
l: 5,2,DNF,4,26374,2931,206,[128; 129],262,996.490071,0.752303,55,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X3 != 2 AND X3 != 6 AND X3 != 7 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X7 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 11] OR [X0 >= 33.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 2 AND X4 >= 9.000000 AND X5 != 0 AND X6 != 3 AND X6 != 4 AND X6 != 6 AND X6 != 13 AND X7 != 2 AND X7 != 4 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 14 AND X13 != 16 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 36 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8362132624427706; 'recall': 0.8483244269090546; 'f1-score': 0.8422253074176914; 'support': 20023}; '1': {'precision': 0.498927569707969; 'recall': 0.4761454888993859; 'f1-score': 0.48727038349983887; 'support': 6351}; 'accuracy': 0.758701751725184; 'macro avg': {'precision': 0.6675704160753698; 'recall': 0.6622349579042203; 'f1-score': 0.6647478454587652; 'support': 26374}; 'weighted avg': {'precision': 0.7549930670018543; 'recall': 0.758701751725184; 'f1-score': 0.7567502667790973; 'support': 26374}},{'0': {'precision': 0.8314904909332154; 'recall': 0.8449438202247191; 'f1-score': 0.8381631743201071; 'support': 2225}; '1': {'precision': 0.48507462686567165; 'recall': 0.4603399433427762; 'f1-score': 0.47238372093023256; 'support': 706}; 'accuracy': 0.7523029682702149; 'macro avg': {'precision': 0.6582825588994435; 'recall': 0.6526418817837477; 'f1-score': 0.6552734476251698; 'support': 2931}; 'weighted avg': {'precision': 0.7480481163062328; 'recall': 0.7523029682702149; 'f1-score': 0.7500566256700726; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,206,[128; 129],262,1009.342590,0.728669,67,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 6 AND X3 != 8 AND X3 != 12 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X8 != 1 AND X12 < 48.000000 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 8 AND X13 != 20] OR [X0 >= 30.000000 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 7 AND X3 != 12 AND X3 != 14 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X9 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 20 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 38],{'0': {'precision': 0.8055763823805061; 'recall': 0.8585626529491085; 'f1-score': 0.8312259749051085; 'support': 20023}; '1': {'precision': 0.43753723932472693; 'recall': 0.3468198992443325; 'f1-score': 0.3869324668481602; 'support': 6352}; 'accuracy': 0.7353175355450237; 'macro avg': {'precision': 0.6215568108526165; 'recall': 0.6026912760967205; 'f1-score': 0.6090792208766344; 'support': 26375}; 'weighted avg': {'precision': 0.7169399980510156; 'recall': 0.7353175355450237; 'f1-score': 0.7242249374386541; 'support': 26375}},{'0': {'precision': 0.8027095681625741; 'recall': 0.8521348314606741; 'f1-score': 0.8266841072596468; 'support': 2225}; '1': {'precision': 0.42077464788732394; 'recall': 0.33900709219858155; 'f1-score': 0.37549096622152395; 'support': 705}; 'accuracy': 0.7286689419795221; 'macro avg': {'precision': 0.611742108024949; 'recall': 0.5955709618296279; 'f1-score': 0.6010875367405853; 'support': 2930}; 'weighted avg': {'precision': 0.7108105515093143; 'recall': 0.7286689419795221; 'f1-score': 0.7181205699108834; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,206,[128; 129],262,1006.742658,0.734471,57,[X0 >= 33.000000 AND X1 != 0 AND X1 != 7 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 9 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 2 AND X13 != 2 AND X13 != 3] OR [X0 < 58.000000 AND X0 >= 22.000000 AND X1 != 0 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 5 AND X4 >= 9.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 12 AND X6 != 13 AND X7 != 4 AND X8 != 2 AND X13 != 2 AND X13 != 3 AND X13 != 8 AND X13 != 16 AND X13 != 17 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.820977679022321; 'recall': 0.8119162962593018; 'f1-score': 0.816421845574388; 'support': 20023}; '1': {'precision': 0.42705005324813633; 'recall': 0.44190806045340053; 'f1-score': 0.43435203094777564; 'support': 6352}; 'accuracy': 0.7228056872037915; 'macro avg': {'precision': 0.6240138661352287; 'recall': 0.6269121783563512; 'f1-score': 0.6253869382610818; 'support': 26375}; 'weighted avg': {'precision': 0.7261064646557761; 'recall': 0.7228056872037915; 'f1-score': 0.7244063967589097; 'support': 26375}},{'0': {'precision': 0.8290131878126421; 'recall': 0.8193258426966292; 'f1-score': 0.8241410488245932; 'support': 2225}; '1': {'precision': 0.45006839945280436; 'recall': 0.4666666666666667; 'f1-score': 0.45821727019498604; 'support': 705}; 'accuracy': 0.7344709897610922; 'macro avg': {'precision': 0.6395407936327232; 'recall': 0.6429962546816479; 'f1-score': 0.6411791595097895; 'support': 2930}; 'weighted avg': {'precision': 0.7378336397601897; 'recall': 0.7344709897610922; 'f1-score': 0.7360945423625205; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,206,[128; 129],262,975.364314,0.722867,60,[X0 >= 22.000000 AND X1 != 1 AND X1 != 7 AND X3 != 1 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 4 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X13 != 30] OR [X0 >= 22.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X12 < 55.000000 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 33 AND X13 != 34 AND X13 != 35],{'0': {'precision': 0.8231081152246037; 'recall': 0.7806023073465514; 'f1-score': 0.8012919101814826; 'support': 20023}; '1': {'precision': 0.40522610343893856; 'recall': 0.4711901763224181; 'f1-score': 0.4357257242684525; 'support': 6352}; 'accuracy': 0.7060853080568721; 'macro avg': {'precision': 0.6141671093317711; 'recall': 0.6258962418344848; 'f1-score': 0.6185088172249675; 'support': 26375}; 'weighted avg': {'precision': 0.7224678673056446; 'recall': 0.7060853080568721; 'f1-score': 0.7132510983172335; 'support': 26375}},{'0': {'precision': 0.825126553152324; 'recall': 0.8058426966292135; 'f1-score': 0.8153706230104593; 'support': 2225}; '1': {'precision': 0.42932628797886396; 'recall': 0.46099290780141844; 'f1-score': 0.4445964432284542; 'support': 705}; 'accuracy': 0.7228668941979522; 'macro avg': {'precision': 0.627226420565594; 'recall': 0.633417802215316; 'f1-score': 0.6299835331194568; 'support': 2930}; 'weighted avg': {'precision': 0.7298913357641705; 'recall': 0.7228668941979522; 'f1-score': 0.726157040503185; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,206,[128; 129],262,1018.138969,0.780205,57,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X4 >= 10.000000 AND X5 != 3 AND X6 != 3 AND X6 != 7 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X8 != 0 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 19 AND X13 != 32 AND X13 != 36] OR [X0 >= 50.000000 AND X1 != 1 AND X1 != 2 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 15 AND X5 != 3 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X12 >= 24.000000 AND X13 != 2 AND X13 != 6 AND X13 != 7 AND X13 != 16 AND X13 != 18 AND X13 != 23 AND X13 != 25 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8283373673431391; 'recall': 0.8887335197762685; 'f1-score': 0.8574732581671003; 'support': 20024}; '1': {'precision': 0.5444694336536495; 'recall': 0.41930404660683357; 'f1-score': 0.473759117594734; 'support': 6351}; 'accuracy': 0.775696682464455; 'macro avg': {'precision': 0.6864034004983943; 'recall': 0.654018783191551; 'f1-score': 0.6656161878809171; 'support': 26375}; 'weighted avg': {'precision': 0.7599830451872359; 'recall': 0.775696682464455; 'f1-score': 0.7650763479576179; 'support': 26375}},{'0': {'precision': 0.8283458021612635; 'recall': 0.8961330935251799; 'f1-score': 0.8609071274298057; 'support': 2224}; '1': {'precision': 0.5591603053435115; 'recall': 0.415014164305949; 'f1-score': 0.4764227642276423; 'support': 706}; 'accuracy': 0.7802047781569966; 'macro avg': {'precision': 0.6937530537523875; 'recall': 0.6555736289155645; 'f1-score': 0.6686649458287239; 'support': 2930}; 'weighted avg': {'precision': 0.7634840408120032; 'recall': 0.7802047781569966; 'f1-score': 0.7682634549312639; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,206,[128; 129],262,1041.472903,0.746758,65,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 2 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 8 AND X3 != 10 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 4] OR [X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 8 AND X3 != 10 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X9 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 3 AND X13 != 6 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 24 AND X13 != 25 AND X13 != 27 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 37 AND X13 != 38],{'0': {'precision': 0.8234897063786702; 'recall': 0.8529764282860567; 'f1-score': 0.8379737519931314; 'support': 20024}; '1': {'precision': 0.4774582889598864; 'recall': 0.4235553456148638; 'f1-score': 0.44889445139758033; 'support': 6351}; 'accuracy': 0.7495734597156398; 'macro avg': {'precision': 0.6504739976692784; 'recall': 0.6382658869504603; 'f1-score': 0.6434341016953559; 'support': 26375}; 'weighted avg': {'precision': 0.7401666530316865; 'recall': 0.7495734597156398; 'f1-score': 0.744284931591905; 'support': 26375}},{'0': {'precision': 0.8270079435127978; 'recall': 0.8426258992805755; 'f1-score': 0.8347438752783963; 'support': 2224}; '1': {'precision': 0.47289156626506024; 'recall': 0.4447592067988669; 'f1-score': 0.4583941605839416; 'support': 706}; 'accuracy': 0.7467576791808874; 'macro avg': {'precision': 0.649949754888929; 'recall': 0.6436925530397212; 'f1-score': 0.6465690179311689; 'support': 2930}; 'weighted avg': {'precision': 0.7416816082442305; 'recall': 0.7467576791808874; 'f1-score': 0.7440602921472411; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [128, 129], 'n_partitions': 206}, (mean val acc cv) 0.751645 (+- 0.018294), (mean training time) 1018.726196 (+- 25.309900)
l: 5,3,CNF,0,26374,2931,3296,[8; 9],262,158.203433,0.674173,21,[X0 >= 30.000000 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X6 == 11 OR X6 == 12] AND [X0 >= 22.000000 OR X1 == 1 OR X1 == 2 OR X1 == 6 OR X1 != 4 OR X2 < 196338.000000 OR X3 == 10 OR X5 == 1] AND [X1 == 1 OR X2 < 106648.000000 OR X3 == 8 OR X3 == 9 OR X6 == 0 OR X6 == 10 OR X13 == 9],{'0': {'precision': 0.8425837320574162; 'recall': 0.7035908704989262; 'f1-score': 0.7668399423019351; 'support': 20023}; '1': {'precision': 0.3852289206546509; 'recall': 0.5855770744764603; 'f1-score': 0.4647297719462668; 'support': 6351}; 'accuracy': 0.6751725183893228; 'macro avg': {'precision': 0.6139063263560336; 'recall': 0.6445839724876933; 'f1-score': 0.6157848571241009; 'support': 26374}; 'weighted avg': {'precision': 0.7324502518413336; 'recall': 0.6751725183893228; 'f1-score': 0.6940902004376426; 'support': 26374}},{'0': {'precision': 0.8519955654101996; 'recall': 0.6907865168539326; 'f1-score': 0.7629684785306527; 'support': 2225}; '1': {'precision': 0.3895297249334516; 'recall': 0.6218130311614731; 'f1-score': 0.4789961811238407; 'support': 706}; 'accuracy': 0.674172637325145; 'macro avg': {'precision': 0.6207626451718256; 'recall': 0.6562997740077028; 'f1-score': 0.6209823298272468; 'support': 2931}; 'weighted avg': {'precision': 0.7405998358378406; 'recall': 0.674172637325145; 'f1-score': 0.6945670994896397; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,3296,[8; 9],262,271.521759,0.651655,15,[X0 >= 58.000000 OR X3 == 14 OR X6 == 7 OR X6 == 14] AND [X2 < 259873.000000 OR X3 == 9 OR X6 == 12 OR X7 == 5 OR X13 == 2] AND [X0 >= 22.000000 OR X0 < 41.000000 OR X3 == 9 OR X3 == 10 OR X6 == 12 OR X12 >= 55.000000],{'0': {'precision': 0.7630942413247744; 'recall': 0.8193077960345603; 'f1-score': 0.7902025481081861; 'support': 20023}; '1': {'precision': 0.2579983593109106; 'recall': 0.1980790426704456; 'f1-score': 0.22410260977999466; 'support': 6351}; 'accuracy': 0.6697125957382271; 'macro avg': {'precision': 0.5105463003178425; 'recall': 0.5086934193525029; 'f1-score': 0.5071525789440904; 'support': 26374}; 'weighted avg': {'precision': 0.6414644564354877; 'recall': 0.6697125957382271; 'f1-score': 0.6538826607827011; 'support': 26374}},{'0': {'precision': 0.7557349192863212; 'recall': 0.7995505617977529; 'f1-score': 0.7770255514304434; 'support': 2225}; '1': {'precision': 0.2270363951473137; 'recall': 0.18555240793201133; 'f1-score': 0.20420888542478566; 'support': 706}; 'accuracy': 0.65165472534971; 'macro avg': {'precision': 0.49138565721681743; 'recall': 0.4925514848648821; 'f1-score': 0.4906172184276145; 'support': 2931}; 'weighted avg': {'precision': 0.6283854965493237; 'recall': 0.65165472534971; 'f1-score': 0.6390492408879683; 'support': 2931}}
