lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.018992,0.812500,2,[X4 >= 0.067040 OR X7 < -0.018220],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.3333333333333333; 'f1-score': 0.49275362318840576; 'support': 102}; '1.0': {'precision': 0.7258064516129032; 'recall': 0.989010989010989; 'f1-score': 0.8372093023255814; 'support': 182}; 'accuracy': 0.7535211267605634; 'macro avg': {'precision': 0.8351254480286738; 'recall': 0.6611721611721612; 'f1-score': 0.6649814627569937; 'support': 284}; 'weighted avg': {'precision': 0.8043313645312737; 'recall': 0.7535211267605634; 'f1-score': 0.7134963471425113; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
5,2,DNF,0,284,32,35,[8; 9],564,1.376939,0.906250,9,[X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X33 < 0.714440] OR [X2 >= 0.871110 AND X3 < 0.496380 AND X3 >= -0.500000 AND X17 >= -0.686270],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.8235294117647058; 'f1-score': 0.84; 'support': 102}; '1.0': {'precision': 0.9032258064516129; 'recall': 0.9230769230769231; 'f1-score': 0.9130434782608696; 'support': 182}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.880184331797235; 'recall': 0.8733031674208145; 'f1-score': 0.8765217391304347; 'support': 284}; 'weighted avg': {'precision': 0.8866748880379048; 'recall': 0.8873239436619719; 'f1-score': 0.8868095529699939; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
5,2,DNF,1,284,32,35,[8; 9],564,1.279521,0.812500,7,[X0 AND X2 >= 0.749160 AND X4 >= 0.540400] OR [X0 AND X6 >= 0.037590 AND X20 < 1.000000 AND X25 < 0.657080],{'0.0': {'precision': 0.972972972972973; 'recall': 0.7058823529411765; 'f1-score': 0.8181818181818183; 'support': 102}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.989010989010989; 'f1-score': 0.9183673469387754; 'support': 182}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.915057915057915; 'recall': 0.8474466709760828; 'f1-score': 0.8682745825602969; 'support': 284}; 'weighted avg': {'precision': 0.898743814236772; 'recall': 0.8873239436619719; 'f1-score': 0.8823852204133894; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.9047619047619048; 'f1-score': 0.8636363636363636; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8019323671497585; 'recall': 0.7705627705627706; 'f1-score': 0.7818181818181819; 'support': 32}; 'weighted avg': {'precision': 0.8094806763285025; 'recall': 0.8125; 'f1-score': 0.8073863636363636; 'support': 32}}
5,2,DNF,2,284,32,35,[8; 9],564,1.343526,0.906250,8,[X0 AND X2 >= 0.600000 AND X4 >= 0.000000 AND X6 >= 0.037590] OR [X0 AND X2 >= 0.749160 AND X4 < 1.000000 AND X6 >= 0.728730],{'0.0': {'precision': 0.7155172413793104; 'recall': 0.8137254901960784; 'f1-score': 0.761467889908257; 'support': 102}; '1.0': {'precision': 0.8869047619047619; 'recall': 0.8186813186813187; 'f1-score': 0.8514285714285713; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8012110016420362; 'recall': 0.8162034044386985; 'f1-score': 0.8064482306684142; 'support': 284}; 'weighted avg': {'precision': 0.8253500890399871; 'recall': 0.8169014084507042; 'f1-score': 0.819118749192402; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.9523809523809523; 'f1-score': 0.9302325581395349; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9045454545454545; 'recall': 0.8852813852813852; 'f1-score': 0.893687707641196; 'support': 32}; 'weighted avg': {'precision': 0.9059659090909091; 'recall': 0.90625; 'f1-score': 0.905107973421927; 'support': 32}}
5,2,DNF,3,284,32,35,[8; 9],564,1.270850,0.812500,6,[X0 AND X2 >= 0.600000 AND X3 < 0.496380] OR [X0 AND X2 < 0.600000 AND X2 >= 0.000000],{'0.0': {'precision': 0.864406779661017; 'recall': 0.504950495049505; 'f1-score': 0.6375000000000001; 'support': 101}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9562841530054644; 'f1-score': 0.857843137254902; 'support': 183}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.8210922787193974; 'recall': 0.7306173240274847; 'f1-score': 0.7476715686274511; 'support': 284}; 'weighted avg': {'precision': 0.8085859791517467; 'recall': 0.795774647887324; 'f1-score': 0.7794816694283347; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
5,2,DNF,4,284,32,35,[8; 9],564,1.252359,0.687500,4,[X0 AND X2 >= 0.328340] OR [X2 >= 0.871110 AND X17 < 0.720730],{'0.0': {'precision': 0.9016393442622951; 'recall': 0.5445544554455446; 'f1-score': 0.6790123456790124; 'support': 101}; '1.0': {'precision': 0.7937219730941704; 'recall': 0.9672131147540983; 'f1-score': 0.8719211822660099; 'support': 183}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8476806586782327; 'recall': 0.7558837850998215; 'f1-score': 0.7754667639725111; 'support': 284}; 'weighted avg': {'precision': 0.8321010381926937; 'recall': 0.8169014084507042; 'f1-score': 0.8033162791135917; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.3333333333333333; 'f1-score': 0.4444444444444444; 'support': 12}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.9; 'f1-score': 0.7826086956521738; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6794871794871795; 'recall': 0.6166666666666667; 'f1-score': 0.6135265700483091; 'support': 32}; 'weighted avg': {'precision': 0.6826923076923077; 'recall': 0.6875; 'f1-score': 0.6557971014492753; 'support': 32}}
5,2,DNF,5,284,32,35,[8; 9],564,1.264629,0.812500,8,[X0 AND X2 >= 0.328340 AND X3 >= -0.105260 AND X4 >= 0.000000] OR [X0 AND X2 >= 0.871110 AND X3 >= -0.027360 AND X4 >= 0.540400],{'0.0': {'precision': 0.7387387387387387; 'recall': 0.8118811881188119; 'f1-score': 0.7735849056603774; 'support': 101}; '1.0': {'precision': 0.8901734104046243; 'recall': 0.8415300546448088; 'f1-score': 0.8651685393258426; 'support': 183}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8144560745716816; 'recall': 0.8267056213818104; 'f1-score': 0.81937672249311; 'support': 284}; 'weighted avg': {'precision': 0.8363181222417565; 'recall': 0.8309859154929577; 'f1-score': 0.8325983034096032; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.8333333333333334; 'f1-score': 0.7692307692307692; 'support': 12}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8015873015873016; 'recall': 0.8166666666666667; 'f1-score': 0.8056680161943319; 'support': 32}; 'weighted avg': {'precision': 0.8234126984126984; 'recall': 0.8125; 'f1-score': 0.8147773279352227; 'support': 32}}
5,2,DNF,6,285,31,35,[8; 9],564,1.331055,0.806452,8,[X0 AND X5 >= -0.227030 AND X9 >= -0.234040] OR [(NOT X0) AND X0 AND X2 >= 0.000000 AND X5 < 0.022800 AND X6 >= 0.728730],{'0.0': {'precision': 0.7971014492753623; 'recall': 0.5392156862745098; 'f1-score': 0.6432748538011697; 'support': 102}; '1.0': {'precision': 0.7824074074074074; 'recall': 0.9234972677595629; 'f1-score': 0.8471177944862156; 'support': 183}; 'accuracy': 0.7859649122807018; 'macro avg': {'precision': 0.7897544283413849; 'recall': 0.7313564770170363; 'f1-score': 0.7451963241436926; 'support': 285}; 'weighted avg': {'precision': 0.7876663276548861; 'recall': 0.7859649122807018; 'f1-score': 0.7741634788726202; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
5,2,DNF,7,285,31,35,[8; 9],564,1.212193,0.806452,6,[X0 AND X9 < 0.935960] OR [(NOT X0) AND X0 AND X2 < 0.000000 AND X27 >= -0.233120],{'0.0': {'precision': 0.7959183673469388; 'recall': 0.38235294117647056; 'f1-score': 0.5165562913907285; 'support': 102}; '1.0': {'precision': 0.7330508474576272; 'recall': 0.9453551912568307; 'f1-score': 0.8257756563245824; 'support': 183}; 'accuracy': 0.743859649122807; 'macro avg': {'precision': 0.764484607402283; 'recall': 0.6638540662166506; 'f1-score': 0.6711659738576554; 'support': 285}; 'weighted avg': {'precision': 0.7555508019443281; 'recall': 0.743859649122807; 'f1-score': 0.7151076730850978; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
5,2,DNF,8,285,31,35,[8; 9],564,1.329976,0.870968,7,[X0 AND X2 >= 0.600000 AND X3 >= -0.500000 AND X4 >= 0.067040] OR [X2 < 0.000000 AND X2 >= 0.749160 AND X27 >= -0.086690],{'0.0': {'precision': 0.7391304347826086; 'recall': 0.8333333333333334; 'f1-score': 0.783410138248848; 'support': 102}; '1.0': {'precision': 0.9; 'recall': 0.8360655737704918; 'f1-score': 0.8668555240793201; 'support': 183}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.8195652173913044; 'recall': 0.8346994535519126; 'f1-score': 0.825132831164084; 'support': 285}; 'weighted avg': {'precision': 0.8424256292906179; 'recall': 0.8350877192982457; 'f1-score': 0.8369908596768354; 'support': 285}},{'0.0': {'precision': 0.7333333333333333; 'recall': 1.0; 'f1-score': 0.846153846153846; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.8; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.9; 'f1-score': 0.8675213675213675; 'support': 31}; 'weighted avg': {'precision': 0.9053763440860215; 'recall': 0.8709677419354839; 'f1-score': 0.873724841466777; 'support': 31}}
5,2,DNF,9,285,31,35,[8; 9],564,1.237492,0.903226,10,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000] OR [(NOT X0) AND X0 AND X2 >= 0.328340 AND X3 < 0.291670 AND X3 >= -0.027360 AND X4 >= 0.000000 AND X27 < 0.723860],{'0.0': {'precision': 0.8641975308641975; 'recall': 0.6862745098039216; 'f1-score': 0.7650273224043715; 'support': 102}; '1.0': {'precision': 0.8431372549019608; 'recall': 0.9398907103825137; 'f1-score': 0.888888888888889; 'support': 183}; 'accuracy': 0.8491228070175438; 'macro avg': {'precision': 0.8536673928830791; 'recall': 0.8130826100932176; 'f1-score': 0.8269581056466302; 'support': 285}; 'weighted avg': {'precision': 0.8506746168252874; 'recall': 0.8491228070175438; 'f1-score': 0.8445594861470618; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,2,DNF,0,284,32,17,[16; 17],564,0.853645,0.937500,10,[X0 AND X2 >= 0.000000 AND X4 >= 0.067040 AND X6 >= 0.037590 AND X26 < 0.838990] OR [X2 >= 0.749160 AND X3 >= -0.500000 AND X4 >= 0.540400 AND X5 >= -0.227030 AND X6 >= 0.348160],{'0.0': {'precision': 0.8910891089108911; 'recall': 0.8823529411764706; 'f1-score': 0.8866995073891626; 'support': 102}; '1.0': {'precision': 0.9344262295081968; 'recall': 0.9395604395604396; 'f1-score': 0.9369863013698629; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9127576692095439; 'recall': 0.9109566903684551; 'f1-score': 0.9118429043795128; 'support': 284}; 'weighted avg': {'precision': 0.9188614890119814; 'recall': 0.9190140845070423; 'f1-score': 0.9189255514190481; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
5,2,DNF,1,284,32,17,[16; 17],564,0.835872,0.781250,10,[X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X10 < 1.000000] OR [(NOT X0) AND X0 AND X2 >= 0.600000 AND X3 < 0.496380 AND X8 >= 0.684210 AND X32 >= 0.000000],{'0.0': {'precision': 0.7766990291262136; 'recall': 0.7843137254901961; 'f1-score': 0.7804878048780487; 'support': 102}; '1.0': {'precision': 0.8784530386740331; 'recall': 0.8736263736263736; 'f1-score': 0.8760330578512395; 'support': 182}; 'accuracy': 0.8415492957746479; 'macro avg': {'precision': 0.8275760339001234; 'recall': 0.8289700495582848; 'f1-score': 0.8282604313646441; 'support': 284}; 'weighted avg': {'precision': 0.8419075845406613; 'recall': 0.8415492957746479; 'f1-score': 0.8417175092481921; 'support': 284}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.8181818181818182; 'f1-score': 0.7200000000000001; 'support': 11}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.7619047619047619; 'f1-score': 0.8205128205128205; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7658730158730158; 'recall': 0.7900432900432901; 'f1-score': 0.7702564102564102; 'support': 32}; 'weighted avg': {'precision': 0.8043154761904762; 'recall': 0.78125; 'f1-score': 0.7859615384615385; 'support': 32}}
5,2,DNF,2,284,32,17,[16; 17],564,0.850737,0.812500,7,[X0 AND X7 >= -0.672730 AND X11 < 0.947490 AND X20 >= 0.162450] OR [X2 < 0.924360 AND X2 >= 0.749160 AND X13 >= -0.496390],{'0.0': {'precision': 0.7241379310344828; 'recall': 0.8235294117647058; 'f1-score': 0.7706422018348623; 'support': 102}; '1.0': {'precision': 0.8928571428571429; 'recall': 0.8241758241758241; 'f1-score': 0.8571428571428571; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8084975369458128; 'recall': 0.823852617970265; 'f1-score': 0.8138925294888597; 'support': 284}; 'weighted avg': {'precision': 0.83226080621661; 'recall': 0.823943661971831; 'f1-score': 0.8260757203773097; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.7272727272727273; 'f1-score': 0.7272727272727273; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8571428571428571; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7922077922077921; 'recall': 0.7922077922077921; 'f1-score': 0.7922077922077921; 'support': 32}; 'weighted avg': {'precision': 0.8125; 'recall': 0.8125; 'f1-score': 0.8125; 'support': 32}}
5,2,DNF,3,284,32,17,[16; 17],564,0.883670,0.750000,11,[X2 >= 0.328340 AND X3 >= 0.016310 AND X4 >= 0.067040 AND X6 >= 0.000000 AND X26 < 1.000000] OR [X0 AND X2 >= 0.000000 AND X3 < 0.496380 AND X19 < 0.331290 AND X22 >= 0.703010 AND X27 >= -0.570920],{'0.0': {'precision': 0.6870229007633588; 'recall': 0.8910891089108911; 'f1-score': 0.7758620689655173; 'support': 101}; '1.0': {'precision': 0.9281045751633987; 'recall': 0.7759562841530054; 'f1-score': 0.8452380952380952; 'support': 183}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8075637379633788; 'recall': 0.8335226965319482; 'f1-score': 0.8105500821018063; 'support': 284}; 'weighted avg': {'precision': 0.8423677825070465; 'recall': 0.8169014084507042; 'f1-score': 0.820565635190453; 'support': 284}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.75; 'f1-score': 0.6923076923076924; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.75; 'f1-score': 0.7894736842105262; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7380952380952381; 'recall': 0.75; 'f1-score': 0.7408906882591093; 'support': 32}; 'weighted avg': {'precision': 0.761904761904762; 'recall': 0.75; 'f1-score': 0.7530364372469636; 'support': 32}}
5,2,DNF,4,284,32,17,[16; 17],564,1.335261,0.812500,6,[X0 AND X2 >= 0.600000 AND X4 >= 0.067040 AND X13 >= -0.496390] OR [X0 AND X19 < 0.000000],{'0.0': {'precision': 0.8051948051948052; 'recall': 0.6138613861386139; 'f1-score': 0.696629213483146; 'support': 101}; '1.0': {'precision': 0.8115942028985508; 'recall': 0.9180327868852459; 'f1-score': 0.8615384615384616; 'support': 183}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.808394504046678; 'recall': 0.7659470865119299; 'f1-score': 0.7790838375108038; 'support': 284}; 'weighted avg': {'precision': 0.8093183607574299; 'recall': 0.8098591549295775; 'f1-score': 0.8028911585328741; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
5,2,DNF,5,284,32,17,[16; 17],564,0.952174,0.750000,11,[X2 < 0.979050 AND X3 < 0.496380 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X5 < 0.761600 AND X6 >= 0.000000 AND X7 >= -0.672730] OR [X3 >= -0.500000 AND X23 < 0.000000 AND X24 < 1.000000 AND X26 < 0.940430],{'0.0': {'precision': 0.6694915254237288; 'recall': 0.7821782178217822; 'f1-score': 0.7214611872146119; 'support': 101}; '1.0': {'precision': 0.8674698795180723; 'recall': 0.7868852459016393; 'f1-score': 0.8252148997134671; 'support': 183}; 'accuracy': 0.7852112676056338; 'macro avg': {'precision': 0.7684807024709006; 'recall': 0.7845317318617108; 'f1-score': 0.7733380434640396; 'support': 284}; 'weighted avg': {'precision': 0.7970620845760698; 'recall': 0.7852112676056338; 'f1-score': 0.7883165723811277; 'support': 284}},{'0.0': {'precision': 0.6428571428571429; 'recall': 0.75; 'f1-score': 0.6923076923076924; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.75; 'f1-score': 0.7894736842105262; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7380952380952381; 'recall': 0.75; 'f1-score': 0.7408906882591093; 'support': 32}; 'weighted avg': {'precision': 0.761904761904762; 'recall': 0.75; 'f1-score': 0.7530364372469636; 'support': 32}}
5,2,DNF,6,285,31,17,[16; 17],564,0.884015,0.612903,15,[X0 AND X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X6 < 1.000000 AND X22 < 1.000000 AND X28 >= 0.000000] OR [(NOT X0) AND X2 >= 0.871110 AND X4 >= 0.540400 AND X7 < 0.279550 AND X14 >= 0.000000 AND X17 < 0.367500 AND X26 < 0.940430],{'0.0': {'precision': 0.5838509316770186; 'recall': 0.9215686274509803; 'f1-score': 0.714828897338403; 'support': 102}; '1.0': {'precision': 0.9354838709677419; 'recall': 0.6338797814207651; 'f1-score': 0.7557003257328991; 'support': 183}; 'accuracy': 0.7368421052631579; 'macro avg': {'precision': 0.7596674013223803; 'recall': 0.7777242044358728; 'f1-score': 0.7352646115356511; 'support': 285}; 'weighted avg': {'precision': 0.8096362926952725; 'recall': 0.7368421052631579; 'f1-score': 0.74107265662329; 'support': 285}},{'0.0': {'precision': 0.4782608695652174; 'recall': 1.0; 'f1-score': 0.6470588235294118; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.4; 'f1-score': 0.5714285714285715; 'support': 20}; 'accuracy': 0.6129032258064516; 'macro avg': {'precision': 0.7391304347826086; 'recall': 0.7; 'f1-score': 0.6092436974789917; 'support': 31}; 'weighted avg': {'precision': 0.814866760168303; 'recall': 0.6129032258064516; 'f1-score': 0.5982651124966116; 'support': 31}}
5,2,DNF,7,285,31,17,[16; 17],564,0.813813,0.967742,9,[X0 AND X2 >= 0.871110 AND X3 < 0.496380 AND X4 >= 0.000000 AND X20 >= 0.684590 AND X24 >= 0.035130] OR [X3 >= -0.500000 AND X4 >= 0.067040 AND X26 < 1.000000],{'0.0': {'precision': 0.9239130434782609; 'recall': 0.8333333333333334; 'f1-score': 0.8762886597938144; 'support': 102}; '1.0': {'precision': 0.9119170984455959; 'recall': 0.9617486338797814; 'f1-score': 0.9361702127659576; 'support': 183}; 'accuracy': 0.9157894736842105; 'macro avg': {'precision': 0.9179150709619284; 'recall': 0.8975409836065573; 'f1-score': 0.906229436279886; 'support': 285}; 'weighted avg': {'precision': 0.9162103840362338; 'recall': 0.9157894736842105; 'f1-score': 0.9147389201232958; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
