lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,606,68,75,[8; 9],64,1.315933,0.691176,1,[X0 < 4.000000],{'0': {'precision': 0.8108108108108109; 'recall': 0.7792207792207793; 'f1-score': 0.794701986754967; 'support': 462}; '1': {'precision': 0.37037037037037035; 'recall': 0.4166666666666667; 'f1-score': 0.39215686274509803; 'support': 144}; 'accuracy': 0.693069306930693; 'macro avg': {'precision': 0.5905905905905906; 'recall': 0.597943722943723; 'f1-score': 0.5934294247500325; 'support': 606}; 'weighted avg': {'precision': 0.7061516962507062; 'recall': 0.693069306930693; 'f1-score': 0.6990476998615328; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.7843137254901961; 'f1-score': 0.792079207920792; 'support': 51}; '1': {'precision': 0.3888888888888889; 'recall': 0.4117647058823529; 'f1-score': 0.39999999999999997; 'support': 17}; 'accuracy': 0.6911764705882353; 'macro avg': {'precision': 0.5944444444444444; 'recall': 0.5980392156862745; 'f1-score': 0.596039603960396; 'support': 68}; 'weighted avg': {'precision': 0.6972222222222223; 'recall': 0.6911764705882353; 'f1-score': 0.6940594059405939; 'support': 68}}
5,2,DNF,3,606,68,4,[151; 152],64,16.108448,0.764706,8,[X0 < 7.000000 AND X0 >= 2.000000 AND X2 >= 1000.000000 AND X3 < 16.000000] OR [X0 < 7.000000 AND X2 >= 750.000000 AND X3 < 45.000000 AND X3 >= 28.000000],{'0': {'precision': 0.8037037037037037; 'recall': 0.9414316702819957; 'f1-score': 0.8671328671328671; 'support': 461}; '1': {'precision': 0.5909090909090909; 'recall': 0.2689655172413793; 'f1-score': 0.3696682464454976; 'support': 145}; 'accuracy': 0.7805280528052805; 'macro avg': {'precision': 0.6973063973063973; 'recall': 0.6051985937616875; 'f1-score': 0.6184005567891824; 'support': 606}; 'weighted avg': {'precision': 0.7527875009723195; 'recall': 0.7805280528052805; 'f1-score': 0.7481025536020609; 'support': 606}},{'0': {'precision': 0.8; 'recall': 0.9230769230769231; 'f1-score': 0.8571428571428571; 'support': 52}; '1': {'precision': 0.5; 'recall': 0.25; 'f1-score': 0.3333333333333333; 'support': 16}; 'accuracy': 0.7647058823529411; 'macro avg': {'precision': 0.65; 'recall': 0.5865384615384616; 'f1-score': 0.5952380952380952; 'support': 68}; 'weighted avg': {'precision': 0.7294117647058824; 'recall': 0.7647058823529411; 'f1-score': 0.7338935574229692; 'support': 68}}
5,2,DNF,4,607,67,4,[151; 152],64,23.483852,0.686567,9,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 < 6.000000 AND X2 >= 750.000000] OR [X0 < 7.000000 AND X1 >= 5.000000 AND X2 < 2000.000000 AND X2 >= 750.000000 AND X3 < 35.000000],{'0': {'precision': 0.791970802919708; 'recall': 0.9393939393939394; 'f1-score': 0.8594059405940593; 'support': 462}; '1': {'precision': 0.5254237288135594; 'recall': 0.21379310344827587; 'f1-score': 0.303921568627451; 'support': 145}; 'accuracy': 0.7660626029654036; 'macro avg': {'precision': 0.6586972658666337; 'recall': 0.5765935214211076; 'f1-score': 0.5816637546107551; 'support': 607}; 'weighted avg': {'precision': 0.7282981081167565; 'recall': 0.7660626029654036; 'f1-score': 0.7267119802395976; 'support': 607}},{'0': {'precision': 0.7586206896551724; 'recall': 0.8627450980392157; 'f1-score': 0.8073394495412843; 'support': 51}; '1': {'precision': 0.2222222222222222; 'recall': 0.125; 'f1-score': 0.16; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.4904214559386973; 'recall': 0.49387254901960786; 'f1-score': 0.4836697247706422; 'support': 67}; 'weighted avg': {'precision': 0.6305255332532739; 'recall': 0.6865671641791045; 'f1-score': 0.6527509242776941; 'support': 67}}
5,2,DNF,5,607,67,4,[151; 152],64,46.406839,0.805970,10,[X0 < 7.000000 AND X0 >= 2.000000 AND X2 >= 1250.000000 AND X3 < 45.000000 AND X3 >= 16.000000] OR [X0 < 4.000000 AND X0 >= 2.000000 AND X2 >= 3000.000000 AND X3 < 73.000000 AND X3 >= 35.000000],{'0': {'precision': 0.8097014925373134; 'recall': 0.9393939393939394; 'f1-score': 0.8697394789579158; 'support': 462}; '1': {'precision': 0.6056338028169014; 'recall': 0.296551724137931; 'f1-score': 0.3981481481481481; 'support': 145}; 'accuracy': 0.785831960461285; 'macro avg': {'precision': 0.7076676476771073; 'recall': 0.6179728317659352; 'f1-score': 0.633943813553032; 'support': 607}; 'weighted avg': {'precision': 0.7609538566073961; 'recall': 0.785831960461285; 'f1-score': 0.7570858661615133; 'support': 607}},{'0': {'precision': 0.8392857142857143; 'recall': 0.9215686274509803; 'f1-score': 0.8785046728971961; 'support': 51}; '1': {'precision': 0.6363636363636364; 'recall': 0.4375; 'f1-score': 0.5185185185185185; 'support': 16}; 'accuracy': 0.8059701492537313; 'macro avg': {'precision': 0.7378246753246753; 'recall': 0.6795343137254901; 'f1-score': 0.6985115957078574; 'support': 67}; 'weighted avg': {'precision': 0.79082671060283; 'recall': 0.8059701492537313; 'f1-score': 0.792537830060497; 'support': 67}}
5,2,DNF,6,607,67,4,[151; 152],64,23.530645,0.776119,7,[X0 < 7.000000 AND X1 >= 8.000000 AND X3 < 45.000000 AND X3 >= 28.000000] OR [X0 < 4.000000 AND X0 >= 2.000000 AND X2 >= 1500.000000],{'0': {'precision': 0.8044692737430168; 'recall': 0.935064935064935; 'f1-score': 0.8648648648648649; 'support': 462}; '1': {'precision': 0.5714285714285714; 'recall': 0.27586206896551724; 'f1-score': 0.37209302325581395; 'support': 145}; 'accuracy': 0.7775947281713345; 'macro avg': {'precision': 0.6879489225857941; 'recall': 0.6054635020152261; 'f1-score': 0.6184789440603394; 'support': 607}; 'weighted avg': {'precision': 0.7488005722016747; 'recall': 0.7775947281713345; 'f1-score': 0.7471516572317308; 'support': 607}},{'0': {'precision': 0.8333333333333334; 'recall': 0.8823529411764706; 'f1-score': 0.8571428571428571; 'support': 51}; '1': {'precision': 0.5384615384615384; 'recall': 0.4375; 'f1-score': 0.4827586206896552; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6858974358974359; 'recall': 0.6599264705882353; 'f1-score': 0.6699507389162561; 'support': 67}; 'weighted avg': {'precision': 0.7629161882893226; 'recall': 0.7761194029850746; 'f1-score': 0.7677376663480627; 'support': 67}}
5,2,DNF,7,607,67,4,[151; 152],64,14.231898,0.686567,8,[X0 < 7.000000 AND X0 >= 4.000000 AND X1 >= 4.000000] OR [X0 < 4.000000 AND X0 >= 2.000000 AND X1 >= 3.000000 AND X3 < 23.000000 AND X3 >= 4.000000],{'0': {'precision': 0.8183632734530938; 'recall': 0.8874458874458875; 'f1-score': 0.8515057113187955; 'support': 462}; '1': {'precision': 0.5094339622641509; 'recall': 0.3724137931034483; 'f1-score': 0.4302788844621514; 'support': 145}; 'accuracy': 0.7644151565074135; 'macro avg': {'precision': 0.6638986178586224; 'recall': 0.6299298402746679; 'f1-score': 0.6408922978904734; 'support': 607}; 'weighted avg': {'precision': 0.7445663210273991; 'recall': 0.7644151565074135; 'f1-score': 0.7508831579510633; 'support': 607}},{'0': {'precision': 0.7586206896551724; 'recall': 0.8627450980392157; 'f1-score': 0.8073394495412843; 'support': 51}; '1': {'precision': 0.2222222222222222; 'recall': 0.125; 'f1-score': 0.16; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.4904214559386973; 'recall': 0.49387254901960786; 'f1-score': 0.4836697247706422; 'support': 67}; 'weighted avg': {'precision': 0.6305255332532739; 'recall': 0.6865671641791045; 'f1-score': 0.6527509242776941; 'support': 67}}
5,2,DNF,8,607,67,4,[151; 152],64,24.891501,0.746269,11,[X0 < 7.000000 AND X2 < 3000.000000 AND X2 >= 1500.000000 AND X3 < 45.000000 AND X3 >= 16.000000] OR [X0 < 16.000000 AND X0 >= 14.000000 AND X1 < 5.000000 AND X1 >= 2.000000 AND X3 < 35.000000 AND X3 >= 16.000000],{'0': {'precision': 0.7945454545454546; 'recall': 0.9458874458874459; 'f1-score': 0.8636363636363636; 'support': 462}; '1': {'precision': 0.5614035087719298; 'recall': 0.2206896551724138; 'f1-score': 0.31683168316831684; 'support': 145}; 'accuracy': 0.7726523887973641; 'macro avg': {'precision': 0.6779744816586921; 'recall': 0.5832885505299299; 'f1-score': 0.5902340234023402; 'support': 607}; 'weighted avg': {'precision': 0.7388525679932946; 'recall': 0.7726523887973641; 'f1-score': 0.7330158056991861; 'support': 607}},{'0': {'precision': 0.7833333333333333; 'recall': 0.9215686274509803; 'f1-score': 0.8468468468468469; 'support': 51}; '1': {'precision': 0.42857142857142855; 'recall': 0.1875; 'f1-score': 0.26086956521739124; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.6059523809523809; 'recall': 0.5545343137254901; 'f1-score': 0.5538582060321191; 'support': 67}; 'weighted avg': {'precision': 0.6986140724946696; 'recall': 0.746268656716418; 'f1-score': 0.7069119736219023; 'support': 67}}
5,2,DNF,9,607,67,4,[151; 152],64,21.649030,0.776119,9,[X0 < 7.000000 AND X2 >= 1500.000000 AND X3 < 35.000000 AND X3 >= 23.000000] OR [X0 < 11.000000 AND X0 >= 2.000000 AND X1 >= 12.000000 AND X3 < 73.000000 AND X3 >= 4.000000],{'0': {'precision': 0.7992831541218638; 'recall': 0.9653679653679653; 'f1-score': 0.8745098039215686; 'support': 462}; '1': {'precision': 0.673469387755102; 'recall': 0.22758620689655173; 'f1-score': 0.34020618556701027; 'support': 145}; 'accuracy': 0.7891268533772653; 'macro avg': {'precision': 0.7363762709384829; 'recall': 0.5964770861322586; 'f1-score': 0.6073579947442894; 'support': 607}; 'weighted avg': {'precision': 0.7692287947756027; 'recall': 0.7891268533772653; 'f1-score': 0.7468754964068882; 'support': 607}},{'0': {'precision': 0.78125; 'recall': 0.9803921568627451; 'f1-score': 0.8695652173913042; 'support': 51}; '1': {'precision': 0.6666666666666666; 'recall': 0.125; 'f1-score': 0.21052631578947367; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.7239583333333333; 'recall': 0.5526960784313726; 'f1-score': 0.5400457665903889; 'support': 67}; 'weighted avg': {'precision': 0.753886815920398; 'recall': 0.7761194029850746; 'f1-score': 0.7121827931281804; 'support': 67}}
5,3,CNF,0,606,68,75,[8; 9],64,1.518579,0.779412,4,[X2 >= 2000.000000] AND [X0 < 7.000000] AND [X1 < 6.000000 OR X3 < 45.000000],{'0': {'precision': 0.7823834196891192; 'recall': 0.9805194805194806; 'f1-score': 0.8703170028818444; 'support': 462}; '1': {'precision': 0.6666666666666666; 'recall': 0.125; 'f1-score': 0.21052631578947367; 'support': 144}; 'accuracy': 0.7772277227722773; 'macro avg': {'precision': 0.7245250431778929; 'recall': 0.5527597402597403; 'f1-score': 0.540421659335659; 'support': 606}; 'weighted avg': {'precision': 0.7548863694659622; 'recall': 0.7772277227722773; 'f1-score': 0.7135350574341524; 'support': 606}},{'0': {'precision': 0.7903225806451613; 'recall': 0.9607843137254902; 'f1-score': 0.8672566371681416; 'support': 51}; '1': {'precision': 0.6666666666666666; 'recall': 0.23529411764705882; 'f1-score': 0.3478260869565218; 'support': 17}; 'accuracy': 0.7794117647058824; 'macro avg': {'precision': 0.728494623655914; 'recall': 0.5980392156862745; 'f1-score': 0.6075413620623317; 'support': 68}; 'weighted avg': {'precision': 0.7594086021505376; 'recall': 0.7794117647058824; 'f1-score': 0.7373989996152366; 'support': 68}}
5,3,CNF,1,606,68,75,[8; 9],64,1.406268,0.676471,6,[X0 >= 11.000000 OR X1 >= 3.000000 OR X2 >= 500.000000] AND [X3 < 16.000000] AND [X2 >= 500.000000 OR X3 >= 35.000000],{'0': {'precision': 0.7783985102420856; 'recall': 0.9067245119305857; 'f1-score': 0.8376753507014028; 'support': 461}; '1': {'precision': 0.37681159420289856; 'recall': 0.1793103448275862; 'f1-score': 0.24299065420560745; 'support': 145}; 'accuracy': 0.7326732673267327; 'macro avg': {'precision': 0.577605052222492; 'recall': 0.543017428379086; 'f1-score': 0.5403330024535051; 'support': 606}; 'weighted avg': {'precision': 0.6823092316518511; 'recall': 0.7326732673267327; 'f1-score': 0.6953828078104947; 'support': 606}},{'0': {'precision': 0.7419354838709677; 'recall': 0.8846153846153846; 'f1-score': 0.8070175438596492; 'support': 52}; '1': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 16}; 'accuracy': 0.6764705882352942; 'macro avg': {'precision': 0.3709677419354839; 'recall': 0.4423076923076923; 'f1-score': 0.4035087719298246; 'support': 68}; 'weighted avg': {'precision': 0.5673624288425048; 'recall': 0.6764705882352942; 'f1-score': 0.6171310629514964; 'support': 68}}
5,3,CNF,2,606,68,75,[8; 9],64,1.402213,0.735294,7,[X1 >= 12.000000 OR X3 < 16.000000] AND [X0 >= 7.000000 OR X2 >= 1500.000000 OR X3 >= 16.000000] AND [X0 >= 2.000000 OR X3 < 57.000000],{'0': {'precision': 0.7746478873239436; 'recall': 0.8351409978308026; 'f1-score': 0.8037578288100208; 'support': 461}; '1': {'precision': 0.30275229357798167; 'recall': 0.22758620689655173; 'f1-score': 0.2598425196850394; 'support': 145}; 'accuracy': 0.6897689768976898; 'macro avg': {'precision': 0.5387000904509627; 'recall': 0.5313636023636772; 'f1-score': 0.5318001742475301; 'support': 606}; 'weighted avg': {'precision': 0.6617355752890187; 'recall': 0.6897689768976898; 'f1-score': 0.6736130766266507; 'support': 606}},{'0': {'precision': 0.7931034482758621; 'recall': 0.8846153846153846; 'f1-score': 0.8363636363636363; 'support': 52}; '1': {'precision': 0.4; 'recall': 0.25; 'f1-score': 0.3076923076923077; 'support': 16}; 'accuracy': 0.7352941176470589; 'macro avg': {'precision': 0.596551724137931; 'recall': 0.5673076923076923; 'f1-score': 0.572027972027972; 'support': 68}; 'weighted avg': {'precision': 0.7006085192697769; 'recall': 0.7352941176470589; 'f1-score': 0.7119703825586177; 'support': 68}}
5,3,CNF,3,606,68,75,[8; 9],64,1.450258,0.720588,6,[X1 >= 8.000000 OR X1 < 2.000000] AND [X0 >= 4.000000 OR X1 >= 3.000000 OR X2 < 500.000000] AND [X0 < 4.000000],{'0': {'precision': 0.7823639774859287; 'recall': 0.9045553145336226; 'f1-score': 0.8390342052313883; 'support': 461}; '1': {'precision': 0.3972602739726027; 'recall': 0.2; 'f1-score': 0.26605504587155965; 'support': 145}; 'accuracy': 0.735973597359736; 'macro avg': {'precision': 0.5898121257292657; 'recall': 0.5522776572668113; 'f1-score': 0.552544625551474; 'support': 606}; 'weighted avg': {'precision': 0.6902187018928061; 'recall': 0.735973597359736; 'f1-score': 0.7019352314571718; 'support': 606}},{'0': {'precision': 0.7894736842105263; 'recall': 0.8653846153846154; 'f1-score': 0.8256880733944955; 'support': 52}; '1': {'precision': 0.36363636363636365; 'recall': 0.25; 'f1-score': 0.2962962962962963; 'support': 16}; 'accuracy': 0.7205882352941176; 'macro avg': {'precision': 0.5765550239234449; 'recall': 0.5576923076923077; 'f1-score': 0.5609921848453958; 'support': 68}; 'weighted avg': {'precision': 0.6892766676048411; 'recall': 0.7205882352941176; 'f1-score': 0.7011253023125663; 'support': 68}}
5,3,CNF,4,607,67,75,[8; 9],64,1.489907,0.641791,6,[X0 >= 14.000000 OR X1 >= 12.000000] AND [X0 < 11.000000 OR X1 >= 4.000000] AND [X0 >= 4.000000 OR X3 < 73.000000],{'0': {'precision': 0.77079107505071; 'recall': 0.8225108225108225; 'f1-score': 0.7958115183246073; 'support': 462}; '1': {'precision': 0.2807017543859649; 'recall': 0.2206896551724138; 'f1-score': 0.2471042471042471; 'support': 145}; 'accuracy': 0.6787479406919276; 'macro avg': {'precision': 0.5257464147183375; 'recall': 0.5216002388416181; 'f1-score': 0.5214578827144272; 'support': 607}; 'weighted avg': {'precision': 0.6537186673136622; 'recall': 0.6787479406919276; 'f1-score': 0.6647364700100238; 'support': 607}},{'0': {'precision': 0.7454545454545455; 'recall': 0.803921568627451; 'f1-score': 0.7735849056603775; 'support': 51}; '1': {'precision': 0.16666666666666666; 'recall': 0.125; 'f1-score': 0.14285714285714288; 'support': 16}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.45606060606060606; 'recall': 0.4644607843137255; 'f1-score': 0.4582210242587602; 'support': 67}; 'weighted avg': {'precision': 0.6072365445499774; 'recall': 0.6417910447761194; 'f1-score': 0.6229633503640826; 'support': 67}}
5,3,CNF,5,607,67,75,[8; 9],64,1.527903,0.686567,6,[X0 >= 16.000000 OR X3 < 73.000000] AND [X0 < 4.000000] AND [X0 >= 11.000000 OR X0 < 4.000000 OR X2 >= 3000.000000],{'0': {'precision': 0.8; 'recall': 0.8225108225108225; 'f1-score': 0.8110992529348986; 'support': 462}; '1': {'precision': 0.3787878787878788; 'recall': 0.3448275862068966; 'f1-score': 0.3610108303249097; 'support': 145}; 'accuracy': 0.7084019769357496; 'macro avg': {'precision': 0.5893939393939394; 'recall': 0.5836692043588596; 'f1-score': 0.5860550416299042; 'support': 607}; 'weighted avg': {'precision': 0.6993809595127553; 'recall': 0.7084019769357496; 'f1-score': 0.7035822491812769; 'support': 607}},{'0': {'precision': 0.8409090909090909; 'recall': 0.7254901960784313; 'f1-score': 0.7789473684210527; 'support': 51}; '1': {'precision': 0.391304347826087; 'recall': 0.5625; 'f1-score': 0.46153846153846156; 'support': 16}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.616106719367589; 'recall': 0.6439950980392157; 'f1-score': 0.6202429149797571; 'support': 67}; 'weighted avg': {'precision': 0.7335407940534482; 'recall': 0.6865671641791045; 'f1-score': 0.7031482264789414; 'support': 67}}
5,3,CNF,6,607,67,75,[8; 9],64,1.461335,0.641791,8,[X0 < 4.000000 OR X1 >= 8.000000 OR X3 >= 57.000000] AND [X0 < 11.000000 OR X1 >= 12.000000] AND [X0 >= 4.000000 OR X2 < 2000.000000 OR X3 < 16.000000],{'0': {'precision': 0.8028503562945368; 'recall': 0.7316017316017316; 'f1-score': 0.7655719139297849; 'support': 462}; '1': {'precision': 0.3333333333333333; 'recall': 0.42758620689655175; 'f1-score': 0.37462235649546827; 'support': 145}; 'accuracy': 0.6589785831960461; 'macro avg': {'precision': 0.568091844813935; 'recall': 0.5795939692491416; 'f1-score': 0.5700971352126265; 'support': 607}; 'weighted avg': {'precision': 0.6906922536102296; 'recall': 0.6589785831960461; 'f1-score': 0.6721819867008295; 'support': 607}},{'0': {'precision': 0.7872340425531915; 'recall': 0.7254901960784313; 'f1-score': 0.7551020408163265; 'support': 51}; '1': {'precision': 0.3; 'recall': 0.375; 'f1-score': 0.33333333333333326; 'support': 16}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5436170212765957; 'recall': 0.5502450980392157; 'f1-score': 0.5442176870748299; 'support': 67}; 'weighted avg': {'precision': 0.6708796443315338; 'recall': 0.6417910447761194; 'f1-score': 0.6543811554472534; 'support': 67}}
5,3,CNF,7,607,67,75,[8; 9],64,1.456026,0.746269,6,[X0 >= 4.000000 OR X1 < 4.000000] AND [X0 < 4.000000 OR X2 >= 3000.000000] AND [X0 >= 21.000000 OR X1 >= 3.000000],{'0': {'precision': 0.7719928186714542; 'recall': 0.9307359307359307; 'f1-score': 0.8439646712463198; 'support': 462}; '1': {'precision': 0.36; 'recall': 0.12413793103448276; 'f1-score': 0.1846153846153846; 'support': 145}; 'accuracy': 0.7380560131795717; 'macro avg': {'precision': 0.565996409335727; 'recall': 0.5274369308852067; 'f1-score': 0.5142900279308522; 'support': 607}; 'weighted avg': {'precision': 0.6735760827449948; 'recall': 0.7380560131795717; 'f1-score': 0.6864594874547455; 'support': 607}},{'0': {'precision': 0.7741935483870968; 'recall': 0.9411764705882353; 'f1-score': 0.8495575221238938; 'support': 51}; '1': {'precision': 0.4; 'recall': 0.125; 'f1-score': 0.19047619047619047; 'support': 16}; 'accuracy': 0.746268656716418; 'macro avg': {'precision': 0.5870967741935484; 'recall': 0.5330882352941176; 'f1-score': 0.5200168563000421; 'support': 67}; 'weighted avg': {'precision': 0.6848338950409244; 'recall': 0.746268656716418; 'f1-score': 0.6921649653125018; 'support': 67}}
5,3,CNF,8,607,67,75,[8; 9],64,1.498729,0.776119,5,[X1 >= 8.000000] AND [X1 >= 3.000000 OR X2 >= 2000.000000] AND [X0 >= 2.000000 OR X1 >= 4.000000],{'0': {'precision': 0.8008565310492506; 'recall': 0.8095238095238095; 'f1-score': 0.8051668460710443; 'support': 462}; '1': {'precision': 0.37142857142857144; 'recall': 0.3586206896551724; 'f1-score': 0.36491228070175435; 'support': 145}; 'accuracy': 0.7018121911037891; 'macro avg': {'precision': 0.586142551238911; 'recall': 0.584072249589491; 'f1-score': 0.5850395633863993; 'support': 607}; 'weighted avg': {'precision': 0.6982748932485942; 'recall': 0.7018121911037891; 'f1-score': 0.6999989515429601; 'support': 607}},{'0': {'precision': 0.8103448275862069; 'recall': 0.9215686274509803; 'f1-score': 0.8623853211009175; 'support': 51}; '1': {'precision': 0.5555555555555556; 'recall': 0.3125; 'f1-score': 0.39999999999999997; 'support': 16}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.6829501915708812; 'recall': 0.6170343137254901; 'f1-score': 0.6311926605504588; 'support': 67}; 'weighted avg': {'precision': 0.7494996282953051; 'recall': 0.7761194029850746; 'f1-score': 0.7519649459126386; 'support': 67}}
5,3,CNF,9,607,67,75,[8; 9],64,1.480444,0.716418,6,[X0 >= 4.000000 OR X3 >= 28.000000 OR X3 < 73.000000] AND [X0 < 4.000000] AND [X2 >= 3000.000000 OR X3 < 28.000000],{'0': {'precision': 0.7950310559006211; 'recall': 0.8311688311688312; 'f1-score': 0.8126984126984127; 'support': 462}; '1': {'precision': 0.3709677419354839; 'recall': 0.31724137931034485; 'f1-score': 0.3420074349442379; 'support': 145}; 'accuracy': 0.7084019769357496; 'macro avg': {'precision': 0.5829993989180524; 'recall': 0.574205105239588; 'f1-score': 0.5773529238213253; 'support': 607}; 'weighted avg': {'precision': 0.6937309232400859; 'recall': 0.7084019769357496; 'f1-score': 0.7002598760026049; 'support': 607}},{'0': {'precision': 0.7666666666666667; 'recall': 0.9019607843137255; 'f1-score': 0.8288288288288289; 'support': 51}; '1': {'precision': 0.2857142857142857; 'recall': 0.125; 'f1-score': 0.17391304347826086; 'support': 16}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.5261904761904762; 'recall': 0.5134803921568627; 'f1-score': 0.5013709361535449; 'support': 67}; 'weighted avg': {'precision': 0.6518123667377399; 'recall': 0.7164179104477612; 'f1-score': 0.6724310293421261; 'support': 67}}
5,3,CNF,0,606,68,37,[16; 17],64,0.845711,0.794118,6,[X2 >= 750.000000] AND [X0 < 11.000000 OR X3 < 23.000000] AND [X0 >= 21.000000 OR X1 >= 12.000000 OR X3 < 35.000000],{'0': {'precision': 0.8436123348017621; 'recall': 0.829004329004329; 'f1-score': 0.8362445414847162; 'support': 462}; '1': {'precision': 0.48026315789473684; 'recall': 0.5069444444444444; 'f1-score': 0.4932432432432432; 'support': 144}; 'accuracy': 0.7524752475247525; 'macro avg': {'precision': 0.6619377463482494; 'recall': 0.6679743867243867; 'f1-score': 0.6647438923639797; 'support': 606}; 'weighted avg': {'precision': 0.7572719363288055; 'recall': 0.7524752475247525; 'f1-score': 0.7547392824966433; 'support': 606}},{'0': {'precision': 0.8490566037735849; 'recall': 0.8823529411764706; 'f1-score': 0.8653846153846154; 'support': 51}; '1': {'precision': 0.6; 'recall': 0.5294117647058824; 'f1-score': 0.5625; 'support': 17}; 'accuracy': 0.7941176470588235; 'macro avg': {'precision': 0.7245283018867925; 'recall': 0.7058823529411764; 'f1-score': 0.7139423076923077; 'support': 68}; 'weighted avg': {'precision': 0.7867924528301887; 'recall': 0.7941176470588235; 'f1-score': 0.7896634615384616; 'support': 68}}
