lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,98.693101,0.726714,1,[X3 == 9],{'0': {'precision': 0.7940069812774831; 'recall': 0.8747440443489987; 'f1-score': 0.8324224133833944; 'support': 20023}; '1': {'precision': 0.41877172653534184; 'recall': 0.28452212250039366; 'f1-score': 0.3388336771048191; 'support': 6351}; 'accuracy': 0.7326154546143929; 'macro avg': {'precision': 0.6063893539064125; 'recall': 0.5796330834246961; 'f1-score': 0.5856280452441067; 'support': 26374}; 'weighted avg': {'precision': 0.703648328708008; 'recall': 0.7326154546143929; 'f1-score': 0.7135636106191102; 'support': 26374}},{'0': {'precision': 0.7937293729372937; 'recall': 0.8647191011235955; 'f1-score': 0.8277048827704884; 'support': 2225}; '1': {'precision': 0.40631163708086787; 'recall': 0.29178470254957506; 'f1-score': 0.3396537510305029; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6000205050090808; 'recall': 0.5782519018365853; 'f1-score': 0.5836793169004957; 'support': 2931}; 'weighted avg': {'precision': 0.7004107371424672; 'recall': 0.7267144319344934; 'f1-score': 0.7101463365376567; 'support': 2931}}
5,1,DNF,7,26375,2930,206,[128; 129],296,59.745819,0.768259,29,[X0 >= 35.500000 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X11 < 2384.500000 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 13 AND X13 != 22 AND X13 != 23 AND X13 != 33 AND X13 == 39],{'0': {'precision': 0.8259075907590759; 'recall': 0.8998651550716675; 'f1-score': 0.8613016563493392; 'support': 20023}; '1': {'precision': 0.560210572493968; 'recall': 0.4020780856423174; 'f1-score': 0.46815140683713685; 'support': 6352}; 'accuracy': 0.7799810426540285; 'macro avg': {'precision': 0.693059081626522; 'recall': 0.6509716203569924; 'f1-score': 0.664726531593238; 'support': 26375}; 'weighted avg': {'precision': 0.7619186823223; 'recall': 0.7799810426540285; 'f1-score': 0.766617660713263; 'support': 26375}},{'0': {'precision': 0.8188943894389439; 'recall': 0.8921348314606742; 'f1-score': 0.8539470853947085; 'support': 2225}; '1': {'precision': 0.525691699604743; 'recall': 0.3773049645390071; 'f1-score': 0.4393063583815029; 'support': 705}; 'accuracy': 0.768259385665529; 'macro avg': {'precision': 0.6722930445218435; 'recall': 0.6347198979998406; 'f1-score': 0.6466267218881057; 'support': 2930}; 'weighted avg': {'precision': 0.7483456193593836; 'recall': 0.768259385665529; 'f1-score': 0.7541785828198587; 'support': 2930}}
5,1,DNF,8,26375,2930,206,[128; 129],296,62.809100,0.776451,37,[X0 < 54.500000 AND X0 >= 35.500000 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X6 != 0 AND X6 != 1 AND X6 != 2 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8301310245844715; 'recall': 0.8954254894127047; 'f1-score': 0.8615428969560099; 'support': 20024}; '1': {'precision': 0.5615577889447236; 'recall': 0.4222957014643363; 'f1-score': 0.4820706389862497; 'support': 6351}; 'accuracy': 0.7814976303317536; 'macro avg': {'precision': 0.6958444067645976; 'recall': 0.6588605954385205; 'f1-score': 0.6718067679711298; 'support': 26375}; 'weighted avg': {'precision': 0.7654596077295696; 'recall': 0.7814976303317536; 'f1-score': 0.7701674159942677; 'support': 26375}},{'0': {'precision': 0.8253836582330983; 'recall': 0.8947841726618705; 'f1-score': 0.8586839266450917; 'support': 2224}; '1': {'precision': 0.5491329479768786; 'recall': 0.40368271954674223; 'f1-score': 0.4653061224489797; 'support': 706}; 'accuracy': 0.7764505119453925; 'macro avg': {'precision': 0.6872583031049885; 'recall': 0.6492334461043063; 'f1-score': 0.6619950245470357; 'support': 2930}; 'weighted avg': {'precision': 0.7588194939188011; 'recall': 0.7764505119453925; 'f1-score': 0.7638973294565404; 'support': 2930}}
5,1,DNF,9,26375,2930,206,[128; 129],296,66.546614,0.812969,29,[X0 >= 23.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 10.500000 AND X5 != 4 AND X5 != 6 AND X5 == 2 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 12 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 33 AND X13 != 34],{'0': {'precision': 0.8264769297110823; 'recall': 0.9571514182980424; 'f1-score': 0.887027352246957; 'support': 20024}; '1': {'precision': 0.7306122448979592; 'recall': 0.3663989922846796; 'f1-score': 0.48804530201342283; 'support': 6351}; 'accuracy': 0.8149004739336493; 'macro avg': {'precision': 0.7785445873045207; 'recall': 0.661775205291361; 'f1-score': 0.6875363271301899; 'support': 26375}; 'weighted avg': {'precision': 0.8033930770760815; 'recall': 0.8149004739336493; 'f1-score': 0.7909539872788744; 'support': 26375}},{'0': {'precision': 0.8253105590062112; 'recall': 0.9559352517985612; 'f1-score': 0.8858333333333335; 'support': 2224}; '1': {'precision': 0.7231638418079096; 'recall': 0.3626062322946176; 'f1-score': 0.4830188679245283; 'support': 706}; 'accuracy': 0.8129692832764505; 'macro avg': {'precision': 0.7742372004070603; 'recall': 0.6592707420465894; 'f1-score': 0.684426100628931; 'support': 2930}; 'weighted avg': {'precision': 0.800697732268327; 'recall': 0.8129692832764505; 'f1-score': 0.7887729194839763; 'support': 2930}}
5,2,CNF,0,26374,2931,3296,[8; 9],296,122.407601,0.799045,13,[X0 >= 29.500000 OR X3 == 0 OR X3 == 6 OR X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X13 == 29] AND [X1 == 5 OR X3 == 10 OR X3 == 12 OR X6 == 13 OR X10 >= 7073.500000],{'0': {'precision': 0.8249768895540784; 'recall': 0.9359736303251261; 'f1-score': 0.8769770706598035; 'support': 20023}; '1': {'precision': 0.6494394312277824; 'recall': 0.37395685718784444; 'f1-score': 0.4746203037569944; 'support': 6351}; 'accuracy': 0.8006369909759612; 'macro avg': {'precision': 0.7372081603909304; 'recall': 0.6549652437564852; 'f1-score': 0.675798687208399; 'support': 26374}; 'weighted avg': {'precision': 0.7827065324664048; 'recall': 0.8006369909759612; 'f1-score': 0.7800874131713776; 'support': 26374}},{'0': {'precision': 0.8264166001596169; 'recall': 0.9307865168539325; 'f1-score': 0.8755020080321285; 'support': 2225}; '1': {'precision': 0.6376470588235295; 'recall': 0.3838526912181303; 'f1-score': 0.4792219274977896; 'support': 706}; 'accuracy': 0.7990446946434664; 'macro avg': {'precision': 0.7320318294915732; 'recall': 0.6573196040360314; 'f1-score': 0.677361967764959; 'support': 2931}; 'weighted avg': {'precision': 0.7809470347610235; 'recall': 0.7990446946434664; 'f1-score': 0.7800486689474327; 'support': 2931}}
5,2,CNF,1,26374,2931,3296,[8; 9],296,114.197855,0.735926,14,[X3 == 0 OR X5 == 6 OR X7 == 5 OR X10 >= 57.000000] AND [X0 >= 21.500000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 3 OR X6 == 10 OR X10 >= 7073.500000 OR X13 == 32],{'0': {'precision': 0.7976733576642335; 'recall': 0.8732457673675273; 'f1-score': 0.8337505662446654; 'support': 20023}; '1': {'precision': 0.4301751234845083; 'recall': 0.3016847740513305; 'f1-score': 0.354650624710782; 'support': 6351}; 'accuracy': 0.7356108288465913; 'macro avg': {'precision': 0.6139242405743709; 'recall': 0.5874652707094289; 'f1-score': 0.5942005954777236; 'support': 26374}; 'weighted avg': {'precision': 0.7091778209509766; 'recall': 0.7356108288465913; 'f1-score': 0.7183807426046527; 'support': 26374}},{'0': {'precision': 0.8014125467386789; 'recall': 0.8669662921348315; 'f1-score': 0.8329015544041452; 'support': 2225}; '1': {'precision': 0.4351145038167939; 'recall': 0.32294617563739375; 'f1-score': 0.3707317073170731; 'support': 706}; 'accuracy': 0.7359263050153532; 'macro avg': {'precision': 0.6182635252777364; 'recall': 0.5949562338861126; 'f1-score': 0.6018166308606091; 'support': 2931}; 'weighted avg': {'precision': 0.7131810836534347; 'recall': 0.7359263050153532; 'f1-score': 0.7215771217724587; 'support': 2931}}
5,2,CNF,2,26374,2931,3296,[8; 9],296,115.886883,0.778574,12,[X3 == 9 OR X6 == 12 OR X13 == 20] AND [X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 2 OR X11 >= 2450.500000 OR X13 == 22],{'0': {'precision': 0.8089171974522293; 'recall': 0.9196923537931379; 'f1-score': 0.8607553519678415; 'support': 20023}; '1': {'precision': 0.5544472152950956; 'recall': 0.3150684931506849; 'f1-score': 0.4018072289156626; 'support': 6351}; 'accuracy': 0.7740957003109122; 'macro avg': {'precision': 0.6816822063736625; 'recall': 0.6173804234719114; 'f1-score': 0.6312812904417521; 'support': 26374}; 'weighted avg': {'precision': 0.7476394672376256; 'recall': 0.7740957003109122; 'f1-score': 0.7502381938005409; 'support': 26374}},{'0': {'precision': 0.8092621664050236; 'recall': 0.9267415730337079; 'f1-score': 0.8640268175151897; 'support': 2225}; '1': {'precision': 0.5744125326370757; 'recall': 0.311614730878187; 'f1-score': 0.4040404040404041; 'support': 706}; 'accuracy': 0.7785738655748892; 'macro avg': {'precision': 0.6918373495210497; 'recall': 0.6191781519559474; 'f1-score': 0.6340336107777969; 'support': 2931}; 'weighted avg': {'precision': 0.7526931314544363; 'recall': 0.7785738655748892; 'f1-score': 0.7532283160094925; 'support': 2931}}
5,2,CNF,3,26374,2931,3296,[8; 9],296,110.008831,0.690208,17,[X3 == 8 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 12 OR X11 >= 1551.500000] AND [X1 == 1 OR X1 == 4 OR X1 == 5 OR X1 == 6 OR X3 == 12 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 11 OR X13 == 11 OR X13 == 17],{'0': {'precision': 0.8010605982597951; 'recall': 0.7770563851570693; 'f1-score': 0.7888759316533996; 'support': 20023}; '1': {'precision': 0.35779024600776865; 'recall': 0.3915918752952291; 'f1-score': 0.37392873252142533; 'support': 6351}; 'accuracy': 0.6842344733449609; 'macro avg': {'precision': 0.5794254221337819; 'recall': 0.5843241302261493; 'f1-score': 0.5814023320874124; 'support': 26374}; 'weighted avg': {'precision': 0.6943187309983778; 'recall': 0.6842344733449609; 'f1-score': 0.6889544308690223; 'support': 26374}},{'0': {'precision': 0.8016491067338525; 'recall': 0.7865168539325843; 'f1-score': 0.7940108892921961; 'support': 2225}; '1': {'precision': 0.3649732620320856; 'recall': 0.386685552407932; 'f1-score': 0.37551581843191195; 'support': 706}; 'accuracy': 0.6902081200955306; 'macro avg': {'precision': 0.583311184382969; 'recall': 0.5866012031702581; 'f1-score': 0.584763353862054; 'support': 2931}; 'weighted avg': {'precision': 0.6964655016982171; 'recall': 0.6902081200955306; 'f1-score': 0.6932065494670987; 'support': 2931}}
5,2,CNF,4,26374,2931,3296,[8; 9],296,109.615739,0.644831,14,[X0 >= 61.500000 OR X1 == 6 OR X3 == 9 OR X6 == 1] AND [X0 >= 35.500000 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 11 OR X6 == 4 OR X6 == 5 OR X6 == 10 OR X10 >= 7073.500000],{'0': {'precision': 0.7949227373068433; 'recall': 0.719372721370424; 'f1-score': 0.7552630889022887; 'support': 20023}; '1': {'precision': 0.31923915677247394; 'recall': 0.4148952920799874; 'f1-score': 0.36083533036631293; 'support': 6351}; 'accuracy': 0.646052930916812; 'macro avg': {'precision': 0.5570809470396586; 'recall': 0.5671340067252056; 'f1-score': 0.5580492096343008; 'support': 26374}; 'weighted avg': {'precision': 0.6803755916340678; 'recall': 0.646052930916812; 'f1-score': 0.6602827789583293; 'support': 26374}},{'0': {'precision': 0.7843419788664745; 'recall': 0.7339325842696629; 'f1-score': 0.7583004411423264; 'support': 2225}; '1': {'precision': 0.3027090694935218; 'recall': 0.3640226628895184; 'f1-score': 0.3305466237942122; 'support': 706}; 'accuracy': 0.6448311156601843; 'macro avg': {'precision': 0.5435255241799981; 'recall': 0.5489776235795907; 'f1-score': 0.5444235324682694; 'support': 2931}; 'weighted avg': {'precision': 0.6683294118186053; 'recall': 0.6448311156601843; 'f1-score': 0.6552659153669022; 'support': 2931}}
5,2,CNF,5,26375,2930,3296,[8; 9],296,109.803384,0.742662,12,[X1 == 7 OR X3 == 10 OR X10 >= 4932.500000 OR X12 >= 41.500000] AND [X0 >= 29.500000 OR X1 == 1 OR X1 == 2 OR X3 == 7 OR X3 == 9 OR X5 == 1 OR X6 == 11 OR X11 >= 1568.500000],{'0': {'precision': 0.8603606072231051; 'recall': 0.7840483444039354; 'f1-score': 0.8204337601254247; 'support': 20023}; '1': {'precision': 0.46801181102362205; 'recall': 0.5988664987405542; 'f1-score': 0.525414364640884; 'support': 6352}; 'accuracy': 0.7394502369668247; 'macro avg': {'precision': 0.6641862091233636; 'recall': 0.6914574215722449; 'f1-score': 0.6729240623831543; 'support': 26375}; 'weighted avg': {'precision': 0.7658696288929017; 'recall': 0.7394502369668247; 'f1-score': 0.7493830226802; 'support': 26375}},{'0': {'precision': 0.8582562104237701; 'recall': 0.7919101123595506; 'f1-score': 0.8237494156147732; 'support': 2225}; '1': {'precision': 0.47206385404789053; 'recall': 0.5872340425531914; 'f1-score': 0.5233881163084703; 'support': 705}; 'accuracy': 0.7426621160409557; 'macro avg': {'precision': 0.6651600322358303; 'recall': 0.689572077456371; 'f1-score': 0.6735687659616217; 'support': 2930}; 'weighted avg': {'precision': 0.7653327936166047; 'recall': 0.7426621160409557; 'f1-score': 0.7514781814813454; 'support': 2930}}
5,2,CNF,6,26375,2930,3296,[8; 9],296,115.329108,0.758020,11,[X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1] AND [X1 == 5 OR X3 == 1 OR X3 == 8 OR X3 == 14 OR X3 == 15 OR X6 == 10],{'0': {'precision': 0.7920664838930774; 'recall': 0.9234380462468161; 'f1-score': 0.8527221158945743; 'support': 20023}; '1': {'precision': 0.4942263279445728; 'recall': 0.23583123425692695; 'f1-score': 0.3193008632633486; 'support': 6352}; 'accuracy': 0.7578388625592417; 'macro avg': {'precision': 0.6431464059188251; 'recall': 0.5796346402518715; 'f1-score': 0.5860114895789614; 'support': 26375}; 'weighted avg': {'precision': 0.7203364110746926; 'recall': 0.7578388625592417; 'f1-score': 0.7242560762087527; 'support': 26375}},{'0': {'precision': 0.7906441717791411; 'recall': 0.9267415730337079; 'f1-score': 0.8533002276019037; 'support': 2225}; '1': {'precision': 0.4937888198757764; 'recall': 0.225531914893617; 'f1-score': 0.30963972736124634; 'support': 705}; 'accuracy': 0.7580204778156997; 'macro avg': {'precision': 0.6422164958274588; 'recall': 0.5761367439636624; 'f1-score': 0.581469977481575; 'support': 2930}; 'weighted avg': {'precision': 0.7192165188467617; 'recall': 0.7580204778156997; 'f1-score': 0.7224877181583326; 'support': 2930}}
5,2,CNF,7,26375,2930,3296,[8; 9],296,117.822046,0.746075,14,[X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X13 == 18] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X1 == 1 OR X1 == 2 OR X1 == 6 OR X3 == 9 OR X3 == 14 OR X10 >= 7073.500000],{'0': {'precision': 0.8223320732771154; 'recall': 0.8474254607201718; 'f1-score': 0.8346902132474113; 'support': 20023}; '1': {'precision': 0.4678627416826337; 'recall': 0.4228589420654912; 'f1-score': 0.4442239311998677; 'support': 6352}; 'accuracy': 0.7451753554502369; 'macro avg': {'precision': 0.6450974074798745; 'recall': 0.6351422013928315; 'f1-score': 0.6394570722236395; 'support': 26375}; 'weighted avg': {'precision': 0.7369637625932046; 'recall': 0.7451753554502369; 'f1-score': 0.7406526085624446; 'support': 26375}},{'0': {'precision': 0.8237866200262353; 'recall': 0.8467415730337079; 'f1-score': 0.8351063829787234; 'support': 2225}; '1': {'precision': 0.46967340590979784; 'recall': 0.42836879432624114; 'f1-score': 0.44807121661721067; 'support': 705}; 'accuracy': 0.7460750853242321; 'macro avg': {'precision': 0.6467300129680166; 'recall': 0.6375551836799745; 'f1-score': 0.641588799797967; 'support': 2930}; 'weighted avg': {'precision': 0.7385819046842256; 'recall': 0.7460750853242321; 'f1-score': 0.7419801740077792; 'support': 2930}}
5,2,CNF,8,26375,2930,3296,[8; 9],296,111.929193,0.713311,15,[X0 >= 43.500000 OR X1 == 1 OR X1 == 2 OR X3 == 8 OR X3 == 10 OR X13 == 31] AND [X0 < 43.500000 OR X1 == 7 OR X3 == 9 OR X3 == 12 OR X3 == 15 OR X6 == 10 OR X6 == 13 OR X10 >= 7073.500000 OR X12 >= 49.500000],{'0': {'precision': 0.8297996395632354; 'recall': 0.7818118258090292; 'f1-score': 0.8050912831061969; 'support': 20024}; '1': {'precision': 0.4181648688240778; 'recall': 0.4944103290820343; 'f1-score': 0.4531024531024531; 'support': 6351}; 'accuracy': 0.71260663507109; 'macro avg': {'precision': 0.6239822541936566; 'recall': 0.6381110774455317; 'f1-score': 0.629096868104325; 'support': 26375}; 'weighted avg': {'precision': 0.7306795474697988; 'recall': 0.71260663507109; 'f1-score': 0.7203337073961011; 'support': 26375}},{'0': {'precision': 0.8304680038204394; 'recall': 0.7819244604316546; 'f1-score': 0.8054654932839278; 'support': 2224}; '1': {'precision': 0.41985645933014354; 'recall': 0.4971671388101983; 'f1-score': 0.4552529182879378; 'support': 706}; 'accuracy': 0.7133105802047781; 'macro avg': {'precision': 0.6251622315752915; 'recall': 0.6395457996209265; 'f1-score': 0.6303592057859329; 'support': 2930}; 'weighted avg': {'precision': 0.7315288398579314; 'recall': 0.7133105802047781; 'f1-score': 0.7210798011517883; 'support': 2930}}
5,2,CNF,9,26375,2930,3296,[8; 9],296,115.915846,0.743345,15,[X3 == 1 OR X3 == 10 OR X3 == 12 OR X6 == 13 OR X13 == 20 OR X13 == 34 OR X13 == 41] AND [X1 == 0 OR X1 == 2 OR X1 == 7 OR X3 == 2 OR X3 == 9 OR X3 == 12 OR X5 == 2 OR X6 == 14],{'0': {'precision': 0.7856842989084802; 'recall': 0.9346284458649621; 'f1-score': 0.8537086032296324; 'support': 20024}; '1': {'precision': 0.4876712328767123; 'recall': 0.19618957644465437; 'f1-score': 0.2798113631259825; 'support': 6351}; 'accuracy': 0.7568151658767772; 'macro avg': {'precision': 0.6366777658925963; 'recall': 0.5654090111548082; 'f1-score': 0.5667599831778074; 'support': 26375}; 'weighted avg': {'precision': 0.7139238825153899; 'recall': 0.7568151658767772; 'f1-score': 0.71551632372638; 'support': 26375}},{'0': {'precision': 0.7787878787878788; 'recall': 0.9244604316546763; 'f1-score': 0.8453947368421052; 'support': 2224}; '1': {'precision': 0.4206896551724138; 'recall': 0.17280453257790368; 'f1-score': 0.24497991967871485; 'support': 706}; 'accuracy': 0.7433447098976109; 'macro avg': {'precision': 0.5997387669801463; 'recall': 0.54863248211629; 'f1-score': 0.54518732826041; 'support': 2930}; 'weighted avg': {'precision': 0.6925020952136405; 'recall': 0.7433447098976109; 'f1-score': 0.7007214054709948; 'support': 2930}}
5,2,CNF,0,26374,2931,1648,[16; 17],296,69.612048,0.709655,19,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X11 >= 1551.500000 OR X13 == 11 OR X13 == 21] AND [X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X5 == 2 OR X6 == 6 OR X6 == 10 OR X10 >= 57.000000 OR X13 == 19],{'0': {'precision': 0.8494642042863657; 'recall': 0.7442940618288968; 'f1-score': 0.7934091090584823; 'support': 20023}; '1': {'precision': 0.420158550396376; 'recall': 0.584159974807117; 'f1-score': 0.4887688558066004; 'support': 6351}; 'accuracy': 0.7057329187836505; 'macro avg': {'precision': 0.6348113773413708; 'recall': 0.6642270183180069; 'f1-score': 0.6410889824325413; 'support': 26374}; 'weighted avg': {'precision': 0.7460851109423404; 'recall': 0.7057329187836505; 'f1-score': 0.7200501097257037; 'support': 26374}},{'0': {'precision': 0.8476720647773279; 'recall': 0.7528089887640449; 'f1-score': 0.7974291835277315; 'support': 2225}; '1': {'precision': 0.42408376963350786; 'recall': 0.5736543909348442; 'f1-score': 0.4876580373269115; 'support': 706}; 'accuracy': 0.7096554077106789; 'macro avg': {'precision': 0.6358779172054179; 'recall': 0.6632316898494446; 'f1-score': 0.6425436104273214; 'support': 2931}; 'weighted avg': {'precision': 0.7456409025898366; 'recall': 0.7096554077106789; 'f1-score': 0.7228135474930065; 'support': 2931}}
5,2,CNF,1,26374,2931,1648,[16; 17],296,69.135760,0.759809,19,[X1 == 1 OR X1 == 6 OR X1 == 7 OR X3 == 0 OR X3 == 14 OR X6 == 12 OR X10 >= 6618.500000 OR X13 == 32] AND [X1 == 1 OR X1 == 5 OR X3 == 9 OR X5 == 2 OR X7 == 5 OR X11 >= 1820.500000 OR X13 == 9 OR X13 == 19 OR X13 == 22 OR X13 == 23 OR X13 == 30],{'0': {'precision': 0.8197685539403213; 'recall': 0.8561654097787544; 'f1-score': 0.8375717601074875; 'support': 20023}; '1': {'precision': 0.4727206151592823; 'recall': 0.4065501495827429; 'f1-score': 0.4371455176500465; 'support': 6351}; 'accuracy': 0.7478956548115568; 'macro avg': {'precision': 0.6462445845498018; 'recall': 0.6313577796807487; 'f1-score': 0.637358638878767; 'support': 26374}; 'weighted avg': {'precision': 0.7361975575348318; 'recall': 0.7478956548115568; 'f1-score': 0.7411469832117868; 'support': 26374}},{'0': {'precision': 0.8282261545101425; 'recall': 0.8624719101123596; 'f1-score': 0.8450022016732717; 'support': 2225}; '1': {'precision': 0.501628664495114; 'recall': 0.43626062322946174; 'f1-score': 0.4666666666666667; 'support': 706}; 'accuracy': 0.7598089389286933; 'macro avg': {'precision': 0.6649274095026283; 'recall': 0.6493662666709107; 'f1-score': 0.6558344341699691; 'support': 2931}; 'weighted avg': {'precision': 0.7495574994604631; 'recall': 0.7598089389286933; 'f1-score': 0.7538712266767985; 'support': 2931}}
5,2,CNF,2,26374,2931,1648,[16; 17],296,69.154777,0.686114,25,[X1 == 1 OR X1 == 2 OR X3 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X4 < 9.500000 OR X5 == 1 OR X5 == 3 OR X5 == 6 OR X6 == 5 OR X6 == 7 OR X6 == 11 OR X13 == 18 OR X13 == 34] AND [X1 == 6 OR X3 == 12 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X13 == 9 OR X13 == 20 OR X13 == 22],{'0': {'precision': 0.7928251993000195; 'recall': 0.8145632522599011; 'f1-score': 0.803547234881143; 'support': 20023}; '1': {'precision': 0.3600482592209583; 'recall': 0.3289245788064872; 'f1-score': 0.34378342796017447; 'support': 6351}; 'accuracy': 0.6976188670660499; 'macro avg': {'precision': 0.5764367292604888; 'recall': 0.5717439155331941; 'f1-score': 0.5736653314206588; 'support': 26374}; 'weighted avg': {'precision': 0.6886102017098884; 'recall': 0.6976188670660499; 'f1-score': 0.6928336556836352; 'support': 26374}},{'0': {'precision': 0.7916852928028609; 'recall': 0.7959550561797752; 'f1-score': 0.7938144329896908; 'support': 2225}; '1': {'precision': 0.345821325648415; 'recall': 0.33994334277620397; 'f1-score': 0.3428571428571428; 'support': 706}; 'accuracy': 0.6861139542818151; 'macro avg': {'precision': 0.5687533092256379; 'recall': 0.5679491994779896; 'f1-score': 0.5683357879234168; 'support': 2931}; 'weighted avg': {'precision': 0.6842885132699237; 'recall': 0.6861139542818151; 'f1-score': 0.6851908073214619; 'support': 2931}}
