lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,605.178223,0.476629,3,[X0 < 29.500000 OR X3 == 1 OR X13 == 10],{'0': {'precision': 0.6724013541262002; 'recall': 0.6051041302502123; 'f1-score': 0.6369801798012723; 'support': 20023}; '1': {'precision': 0.05362058647516457; 'recall': 0.07054007242953865; 'f1-score': 0.060927512579899354; 'support': 6351}; 'accuracy': 0.47637825130810646; 'macro avg': {'precision': 0.36301097030068236; 'recall': 0.33782210133987545; 'f1-score': 0.34895384619058584; 'support': 26374}; 'weighted avg': {'precision': 0.5233956418583711; 'recall': 0.47637825130810646; 'f1-score': 0.4982636222247599; 'support': 26374}},{'0': {'precision': 0.6740554156171285; 'recall': 0.6013483146067415; 'f1-score': 0.6356294536817102; 'support': 2225}; '1': {'precision': 0.06236786469344609; 'recall': 0.08356940509915015; 'f1-score': 0.07142857142857142; 'support': 706}; 'accuracy': 0.47662913681337427; 'macro avg': {'precision': 0.3682116401552873; 'recall': 0.34245885985294583; 'f1-score': 0.3535290125551408; 'support': 2931}; 'weighted avg': {'precision': 0.5267161420067157; 'recall': 0.47662913681337427; 'f1-score': 0.4997284564552632; 'support': 2931}}
5,2,DNF,9,26375,2930,206,[128; 129],296,921.340165,0.744369,70,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 1 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X3 != 14 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 == 4 AND X12 < 49.500000 AND X13 != 2 AND X13 != 22 AND X13 != 29 AND X13 != 31 AND X13 != 33] OR [X0 >= 27.500000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X3 != 1 AND X3 != 4 AND X3 != 8 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 4 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 6 AND X13 != 8 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.8498817372049721; 'recall': 0.8433879344786257; 'f1-score': 0.8466223837573632; 'support': 20024}; '1': {'precision': 0.5178351783517835; 'recall': 0.5303101873720674; 'f1-score': 0.523998444185142; 'support': 6351}; 'accuracy': 0.768; 'macro avg': {'precision': 0.6838584577783777; 'recall': 0.6868490609253466; 'f1-score': 0.6853104139712526; 'support': 26375}; 'weighted avg': {'precision': 0.7699261847774231; 'recall': 0.768; 'f1-score': 0.7689357623271006; 'support': 26375}},{'0': {'precision': 0.8323569175304191; 'recall': 0.8304856115107914; 'f1-score': 0.8314202115687599; 'support': 2224}; '1': {'precision': 0.469760900140647; 'recall': 0.4730878186968839; 'f1-score': 0.47141848976711365; 'support': 706}; 'accuracy': 0.7443686006825938; 'macro avg': {'precision': 0.651058908835533; 'recall': 0.6517867151038377; 'f1-score': 0.6514193506679368; 'support': 2930}; 'weighted avg': {'precision': 0.7449873652173886; 'recall': 0.7443686006825938; 'f1-score': 0.7446757693872028; 'support': 2930}}
5,3,CNF,0,26374,2931,3296,[8; 9],296,155.350380,0.788468,17,[X0 >= 23.500000 OR X1 == 4 OR X1 == 6 OR X3 == 9 OR X3 == 10 OR X13 == 7 OR X13 == 41] AND [X1 == 2 OR X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X13 == 11] AND [X0 >= 23.500000 OR X1 == 7 OR X6 == 4 OR X6 == 5 OR X11 >= 1881.500000],{'0': {'precision': 0.8125873515024459; 'recall': 0.9291814413424562; 'f1-score': 0.8669819893287354; 'support': 20023}; '1': {'precision': 0.5922944220816562; 'recall': 0.3243583687608251; 'f1-score': 0.4191677688472886; 'support': 6351}; 'accuracy': 0.7835368165617653; 'macro avg': {'precision': 0.7024408867920511; 'recall': 0.6267699050516407; 'f1-score': 0.643074879088012; 'support': 26374}; 'weighted avg': {'precision': 0.7595396380440613; 'recall': 0.7835368165617653; 'f1-score': 0.7591459343398196; 'support': 26374}},{'0': {'precision': 0.811167119038387; 'recall': 0.9402247191011236; 'f1-score': 0.8709408825978351; 'support': 2225}; '1': {'precision': 0.6221590909090909; 'recall': 0.3101983002832861; 'f1-score': 0.4139886578449905; 'support': 706}; 'accuracy': 0.7884680996247014; 'macro avg': {'precision': 0.716663104973739; 'recall': 0.6252115096922048; 'f1-score': 0.6424647702214128; 'support': 2931}; 'weighted avg': {'precision': 0.7656401085098019; 'recall': 0.7884680996247014; 'f1-score': 0.7608732365127078; 'support': 2931}}
5,3,CNF,1,26374,2931,3296,[8; 9],296,165.816937,0.711361,28,[X0 < 43.500000 OR X1 == 7 OR X3 == 9 OR X3 == 15 OR X6 == 4 OR X13 == 12] AND [X0 >= 43.500000 OR X1 == 6 OR X3 == 2 OR X3 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X10 >= 5119.000000 OR X13 == 1] AND [X1 == 1 OR X3 == 3 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 11 OR X3 == 12 OR X3 == 15 OR X6 == 14 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 34],{'0': {'precision': 0.8419494420405375; 'recall': 0.7385506667332568; 'f1-score': 0.7868678000372469; 'support': 20023}; '1': {'precision': 0.405788876276958; 'recall': 0.5629034797669659; 'f1-score': 0.471604775410593; 'support': 6351}; 'accuracy': 0.6962538864032759; 'macro avg': {'precision': 0.6238691591587477; 'recall': 0.6507270732501114; 'f1-score': 0.6292362877239199; 'support': 26374}; 'weighted avg': {'precision': 0.7369196493217806; 'recall': 0.6962538864032759; 'f1-score': 0.7109507806467912; 'support': 26374}},{'0': {'precision': 0.8428642466434609; 'recall': 0.7617977528089888; 'f1-score': 0.80028328611898; 'support': 2225}; '1': {'precision': 0.42391304347826086; 'recall': 0.5524079320113314; 'f1-score': 0.4797047970479705; 'support': 706}; 'accuracy': 0.7113613101330604; 'macro avg': {'precision': 0.6333886450608609; 'recall': 0.6571028424101601; 'f1-score': 0.6399940415834753; 'support': 2931}; 'weighted avg': {'precision': 0.7419500366691754; 'recall': 0.7113613101330604; 'f1-score': 0.7230644484239501; 'support': 2931}}
5,3,CNF,2,26374,2931,3296,[8; 9],296,255.775035,0.712385,25,[X1 == 5 OR X3 == 10 OR X6 == 3 OR X6 == 4 OR X10 >= 4668.500000] AND [X0 >= 21.500000 OR X3 == 1 OR X3 == 8 OR X3 == 12 OR X5 == 1 OR X5 == 2 OR X6 == 3 OR X11 >= 2450.500000 OR X13 == 17] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 1 OR X6 == 11 OR X6 == 14 OR X11 >= 1551.500000 OR X13 == 20],{'0': {'precision': 0.8416311824434982; 'recall': 0.7699645407781052; 'f1-score': 0.8042043765160012; 'support': 20023}; '1': {'precision': 0.4282522343594836; 'recall': 0.543221539914974; 'f1-score': 0.4789338515999167; 'support': 6351}; 'accuracy': 0.7153636156821112; 'macro avg': {'precision': 0.6349417084014909; 'recall': 0.6565930403465396; 'f1-score': 0.6415691140579589; 'support': 26374}; 'weighted avg': {'precision': 0.7420873248837205; 'recall': 0.7153636156821112; 'f1-score': 0.7258774976298993; 'support': 26374}},{'0': {'precision': 0.8427579365079365; 'recall': 0.7635955056179775; 'f1-score': 0.8012261259136996; 'support': 2225}; '1': {'precision': 0.42513661202185793; 'recall': 0.5509915014164306; 'f1-score': 0.47995064774830354; 'support': 706}; 'accuracy': 0.7123848515864892; 'macro avg': {'precision': 0.6339472742648973; 'recall': 0.6572935035172041; 'f1-score': 0.6405883868310016; 'support': 2931}; 'weighted avg': {'precision': 0.7421640589619892; 'recall': 0.7123848515864892; 'f1-score': 0.7238394020703799; 'support': 2931}}
5,3,CNF,3,26374,2931,3296,[8; 9],296,216.586325,0.556465,28,[X0 >= 35.500000 OR X1 == 7 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X10 >= 57.000000 OR X13 == 32] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X5 == 0 OR X6 == 10 OR X6 == 13] AND [X0 >= 21.500000 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 14 OR X6 == 4 OR X8 == 1 OR X8 == 2 OR X11 >= 1820.500000 OR X13 == 21 OR X13 != 39],{'0': {'precision': 0.9045186640471513; 'recall': 0.45987114817959346; 'f1-score': 0.6097407542297123; 'support': 20023}; '1': {'precision': 0.3321600592812153; 'recall': 0.8469532357109116; 'f1-score': 0.47717897538256826; 'support': 6351}; 'accuracy': 0.5530825813300978; 'macro avg': {'precision': 0.6183393616641832; 'recall': 0.6534121919452526; 'f1-score': 0.5434598648061403; 'support': 26374}; 'weighted avg': {'precision': 0.7666916564309969; 'recall': 0.5530825813300978; 'f1-score': 0.5778191701901957; 'support': 26374}},{'0': {'precision': 0.8990509059534081; 'recall': 0.46831460674157305; 'f1-score': 0.615839243498818; 'support': 2225}; '1': {'precision': 0.332392776523702; 'recall': 0.8342776203966006; 'f1-score': 0.4753833736884584; 'support': 706}; 'accuracy': 0.5564653701808256; 'macro avg': {'precision': 0.615721841238555; 'recall': 0.6512961135690868; 'f1-score': 0.5456113085936383; 'support': 2931}; 'weighted avg': {'precision': 0.7625580231907426; 'recall': 0.5564653701808256; 'f1-score': 0.5820071574919556; 'support': 2931}}
5,3,CNF,4,26374,2931,3296,[8; 9],296,185.884996,0.728762,21,[X3 == 2 OR X3 == 3 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 2 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 9] AND [X0 >= 29.500000 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X8 == 1] AND [X0 >= 21.500000 OR X0 < 29.500000 OR X1 == 6 OR X3 == 12 OR X6 == 11 OR X10 >= 7073.500000],{'0': {'precision': 0.9519684484822875; 'recall': 0.6750736652849223; 'f1-score': 0.789959675062825; 'support': 20023}; '1': {'precision': 0.46562628336755646; 'recall': 0.8926153361675326; 'f1-score': 0.6120047500809673; 'support': 6351}; 'accuracy': 0.7274588609994692; 'macro avg': {'precision': 0.7087973659249219; 'recall': 0.7838445007262275; 'f1-score': 0.7009822125718962; 'support': 26374}; 'weighted avg': {'precision': 0.8348546587407369; 'recall': 0.7274588609994692; 'f1-score': 0.7471071790986262; 'support': 26374}},{'0': {'precision': 0.9502518891687658; 'recall': 0.6782022471910112; 'f1-score': 0.7915027537372148; 'support': 2225}; '1': {'precision': 0.46686522710349965; 'recall': 0.8881019830028328; 'f1-score': 0.6120058565153733; 'support': 706}; 'accuracy': 0.7287615148413511; 'macro avg': {'precision': 0.7085585581361327; 'recall': 0.7831521150969221; 'f1-score': 0.701754305126294; 'support': 2931}; 'weighted avg': {'precision': 0.8338168897084867; 'recall': 0.7287615148413511; 'f1-score': 0.748266721857781; 'support': 2931}}
5,3,CNF,5,26375,2930,3296,[8; 9],296,192.529605,0.782594,22,[X3 == 10 OR X6 == 10 OR X6 == 12] AND [X3 == 3 OR X3 == 10 OR X3 == 12 OR X5 == 2 OR X6 == 3 OR X6 == 7 OR X8 == 0 OR X10 >= 7073.500000 OR X13 == 24] AND [X0 >= 23.500000 OR X1 == 1 OR X3 == 2 OR X3 == 7 OR X6 == 1 OR X6 == 13 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 < 34.500000 OR X13 == 36],{'0': {'precision': 0.8145590499230262; 'recall': 0.9248863806622384; 'f1-score': 0.866223864539969; 'support': 20023}; '1': {'precision': 0.5868131868131868; 'recall': 0.336272040302267; 'f1-score': 0.4275420336269015; 'support': 6352}; 'accuracy': 0.7831279620853081; 'macro avg': {'precision': 0.7006861183681066; 'recall': 0.6305792104822527; 'f1-score': 0.6468829490834352; 'support': 26375}; 'weighted avg': {'precision': 0.7597100746633599; 'recall': 0.7831279620853081; 'f1-score': 0.7605743104182703; 'support': 26375}},{'0': {'precision': 0.8140822784810127; 'recall': 0.9249438202247191; 'f1-score': 0.8659793814432989; 'support': 2225}; '1': {'precision': 0.5845771144278606; 'recall': 0.3333333333333333; 'f1-score': 0.4245709123757904; 'support': 705}; 'accuracy': 0.7825938566552901; 'macro avg': {'precision': 0.6993296964544367; 'recall': 0.6291385767790262; 'f1-score': 0.6452751469095447; 'support': 2930}; 'weighted avg': {'precision': 0.7588600461747081; 'recall': 0.7825938566552901; 'f1-score': 0.759770176428762; 'support': 2930}}
5,3,CNF,6,26375,2930,3296,[8; 9],296,157.644747,0.721160,21,[X1 == 6 OR X3 == 8 OR X3 == 12] AND [X0 >= 23.500000 OR X0 < 43.500000 OR X1 == 1 OR X1 == 7 OR X3 == 10 OR X12 >= 41.500000] AND [X1 == 1 OR X1 == 2 OR X3 == 7 OR X3 == 12 OR X3 == 15 OR X5 == 1 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X12 < 41.500000 OR X13 == 12 OR X13 == 22],{'0': {'precision': 0.7776706686530541; 'recall': 0.8863806622384258; 'f1-score': 0.8284747345081106; 'support': 20023}; '1': {'precision': 0.3596960315226569; 'recall': 0.20119647355163728; 'f1-score': 0.2580514891468955; 'support': 6352}; 'accuracy': 0.7213649289099526; 'macro avg': {'precision': 0.5686833500878555; 'recall': 0.5437885678950316; 'f1-score': 0.5432631118275031; 'support': 26375}; 'weighted avg': {'precision': 0.6770081133904083; 'recall': 0.7213649289099526; 'f1-score': 0.6910973523456675; 'support': 26375}},{'0': {'precision': 0.7791435368754956; 'recall': 0.8831460674157303; 'f1-score': 0.8278912997682747; 'support': 2225}; '1': {'precision': 0.3627450980392157; 'recall': 0.2099290780141844; 'f1-score': 0.265947888589398; 'support': 705}; 'accuracy': 0.721160409556314; 'macro avg': {'precision': 0.5709443174573556; 'recall': 0.5465375727149574; 'f1-score': 0.5469195941788363; 'support': 2930}; 'weighted avg': {'precision': 0.678952103640145; 'recall': 0.721160409556314; 'f1-score': 0.6926796598771114; 'support': 2930}}
5,3,CNF,7,26375,2930,3296,[8; 9],296,178.431723,0.778498,22,[X1 == 4 OR X3 == 4 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X10 >= 7073.500000 OR X11 >= 1551.500000] AND [X1 == 0 OR X1 == 5 OR X3 == 7 OR X5 == 2 OR X6 == 14 OR X13 == 3] AND [X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X5 == 3 OR X6 == 3 OR X10 >= 7073.500000 OR X11 >= 1551.500000],{'0': {'precision': 0.8282725421218293; 'recall': 0.8936722768815861; 'f1-score': 0.859730463401158; 'support': 20023}; '1': {'precision': 0.5537623139802976; 'recall': 0.41593198992443325; 'f1-score': 0.4750516946866853; 'support': 6352}; 'accuracy': 0.7786161137440758; 'macro avg': {'precision': 0.6910174280510635; 'recall': 0.6548021334030096; 'f1-score': 0.6673910790439217; 'support': 26375}; 'weighted avg': {'precision': 0.7621611120116867; 'recall': 0.7786161137440758; 'f1-score': 0.7670866894154014; 'support': 26375}},{'0': {'precision': 0.8277870216306157; 'recall': 0.8943820224719101; 'f1-score': 0.8597969323828042; 'support': 2225}; '1': {'precision': 0.5532319391634981; 'recall': 0.4127659574468085; 'f1-score': 0.4727863525588952; 'support': 705}; 'accuracy': 0.7784982935153584; 'macro avg': {'precision': 0.6905094803970568; 'recall': 0.6535739899593593; 'f1-score': 0.6662916424708497; 'support': 2930}; 'weighted avg': {'precision': 0.7617251331871626; 'recall': 0.7784982935153584; 'f1-score': 0.7666766392852425; 'support': 2930}}
5,3,CNF,8,26375,2930,3296,[8; 9],296,162.620667,0.758020,21,[X1 == 5 OR X1 == 6 OR X3 == 0 OR X3 == 7 OR X3 == 11 OR X3 == 14 OR X6 == 4] AND [X1 == 7 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X5 == 5 OR X6 == 14 OR X10 >= 5505.500000] AND [X0 >= 23.500000 OR X1 == 2 OR X1 == 5 OR X3 == 3 OR X3 == 9 OR X3 == 14 OR X6 == 3],{'0': {'precision': 0.7909639080660666; 'recall': 0.9040151817818618; 'f1-score': 0.8437194127243067; 'support': 20024}; '1': {'precision': 0.4491258240183434; 'recall': 0.24673279798456935; 'f1-score': 0.31849593495934964; 'support': 6351}; 'accuracy': 0.7457440758293838; 'macro avg': {'precision': 0.620044866042205; 'recall': 0.5753739898832155; 'f1-score': 0.5811076738418282; 'support': 26375}; 'weighted avg': {'precision': 0.7086505934959401; 'recall': 0.7457440758293838; 'f1-score': 0.7172475906471413; 'support': 26375}},{'0': {'precision': 0.7995255041518387; 'recall': 0.9091726618705036; 'f1-score': 0.850831054071113; 'support': 2224}; '1': {'precision': 0.49625935162094764; 'recall': 0.2818696883852691; 'f1-score': 0.35953026196928634; 'support': 706}; 'accuracy': 0.7580204778156997; 'macro avg': {'precision': 0.6478924278863931; 'recall': 0.5955211751278864; 'f1-score': 0.6051806580201997; 'support': 2930}; 'weighted avg': {'precision': 0.7264518168867161; 'recall': 0.7580204778156997; 'f1-score': 0.7324493615032326; 'support': 2930}}
5,3,CNF,9,26375,2930,3296,[8; 9],296,166.804590,0.593857,19,[X0 >= 23.500000 OR X1 == 7 OR X3 == 7 OR X3 == 9 OR X3 == 14 OR X5 == 2] AND [X0 >= 21.500000 OR X1 == 5 OR X3 == 12 OR X7 == 1 OR X13 == 2 OR X13 == 20 OR X13 == 21] AND [X3 == 15 OR X6 == 3 OR X6 == 11 OR X6 == 12 OR X13 == 7 OR X13 == 41],{'0': {'precision': 0.7715529753265602; 'recall': 0.6637035557331202; 'f1-score': 0.7135762033880103; 'support': 20024}; '1': {'precision': 0.26404371584699454; 'recall': 0.38041253345929776; 'f1-score': 0.31172182439842594; 'support': 6351}; 'accuracy': 0.5954881516587678; 'macro avg': {'precision': 0.5177983455867774; 'recall': 0.522058044596209; 'f1-score': 0.5126490138932182; 'support': 26375}; 'weighted avg': {'precision': 0.6493466698496039; 'recall': 0.5954881516587678; 'f1-score': 0.616811192545817; 'support': 26375}},{'0': {'precision': 0.7726793248945147; 'recall': 0.6587230215827338; 'f1-score': 0.7111650485436893; 'support': 2224}; '1': {'precision': 0.26595744680851063; 'recall': 0.3895184135977337; 'f1-score': 0.3160919540229885; 'support': 706}; 'accuracy': 0.5938566552901023; 'macro avg': {'precision': 0.5193183858515127; 'recall': 0.5241207175902337; 'f1-score': 0.5136285012833389; 'support': 2930}; 'weighted avg': {'precision': 0.6505818348164537; 'recall': 0.5938566552901023; 'f1-score': 0.6159699616045716; 'support': 2930}}
5,3,CNF,0,26374,2931,1648,[16; 17],296,102.335255,0.770727,45,[X1 == 7 OR X3 == 7 OR X3 == 10 OR X10 >= 4668.500000 OR X13 == 9 OR X13 == 20 OR X13 == 41] AND [X0 >= 23.500000 OR X1 == 0 OR X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 0 OR X3 == 7 OR X3 == 11 OR X4 >= 13.500000 OR X5 == 1 OR X5 == 3 OR X6 == 8 OR X6 == 14 OR X10 >= 7073.500000 OR X12 >= 49.500000 OR X13 == 3 OR X13 == 30] AND [X0 >= 35.500000 OR X1 == 0 OR X1 == 1 OR X1 == 6 OR X1 == 7 OR X1 != 4 OR X3 == 4 OR X3 == 8 OR X3 == 15 OR X4 >= 13.500000 OR X5 == 1 OR X6 == 10 OR X7 == 5 OR X10 >= 7073.500000 OR X12 < 34.500000 OR X13 == 1 OR X13 == 11 OR X13 == 17 OR X13 == 18 OR X13 == 41],{'0': {'precision': 0.8024467211343103; 'recall': 0.9270838535683964; 'f1-score': 0.8602743535082027; 'support': 20023}; '1': {'precision': 0.5495217525455106; 'recall': 0.28042827901117934; 'f1-score': 0.37135112593828196; 'support': 6351}; 'accuracy': 0.7713657389853644; 'macro avg': {'precision': 0.6759842368399105; 'recall': 0.6037560662897878; 'f1-score': 0.6158127397232424; 'support': 26374}; 'weighted avg': {'precision': 0.7415410384351571; 'recall': 0.7713657389853644; 'f1-score': 0.7425390301482055; 'support': 26374}},{'0': {'precision': 0.802729044834308; 'recall': 0.9253932584269663; 'f1-score': 0.8597077244258873; 'support': 2225}; '1': {'precision': 0.546448087431694; 'recall': 0.28328611898017; 'f1-score': 0.3731343283582089; 'support': 706}; 'accuracy': 0.7707267144319345; 'macro avg': {'precision': 0.674588566133001; 'recall': 0.6043396887035681; 'f1-score': 0.6164210263920481; 'support': 2931}; 'weighted avg': {'precision': 0.7409977736209864; 'recall': 0.7707267144319345; 'f1-score': 0.7425051254413152; 'support': 2931}}
5,3,CNF,1,26374,2931,1648,[16; 17],296,102.609712,0.796656,30,[X1 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 2 OR X13 == 32] AND [X1 == 1 OR X1 == 2 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X4 >= 9.500000 OR X8 == 1 OR X8 == 2 OR X11 >= 1881.500000 OR X13 == 3] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 12 OR X5 == 1 OR X6 == 3 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X10 >= 7073.500000 OR X11 >= 2384.500000 OR X13 == 36],{'0': {'precision': 0.8649615098087907; 'recall': 0.8697997303101433; 'f1-score': 0.8673738732008567; 'support': 20023}; '1': {'precision': 0.5821445744510338; 'recall': 0.5718784443394741; 'f1-score': 0.576965845909452; 'support': 6351}; 'accuracy': 0.7980586941684993; 'macro avg': {'precision': 0.7235530421299123; 'recall': 0.7208390873248087; 'f1-score': 0.7221698595551543; 'support': 26374}; 'weighted avg': {'precision': 0.7968576819306868; 'recall': 0.7980586941684993; 'f1-score': 0.7974420698593949; 'support': 26374}},{'0': {'precision': 0.8683853459972863; 'recall': 0.8629213483146068; 'f1-score': 0.8656447249774573; 'support': 2225}; '1': {'precision': 0.5763888888888888; 'recall': 0.5878186968838527; 'f1-score': 0.582047685834502; 'support': 706}; 'accuracy': 0.7966564312521324; 'macro avg': {'precision': 0.7223871174430876; 'recall': 0.7253700225992297; 'f1-score': 0.7238462054059795; 'support': 2931}; 'weighted avg': {'precision': 0.7980511601499548; 'recall': 0.7966564312521324; 'f1-score': 0.7973337356786083; 'support': 2931}}
5,3,CNF,2,26374,2931,1648,[16; 17],296,126.645364,0.745479,31,[X1 == 1 OR X1 == 6 OR X3 == 10 OR X5 == 3 OR X6 == 12 OR X7 == 5 OR X10 >= 4243.500000 OR X13 == 11] AND [X1 == 1 OR X1 == 4 OR X1 == 5 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X6 == 7 OR X11 >= 1862.000000 OR X13 == 30] AND [X1 == 0 OR X1 == 2 OR X3 == 6 OR X3 == 9 OR X3 == 12 OR X3 == 15 OR X5 == 5 OR X6 == 1 OR X6 == 3 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X10 >= 7073.500000],{'0': {'precision': 0.8140752409191994; 'recall': 0.8775408280477451; 'f1-score': 0.8446174922489004; 'support': 20023}; '1': {'precision': 0.4881002087682672; 'recall': 0.36813100299165485; 'f1-score': 0.4197109774706041; 'support': 6351}; 'accuracy': 0.7548722226435125; 'macro avg': {'precision': 0.6510877248437332; 'recall': 0.6228359155197; 'f1-score': 0.6321642348597523; 'support': 26374}; 'weighted avg': {'precision': 0.7355787129298701; 'recall': 0.7548722226435125; 'f1-score': 0.7422977350881755; 'support': 26374}},{'0': {'precision': 0.80545229244114; 'recall': 0.8764044943820225; 'f1-score': 0.839431769263883; 'support': 2225}; '1': {'precision': 0.46078431372549017; 'recall': 0.3328611898016997; 'f1-score': 0.38651315789473684; 'support': 706}; 'accuracy': 0.7454793585806891; 'macro avg': {'precision': 0.6331183030833151; 'recall': 0.6046328420918611; 'f1-score': 0.6129724635793099; 'support': 2931}; 'weighted avg': {'precision': 0.7224309369402022; 'recall': 0.7454793585806891; 'f1-score': 0.7303357134376744; 'support': 2931}}
5,3,CNF,3,26374,2931,1648,[16; 17],296,153.907237,0.686796,35,[X1 == 6 OR X3 == 14 OR X4 >= 10.500000 OR X6 == 10 OR X10 >= 4668.500000 OR X11 >= 1820.500000 OR X12 >= 41.500000 OR X13 != 41] AND [X1 == 1 OR X1 == 6 OR X3 == 5 OR X3 == 10 OR X5 == 1 OR X6 == 7 OR X6 == 11 OR X7 == 5 OR X10 >= 5119.000000 OR X13 == 20 OR X13 == 21] AND [X0 >= 21.500000 OR X0 < 54.500000 OR X1 == 0 OR X1 == 6 OR X1 == 7 OR X3 == 8 OR X4 >= 13.500000 OR X6 == 1 OR X6 == 14 OR X8 == 1 OR (NOT X9) OR X10 >= 5119.000000 OR X13 == 12 OR X13 == 22 OR X13 == 23 OR X13 == 30],{'0': {'precision': 0.8141870350690754; 'recall': 0.7652699395694951; 'f1-score': 0.7889709857632006; 'support': 20023}; '1': {'precision': 0.37781307916335716; 'recall': 0.44937805070067705; 'f1-score': 0.410499820208558; 'support': 6351}; 'accuracy': 0.6892014863122773; 'macro avg': {'precision': 0.5960000571162163; 'recall': 0.6073239951350861; 'f1-score': 0.5997354029858792; 'support': 26374}; 'weighted avg': {'precision': 0.7091058568648888; 'recall': 0.6892014863122773; 'f1-score': 0.6978331085948706; 'support': 26374}},{'0': {'precision': 0.8170790878214459; 'recall': 0.7568539325842697; 'f1-score': 0.7858142790480634; 'support': 2225}; '1': {'precision': 0.3781609195402299; 'recall': 0.4660056657223796; 'f1-score': 0.41751269035532995; 'support': 706}; 'accuracy': 0.6867963152507677; 'macro avg': {'precision': 0.5976200036808379; 'recall': 0.6114297991533246; 'f1-score': 0.6016634847016967; 'support': 2931}; 'weighted avg': {'precision': 0.7113553666319069; 'recall': 0.6867963152507677; 'f1-score': 0.6971002150367807; 'support': 2931}}
