lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,607.465236,0.803139,4,[X3 == 12 OR X3 == 14 OR X10 >= 4243.500000 OR X13 == 30],{'0': {'precision': 0.8198108726628957; 'recall': 0.9482095590071418; 'f1-score': 0.879347876429994; 'support': 20023}; '1': {'precision': 0.6774494556765164; 'recall': 0.34293811998110535; 'f1-score': 0.4553627430482961; 'support': 6351}; 'accuracy': 0.8024569651929931; 'macro avg': {'precision': 0.748630164169706; 'recall': 0.6455738394941235; 'f1-score': 0.667355309739145; 'support': 26374}; 'weighted avg': {'precision': 0.7855294834431908; 'recall': 0.8024569651929931; 'f1-score': 0.7772499928284484; 'support': 26374}},{'0': {'precision': 0.8174114021571649; 'recall': 0.9537078651685393; 'f1-score': 0.8803152872847957; 'support': 2225}; '1': {'precision': 0.6925373134328359; 'recall': 0.3286118980169972; 'f1-score': 0.4457252641690682; 'support': 706}; 'accuracy': 0.8031388604571819; 'macro avg': {'precision': 0.7549743577950003; 'recall': 0.6411598815927683; 'f1-score': 0.6630202757269319; 'support': 2931}; 'weighted avg': {'precision': 0.7873325530819768; 'recall': 0.8031388604571819; 'f1-score': 0.775634101232355; 'support': 2931}}
5,3,CNF,2,26374,2931,1648,[16; 17],296,106.285203,0.737291,27,[X1 == 1 OR X3 == 8 OR X3 == 14 OR X6 == 4 OR X13 == 41] AND [X0 >= 21.500000 OR X1 == 2 OR X6 == 5 OR X6 == 13 OR X6 == 14 OR (NOT X9) OR X12 < 41.500000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 22] AND [X0 >= 21.500000 OR X1 == 0 OR X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X10 >= 7073.500000 OR X11 >= 1568.500000 OR X13 == 13 OR X13 == 23],{'0': {'precision': 0.8103382924286933; 'recall': 0.8541677071367927; 'f1-score': 0.831675946412507; 'support': 20023}; '1': {'precision': 0.44570994684889903; 'recall': 0.3697055581798142; 'f1-score': 0.4041655908425854; 'support': 6351}; 'accuracy': 0.7375066353226662; 'macro avg': {'precision': 0.6280241196387961; 'recall': 0.6119366326583034; 'f1-score': 0.6179207686275462; 'support': 26374}; 'weighted avg': {'precision': 0.7225338402114614; 'recall': 0.7375066353226662; 'f1-score': 0.7287291704883176; 'support': 26374}},{'0': {'precision': 0.8104993597951344; 'recall': 0.8534831460674157; 'f1-score': 0.8314360770577932; 'support': 2225}; '1': {'precision': 0.445578231292517; 'recall': 0.37110481586402266; 'f1-score': 0.4049459041731067; 'support': 706}; 'accuracy': 0.7372910269532583; 'macro avg': {'precision': 0.6280387955438257; 'recall': 0.6122939809657192; 'f1-score': 0.6181909906154499; 'support': 2931}; 'weighted avg': {'precision': 0.7225995587979158; 'recall': 0.7372910269532583; 'f1-score': 0.728705929648517; 'support': 2931}}
5,3,CNF,3,26374,2931,1648,[16; 17],296,106.929427,0.671784,29,[X1 == 5 OR X3 == 1 OR X3 == 9 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X6 != 3 OR X13 == 2 OR X13 == 8 OR X13 == 41] AND [X0 >= 29.500000 OR X3 == 2 OR X3 == 7 OR X3 == 12 OR X10 >= 4243.500000 OR X13 == 9 OR X13 == 21] AND [X0 < 35.500000 OR X1 == 1 OR X1 == 6 OR X3 == 6 OR X6 == 5 OR X6 == 14 OR X10 >= 5119.000000 OR X13 == 0 OR X13 == 5 OR X13 == 10 OR X13 == 20],{'0': {'precision': 0.7983119587854872; 'recall': 0.7274634170703691; 'f1-score': 0.7612427813635056; 'support': 20023}; '1': {'precision': 0.32861712598425197; 'recall': 0.42056369075736105; 'f1-score': 0.36894813177705643; 'support': 6351}; 'accuracy': 0.6535603245620687; 'macro avg': {'precision': 0.5634645423848696; 'recall': 0.5740135539138651; 'f1-score': 0.565095456570281; 'support': 26374}; 'weighted avg': {'precision': 0.6852069355383253; 'recall': 0.6535603245620687; 'f1-score': 0.6667761354423886; 'support': 26374}},{'0': {'precision': 0.8124690747154873; 'recall': 0.7379775280898876; 'f1-score': 0.7734338200659444; 'support': 2225}; '1': {'precision': 0.35934065934065934; 'recall': 0.4631728045325779; 'f1-score': 0.40470297029702973; 'support': 706}; 'accuracy': 0.671784373933811; 'macro avg': {'precision': 0.5859048670280733; 'recall': 0.6005751663112328; 'f1-score': 0.589068395181487; 'support': 2931}; 'weighted avg': {'precision': 0.7033224826804725; 'recall': 0.671784373933811; 'f1-score': 0.6846163584702932; 'support': 2931}}
5,3,CNF,4,26374,2931,1648,[16; 17],296,101.098594,0.623678,34,[X1 == 5 OR X1 == 6 OR X1 != 4 OR X3 == 10 OR X3 == 12 OR X5 == 2 OR X6 == 14 OR X7 == 5 OR X11 >= 1551.500000 OR X12 >= 39.500000 OR X13 == 20] AND [X1 == 2 OR X3 == 14 OR X5 == 0 OR X6 == 6 OR X6 == 13 OR X10 >= 4932.500000 OR X12 >= 41.500000 OR X13 == 34 OR X13 == 41] AND [X0 >= 23.500000 OR X0 < 43.500000 OR X1 == 1 OR X1 == 6 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X6 == 14 OR X7 == 5 OR X10 >= 4973.500000 OR X12 < 39.500000 OR X13 == 21 OR X13 == 31 OR X13 == 37],{'0': {'precision': 0.8482439658910247; 'recall': 0.5862258402836737; 'f1-score': 0.6933049821328371; 'support': 20023}; '1': {'precision': 0.3391033822590938; 'recall': 0.6693434104865376; 'f1-score': 0.4501508974426855; 'support': 6351}; 'accuracy': 0.6062409949192387; 'macro avg': {'precision': 0.5936736740750592; 'recall': 0.6277846253851056; 'f1-score': 0.5717279397877613; 'support': 26374}; 'weighted avg': {'precision': 0.7256401952590996; 'recall': 0.6062409949192387; 'f1-score': 0.6347521804392315; 'support': 26374}},{'0': {'precision': 0.8532745591939547; 'recall': 0.6089887640449438; 'f1-score': 0.7107264621033308; 'support': 2225}; '1': {'precision': 0.35219657483246464; 'recall': 0.669971671388102; 'f1-score': 0.46168862859931675; 'support': 706}; 'accuracy': 0.6236779256226543; 'macro avg': {'precision': 0.6027355670132096; 'recall': 0.6394802177165229; 'f1-score': 0.5862075453513238; 'support': 2931}; 'weighted avg': {'precision': 0.732578190391767; 'recall': 0.6236779256226543; 'f1-score': 0.6507398669297265; 'support': 2931}}
5,3,CNF,5,26375,2930,1648,[16; 17],296,113.673520,0.526621,29,[X1 == 7 OR X3 == 15 OR X6 == 1 OR X6 == 6 OR X6 == 12 OR X8 == 1 OR X13 == 5 OR X13 == 29] AND [X0 >= 21.500000 OR X0 < 29.500000 OR X1 == 5 OR X3 == 11 OR X3 == 14 OR X6 == 7 OR X6 == 13 OR X7 == 5 OR X10 >= 5119.000000 OR X12 < 34.500000 OR X13 == 11 OR X13 == 41] AND [X3 == 6 OR X3 == 10 OR X3 == 11 OR X6 == 1 OR X6 == 4 OR X6 != 8 OR X11 >= 1568.500000 OR X13 == 11 OR X13 == 36],{'0': {'precision': 0.7390021459227468; 'recall': 0.5503670778604605; 'f1-score': 0.6308859310147417; 'support': 20023}; '1': {'precision': 0.21460350693535724; 'recall': 0.38727959697733; 'f1-score': 0.27617176536626437; 'support': 6352}; 'accuracy': 0.5110900473933649; 'macro avg': {'precision': 0.47680282642905203; 'recall': 0.46882333741889526; 'f1-score': 0.453528848190503; 'support': 26375}; 'weighted avg': {'precision': 0.612709059483016; 'recall': 0.5110900473933649; 'f1-score': 0.5454586559361018; 'support': 26375}},{'0': {'precision': 0.7505980861244019; 'recall': 0.5640449438202247; 'f1-score': 0.6440851937387735; 'support': 2225}; '1': {'precision': 0.2289348171701113; 'recall': 0.4085106382978723; 'f1-score': 0.293428425878757; 'support': 705}; 'accuracy': 0.5266211604095563; 'macro avg': {'precision': 0.48976645164725663; 'recall': 0.48627779105904856; 'f1-score': 0.4687568098087652; 'support': 2930}; 'weighted avg': {'precision': 0.6250784258470043; 'recall': 0.5266211604095563; 'f1-score': 0.5597121489123873; 'support': 2930}}
5,3,CNF,6,26375,2930,1648,[16; 17],296,136.547793,0.780205,28,[X0 >= 29.500000 OR X1 == 2 OR X1 == 6 OR X1 == 7 OR X3 == 8 OR X3 == 14 OR X3 == 15 OR X5 == 6 OR X6 == 5 OR X10 >= 3048.000000] AND [X1 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X10 >= 4243.500000 OR X13 == 12 OR X13 == 22] AND [X1 == 4 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 7 OR X3 == 11 OR X6 == 12 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 19 OR X13 == 30],{'0': {'precision': 0.8102473345707256; 'recall': 0.9374719073065975; 'f1-score': 0.8692289881917111; 'support': 20023}; '1': {'precision': 0.6097256857855362; 'recall': 0.3079345088161209; 'f1-score': 0.40920502092050204; 'support': 6352}; 'accuracy': 0.7858578199052133; 'macro avg': {'precision': 0.7099865101781309; 'recall': 0.6227032080613591; 'f1-score': 0.6392170045561065; 'support': 26375}; 'weighted avg': {'precision': 0.7619548790983646; 'recall': 0.7858578199052133; 'f1-score': 0.7584395193724989; 'support': 26375}},{'0': {'precision': 0.8072289156626506; 'recall': 0.9334831460674158; 'f1-score': 0.8657774072530221; 'support': 2225}; '1': {'precision': 0.5854341736694678; 'recall': 0.29645390070921984; 'f1-score': 0.3935969868173258; 'support': 705}; 'accuracy': 0.7802047781569966; 'macro avg': {'precision': 0.6963315446660592; 'recall': 0.6149685233883178; 'f1-score': 0.629687197035174; 'support': 2930}; 'weighted avg': {'precision': 0.753861921428796; 'recall': 0.7802047781569966; 'f1-score': 0.7521640296396548; 'support': 2930}}
5,3,CNF,7,26375,2930,1648,[16; 17],296,145.450062,0.747099,30,[X1 == 0 OR X1 == 1 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X10 >= 4243.500000 OR X13 == 11 OR X13 == 20 OR X13 == 22] AND [X0 >= 23.500000 OR X3 == 5 OR X3 == 9 OR X6 == 12 OR X7 == 5 OR X10 >= 5505.500000 OR X12 < 49.500000 OR X13 == 5 OR X13 == 34] AND [X1 == 4 OR X1 == 6 OR X3 == 14 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X8 != 4 OR X13 == 21 OR X13 == 23 OR X13 == 30],{'0': {'precision': 0.812599531615925; 'recall': 0.8664535783848574; 'f1-score': 0.8386628960916539; 'support': 20023}; '1': {'precision': 0.4678606965174129; 'recall': 0.37011964735516373; 'f1-score': 0.4132899709941109; 'support': 6352}; 'accuracy': 0.7469194312796209; 'macro avg': {'precision': 0.640230114066669; 'recall': 0.6182866128700105; 'f1-score': 0.6259764335428823; 'support': 26375}; 'weighted avg': {'precision': 0.729574656524143; 'recall': 0.7469194312796209; 'f1-score': 0.7362185806330911; 'support': 26375}},{'0': {'precision': 0.8081395348837209; 'recall': 0.8746067415730338; 'f1-score': 0.8400604360025901; 'support': 2225}; '1': {'precision': 0.46551724137931033; 'recall': 0.3446808510638298; 'f1-score': 0.3960880195599022; 'support': 705}; 'accuracy': 0.747098976109215; 'macro avg': {'precision': 0.6368283881315157; 'recall': 0.6096437963184318; 'f1-score': 0.6180742277812461; 'support': 2930}; 'weighted avg': {'precision': 0.7256996997572331; 'recall': 0.747098976109215; 'f1-score': 0.7332343084967555; 'support': 2930}}
5,3,CNF,8,26375,2930,1648,[16; 17],296,165.372043,0.719795,28,[X1 == 0 OR X3 == 2 OR X3 == 5 OR X3 == 10 OR X3 == 12 OR X6 == 6 OR X7 == 0 OR X7 == 5] AND [X1 == 1 OR X3 == 8 OR X3 == 15 OR X6 == 3 OR X6 == 6 OR X6 == 11 OR X10 >= 5119.000000 OR X11 >= 1975.500000 OR X13 == 8 OR X13 == 9 OR X13 == 35] AND [X0 >= 35.500000 OR X0 < 29.500000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X10 >= 7073.500000 OR X11 >= 1568.500000 OR X13 == 9 OR X13 == 22],{'0': {'precision': 0.8180686289157827; 'recall': 0.8203156212544946; 'f1-score': 0.8191905842455678; 'support': 20024}; '1': {'precision': 0.42852604828462515; 'recall': 0.4248149897653913; 'f1-score': 0.4266624495927888; 'support': 6351}; 'accuracy': 0.7250805687203792; 'macro avg': {'precision': 0.6232973386002039; 'recall': 0.6225653055099429; 'f1-score': 0.6229265169191783; 'support': 26375}; 'weighted avg': {'precision': 0.7242682524384942; 'recall': 0.7250805687203792; 'f1-score': 0.724671297679509; 'support': 26375}},{'0': {'precision': 0.8147151188873935; 'recall': 0.8165467625899281; 'f1-score': 0.8156299124185942; 'support': 2224}; '1': {'precision': 0.41797432239657634; 'recall': 0.415014164305949; 'f1-score': 0.4164889836531628; 'support': 706}; 'accuracy': 0.7197952218430034; 'macro avg': {'precision': 0.6163447206419849; 'recall': 0.6157804634479386; 'f1-score': 0.6160594480358785; 'support': 2930}; 'weighted avg': {'precision': 0.7191181897670804; 'recall': 0.7197952218430034; 'f1-score': 0.7194546579106096; 'support': 2930}}
5,3,CNF,9,26375,2930,1648,[16; 17],296,98.656327,0.687031,38,[X0 >= 43.500000 OR X1 == 2 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X8 == 2 OR X13 == 11] AND [X1 == 5 OR X3 == 1 OR X3 == 5 OR X3 == 14 OR X5 == 2 OR X6 == 3 OR X6 == 4 OR X6 == 13 OR X10 >= 7073.500000 OR X13 == 1 OR X13 == 9 OR X13 == 31] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X1 == 0 OR X3 == 3 OR X3 == 10 OR X5 == 4 OR X6 == 1 OR X6 == 4 OR X8 == 3 OR X13 == 32 OR X13 == 37 OR X13 != 39],{'0': {'precision': 0.8996781115879828; 'recall': 0.6699960047942469; 'f1-score': 0.768032974582093; 'support': 20024}; '1': {'precision': 0.42353659600453636; 'recall': 0.764446543851362; 'f1-score': 0.5450769058044235; 'support': 6351}; 'accuracy': 0.692739336492891; 'macro avg': {'precision': 0.6616073537962596; 'recall': 0.7172212743228045; 'f1-score': 0.6565549401932582; 'support': 26375}; 'weighted avg': {'precision': 0.7850250399113773; 'recall': 0.692739336492891; 'f1-score': 0.7143459985514965; 'support': 26375}},{'0': {'precision': 0.8963007883565798; 'recall': 0.664568345323741; 'f1-score': 0.7632326361993287; 'support': 2224}; '1': {'precision': 0.4176424668227947; 'recall': 0.7577903682719547; 'f1-score': 0.5385002516356316; 'support': 706}; 'accuracy': 0.6870307167235495; 'macro avg': {'precision': 0.6569716275896873; 'recall': 0.7111793567978478; 'f1-score': 0.6508664439174802; 'support': 2930}; 'weighted avg': {'precision': 0.7809653702668691; 'recall': 0.6870307167235495; 'f1-score': 0.7090821025809088; 'support': 2930}}
5,3,CNF,0,26374,2931,824,[32; 33],296,76.089424,0.748209,38,[X1 == 1 OR X1 == 5 OR X3 == 0 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X4 >= 10.500000 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X8 == 2 OR X10 >= 57.000000 OR X11 >= 1551.500000 OR X13 == 13 OR X13 == 34 OR X13 != 39] AND [X1 == 1 OR X5 == 2 OR X5 != 4 OR X6 == 5 OR X6 == 7 OR X11 >= 1978.500000 OR X13 == 22 OR X13 == 35] AND [X1 == 1 OR X1 == 6 OR X1 == 7 OR X5 == 1 OR X6 == 3 OR X6 == 4 OR X6 == 10 OR X6 == 12 OR X8 == 3 OR X10 >= 57.000000 OR X13 == 0 OR X13 == 11 OR X13 == 30 OR X13 == 36],{'0': {'precision': 0.877103546565806; 'recall': 0.7991309993507466; 'f1-score': 0.8363037683583338; 'support': 20023}; '1': {'precision': 0.5053498954618129; 'recall': 0.6469847268146749; 'f1-score': 0.5674630575887308; 'support': 6351}; 'accuracy': 0.7624933646773338; 'macro avg': {'precision': 0.6912267210138094; 'recall': 0.7230578630827107; 'f1-score': 0.7018834129735323; 'support': 26374}; 'weighted avg': {'precision': 0.7875832827392548; 'recall': 0.7624933646773338; 'f1-score': 0.7715654899744046; 'support': 26374}},{'0': {'precision': 0.872308462694041; 'recall': 0.7829213483146067; 'f1-score': 0.8252013263855993; 'support': 2225}; '1': {'precision': 0.4828693790149893; 'recall': 0.6388101983002833; 'f1-score': 0.55; 'support': 706}; 'accuracy': 0.7482088024564995; 'macro avg': {'precision': 0.6775889208545152; 'recall': 0.710865773307445; 'f1-score': 0.6876006631927997; 'support': 2931}; 'weighted avg': {'precision': 0.778502937932045; 'recall': 0.7482088024564995; 'f1-score': 0.7589126411490817; 'support': 2931}}
5,3,CNF,1,26374,2931,824,[32; 33],296,184.412779,0.786080,41,[X1 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 2 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X6 == 14 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 34] AND [X0 >= 54.500000 OR X0 < 35.500000 OR X1 == 5 OR X3 == 8 OR X3 == 11 OR X3 == 14 OR X3 == 15 OR X4 >= 12.500000 OR X6 == 10 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X8 == 0 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 38] AND [X5 == 2 OR X6 == 3 OR X6 == 6 OR X6 == 7 OR X6 == 8 OR X6 == 13 OR X7 == 5 OR X13 == 1 OR X13 == 8 OR X13 == 20 OR X13 == 26],{'0': {'precision': 0.8560008044647796; 'recall': 0.8502721869849673; 'f1-score': 0.853126879134095; 'support': 20023}; '1': {'precision': 0.5377023901310717; 'recall': 0.5490473941111635; 'f1-score': 0.5433156746650045; 'support': 6351}; 'accuracy': 0.7777356487449761; 'macro avg': {'precision': 0.6968515972979257; 'recall': 0.6996597905480655; 'f1-score': 0.6982212768995497; 'support': 26374}; 'weighted avg': {'precision': 0.7793528470281609; 'recall': 0.7777356487449761; 'f1-score': 0.7785226871426187; 'support': 26374}},{'0': {'precision': 0.8625226860254084; 'recall': 0.8543820224719101; 'f1-score': 0.8584330548656581; 'support': 2225}; '1': {'precision': 0.5543328748280605; 'recall': 0.5708215297450425; 'f1-score': 0.5624563852058618; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.7084277804267345; 'recall': 0.7126017761084763; 'f1-score': 0.71044472003576; 'support': 2931}; 'weighted avg': {'precision': 0.7882879515643617; 'recall': 0.7860798362333674; 'f1-score': 0.7871401416006235; 'support': 2931}}
5,3,CNF,2,26374,2931,824,[32; 33],296,84.019178,0.734562,37,[X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X8 == 1 OR X10 >= 7073.500000 OR X13 == 11 OR X13 == 38] AND [X1 == 6 OR X3 == 2 OR X3 == 7 OR X3 == 11 OR X4 >= 12.500000 OR X5 == 6 OR X6 == 0 OR X6 == 4 OR X6 == 5 OR X8 == 3 OR X10 >= 3048.000000 OR X13 == 9] AND [X1 == 1 OR X1 == 4 OR X1 == 5 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 0 OR X6 == 6 OR X6 == 11 OR X6 == 13 OR X10 >= 5505.500000 OR X13 == 9 OR X13 == 31 OR X13 == 40],{'0': {'precision': 0.8860380073137102; 'recall': 0.7381511262048644; 'f1-score': 0.8053618134263295; 'support': 20023}; '1': {'precision': 0.45909419168472093; 'recall': 0.7006770587309085; 'f1-score': 0.5547245076040886; 'support': 6351}; 'accuracy': 0.7291271706984152; 'macro avg': {'precision': 0.6725660994992155; 'recall': 0.7194140924678865; 'f1-score': 0.6800431605152091; 'support': 26374}; 'weighted avg': {'precision': 0.7832276572318223; 'recall': 0.7291271706984152; 'f1-score': 0.7450070121342596; 'support': 26374}},{'0': {'precision': 0.8934203371397499; 'recall': 0.7384269662921348; 'f1-score': 0.8085629921259843; 'support': 2225}; '1': {'precision': 0.46703296703296704; 'recall': 0.7223796033994334; 'f1-score': 0.5672969966629589; 'support': 706}; 'accuracy': 0.734561583077448; 'macro avg': {'precision': 0.6802266520863585; 'recall': 0.7304032848457841; 'f1-score': 0.6879299943944716; 'support': 2931}; 'weighted avg': {'precision': 0.7907149521873826; 'recall': 0.734561583077448; 'f1-score': 0.7504484261768557; 'support': 2931}}
5,3,CNF,3,26374,2931,824,[32; 33],296,93.146518,0.605254,43,[X3 == 1 OR X3 == 5 OR X3 == 12 OR X5 == 0 OR X6 == 4 OR X6 == 6 OR X6 == 10 OR X6 == 11 OR X7 == 0 OR X13 == 18] AND [X1 == 0 OR X3 == 1 OR X3 == 6 OR X3 == 8 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 7 OR X6 != 14 OR X7 == 5 OR X10 >= 3120.000000 OR X11 >= 1975.500000 OR X12 >= 49.500000 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 24 OR X13 == 41] AND [X3 == 7 OR X3 == 15 OR X4 >= 13.500000 OR X4 < 8.500000 OR X6 == 1 OR X6 == 5 OR X6 == 8 OR X6 == 11 OR X6 == 13 OR X7 == 2 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 21],{'0': {'precision': 0.8341705221414408; 'recall': 0.6303251261049793; 'f1-score': 0.7180610474212729; 'support': 20023}; '1': {'precision': 0.3416933475631448; 'recall': 0.6049441032908204; 'f1-score': 0.4367149758454106; 'support': 6351}; 'accuracy': 0.6242132403124289; 'macro avg': {'precision': 0.5879319348522928; 'recall': 0.6176346146978998; 'f1-score': 0.5773880116333417; 'support': 26374}; 'weighted avg': {'precision': 0.7155793893687573; 'recall': 0.6242132403124289; 'f1-score': 0.6503114113941894; 'support': 26374}},{'0': {'precision': 0.8288177339901478; 'recall': 0.6049438202247192; 'f1-score': 0.6994024421927774; 'support': 2225}; '1': {'precision': 0.3274674827850038; 'recall': 0.6062322946175638; 'f1-score': 0.42523596621957277; 'support': 706}; 'accuracy': 0.6052541794609348; 'macro avg': {'precision': 0.5781426083875758; 'recall': 0.6055880574211414; 'f1-score': 0.5623192042061751; 'support': 2931}; 'weighted avg': {'precision': 0.7080557833416211; 'recall': 0.605254179460935; 'f1-score': 0.6333630249163931; 'support': 2931}}
5,3,CNF,4,26374,2931,824,[32; 33],296,98.052716,0.751621,40,[X0 >= 61.500000 OR X1 == 6 OR X1 != 4 OR X3 == 1 OR X3 == 9 OR X3 == 12 OR X3 == 15 OR X5 == 1 OR X6 == 1 OR X10 >= 3120.000000 OR X13 == 6 OR X13 == 20] AND [X1 == 5 OR X3 == 0 OR X3 == 9 OR X3 == 11 OR X5 == 1 OR X5 == 6 OR X6 == 1 OR X6 == 4 OR X6 == 6 OR X6 == 11 OR X6 != 3 OR (NOT X9) OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 13] AND [X1 == 1 OR X3 == 7 OR X5 == 3 OR X6 == 13 OR X7 == 0 OR X10 >= 5505.500000 OR X11 >= 1568.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 21 OR X13 == 31],{'0': {'precision': 0.8791265180454986; 'recall': 0.7700644259102033; 'f1-score': 0.8209892976944785; 'support': 20023}; '1': {'precision': 0.4788907753254103; 'recall': 0.6661943001102189; 'f1-score': 0.5572237587251415; 'support': 6351}; 'accuracy': 0.7450519450974444; 'macro avg': {'precision': 0.6790086466854545; 'recall': 0.718129363010211; 'f1-score': 0.68910652820981; 'support': 26374}; 'weighted avg': {'precision': 0.7827476145035526; 'recall': 0.7450519450974444; 'f1-score': 0.75747314777432; 'support': 26374}},{'0': {'precision': 0.8836494105586878; 'recall': 0.7748314606741573; 'f1-score': 0.8256704980842913; 'support': 2225}; '1': {'precision': 0.4887755102040816; 'recall': 0.6784702549575071; 'f1-score': 0.568208778173191; 'support': 706}; 'accuracy': 0.7516206073012623; 'macro avg': {'precision': 0.6862124603813847; 'recall': 0.7266508578158322; 'f1-score': 0.6969396381287412; 'support': 2931}; 'weighted avg': {'precision': 0.7885347829058895; 'recall': 0.7516206073012623; 'f1-score': 0.7636548125649337; 'support': 2931}}
5,3,CNF,5,26375,2930,824,[32; 33],296,82.121310,0.745392,43,[X1 == 1 OR X1 == 5 OR X3 == 14 OR X5 == 3 OR X6 == 11 OR X7 == 5 OR X10 >= 5119.000000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 21] AND [X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 0 OR X3 == 8 OR X3 == 10 OR X3 == 15 OR X6 == 10 OR X7 == 1 OR X8 == 0 OR X10 >= 5505.500000 OR X11 >= 1551.500000 OR X13 == 11 OR X13 == 12 OR X13 == 21 OR X13 == 30] AND [X0 >= 35.500000 OR X0 < 21.500000 OR X3 == 4 OR X4 >= 13.500000 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X11 >= 2176.500000 OR X13 == 3 OR X13 == 9 OR X13 == 20 OR X13 == 23 OR X13 == 29 OR X13 == 34],{'0': {'precision': 0.8392741735023614; 'recall': 0.8431304000399541; 'f1-score': 0.8411978673576163; 'support': 20023}; '1': {'precision': 0.49824281150159744; 'recall': 0.4910264483627204; 'f1-score': 0.49460830954646373; 'support': 6352}; 'accuracy': 0.7583317535545023; 'macro avg': {'precision': 0.6687584925019794; 'recall': 0.6670784242013372; 'f1-score': 0.66790308845204; 'support': 26375}; 'weighted avg': {'precision': 0.7571421844434477; 'recall': 0.7583317535545023; 'f1-score': 0.7577272750840071; 'support': 26375}},{'0': {'precision': 0.8390646492434664; 'recall': 0.8224719101123595; 'f1-score': 0.8306854289605083; 'support': 2225}; '1': {'precision': 0.472630173564753; 'recall': 0.502127659574468; 'f1-score': 0.4869325997248968; 'support': 705}; 'accuracy': 0.7453924914675768; 'macro avg': {'precision': 0.6558474114041097; 'recall': 0.6622997848434138; 'f1-score': 0.6588090143427026; 'support': 2930}; 'weighted avg': {'precision': 0.7508952617508067; 'recall': 0.7453924914675768; 'f1-score': 0.747973570731462; 'support': 2930}}
