l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.548115,0.603774,3,[X2 >= 1.400000 OR X2 < 0.800000 OR X6 < 19.000000],{'0.0': {'precision': 0.3945578231292517; 'recall': 0.43283582089552236; 'f1-score': 0.4128113879003559; 'support': 134}; '1.0': {'precision': 0.7632398753894081; 'recall': 0.7335329341317365; 'f1-score': 0.7480916030534351; 'support': 334}; 'accuracy': 0.6474358974358975; 'macro avg': {'precision': 0.5788988492593299; 'recall': 0.5831843775136294; 'f1-score': 0.5804514954768956; 'support': 468}; 'weighted avg': {'precision': 0.6576770655542351; 'recall': 0.6474358974358974; 'f1-score': 0.6520925670908013; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
l: 5,2,DNF,0,468,53,14,[33; 34],158,3.104933,0.698113,9,[X0 >= 31.000000 AND X2 < 1.000000 AND X6 < 71.600000] OR [X0 >= 23.000000 AND X4 >= 150.000000 AND X5 >= 18.000000 AND X6 >= 34.000000 AND X7 < 7.900000 AND X9 < 1.308000],{'0.0': {'precision': 0.36942675159235666; 'recall': 0.43283582089552236; 'f1-score': 0.3986254295532646; 'support': 134}; '1.0': {'precision': 0.7556270096463023; 'recall': 0.7035928143712575; 'f1-score': 0.7286821705426356; 'support': 334}; 'accuracy': 0.6260683760683761; 'macro avg': {'precision': 0.5625268806193294; 'recall': 0.5682143176333899; 'f1-score': 0.5636538000479501; 'support': 468}; 'weighted avg': {'precision': 0.645048303280429; 'recall': 0.6260683760683761; 'f1-score': 0.6341787447037986; 'support': 468}},{'0.0': {'precision': 0.46153846153846156; 'recall': 0.4; 'f1-score': 0.42857142857142855; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8157894736842105; 'f1-score': 0.7948717948717949; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6182692307692308; 'recall': 0.6078947368421053; 'f1-score': 0.6117216117216118; 'support': 53}; 'weighted avg': {'precision': 0.6862844702467343; 'recall': 0.6981132075471698; 'f1-score': 0.6912018798811251; 'support': 53}}
l: 5,2,DNF,1,469,52,14,[33; 34],158,2.758307,0.711538,8,[X4 >= 167.600000 AND X8 < 3.900000 AND X9 < 1.060000 AND X9 >= 0.800000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X3 >= 0.300000 AND X6 >= 19.000000],{'0.0': {'precision': 0.4573170731707317; 'recall': 0.5555555555555556; 'f1-score': 0.5016722408026756; 'support': 135}; '1.0': {'precision': 0.8032786885245902; 'recall': 0.7335329341317365; 'f1-score': 0.7668231611893583; 'support': 334}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.6302978808476609; 'recall': 0.644544244843646; 'f1-score': 0.634247700996017; 'support': 469}; 'weighted avg': {'precision': 0.703694854680729; 'recall': 0.6823027718550106; 'f1-score': 0.6905004015897801; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5714285714285714; 'f1-score': 0.5161290322580646; 'support': 14}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6495798319327731; 'recall': 0.6672932330827068; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.732191338073691; 'recall': 0.7115384615384616; 'f1-score': 0.7195689860294368; 'support': 52}}
l: 5,2,DNF,2,469,52,14,[33; 34],158,5.449028,0.615385,5,[X4 >= 208.000000 AND X8 >= 2.000000] OR [X0 >= 45.000000 AND X2 >= 0.900000 AND X3 >= 0.200000],{'0.0': {'precision': 0.4574468085106383; 'recall': 0.6417910447761194; 'f1-score': 0.5341614906832297; 'support': 134}; '1.0': {'precision': 0.8291814946619217; 'recall': 0.6955223880597015; 'f1-score': 0.7564935064935066; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.64331415158628; 'recall': 0.6686567164179105; 'f1-score': 0.6453274985883681; 'support': 469}; 'weighted avg': {'precision': 0.7229715843329836; 'recall': 0.6801705756929638; 'f1-score': 0.6929700734048561; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.4; 'f1-score': 0.37500000000000006; 'support': 15}; '1.0': {'precision': 0.7428571428571429; 'recall': 0.7027027027027027; 'f1-score': 0.7222222222222223; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5478991596638656; 'recall': 0.5513513513513514; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6303813833225599; 'recall': 0.6153846153846154; 'f1-score': 0.6220619658119659; 'support': 52}}
l: 5,2,DNF,3,469,52,14,[33; 34],158,1.450568,0.653846,5,[X0 >= 35.000000 AND X2 < 2.000000 AND X7 >= 5.600000] OR [X4 >= 150.000000 AND X5 >= 30.000000],{'0.0': {'precision': 0.45098039215686275; 'recall': 0.34328358208955223; 'f1-score': 0.38983050847457623; 'support': 134}; '1.0': {'precision': 0.7602179836512262; 'recall': 0.8328358208955224; 'f1-score': 0.7948717948717949; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6055991879040444; 'recall': 0.5880597014925373; 'f1-score': 0.5923511516731856; 'support': 469}; 'weighted avg': {'precision': 0.671864386081408; 'recall': 0.6929637526652452; 'f1-score': 0.6791457130440183; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,2,DNF,4,469,52,14,[33; 34],158,2.816565,0.576923,7,[X4 < 328.000000 AND X4 >= 182.000000 AND X6 >= 23.000000] OR [X0 >= 40.000000 AND X2 >= 0.800000 AND X7 < 7.300000 AND X7 >= 5.600000],{'0.0': {'precision': 0.372972972972973; 'recall': 0.5149253731343284; 'f1-score': 0.43260188087774304; 'support': 134}; '1.0': {'precision': 0.7711267605633803; 'recall': 0.6537313432835821; 'f1-score': 0.7075928917609047; 'support': 335}; 'accuracy': 0.6140724946695096; 'macro avg': {'precision': 0.5720498667681766; 'recall': 0.5843283582089552; 'f1-score': 0.5700973863193238; 'support': 469}; 'weighted avg': {'precision': 0.6573685355375496; 'recall': 0.6140724946695096; 'f1-score': 0.6290240315085727; 'support': 469}},{'0.0': {'precision': 0.36; 'recall': 0.6; 'f1-score': 0.45; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5675675675675675; 'f1-score': 0.65625; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5688888888888889; 'recall': 0.5837837837837838; 'f1-score': 0.553125; 'support': 52}; 'weighted avg': {'precision': 0.6572649572649573; 'recall': 0.5769230769230769; 'f1-score': 0.5967548076923077; 'support': 52}}
l: 5,2,DNF,5,469,52,14,[33; 34],158,3.043430,0.576923,6,[X5 >= 18.000000 AND X6 < 71.600000 AND X7 >= 6.200000 AND X9 >= 0.800000] OR [X2 >= 0.900000 AND X8 < 3.100000],{'0.0': {'precision': 0.32; 'recall': 0.417910447761194; 'f1-score': 0.36245954692556637; 'support': 134}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.6447761194029851; 'f1-score': 0.6868044515103339; 'support': 335}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.5273469387755102; 'recall': 0.5313432835820895; 'f1-score': 0.5246319992179501; 'support': 469}; 'weighted avg': {'precision': 0.6162099125364432; 'recall': 0.579957356076759; 'f1-score': 0.5941344787718288; 'support': 469}},{'0.0': {'precision': 0.29411764705882354; 'recall': 0.3333333333333333; 'f1-score': 0.3125; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.6756756756756757; 'f1-score': 0.6944444444444444; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5042016806722689; 'recall': 0.5045045045045045; 'f1-score': 0.5034722222222222; 'support': 52}; 'weighted avg': {'precision': 0.5930833872010344; 'recall': 0.5769230769230769; 'f1-score': 0.5842681623931624; 'support': 52}}
l: 5,2,DNF,6,469,52,14,[33; 34],158,4.547672,0.538462,7,[X0 < 45.000000 AND X3 < 1.600000 AND X4 < 282.000000 AND X9 < 0.900000] OR [X2 >= 0.800000 AND X3 >= 0.200000 AND X7 < 7.300000],{'0.0': {'precision': 0.39634146341463417; 'recall': 0.48507462686567165; 'f1-score': 0.43624161073825507; 'support': 134}; '1.0': {'precision': 0.7737704918032787; 'recall': 0.7044776119402985; 'f1-score': 0.7375; 'support': 335}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5850559776089564; 'recall': 0.594776119402985; 'f1-score': 0.5868708053691276; 'support': 469}; 'weighted avg': {'precision': 0.6659336265493804; 'recall': 0.6417910447761194; 'f1-score': 0.6514261744966443; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.4; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7096774193548387; 'recall': 0.5945945945945946; 'f1-score': 0.6470588235294118; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4976958525345622; 'recall': 0.4972972972972973; 'f1-score': 0.4901960784313726; 'support': 52}; 'weighted avg': {'precision': 0.5873803615739099; 'recall': 0.5384615384615384; 'f1-score': 0.5565610859728507; 'support': 52}}
l: 5,2,DNF,7,469,52,14,[33; 34],158,5.152581,0.596154,7,[X7 < 7.100000 AND X7 >= 5.600000 AND X9 < 1.308000 AND X9 >= 0.800000] OR [X0 >= 40.000000 AND X5 >= 18.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.3687150837988827; 'recall': 0.4925373134328358; 'f1-score': 0.42172523961661335; 'support': 134}; '1.0': {'precision': 0.7655172413793103; 'recall': 0.6626865671641791; 'f1-score': 0.7103999999999999; 'support': 335}; 'accuracy': 0.6140724946695096; 'macro avg': {'precision': 0.5671161625890965; 'recall': 0.5776119402985074; 'f1-score': 0.5660626198083066; 'support': 469}; 'weighted avg': {'precision': 0.652145196356331; 'recall': 0.6140724946695096; 'f1-score': 0.6279214970333181; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.5945945945945946; 'f1-score': 0.676923076923077; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5803571428571428; 'recall': 0.5972972972972973; 'f1-score': 0.5692307692307692; 'support': 52}; 'weighted avg': {'precision': 0.667239010989011; 'recall': 0.5961538461538461; 'f1-score': 0.6147928994082841; 'support': 52}}
l: 5,2,DNF,8,469,52,14,[33; 34],158,3.672917,0.673077,6,[X5 >= 25.000000 AND X6 >= 28.000000] OR [X3 < 0.300000 AND X6 < 34.000000 AND X7 < 7.900000 AND X7 >= 5.600000],{'0.0': {'precision': 0.38596491228070173; 'recall': 0.3283582089552239; 'f1-score': 0.3548387096774193; 'support': 134}; '1.0': {'precision': 0.7464788732394366; 'recall': 0.7910447761194029; 'f1-score': 0.7681159420289855; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.5662218927600692; 'recall': 0.5597014925373134; 'f1-score': 0.5614773258532024; 'support': 469}; 'weighted avg': {'precision': 0.6434748843940837; 'recall': 0.6588486140724946; 'f1-score': 0.6500367327856809; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
l: 5,2,DNF,9,469,52,14,[33; 34],158,3.339827,0.615385,6,[X5 >= 18.000000 AND X6 >= 28.000000 AND X8 < 3.900000] OR [X4 >= 150.000000 AND X7 >= 6.200000 AND X8 >= 4.100000],{'0.0': {'precision': 0.40441176470588236; 'recall': 0.41044776119402987; 'f1-score': 0.4074074074074074; 'support': 134}; '1.0': {'precision': 0.7627627627627628; 'recall': 0.7582089552238805; 'f1-score': 0.7604790419161677; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.5835872637343226; 'recall': 0.5843283582089552; 'f1-score': 0.5839432246617875; 'support': 469}; 'weighted avg': {'precision': 0.6603767633179398; 'recall': 0.6588486140724946; 'f1-score': 0.6596014320565219; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6756756756756757; 'f1-score': 0.7142857142857142; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5629984051036683; 'recall': 0.5711711711711711; 'f1-score': 0.5630252100840336; 'support': 52}; 'weighted avg': {'precision': 0.6453195926880138; 'recall': 0.6153846153846154; 'f1-score': 0.6270200387847447; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.625581 (+- 0.053947), (mean training time) 3.533583 (+- 1.151240)
l: 5,2,DNF,0,468,53,7,[66; 67],158,141.173585,0.679245,7,[X6 >= 19.000000 AND X7 < 7.900000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X1 AND X4 >= 208.000000 AND X7 >= 5.100000],{'0.0': {'precision': 0.4785714285714286; 'recall': 0.5; 'f1-score': 0.4890510948905109; 'support': 134}; '1.0': {'precision': 0.7957317073170732; 'recall': 0.781437125748503; 'f1-score': 0.7885196374622357; 'support': 334}; 'accuracy': 0.7008547008547008; 'macro avg': {'precision': 0.6371515679442509; 'recall': 0.6407185628742516; 'f1-score': 0.6387853661763734; 'support': 468}; 'weighted avg': {'precision': 0.7049208582745169; 'recall': 0.7008547008547008; 'f1-score': 0.7027743709993914; 'support': 468}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8421052631578947; 'f1-score': 0.7901234567901234; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5720930232558139; 'recall': 0.5543859649122806; 'f1-score': 0.5550617283950617; 'support': 53}; 'weighted avg': {'precision': 0.6467749012724879; 'recall': 0.6792452830188679; 'f1-score': 0.6570696482646168; 'support': 53}}
l: 5,2,DNF,1,469,52,7,[67; 67],158,82.971658,0.711538,9,[X0 >= 45.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X4 >= 150.000000 AND X6 >= 19.000000] OR [X1 AND X4 < 512.600000 AND X6 >= 23.000000 AND X7 >= 5.100000],{'0.0': {'precision': 0.4429530201342282; 'recall': 0.4888888888888889; 'f1-score': 0.4647887323943662; 'support': 135}; '1.0': {'precision': 0.784375; 'recall': 0.7514970059880239; 'f1-score': 0.7675840978593272; 'support': 334}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6136640100671141; 'recall': 0.6201929474384564; 'f1-score': 0.6161864151268467; 'support': 469}; 'weighted avg': {'precision': 0.6860978842603855; 'recall': 0.67590618336887; 'f1-score': 0.6804255171817798; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5714285714285714; 'f1-score': 0.5161290322580646; 'support': 14}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6495798319327731; 'recall': 0.6672932330827068; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.732191338073691; 'recall': 0.7115384615384616; 'f1-score': 0.7195689860294368; 'support': 52}}
l: 5,2,DNF,2,469,52,7,[67; 67],158,175.931539,0.634615,6,[X3 >= 0.300000 AND X4 >= 167.600000] OR [X0 < 66.000000 AND X6 >= 23.000000 AND X8 < 4.100000 AND X8 >= 2.700000],{'0.0': {'precision': 0.4697986577181208; 'recall': 0.5223880597014925; 'f1-score': 0.4946996466431095; 'support': 134}; '1.0': {'precision': 0.8; 'recall': 0.764179104477612; 'f1-score': 0.781679389312977; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6348993288590604; 'recall': 0.6432835820895522; 'f1-score': 0.6381895179780432; 'support': 469}; 'weighted avg': {'precision': 0.7056567593480344; 'recall': 0.6950959488272921; 'f1-score': 0.6996851771215864; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
l: 5,2,DNF,3,469,52,7,[67; 67],158,163.142734,0.634615,8,[X2 >= 0.700000 AND X6 >= 23.000000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X3 < 1.000000 AND X7 >= 7.100000 AND X9 >= 0.700000],{'0.0': {'precision': 0.4154929577464789; 'recall': 0.44029850746268656; 'f1-score': 0.42753623188405804; 'support': 134}; '1.0': {'precision': 0.7706422018348624; 'recall': 0.7522388059701492; 'f1-score': 0.7613293051359518; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.5930675797906706; 'recall': 0.5962686567164179; 'f1-score': 0.5944327685100049; 'support': 469}; 'weighted avg': {'precision': 0.6691709892381814; 'recall': 0.6631130063965884; 'f1-score': 0.6659598556354107; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,4,469,52,7,[67; 67],158,87.612578,0.615385,7,[X0 >= 23.000000 AND X6 >= 19.000000 AND X8 >= 2.700000 AND X9 < 1.060000] OR [X3 >= 0.200000 AND X4 >= 182.000000 AND X6 >= 42.000000],{'0.0': {'precision': 0.4433497536945813; 'recall': 0.6716417910447762; 'f1-score': 0.5341246290801188; 'support': 134}; '1.0': {'precision': 0.8345864661654135; 'recall': 0.6626865671641791; 'f1-score': 0.7387687188019966; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.6389681099299974; 'recall': 0.6671641791044776; 'f1-score': 0.6364466739410577; 'support': 469}; 'weighted avg': {'precision': 0.7228045483166042; 'recall': 0.6652452025586354; 'f1-score': 0.6802989788814601; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.6666666666666666; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8148148148148148; 'recall': 0.5945945945945946; 'f1-score': 0.6875; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6074074074074074; 'recall': 0.6306306306306306; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6951566951566951; 'recall': 0.6153846153846154; 'f1-score': 0.6334134615384616; 'support': 52}}
l: 5,2,DNF,5,469,52,7,[67; 67],158,94.769790,0.711538,7,[X0 < 55.000000 AND X0 >= 35.000000 AND X2 >= 0.700000] OR [X1 AND X4 >= 195.000000 AND X5 >= 21.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.4069767441860465; 'recall': 0.5223880597014925; 'f1-score': 0.457516339869281; 'support': 134}; '1.0': {'precision': 0.7845117845117845; 'recall': 0.6955223880597015; 'f1-score': 0.7373417721518988; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5957442643489155; 'recall': 0.608955223880597; 'f1-score': 0.5974290560105899; 'support': 469}; 'weighted avg': {'precision': 0.6766446301330022; 'recall': 0.6460554371002132; 'f1-score': 0.6573916486425794; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4666666666666667; 'f1-score': 0.4827586206896552; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.8108108108108109; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6447368421052632; 'recall': 0.6387387387387388; 'f1-score': 0.6413793103448276; 'support': 52}; 'weighted avg': {'precision': 0.7059716599190283; 'recall': 0.7115384615384616; 'f1-score': 0.7084880636604775; 'support': 52}}
l: 5,2,DNF,6,469,52,7,[67; 67],158,150.904838,0.615385,8,[X0 >= 23.000000 AND X4 < 328.000000 AND X4 >= 150.000000 AND X5 < 43.000000 AND X7 >= 5.600000] OR [X5 >= 18.000000 AND X6 >= 54.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.4024390243902439; 'recall': 0.4925373134328358; 'f1-score': 0.44295302013422816; 'support': 134}; '1.0': {'precision': 0.7770491803278688; 'recall': 0.7074626865671642; 'f1-score': 0.7406250000000001; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5897441023590564; 'recall': 0.6; 'f1-score': 0.5917890100671142; 'support': 469}; 'weighted avg': {'precision': 0.6700177072028332; 'recall': 0.6460554371002132; 'f1-score': 0.6555758628954939; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.4; 'f1-score': 0.37500000000000006; 'support': 15}; '1.0': {'precision': 0.7428571428571429; 'recall': 0.7027027027027027; 'f1-score': 0.7222222222222223; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5478991596638656; 'recall': 0.5513513513513514; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6303813833225599; 'recall': 0.6153846153846154; 'f1-score': 0.6220619658119659; 'support': 52}}
