l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.917161,0.566038,2,[X2 >= 1.400000 OR X2 < 0.800000],{'0.0': {'precision': 0.3712574850299401; 'recall': 0.46616541353383456; 'f1-score': 0.41333333333333333; 'support': 133}; '1.0': {'precision': 0.7641196013289037; 'recall': 0.6865671641791045; 'f1-score': 0.7232704402515723; 'support': 335}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.5676885431794219; 'recall': 0.5763662888564696; 'f1-score': 0.5683018867924527; 'support': 468}; 'weighted avg': {'precision': 0.6524728887909503; 'recall': 0.6239316239316239; 'f1-score': 0.6351900231145514; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 5,2,DNF,0,468,53,7,[66; 67],158,105.961110,0.547170,8,[X2 >= 0.900000 AND X6 >= 23.000000 AND X8 < 3.600000 AND X8 >= 2.000000 AND X9 >= 0.546000] OR [X0 >= 40.000000 AND X7 >= 5.100000 AND X9 < 1.308000],{'0.0': {'precision': 0.38095238095238093; 'recall': 0.48120300751879697; 'f1-score': 0.42524916943521596; 'support': 133}; '1.0': {'precision': 0.77; 'recall': 0.6895522388059702; 'f1-score': 0.7275590551181103; 'support': 335}; 'accuracy': 0.6303418803418803; 'macro avg': {'precision': 0.5754761904761905; 'recall': 0.5853776231623835; 'f1-score': 0.5764041122766631; 'support': 468}; 'weighted avg': {'precision': 0.659437321937322; 'recall': 0.6303418803418803; 'f1-score': 0.6416462029902792; 'support': 468}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.4; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.71875; 'recall': 0.6052631578947368; 'f1-score': 0.6571428571428571; 'support': 38}; 'accuracy': 0.5471698113207547; 'macro avg': {'precision': 0.5022321428571428; 'recall': 0.5026315789473684; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.5961927223719676; 'recall': 0.5471698113207547; 'f1-score': 0.5654986522911051; 'support': 53}}
l: 5,2,DNF,1,469,52,7,[67; 67],158,167.623221,0.634615,7,[X0 < 66.000000 AND X0 >= 23.000000 AND X9 >= 1.000000] OR [X2 >= 0.900000 AND X3 >= 0.200000 AND X4 >= 150.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5; 'recall': 0.417910447761194; 'f1-score': 0.45528455284552843; 'support': 134}; '1.0': {'precision': 0.7815126050420168; 'recall': 0.8328358208955224; 'f1-score': 0.8063583815028903; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6407563025210083; 'recall': 0.6253731343283582; 'f1-score': 0.6308214671742094; 'support': 469}; 'weighted avg': {'precision': 0.7010804321728692; 'recall': 0.7142857142857143; 'f1-score': 0.7060515733150726; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.42857142857142855; 'f1-score': 0.3870967741935484; 'support': 14}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7105263157894737; 'f1-score': 0.7397260273972601; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5621848739495798; 'recall': 0.5695488721804511; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6587588881706529; 'recall': 0.6346153846153846; 'f1-score': 0.644787382303953; 'support': 52}}
l: 5,2,DNF,2,469,52,7,[67; 67],158,141.834910,0.615385,6,[X0 < 60.000000 AND X8 < 4.100000 AND X8 >= 2.500000] OR [X2 >= 0.900000 AND X4 >= 150.000000 AND X7 >= 5.100000],{'0.0': {'precision': 0.5145631067961165; 'recall': 0.39552238805970147; 'f1-score': 0.44725738396624476; 'support': 134}; '1.0': {'precision': 0.7786885245901639; 'recall': 0.8507462686567164; 'f1-score': 0.8131241084165477; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6466258156931401; 'recall': 0.6231343283582089; 'f1-score': 0.6301907461913963; 'support': 469}; 'weighted avg': {'precision': 0.7032241195061504; 'recall': 0.720682302771855; 'f1-score': 0.708590758573604; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.14285714285714285; 'f1-score': 0.16666666666666666; 'support': 14}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4571428571428572; 'recall': 0.46616541353383456; 'f1-score': 0.45833333333333337; 'support': 52}; 'weighted avg': {'precision': 0.5758241758241758; 'recall': 0.6153846153846154; 'f1-score': 0.592948717948718; 'support': 52}}
l: 5,2,DNF,3,469,52,7,[67; 67],158,80.011515,0.653846,8,[X2 >= 0.900000 AND X3 >= 0.200000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X1 AND X4 < 328.000000 AND X5 >= 18.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.39097744360902253; 'f1-score': 0.416; 'support': 133}; '1.0': {'precision': 0.7698863636363636; 'recall': 0.8065476190476191; 'f1-score': 0.7877906976744184; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.607165404040404; 'recall': 0.5987625313283208; 'f1-score': 0.6018953488372092; 'support': 469}; 'weighted avg': {'precision': 0.6775968641640283; 'recall': 0.6886993603411514; 'f1-score': 0.6823575147518222; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,2,DNF,4,469,52,7,[67; 67],158,88.771228,0.557692,9,[X4 >= 182.000000 AND X5 >= 30.000000 AND X8 < 4.100000] OR [X0 < 55.000000 AND X0 >= 23.000000 AND X4 < 328.000000 AND X5 < 43.000000 AND X6 < 105.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.44680851063829785; 'recall': 0.47368421052631576; 'f1-score': 0.4598540145985401; 'support': 133}; '1.0': {'precision': 0.7865853658536586; 'recall': 0.7678571428571429; 'f1-score': 0.7771084337349399; 'support': 336}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6166969382459782; 'recall': 0.6207706766917294; 'f1-score': 0.61848122416674; 'support': 469}; 'weighted avg': {'precision': 0.6902307352701981; 'recall': 0.6844349680170576; 'f1-score': 0.6871407626365578; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.3333333333333333; 'f1-score': 0.303030303030303; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.6486486486486487; 'f1-score': 0.676056338028169; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49183006535947715; 'recall': 0.49099099099099097; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.5823906485671192; 'recall': 0.5576923076923077; 'f1-score': 0.5684526740864768; 'support': 52}}
l: 5,2,DNF,5,469,52,7,[67; 67],158,108.829700,0.634615,7,[X0 >= 23.000000 AND X3 >= 0.200000 AND X7 < 7.300000 AND X8 < 4.100000 AND X9 >= 0.546000] OR [X3 >= 1.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.3961038961038961; 'recall': 0.45864661654135336; 'f1-score': 0.4250871080139373; 'support': 133}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7232142857142857; 'f1-score': 0.7465437788018433; 'support': 336}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5837662337662338; 'recall': 0.5909304511278195; 'f1-score': 0.5858154434078903; 'support': 469}; 'weighted avg': {'precision': 0.6649932157394843; 'recall': 0.6481876332622601; 'f1-score': 0.6553844243993028; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,6,469,52,7,[67; 67],158,173.126558,0.615385,6,[X0 < 49.000000 AND X4 >= 182.000000 AND X9 >= 0.546000] OR [X0 >= 31.000000 AND X6 >= 19.000000 AND X8 < 3.600000],{'0.0': {'precision': 0.45132743362831856; 'recall': 0.38345864661654133; 'f1-score': 0.4146341463414634; 'support': 133}; '1.0': {'precision': 0.7696629213483146; 'recall': 0.8154761904761905; 'f1-score': 0.791907514450867; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6104951774883166; 'recall': 0.5994674185463659; 'f1-score': 0.6032708303961652; 'support': 469}; 'weighted avg': {'precision': 0.6793886785620471; 'recall': 0.6929637526652452; 'f1-score': 0.6849195443899914; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.4; 'f1-score': 0.37500000000000006; 'support': 15}; '1.0': {'precision': 0.7428571428571429; 'recall': 0.7027027027027027; 'f1-score': 0.7222222222222223; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5478991596638656; 'recall': 0.5513513513513514; 'f1-score': 0.5486111111111112; 'support': 52}; 'weighted avg': {'precision': 0.6303813833225599; 'recall': 0.6153846153846154; 'f1-score': 0.6220619658119659; 'support': 52}}
l: 5,2,DNF,7,469,52,7,[67; 67],158,113.683694,0.653846,8,[X4 >= 182.000000 AND X5 >= 18.000000 AND X7 >= 5.100000 AND X8 < 3.900000] OR [X0 >= 23.000000 AND X5 < 43.000000 AND X6 >= 19.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.39416058394160586; 'recall': 0.40601503759398494; 'f1-score': 0.39999999999999997; 'support': 133}; '1.0': {'precision': 0.7620481927710844; 'recall': 0.7529761904761905; 'f1-score': 0.7574850299401198; 'support': 336}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.5781043883563451; 'recall': 0.5794956140350878; 'f1-score': 0.5787425149700599; 'support': 469}; 'weighted avg': {'precision': 0.6577218559388441; 'recall': 0.6545842217484008; 'f1-score': 0.656108678166056; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 5,2,DNF,8,469,52,7,[67; 67],158,104.415655,0.596154,6,[X8 < 3.100000] OR [X4 >= 195.000000 AND X5 >= 18.000000 AND X7 >= 6.600000 AND X8 >= 3.100000 AND X9 < 1.308000],{'0.0': {'precision': 0.4394904458598726; 'recall': 0.518796992481203; 'f1-score': 0.47586206896551725; 'support': 133}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.7380952380952381; 'f1-score': 0.7654320987654322; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.6171811203658337; 'recall': 0.6284461152882206; 'f1-score': 0.6206470838654747; 'support': 469}; 'weighted avg': {'precision': 0.6940920093311005; 'recall': 0.67590618336887; 'f1-score': 0.6833152246430683; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 5,2,DNF,9,469,52,7,[67; 67],158,143.881739,0.673077,8,[X4 < 195.000000 AND X5 < 43.000000 AND X8 >= 2.500000 AND X9 < 1.308000] OR [X0 >= 23.000000 AND X4 >= 182.000000 AND X6 >= 19.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.3700787401574803; 'recall': 0.3533834586466165; 'f1-score': 0.3615384615384616; 'support': 133}; '1.0': {'precision': 0.7485380116959064; 'recall': 0.7619047619047619; 'f1-score': 0.7551622418879056; 'support': 336}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5593083759266934; 'recall': 0.5576441102756892; 'f1-score': 0.5583503517131836; 'support': 469}; 'weighted avg': {'precision': 0.6412137406626214; 'recall': 0.6460554371002132; 'f1-score': 0.6435375877589589; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.618179 (+- 0.039115), (mean training time) 122.813933 (+- 30.392877)
l: 5,2,DNF,0,468,53,3,[156; 156],158,1002.290778,0.396226,8,[X5 >= 18.000000 AND X6 < 19.000000 AND X7 >= 6.200000] OR [X0 < 55.000000 AND X1 AND X4 < 328.000000 AND X5 >= 21.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.2771929824561403; 'recall': 0.5939849624060151; 'f1-score': 0.37799043062200954; 'support': 133}; '1.0': {'precision': 0.7049180327868853; 'recall': 0.3850746268656716; 'f1-score': 0.4980694980694981; 'support': 335}; 'accuracy': 0.4444444444444444; 'macro avg': {'precision': 0.4910555076215128; 'recall': 0.48952979463584334; 'f1-score': 0.4380299643457538; 'support': 468}; 'weighted avg': {'precision': 0.5833636915604128; 'recall': 0.4444444444444444; 'f1-score': 0.463944463944464; 'support': 468}},{'0.0': {'precision': 0.2702702702702703; 'recall': 0.6666666666666666; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.2894736842105263; 'f1-score': 0.4074074074074074; 'support': 38}; 'accuracy': 0.39622641509433965; 'macro avg': {'precision': 0.47888513513513514; 'recall': 0.4780701754385965; 'f1-score': 0.396011396011396; 'support': 53}; 'weighted avg': {'precision': 0.569416114227435; 'recall': 0.39622641509433965; 'f1-score': 0.400956834919099; 'support': 53}}
l: 5,2,DNF,1,469,52,3,[156; 157],158,1002.226176,0.750000,8,[X0 < 60.000000 AND X4 < 512.600000 AND X7 < 7.300000 AND X7 >= 5.600000 AND X8 >= 3.000000] OR [X4 >= 167.600000 AND X6 >= 28.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.39705882352941174; 'recall': 0.40298507462686567; 'f1-score': 0.4; 'support': 134}; '1.0': {'precision': 0.7597597597597597; 'recall': 0.755223880597015; 'f1-score': 0.7574850299401198; 'support': 335}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.5784092916445858; 'recall': 0.5791044776119403; 'f1-score': 0.5787425149700599; 'support': 469}; 'weighted avg': {'precision': 0.6561309208368031; 'recall': 0.6545842217484008; 'f1-score': 0.6553464499572285; 'support': 469}},{'0.0': {'precision': 0.5263157894736842; 'recall': 0.7142857142857143; 'f1-score': 0.6060606060606061; 'support': 14}; '1.0': {'precision': 0.8787878787878788; 'recall': 0.7631578947368421; 'f1-score': 0.8169014084507042; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7025518341307815; 'recall': 0.7387218045112782; 'f1-score': 0.7114810072556552; 'support': 52}; 'weighted avg': {'precision': 0.7838915470494416; 'recall': 0.75; 'f1-score': 0.7601365770379854; 'support': 52}}
l: 5,2,DNF,2,469,52,3,[156; 157],158,1002.289846,0.500000,9,[X6 >= 23.000000 AND X8 < 3.000000 AND X9 < 0.900000] OR [X0 < 55.000000 AND X2 < 1.400000 AND X4 < 195.000000 AND X6 >= 19.000000 AND X8 < 3.900000 AND X9 >= 1.000000],{'0.0': {'precision': 0.3258064516129032; 'recall': 0.753731343283582; 'f1-score': 0.45495495495495497; 'support': 134}; '1.0': {'precision': 0.7924528301886793; 'recall': 0.3761194029850746; 'f1-score': 0.5101214574898786; 'support': 335}; 'accuracy': 0.4840085287846482; 'macro avg': {'precision': 0.5591296409007913; 'recall': 0.5649253731343283; 'f1-score': 0.4825382062224168; 'support': 469}; 'weighted avg': {'precision': 0.6591252934527433; 'recall': 0.4840085287846482; 'f1-score': 0.49435959962275755; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.7142857142857143; 'f1-score': 0.43478260869565216; 'support': 14}; '1.0': {'precision': 0.8; 'recall': 0.42105263157894735; 'f1-score': 0.5517241379310345; 'support': 38}; 'accuracy': 0.5; 'macro avg': {'precision': 0.55625; 'recall': 0.5676691729323309; 'f1-score': 0.4932533733133433; 'support': 52}; 'weighted avg': {'precision': 0.6687500000000001; 'recall': 0.5; 'f1-score': 0.52023988005997; 'support': 52}}
l: 5,2,DNF,3,469,52,3,[156; 157],158,1002.201694,0.615385,5,[X2 >= 0.700000 AND X4 >= 167.600000 AND X7 >= 6.600000] OR [X4 >= 328.000000 AND X6 < 192.000000],{'0.0': {'precision': 0.32098765432098764; 'recall': 0.5864661654135338; 'f1-score': 0.4148936170212766; 'support': 133}; '1.0': {'precision': 0.7566371681415929; 'recall': 0.5089285714285714; 'f1-score': 0.608540925266904; 'support': 336}; 'accuracy': 0.5309168443496801; 'macro avg': {'precision': 0.5388124112312902; 'recall': 0.5476973684210527; 'f1-score': 0.5117172711440903; 'support': 469}; 'weighted avg': {'precision': 0.6330947686999286; 'recall': 0.5309168443496801; 'f1-score': 0.5536260169584425; 'support': 469}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
l: 5,2,DNF,4,469,52,3,[156; 157],158,1002.248995,0.596154,6,[X4 >= 167.600000 AND X6 >= 28.000000] OR [X0 < 49.000000 AND X7 < 7.900000 AND X8 >= 3.900000 AND X9 < 1.060000],{'0.0': {'precision': 0.41621621621621624; 'recall': 0.5789473684210527; 'f1-score': 0.4842767295597485; 'support': 133}; '1.0': {'precision': 0.8028169014084507; 'recall': 0.6785714285714286; 'f1-score': 0.735483870967742; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.6095165588123335; 'recall': 0.6287593984962406; 'f1-score': 0.6098803002637453; 'support': 469}; 'weighted avg': {'precision': 0.6931838712793095; 'recall': 0.650319829424307; 'f1-score': 0.6642460248968185; 'support': 469}},{'0.0': {'precision': 0.35; 'recall': 0.4666666666666667; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.6486486486486487; 'f1-score': 0.6956521739130435; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.55; 'recall': 0.5576576576576577; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6346153846153846; 'recall': 0.5961538461538461; 'f1-score': 0.6103678929765887; 'support': 52}}
l: 5,2,DNF,5,469,52,3,[156; 157],158,1002.223957,0.519231,9,[X4 < 236.800000 AND X4 >= 150.000000 AND X5 >= 25.000000 AND X6 < 105.000000 AND X7 < 7.900000] OR [X0 >= 23.000000 AND X4 < 328.000000 AND X7 < 7.300000 AND X9 < 1.308000],{'0.0': {'precision': 0.26229508196721313; 'recall': 0.3609022556390977; 'f1-score': 0.3037974683544304; 'support': 133}; '1.0': {'precision': 0.7027972027972028; 'recall': 0.5982142857142857; 'f1-score': 0.6463022508038585; 'support': 336}; 'accuracy': 0.5309168443496801; 'macro avg': {'precision': 0.48254614238220794; 'recall': 0.4795582706766917; 'f1-score': 0.4750498595791445; 'support': 469}; 'weighted avg': {'precision': 0.5778786909200416; 'recall': 0.5309168443496801; 'f1-score': 0.5491740289152147; 'support': 469}},{'0.0': {'precision': 0.32142857142857145; 'recall': 0.6; 'f1-score': 0.41860465116279066; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.4864864864864865; 'f1-score': 0.5901639344262296; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5357142857142857; 'recall': 0.5432432432432432; 'f1-score': 0.5043842927945101; 'support': 52}; 'weighted avg': {'precision': 0.6263736263736264; 'recall': 0.5192307692307693; 'f1-score': 0.5406756796386991; 'support': 52}}
l: 5,2,DNF,6,469,52,3,[156; 157],158,1002.265517,0.653846,6,[X0 >= 40.000000 AND X3 >= 0.300000 AND X6 >= 19.000000] OR [X0 < 60.000000 AND X7 >= 6.200000 AND X9 < 1.308000],{'0.0': {'precision': 0.3795180722891566; 'recall': 0.47368421052631576; 'f1-score': 0.42140468227424743; 'support': 133}; '1.0': {'precision': 0.768976897689769; 'recall': 0.6934523809523809; 'f1-score': 0.7292644757433489; 'support': 336}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.5742474849894628; 'recall': 0.5835682957393483; 'f1-score': 0.5753345790087981; 'support': 469}; 'weighted avg': {'precision': 0.6585333501881028; 'recall': 0.6311300639658849; 'f1-score': 0.6419609522222605; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
