l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.420558,0.641509,4,[X0 < 23.000000 OR X2 >= 2.000000 OR X6 >= 192.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.37894736842105264; 'recall': 0.5373134328358209; 'f1-score': 0.4444444444444444; 'support': 134}; '1.0': {'precision': 0.7769784172661871; 'recall': 0.6467065868263473; 'f1-score': 0.7058823529411765; 'support': 334}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5779628928436199; 'recall': 0.5920100098310841; 'f1-score': 0.5751633986928104; 'support': 468}; 'weighted avg': {'precision': 0.6630122622549733; 'recall': 0.6153846153846154; 'f1-score': 0.6310261996536507; 'support': 468}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5503663003663004; 'recall': 0.5482456140350878; 'f1-score': 0.5490371697268249; 'support': 53}; 'weighted avg': {'precision': 0.634217983274587; 'recall': 0.6415094339622641; 'f1-score': 0.6376564229524542; 'support': 53}}
l: 5,1,DNF,7,469,52,14,[33; 34],158,0.765479,0.730769,1,[X2 >= 0.800000],{'0.0': {'precision': 0.43564356435643564; 'recall': 0.3283582089552239; 'f1-score': 0.37446808510638296; 'support': 134}; '1.0': {'precision': 0.7554347826086957; 'recall': 0.8298507462686567; 'f1-score': 0.7908961593172119; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5955391734825657; 'recall': 0.5791044776119403; 'f1-score': 0.5826821222117975; 'support': 469}; 'weighted avg': {'precision': 0.66406586310805; 'recall': 0.6865671641791045; 'f1-score': 0.6719167095426893; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 5,1,DNF,8,469,52,14,[33; 34],158,0.694409,0.711538,2,[X2 >= 0.800000 AND X8 < 4.100000],{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4925373134328358; 'f1-score': 0.45833333333333337; 'support': 134}; '1.0': {'precision': 0.7841269841269841; 'recall': 0.7373134328358208; 'f1-score': 0.76; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6063492063492063; 'recall': 0.6149253731343283; 'f1-score': 0.6091666666666666; 'support': 469}; 'weighted avg': {'precision': 0.6825396825396826; 'recall': 0.6673773987206824; 'f1-score': 0.6738095238095237; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 5,1,DNF,9,469,52,14,[33; 34],158,0.591862,0.442308,5,[X0 < 60.000000 AND X3 >= 0.200000 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.31759656652360513; 'recall': 0.5522388059701493; 'f1-score': 0.40326975476839233; 'support': 134}; '1.0': {'precision': 0.7457627118644068; 'recall': 0.5253731343283582; 'f1-score': 0.6164623467600701; 'support': 335}; 'accuracy': 0.5330490405117271; 'macro avg': {'precision': 0.531679639194006; 'recall': 0.5388059701492538; 'f1-score': 0.5098660507642312; 'support': 469}; 'weighted avg': {'precision': 0.6234295274813205; 'recall': 0.5330490405117271; 'f1-score': 0.5555501776195907; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.4; 'f1-score': 0.29268292682926833; 'support': 15}; '1.0': {'precision': 0.6538461538461539; 'recall': 0.4594594594594595; 'f1-score': 0.5396825396825398; 'support': 37}; 'accuracy': 0.4423076923076923; 'macro avg': {'precision': 0.4423076923076923; 'recall': 0.4297297297297298; 'f1-score': 0.41618273325590405; 'support': 52}; 'weighted avg': {'precision': 0.5318047337278107; 'recall': 0.4423076923076923; 'f1-score': 0.4684326513594807; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.648549 (+- 0.082660), (mean training time) 0.638645 (+- 0.078561)
l: 5,1,DNF,0,468,53,7,[66; 67],158,0.730288,0.566038,5,[X1 AND X6 >= 23.000000 AND X8 < 4.100000 AND X8 >= 2.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.3817427385892116; 'recall': 0.6865671641791045; 'f1-score': 0.4906666666666667; 'support': 134}; '1.0': {'precision': 0.8149779735682819; 'recall': 0.5538922155688623; 'f1-score': 0.6595365418894831; 'support': 334}; 'accuracy': 0.5918803418803419; 'macro avg': {'precision': 0.5983603560787467; 'recall': 0.6202296898739834; 'f1-score': 0.5751016042780749; 'support': 468}; 'weighted avg': {'precision': 0.6909319874845311; 'recall': 0.5918803418803419; 'f1-score': 0.6111849109496168; 'support': 468}},{'0.0': {'precision': 0.3181818181818182; 'recall': 0.4666666666666667; 'f1-score': 0.3783783783783784; 'support': 15}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.6052631578947368; 'f1-score': 0.6666666666666666; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5300586510263929; 'recall': 0.5359649122807018; 'f1-score': 0.5225225225225225; 'support': 53}; 'weighted avg': {'precision': 0.6220052011287557; 'recall': 0.5660377358490566; 'f1-score': 0.5850756416794153; 'support': 53}}
l: 5,1,DNF,1,469,52,7,[67; 67],158,0.930438,0.557692,1,[X8 >= 2.500000],{'0.0': {'precision': 0.22093023255813954; 'recall': 0.14074074074074075; 'f1-score': 0.17194570135746606; 'support': 135}; '1.0': {'precision': 0.6971279373368147; 'recall': 0.7994011976047904; 'f1-score': 0.7447698744769875; 'support': 334}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.4590290849474771; 'recall': 0.4700709691727656; 'f1-score': 0.4583577879172268; 'support': 469}; 'weighted avg': {'precision': 0.5600561033386886; 'recall': 0.6098081023454158; 'f1-score': 0.5798844515108139; 'support': 469}},{'0.0': {'precision': 0.15384615384615385; 'recall': 0.14285714285714285; 'f1-score': 0.14814814814814817; 'support': 14}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7105263157894737; 'f1-score': 0.7012987012987013; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.4230769230769231; 'recall': 0.42669172932330823; 'f1-score': 0.4247234247234247; 'support': 52}; 'weighted avg': {'precision': 0.5473372781065089; 'recall': 0.5576923076923077; 'f1-score': 0.5523735523735525; 'support': 52}}
l: 5,1,DNF,2,469,52,7,[67; 67],158,0.607274,0.653846,2,[X0 >= 23.000000 AND X7 < 7.100000],{'0.0': {'precision': 0.31736526946107785; 'recall': 0.39552238805970147; 'f1-score': 0.35215946843853824; 'support': 134}; '1.0': {'precision': 0.7317880794701986; 'recall': 0.6597014925373135; 'f1-score': 0.6938775510204083; 'support': 335}; 'accuracy': 0.5842217484008528; 'macro avg': {'precision': 0.5245766744656383; 'recall': 0.5276119402985074; 'f1-score': 0.5230185097294733; 'support': 469}; 'weighted avg': {'precision': 0.6133815623247356; 'recall': 0.5842217484008528; 'f1-score': 0.596243813139874; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
l: 5,1,DNF,3,469,52,7,[67; 67],158,0.941244,0.634615,2,[X0 >= 31.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.43125; 'recall': 0.5149253731343284; 'f1-score': 0.46938775510204084; 'support': 134}; '1.0': {'precision': 0.7896440129449838; 'recall': 0.7283582089552239; 'f1-score': 0.7577639751552795; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6104470064724918; 'recall': 0.6216417910447761; 'f1-score': 0.6135758651286601; 'support': 469}; 'weighted avg': {'precision': 0.6872457235321313; 'recall': 0.6673773987206824; 'f1-score': 0.6753707694257827; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,1,DNF,4,469,52,7,[67; 67],158,0.738566,0.653846,2,[X5 >= 18.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.4392523364485981; 'recall': 0.35074626865671643; 'f1-score': 0.3900414937759336; 'support': 134}; '1.0': {'precision': 0.7596685082872928; 'recall': 0.8208955223880597; 'f1-score': 0.7890961262553802; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.5994604223679455; 'recall': 0.585820895522388; 'f1-score': 0.5895688100156569; 'support': 469}; 'weighted avg': {'precision': 0.6681210306190943; 'recall': 0.6865671641791045; 'f1-score': 0.6750805169755383; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,1,DNF,5,469,52,7,[67; 67],158,0.911456,0.673077,2,[X0 >= 31.000000 AND X5 >= 18.000000],{'0.0': {'precision': 0.4296875; 'recall': 0.41044776119402987; 'f1-score': 0.41984732824427484; 'support': 134}; '1.0': {'precision': 0.7683284457478006; 'recall': 0.7820895522388059; 'f1-score': 0.7751479289940828; 'support': 335}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.5990079728739003; 'recall': 0.5962686567164179; 'f1-score': 0.5974976286191789; 'support': 469}; 'weighted avg': {'precision': 0.6715738898198576; 'recall': 0.67590618336887; 'f1-score': 0.6736334716369948; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 5,1,DNF,6,469,52,7,[67; 67],158,0.718585,0.615385,2,[X2 >= 0.800000 AND X3 >= 0.200000],{'0.0': {'precision': 0.45871559633027525; 'recall': 0.373134328358209; 'f1-score': 0.4115226337448559; 'support': 134}; '1.0': {'precision': 0.7666666666666667; 'recall': 0.8238805970149253; 'f1-score': 0.7942446043165468; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.612691131498471; 'recall': 0.5985074626865672; 'f1-score': 0.6028836190307013; 'support': 469}; 'weighted avg': {'precision': 0.6786806465705549; 'recall': 0.6950959488272921; 'f1-score': 0.6848954698674922; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
l: 5,1,DNF,7,469,52,7,[67; 67],158,0.910276,0.769231,1,[X4 >= 182.000000],{'0.0': {'precision': 0.4375; 'recall': 0.417910447761194; 'f1-score': 0.42748091603053434; 'support': 134}; '1.0': {'precision': 0.7712609970674487; 'recall': 0.7850746268656716; 'f1-score': 0.7781065088757396; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6043804985337243; 'recall': 0.6014925373134328; 'f1-score': 0.602793712453137; 'support': 469}; 'weighted avg': {'precision': 0.6759007121910348; 'recall': 0.6801705756929638; 'f1-score': 0.677927768062824; 'support': 469}},{'0.0': {'precision': 0.5882352941176471; 'recall': 0.6666666666666666; 'f1-score': 0.625; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8108108108108109; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7226890756302521; 'recall': 0.7387387387387387; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7795733678086619; 'recall': 0.7692307692307693; 'f1-score': 0.7732371794871795; 'support': 52}}
l: 5,1,DNF,8,469,52,7,[67; 67],158,1.016342,0.596154,2,[X0 >= 23.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.4777777777777778; 'recall': 0.3208955223880597; 'f1-score': 0.38392857142857145; 'support': 134}; '1.0': {'precision': 0.7598944591029023; 'recall': 0.8597014925373134; 'f1-score': 0.8067226890756302; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.61883611844034; 'recall': 0.5902985074626865; 'f1-score': 0.5953256302521008; 'support': 469}; 'weighted avg': {'precision': 0.6792896930100096; 'recall': 0.7057569296375267; 'f1-score': 0.685924369747899; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 5,1,DNF,9,469,52,7,[67; 67],158,0.842541,0.538462,2,[X0 >= 23.000000 AND X2 >= 0.700000],{'0.0': {'precision': 0.4805194805194805; 'recall': 0.27611940298507465; 'f1-score': 0.35071090047393366; 'support': 134}; '1.0': {'precision': 0.7525510204081632; 'recall': 0.8805970149253731; 'f1-score': 0.8115543328748279; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6165352504638218; 'recall': 0.5783582089552239; 'f1-score': 0.5811326166743808; 'support': 469}; 'weighted avg': {'precision': 0.674827723297111; 'recall': 0.7078891257995735; 'f1-score': 0.6798847807602867; 'support': 469}},{'0.0': {'precision': 0.09090909090909091; 'recall': 0.06666666666666667; 'f1-score': 0.07692307692307691; 'support': 15}; '1.0': {'precision': 0.6585365853658537; 'recall': 0.7297297297297297; 'f1-score': 0.6923076923076923; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.3747228381374723; 'recall': 0.3981981981981982; 'f1-score': 0.3846153846153846; 'support': 52}; 'weighted avg': {'precision': 0.4947978850417875; 'recall': 0.5384615384615384; 'f1-score': 0.514792899408284; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.625835 (+- 0.064253), (mean training time) 0.834701 (+- 0.122689)
l: 5,1,DNF,0,468,53,3,[156; 156],158,6.011106,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,1,DNF,1,469,52,3,[156; 157],158,5.212544,0.750000,1,[X0 >= 23.000000],{'0.0': {'precision': 0.4782608695652174; 'recall': 0.16296296296296298; 'f1-score': 0.24309392265193372; 'support': 135}; '1.0': {'precision': 0.7328605200945626; 'recall': 0.9281437125748503; 'f1-score': 0.8190224570673712; 'support': 334}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.60556069482989; 'recall': 0.5455533377689066; 'f1-score': 0.5310581898596525; 'support': 469}; 'weighted avg': {'precision': 0.6595749064027467; 'recall': 0.7078891257995735; 'f1-score': 0.6532434546236952; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.21428571428571427; 'f1-score': 0.3157894736842105; 'support': 14}; '1.0': {'precision': 0.7659574468085106; 'recall': 0.9473684210526315; 'f1-score': 0.8470588235294116; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6829787234042553; 'recall': 0.5808270676691729; 'f1-score': 0.581424148606811; 'support': 52}; 'weighted avg': {'precision': 0.7212765957446808; 'recall': 0.75; 'f1-score': 0.7040247678018574; 'support': 52}}
l: 5,1,DNF,2,469,52,3,[156; 157],158,5.412191,0.692308,1,[X6 >= 19.000000],{'0.0': {'precision': 0.43478260869565216; 'recall': 0.14925373134328357; 'f1-score': 0.2222222222222222; 'support': 134}; '1.0': {'precision': 0.7304964539007093; 'recall': 0.9223880597014925; 'f1-score': 0.8153034300791557; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.5826395312981807; 'recall': 0.535820895522388; 'f1-score': 0.5187628261506889; 'support': 469}; 'weighted avg': {'precision': 0.6460067838421216; 'recall': 0.7014925373134329; 'f1-score': 0.6458516564057462; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,DNF,3,469,52,3,[156; 157],158,6.490871,0.673077,2,[X0 >= 23.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.4015748031496063; 'recall': 0.3805970149253731; 'f1-score': 0.39080459770114945; 'support': 134}; '1.0': {'precision': 0.7573099415204678; 'recall': 0.7731343283582089; 'f1-score': 0.7651403249630724; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.579442372335037; 'recall': 0.576865671641791; 'f1-score': 0.5779724613321109; 'support': 469}; 'weighted avg': {'precision': 0.6556713305573645; 'recall': 0.6609808102345416; 'f1-score': 0.6581872600310944; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 5,1,DNF,4,469,52,3,[156; 157],158,3.749022,0.692308,2,[X0 >= 23.000000 AND X5 >= 18.000000],{'0.0': {'precision': 0.4318181818181818; 'recall': 0.2835820895522388; 'f1-score': 0.34234234234234234; 'support': 134}; '1.0': {'precision': 0.7480314960629921; 'recall': 0.8507462686567164; 'f1-score': 0.7960893854748603; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.589924838940587; 'recall': 0.5671641791044776; 'f1-score': 0.5692158639086013; 'support': 469}; 'weighted avg': {'precision': 0.6576848348501891; 'recall': 0.6886993603411514; 'f1-score': 0.6664473731512838; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
