l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.684230,0.754717,3,[X0 >= 49.000000 OR X2 >= 1.000000 OR X5 >= 43.000000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.39097744360902253; 'f1-score': 0.4351464435146443; 'support': 133}; '1.0': {'precision': 0.7762430939226519; 'recall': 0.8388059701492537; 'f1-score': 0.8063127690100431; 'support': 335}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6334045658292504; 'recall': 0.6148917068791382; 'f1-score': 0.6207296062623437; 'support': 468}; 'weighted avg': {'precision': 0.6950570929122998; 'recall': 0.7115384615384616; 'f1-score': 0.7008317406107096; 'support': 468}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6941056910569106; 'recall': 0.6675438596491228; 'f1-score': 0.6769807782466011; 'support': 53}; 'weighted avg': {'precision': 0.7421767142199724; 'recall': 0.7547169811320755; 'f1-score': 0.7457474192606746; 'support': 53}}
l: 5,1,DNF,9,469,52,29,[16; 17],158,0.822954,0.596154,2,[X2 >= 0.700000 AND X8 < 4.100000],{'0.0': {'precision': 0.45161290322580644; 'recall': 0.3157894736842105; 'f1-score': 0.37168141592920356; 'support': 133}; '1.0': {'precision': 0.7579787234042553; 'recall': 0.8482142857142857; 'f1-score': 0.800561797752809; 'support': 336}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6047958133150309; 'recall': 0.5820018796992481; 'f1-score': 0.5861216068410062; 'support': 469}; 'weighted avg': {'precision': 0.6710988639506653; 'recall': 0.697228144989339; 'f1-score': 0.6789390029073089; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.2; 'f1-score': 0.22222222222222224; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7567567567567568; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.475; 'recall': 0.4783783783783784; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5701923076923077; 'recall': 0.5961538461538461; 'f1-score': 0.5815850815850816; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.639006 (+- 0.080637), (mean training time) 0.955508 (+- 0.122795)
l: 5,1,DNF,0,468,53,14,[33; 34],158,0.757197,0.698113,2,[X4 >= 167.600000 AND X8 < 4.100000],{'0.0': {'precision': 0.47058823529411764; 'recall': 0.48120300751879697; 'f1-score': 0.4758364312267658; 'support': 133}; '1.0': {'precision': 0.7921686746987951; 'recall': 0.7850746268656716; 'f1-score': 0.7886056971514241; 'support': 335}; 'accuracy': 0.6987179487179487; 'macro avg': {'precision': 0.6313784549964564; 'recall': 0.6331388171922343; 'f1-score': 0.632221064189095; 'support': 468}; 'weighted avg': {'precision': 0.7007793617910556; 'recall': 0.6987179487179487; 'f1-score': 0.6997204143138611; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
l: 5,1,DNF,1,469,52,14,[33; 34],158,0.489924,0.596154,3,[X4 >= 150.000000 AND X5 >= 18.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.42028985507246375; 'recall': 0.43283582089552236; 'f1-score': 0.4264705882352941; 'support': 134}; '1.0': {'precision': 0.770392749244713; 'recall': 0.7611940298507462; 'f1-score': 0.7657657657657657; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5953413021585884; 'recall': 0.5970149253731343; 'f1-score': 0.5961181770005299; 'support': 469}; 'weighted avg': {'precision': 0.6703633509097847; 'recall': 0.6673773987206824; 'f1-score': 0.6688242864713453; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.21428571428571427; 'f1-score': 0.22222222222222224; 'support': 14}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7368421052631579; 'f1-score': 0.7272727272727273; 'support': 38}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.47435897435897434; 'recall': 0.4755639097744361; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5867850098619329; 'recall': 0.5961538461538461; 'f1-score': 0.5912975912975913; 'support': 52}}
l: 5,1,DNF,2,469,52,14,[33; 34],158,0.605033,0.673077,1,[X0 >= 23.000000],{'0.0': {'precision': 0.47619047619047616; 'recall': 0.14925373134328357; 'f1-score': 0.22727272727272727; 'support': 134}; '1.0': {'precision': 0.7330210772833724; 'recall': 0.9343283582089552; 'f1-score': 0.8215223097112861; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6046057767369243; 'recall': 0.5417910447761194; 'f1-score': 0.5243975184920067; 'support': 469}; 'weighted avg': {'precision': 0.659640905542545; 'recall': 0.7100213219616205; 'f1-score': 0.6517367147288406; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.21428571428571427; 'f1-score': 0.2608695652173913; 'support': 14}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8421052631578947; 'f1-score': 0.7901234567901234; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5387596899224806; 'recall': 0.5281954887218044; 'f1-score': 0.5254965110037574; 'support': 52}; 'weighted avg': {'precision': 0.633571854502087; 'recall': 0.6730769230769231; 'f1-score': 0.6476320244436186; 'support': 52}}
l: 5,1,DNF,3,469,52,14,[33; 34],158,0.538383,0.673077,2,[X0 >= 23.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.46236559139784944; 'recall': 0.3233082706766917; 'f1-score': 0.3805309734513274; 'support': 133}; '1.0': {'precision': 0.7606382978723404; 'recall': 0.8511904761904762; 'f1-score': 0.803370786516854; 'support': 336}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6115019446350949; 'recall': 0.587249373433584; 'f1-score': 0.5919508799840907; 'support': 469}; 'weighted avg': {'precision': 0.6760535005139026; 'recall': 0.7014925373134329; 'f1-score': 0.6834609887818539; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 5,1,DNF,4,469,52,14,[33; 34],158,0.642972,0.596154,2,[X6 >= 28.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.46153846153846156; 'recall': 0.5413533834586466; 'f1-score': 0.49826989619377154; 'support': 133}; '1.0': {'precision': 0.805111821086262; 'recall': 0.75; 'f1-score': 0.7765793528505393; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6333251413123617; 'recall': 0.6456766917293233; 'f1-score': 0.6374246245221554; 'support': 469}; 'weighted avg': {'precision': 0.7076805698712141; 'recall': 0.6908315565031983; 'f1-score': 0.6976557755896649; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.5333333333333333; 'f1-score': 0.43243243243243246; 'support': 15}; '1.0': {'precision': 0.7666666666666667; 'recall': 0.6216216216216216; 'f1-score': 0.6865671641791045; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5651515151515152; 'recall': 0.5774774774774775; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.6504079254079254; 'recall': 0.5961538461538461; 'f1-score': 0.6132590684829491; 'support': 52}}
l: 5,1,DNF,5,469,52,14,[33; 34],158,0.503510,0.653846,2,[X0 >= 23.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.4065040650406504; 'recall': 0.37593984962406013; 'f1-score': 0.39062499999999994; 'support': 133}; '1.0': {'precision': 0.7601156069364162; 'recall': 0.7827380952380952; 'f1-score': 0.7712609970674487; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5833098359885334; 'recall': 0.5793389724310777; 'f1-score': 0.5809429985337243; 'support': 469}; 'weighted avg': {'precision': 0.6598377069958259; 'recall': 0.6673773987206824; 'f1-score': 0.6633194456602617; 'support': 469}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
l: 5,1,DNF,6,469,52,14,[33; 34],158,0.739630,0.711538,1,[X6 >= 28.000000],{'0.0': {'precision': 0.43410852713178294; 'recall': 0.42105263157894735; 'f1-score': 0.42748091603053434; 'support': 133}; '1.0': {'precision': 0.7735294117647059; 'recall': 0.7827380952380952; 'f1-score': 0.7781065088757396; 'support': 336}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6038189694482444; 'recall': 0.6018953634085213; 'f1-score': 0.602793712453137; 'support': 469}; 'weighted avg': {'precision': 0.6772757280628323; 'recall': 0.6801705756929638; 'f1-score': 0.6786753706062039; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 5,1,DNF,7,469,52,14,[33; 34],158,0.642932,0.634615,1,[X5 >= 21.000000],{'0.0': {'precision': 0.4473684210526316; 'recall': 0.2556390977443609; 'f1-score': 0.3253588516746411; 'support': 133}; '1.0': {'precision': 0.7480916030534351; 'recall': 0.875; 'f1-score': 0.8065843621399177; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.5977300120530333; 'recall': 0.5653195488721805; 'f1-score': 0.5659716069072794; 'support': 469}; 'weighted avg': {'precision': 0.662811894724849; 'recall': 0.6993603411513859; 'f1-score': 0.6701174263363318; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 5,1,DNF,8,469,52,14,[33; 34],158,0.625768,0.692308,2,[X8 < 4.100000 AND X8 >= 2.000000],{'0.0': {'precision': 0.3595505617977528; 'recall': 0.24060150375939848; 'f1-score': 0.2882882882882883; 'support': 133}; '1.0': {'precision': 0.7342105263157894; 'recall': 0.8303571428571429; 'f1-score': 0.7793296089385474; 'support': 336}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.5468805440567711; 'recall': 0.5354793233082706; 'f1-score': 0.5338089486134179; 'support': 469}; 'weighted avg': {'precision': 0.6279636707061969; 'recall': 0.6631130063965884; 'f1-score': 0.640079085172056; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.7441860465116279; 'recall': 0.8648648648648649; 'f1-score': 0.8; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5943152454780362; 'recall': 0.5657657657657658; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6577221228384018; 'recall': 0.6923076923076923; 'f1-score': 0.6653846153846155; 'support': 52}}
l: 5,1,DNF,9,469,52,14,[33; 34],158,0.686875,0.596154,2,[X2 >= 0.700000 AND X8 >= 2.000000],{'0.0': {'precision': 0.2753623188405797; 'recall': 0.14285714285714285; 'f1-score': 0.18811881188118812; 'support': 133}; '1.0': {'precision': 0.715; 'recall': 0.8511904761904762; 'f1-score': 0.7771739130434783; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.49518115942028984; 'recall': 0.49702380952380953; 'f1-score': 0.48264636246233317; 'support': 469}; 'weighted avg': {'precision': 0.5903266277309106; 'recall': 0.650319829424307; 'f1-score': 0.6101284365944706; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; '1.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.652504 (+- 0.042242), (mean training time) 0.623222 (+- 0.087158)
l: 5,1,DNF,0,468,53,7,[66; 67],158,0.889397,0.584906,2,[X0 >= 31.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.4426229508196721; 'recall': 0.40601503759398494; 'f1-score': 0.4235294117647059; 'support': 133}; '1.0': {'precision': 0.7716763005780347; 'recall': 0.7970149253731343; 'f1-score': 0.7841409691629956; 'support': 335}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.6071496256988534; 'recall': 0.6015149814835596; 'f1-score': 0.6038351904638507; 'support': 468}; 'weighted avg': {'precision': 0.678163275967218; 'recall': 0.6858974358974359; 'f1-score': 0.6816594795604901; 'support': 468}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7105263157894737; 'recall': 0.7105263157894737; 'f1-score': 0.7105263157894737; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.48859649122807014; 'recall': 0.48859649122807014; 'f1-score': 0.48859649122807014; 'support': 53}; 'weighted avg': {'precision': 0.5849056603773585; 'recall': 0.5849056603773585; 'f1-score': 0.5849056603773585; 'support': 53}}
l: 5,1,DNF,1,469,52,7,[67; 67],158,0.724036,0.692308,1,[X7 >= 5.600000],{'0.0': {'precision': 0.24489795918367346; 'recall': 0.1791044776119403; 'f1-score': 0.2068965517241379; 'support': 134}; '1.0': {'precision': 0.7035040431266847; 'recall': 0.7791044776119403; 'f1-score': 0.7393767705382437; 'support': 335}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.47420100115517905; 'recall': 0.4791044776119403; 'f1-score': 0.4731366611311908; 'support': 469}; 'weighted avg': {'precision': 0.5724737334286815; 'recall': 0.6076759061833689; 'f1-score': 0.5872395651627849; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.14285714285714285; 'f1-score': 0.2; 'support': 14}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.536231884057971; 'recall': 0.518796992481203; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6298773690078038; 'recall': 0.6923076923076923; 'f1-score': 0.6454212454212455; 'support': 52}}
l: 5,1,DNF,2,469,52,7,[67; 67],158,1.120291,0.557692,2,[X8 < 3.900000 AND X9 < 1.200000],{'0.0': {'precision': 0.40310077519379844; 'recall': 0.3880597014925373; 'f1-score': 0.3954372623574144; 'support': 134}; '1.0': {'precision': 0.7588235294117647; 'recall': 0.7701492537313432; 'f1-score': 0.7644444444444444; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.5809621523027816; 'recall': 0.5791044776119403; 'f1-score': 0.5799408534009294; 'support': 469}; 'weighted avg': {'precision': 0.65718845677806; 'recall': 0.6609808102345416; 'f1-score': 0.6590138209910071; 'support': 469}},{'0.0': {'precision': 0.2631578947368421; 'recall': 0.35714285714285715; 'f1-score': 0.30303030303030304; 'support': 14}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.631578947368421; 'f1-score': 0.676056338028169; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49521531100478466; 'recall': 0.4943609022556391; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.6023187338976813; 'recall': 0.5576923076923077; 'f1-score': 0.5756262516825897; 'support': 52}}
l: 5,1,DNF,3,469,52,7,[67; 67],158,0.791450,0.653846,1,[X0 >= 23.000000],{'0.0': {'precision': 0.4791666666666667; 'recall': 0.17293233082706766; 'f1-score': 0.25414364640883974; 'support': 133}; '1.0': {'precision': 0.7387173396674585; 'recall': 0.9255952380952381; 'f1-score': 0.8216644649933951; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6089420031670626; 'recall': 0.5492637844611529; 'f1-score': 0.5379040557011174; 'support': 469}; 'weighted avg': {'precision': 0.6651134174732041; 'recall': 0.7121535181236673; 'f1-score': 0.6607257253947899; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6938775510204082; 'recall': 0.918918918918919; 'f1-score': 0.7906976744186046; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4594594594594595; 'f1-score': 0.3953488372093023; 'support': 52}; 'weighted avg': {'precision': 0.4937205651491366; 'recall': 0.6538461538461539; 'f1-score': 0.5626118067978533; 'support': 52}}
l: 5,1,DNF,4,469,52,7,[67; 67],158,0.790465,0.615385,1,[X6 >= 28.000000],{'0.0': {'precision': 0.4523809523809524; 'recall': 0.42857142857142855; 'f1-score': 0.44015444015444016; 'support': 133}; '1.0': {'precision': 0.7784256559766763; 'recall': 0.7946428571428571; 'f1-score': 0.7864506627393224; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6154033041788144; 'recall': 0.6116071428571428; 'f1-score': 0.6133025514468813; 'support': 469}; 'weighted avg': {'precision': 0.6859652176435607; 'recall': 0.6908315565031983; 'f1-score': 0.6882472563346543; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6756756756756757; 'f1-score': 0.7142857142857142; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5629984051036683; 'recall': 0.5711711711711711; 'f1-score': 0.5630252100840336; 'support': 52}; 'weighted avg': {'precision': 0.6453195926880138; 'recall': 0.6153846153846154; 'f1-score': 0.6270200387847447; 'support': 52}}
l: 5,1,DNF,5,469,52,7,[67; 67],158,0.811603,0.673077,2,[X6 >= 28.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.42857142857142855; 'recall': 0.518796992481203; 'f1-score': 0.4693877551020408; 'support': 133}; '1.0': {'precision': 0.7922077922077922; 'recall': 0.7261904761904762; 'f1-score': 0.7577639751552795; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6103896103896104; 'recall': 0.6224937343358397; 'f1-score': 0.6135758651286601; 'support': 469}; 'weighted avg': {'precision': 0.6890870323706144; 'recall': 0.6673773987206824; 'f1-score': 0.6759856440954058; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7297297297297297; 'f1-score': 0.7605633802816901; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.619281045751634; 'recall': 0.6315315315315315; 'f1-score': 0.6227059325650874; 'support': 52}; 'weighted avg': {'precision': 0.6932503770739065; 'recall': 0.6730769230769231; 'f1-score': 0.6810302373682655; 'support': 52}}
l: 5,1,DNF,6,469,52,7,[67; 67],158,0.665563,0.673077,1,[X8 < 4.100000],{'0.0': {'precision': 0.5; 'recall': 0.18796992481203006; 'f1-score': 0.27322404371584696; 'support': 133}; '1.0': {'precision': 0.7422434367541766; 'recall': 0.9255952380952381; 'f1-score': 0.8238410596026491; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6211217183770883; 'recall': 0.5567825814536341; 'f1-score': 0.5485325516592481; 'support': 469}; 'weighted avg': {'precision': 0.6735475367791116; 'recall': 0.7164179104477612; 'f1-score': 0.6676959356944514; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
