l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,2.060384,0.622642,5,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 1.400000 OR X5 >= 30.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.5324675324675324; 'recall': 0.3082706766917293; 'f1-score': 0.3904761904761905; 'support': 133}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.8925373134328358; 'f1-score': 0.8236914600550964; 'support': 335}; 'accuracy': 0.7264957264957265; 'macro avg': {'precision': 0.6485867074102367; 'recall': 0.6004039950622826; 'f1-score': 0.6070838252656434; 'support': 468}; 'weighted avg': {'precision': 0.698706522235934; 'recall': 0.7264957264957265; 'f1-score': 0.700576864213228; 'support': 468}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.725; 'recall': 0.7631578947368421; 'f1-score': 0.7435897435897436; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.5163461538461538; 'recall': 0.5149122807017544; 'f1-score': 0.5146520146520147; 'support': 53}; 'weighted avg': {'precision': 0.6068940493468796; 'recall': 0.6226415094339622; 'f1-score': 0.6140023498514064; 'support': 53}}
l: 5,2,DNF,9,469,52,29,[16; 17],158,0.719281,0.653846,4,[X6 >= 34.000000 AND X8 < 4.100000] OR [X0 >= 31.000000 AND X7 >= 5.600000],{'0.0': {'precision': 0.5070422535211268; 'recall': 0.2706766917293233; 'f1-score': 0.35294117647058826; 'support': 133}; '1.0': {'precision': 0.7562814070351759; 'recall': 0.8958333333333334; 'f1-score': 0.8201634877384196; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6316618302781514; 'recall': 0.5832550125313283; 'f1-score': 0.586552332104504; 'support': 469}; 'weighted avg': {'precision': 0.6856016470834306; 'recall': 0.7185501066098081; 'f1-score': 0.6876676084236615; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.598803 (+- 0.032011), (mean training time) 0.777155 (+- 0.022190)
l: 5,2,DNF,0,468,53,14,[33; 34],158,2.307434,0.528302,6,[X4 < 282.000000 AND X4 >= 182.000000 AND X6 < 105.000000] OR [X0 >= 23.000000 AND X5 >= 35.000000 AND X6 >= 71.600000],{'0.0': {'precision': 0.35467980295566504; 'recall': 0.5413533834586466; 'f1-score': 0.4285714285714286; 'support': 133}; '1.0': {'precision': 0.769811320754717; 'recall': 0.608955223880597; 'f1-score': 0.68; 'support': 335}; 'accuracy': 0.5897435897435898; 'macro avg': {'precision': 0.562245561855191; 'recall': 0.5751543036696218; 'f1-score': 0.5542857142857143; 'support': 468}; 'weighted avg': {'precision': 0.6518359107819095; 'recall': 0.5897435897435898; 'f1-score': 0.6085470085470086; 'support': 468}},{'0.0': {'precision': 0.32142857142857145; 'recall': 0.6; 'f1-score': 0.41860465116279066; 'support': 15}; '1.0': {'precision': 0.76; 'recall': 0.5; 'f1-score': 0.6031746031746031; 'support': 38}; 'accuracy': 0.5283018867924528; 'macro avg': {'precision': 0.5407142857142857; 'recall': 0.55; 'f1-score': 0.5108896271686969; 'support': 53}; 'weighted avg': {'precision': 0.6358760107816712; 'recall': 0.5283018867924528; 'f1-score': 0.5509378243033355; 'support': 53}}
l: 5,2,DNF,1,469,52,14,[33; 34],158,8.963670,0.634615,7,[X4 >= 236.800000 AND X6 >= 23.000000] OR [X4 < 208.000000 AND X4 >= 150.000000 AND X8 < 3.600000 AND X8 >= 2.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.35678391959798994; 'recall': 0.5298507462686567; 'f1-score': 0.4264264264264264; 'support': 134}; '1.0': {'precision': 0.7666666666666667; 'recall': 0.6179104477611941; 'f1-score': 0.6842975206611571; 'support': 335}; 'accuracy': 0.5927505330490405; 'macro avg': {'precision': 0.5617252931323283; 'recall': 0.5738805970149254; 'f1-score': 0.5553619735437918; 'support': 469}; 'weighted avg': {'precision': 0.6495573103613306; 'recall': 0.5927505330490405; 'f1-score': 0.6106200651655198; 'support': 469}},{'0.0': {'precision': 0.391304347826087; 'recall': 0.6428571428571429; 'f1-score': 0.4864864864864865; 'support': 14}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.631578947368421; 'f1-score': 0.716417910447761; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6094452773613194; 'recall': 0.637218045112782; 'f1-score': 0.6014521984671237; 'support': 52}; 'weighted avg': {'precision': 0.7101257063775803; 'recall': 0.6346153846153846; 'f1-score': 0.654513296304341; 'support': 52}}
l: 5,2,DNF,2,469,52,14,[33; 34],158,3.973010,0.519231,6,[X0 >= 23.000000 AND X5 >= 74.000000 AND X8 >= 2.000000] OR [X6 < 54.000000 AND X6 >= 23.000000 AND X8 < 3.900000],{'0.0': {'precision': 0.3220338983050847; 'recall': 0.5671641791044776; 'f1-score': 0.4108108108108108; 'support': 134}; '1.0': {'precision': 0.7510729613733905; 'recall': 0.5223880597014925; 'f1-score': 0.6161971830985915; 'support': 335}; 'accuracy': 0.535181236673774; 'macro avg': {'precision': 0.5365534298392376; 'recall': 0.544776119402985; 'f1-score': 0.5135039969547012; 'support': 469}; 'weighted avg': {'precision': 0.6284903719253031; 'recall': 0.5351812366737739; 'f1-score': 0.5575153624449398; 'support': 469}},{'0.0': {'precision': 0.3225806451612903; 'recall': 0.7142857142857143; 'f1-score': 0.4444444444444444; 'support': 14}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.4473684210526316; 'f1-score': 0.576271186440678; 'support': 38}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5660522273425499; 'recall': 0.5808270676691729; 'f1-score': 0.5103578154425612; 'support': 52}; 'weighted avg': {'precision': 0.6784237268108235; 'recall': 0.5192307692307693; 'f1-score': 0.5407793712878459; 'support': 52}}
l: 5,2,DNF,3,469,52,14,[33; 34],158,2.822040,0.673077,6,[X0 >= 31.000000 AND X3 < 1.000000 AND X5 >= 18.000000 AND X7 < 7.900000] OR [X2 >= 0.900000 AND X4 >= 182.000000],{'0.0': {'precision': 0.4636363636363636; 'recall': 0.38345864661654133; 'f1-score': 0.41975308641975306; 'support': 133}; '1.0': {'precision': 0.7715877437325905; 'recall': 0.8244047619047619; 'f1-score': 0.7971223021582734; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6176120536844771; 'recall': 0.6039317042606516; 'f1-score': 0.6084376942890133; 'support': 469}; 'weighted avg': {'precision': 0.6842582478844068; 'recall': 0.6993603411513859; 'f1-score': 0.6901071514264541; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7567567567567568; 'f1-score': 0.7671232876712328; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6076388888888888; 'recall': 0.6117117117117117; 'f1-score': 0.6093680954485197; 'support': 52}; 'weighted avg': {'precision': 0.6796207264957265; 'recall': 0.6730769230769231; 'f1-score': 0.6761106767735138; 'support': 52}}
l: 5,2,DNF,4,469,52,14,[33; 34],158,1.637797,0.653846,6,[X4 < 182.000000 AND X5 < 25.000000 AND X8 >= 2.000000] OR [X5 >= 30.000000 AND X6 >= 19.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.37209302325581395; 'recall': 0.48120300751879697; 'f1-score': 0.419672131147541; 'support': 133}; '1.0': {'precision': 0.7676767676767676; 'recall': 0.6785714285714286; 'f1-score': 0.7203791469194313; 'support': 336}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.5698848954662907; 'recall': 0.5798872180451128; 'f1-score': 0.5700256390334861; 'support': 469}; 'weighted avg': {'precision': 0.6554963028409748; 'recall': 0.6226012793176973; 'f1-score': 0.6351040230438206; 'support': 469}},{'0.0': {'precision': 0.42105263157894735; 'recall': 0.5333333333333333; 'f1-score': 0.47058823529411764; 'support': 15}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.7027027027027027; 'f1-score': 0.7428571428571429; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6044657097288676; 'recall': 0.618018018018018; 'f1-score': 0.6067226890756303; 'support': 52}; 'weighted avg': {'precision': 0.6820635504846031; 'recall': 0.6538461538461539; 'f1-score': 0.6643180349062702; 'support': 52}}
l: 5,2,DNF,5,469,52,14,[33; 34],158,2.830609,0.634615,7,[X5 < 43.000000 AND X6 >= 19.000000 AND X7 >= 6.000000 AND X9 < 1.200000 AND X9 >= 0.546000] OR [X5 >= 21.000000 AND X6 >= 42.000000],{'0.0': {'precision': 0.4240506329113924; 'recall': 0.5037593984962406; 'f1-score': 0.4604810996563574; 'support': 133}; '1.0': {'precision': 0.7877813504823151; 'recall': 0.7291666666666666; 'f1-score': 0.7573415765069552; 'support': 336}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.6059159916968537; 'recall': 0.6164630325814536; 'f1-score': 0.6089113380816563; 'support': 469}; 'weighted avg': {'precision': 0.6846338335592176; 'recall': 0.6652452025586354; 'f1-score': 0.6731572621761887; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,6,469,52,14,[33; 34],158,3.959937,0.596154,6,[X4 >= 167.600000 AND X6 >= 28.000000 AND X8 < 3.000000] OR [X0 >= 31.000000 AND X7 >= 6.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.4563758389261745; 'recall': 0.5112781954887218; 'f1-score': 0.48226950354609927; 'support': 133}; '1.0': {'precision': 0.796875; 'recall': 0.7589285714285714; 'f1-score': 0.7774390243902438; 'support': 336}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6266254194630873; 'recall': 0.6351033834586466; 'f1-score': 0.6298542639681716; 'support': 469}; 'weighted avg': {'precision': 0.7003155364119003; 'recall': 0.6886993603411514; 'f1-score': 0.6937342348971282; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 5,2,DNF,7,469,52,14,[33; 34],158,8.608920,0.634615,7,[X0 < 60.000000 AND X4 >= 167.600000 AND X5 >= 35.000000 AND X9 >= 0.800000] OR [X0 >= 40.000000 AND X8 < 4.100000 AND X9 < 1.060000],{'0.0': {'precision': 0.4294478527607362; 'recall': 0.5263157894736842; 'f1-score': 0.47297297297297297; 'support': 133}; '1.0': {'precision': 0.7941176470588235; 'recall': 0.7232142857142857; 'f1-score': 0.7570093457943925; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6117827499097799; 'recall': 0.6247650375939849; 'f1-score': 0.6149911593836828; 'support': 469}; 'weighted avg': {'precision': 0.6907038247951869; 'recall': 0.6673773987206824; 'f1-score': 0.6764617176808556; 'support': 469}},{'0.0': {'precision': 0.4230769230769231; 'recall': 0.7333333333333333; 'f1-score': 0.5365853658536585; 'support': 15}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5945945945945946; 'f1-score': 0.6984126984126985; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6346153846153846; 'recall': 0.663963963963964; 'f1-score': 0.6174990321331785; 'support': 52}; 'weighted avg': {'precision': 0.724112426035503; 'recall': 0.6346153846153846; 'f1-score': 0.6517317370975909; 'support': 52}}
l: 5,2,DNF,8,469,52,14,[33; 34],158,5.843657,0.653846,6,[X0 < 49.000000 AND X6 >= 23.000000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X4 >= 182.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.4094488188976378; 'recall': 0.39097744360902253; 'f1-score': 0.4; 'support': 133}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7767857142857143; 'f1-score': 0.7699115044247787; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.58630335681724; 'recall': 0.5838815789473684; 'f1-score': 0.5849557522123894; 'support': 469}; 'weighted avg': {'precision': 0.6628523359167693; 'recall': 0.6673773987206824; 'f1-score': 0.6650112270505877; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 5,2,DNF,9,469,52,14,[33; 34],158,4.087171,0.653846,6,[X0 >= 35.000000 AND X9 < 1.308000] OR [X0 < 60.000000 AND X2 >= 0.800000 AND X4 >= 150.000000 AND X8 < 3.900000],{'0.0': {'precision': 0.43617021276595747; 'recall': 0.3082706766917293; 'f1-score': 0.3612334801762114; 'support': 133}; '1.0': {'precision': 0.7546666666666667; 'recall': 0.8422619047619048; 'f1-score': 0.7960618846694796; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.595418439716312; 'recall': 0.575266290726817; 'f1-score': 0.5786476824228455; 'support': 469}; 'weighted avg': {'precision': 0.6643467767545254; 'recall': 0.6908315565031983; 'f1-score': 0.6727523371266124; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.618215 (+- 0.050985), (mean training time) 4.503424 (+- 2.407377)
l: 5,2,DNF,0,468,53,7,[66; 67],158,92.662387,0.716981,6,[X0 < 49.000000 AND X4 >= 167.600000 AND X9 < 1.200000] OR [X1 AND X5 >= 21.000000 AND X6 >= 34.000000],{'0.0': {'precision': 0.4260355029585799; 'recall': 0.5413533834586466; 'f1-score': 0.4768211920529802; 'support': 133}; '1.0': {'precision': 0.7959866220735786; 'recall': 0.7104477611940299; 'f1-score': 0.7507886435331231; 'support': 335}; 'accuracy': 0.6623931623931624; 'macro avg': {'precision': 0.6110110625160793; 'recall': 0.6259005723263382; 'f1-score': 0.6138049177930517; 'support': 468}; 'weighted avg': {'precision': 0.6908509407866238; 'recall': 0.6623931623931624; 'f1-score': 0.6729303720654757; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6; 'f1-score': 0.5454545454545454; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7631578947368421; 'f1-score': 0.7945205479452055; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6642857142857144; 'recall': 0.6815789473684211; 'f1-score': 0.6699875466998755; 'support': 53}; 'weighted avg': {'precision': 0.7355795148247979; 'recall': 0.7169811320754716; 'f1-score': 0.7240301698818111; 'support': 53}}
l: 5,2,DNF,1,469,52,7,[67; 67],158,149.571620,0.615385,7,[X3 >= 1.000000 AND X5 >= 18.000000 AND X6 >= 19.000000 AND X8 >= 2.000000] OR [X4 >= 167.600000 AND X6 < 192.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.4431818181818182; 'recall': 0.582089552238806; 'f1-score': 0.5032258064516129; 'support': 134}; '1.0': {'precision': 0.8088737201365188; 'recall': 0.7074626865671642; 'f1-score': 0.7547770700636942; 'support': 335}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.6260277691591685; 'recall': 0.6447761194029851; 'f1-score': 0.6290014382576535; 'support': 469}; 'weighted avg': {'precision': 0.7043903195780329; 'recall': 0.6716417910447762; 'f1-score': 0.6829052804602425; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.35714285714285715; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.7105263157894737; 'f1-score': 0.7297297297297298; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.53125; 'recall': 0.5338345864661654; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6322115384615384; 'recall': 0.6153846153846154; 'f1-score': 0.623007623007623; 'support': 52}}
l: 5,2,DNF,2,469,52,7,[67; 67],158,90.488611,0.634615,9,[X0 < 60.000000 AND X1 AND X7 < 7.300000 AND X8 < 4.100000 AND X9 >= 0.800000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X4 >= 150.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.46206896551724136; 'recall': 0.5; 'f1-score': 0.48028673835125446; 'support': 134}; '1.0': {'precision': 0.7932098765432098; 'recall': 0.7671641791044777; 'f1-score': 0.779969650986343; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6276394210302256; 'recall': 0.6335820895522388; 'f1-score': 0.6301281946687987; 'support': 469}; 'weighted avg': {'precision': 0.6985981876786473; 'recall': 0.6908315565031983; 'f1-score': 0.6943459616620319; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.2857142857142857; 'f1-score': 0.29629629629629634; 'support': 14}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5256410256410257; 'recall': 0.5244360902255639; 'f1-score': 0.5247715247715249; 'support': 52}; 'weighted avg': {'precision': 0.626232741617357; 'recall': 0.6346153846153846; 'f1-score': 0.6302216302216304; 'support': 52}}
l: 5,2,DNF,3,469,52,7,[67; 67],158,207.896880,0.653846,5,[X1 AND X6 >= 28.000000] OR [(NOT X1) AND X2 >= 0.700000 AND X9 < 1.200000],{'0.0': {'precision': 0.4782608695652174; 'recall': 0.41353383458646614; 'f1-score': 0.44354838709677413; 'support': 133}; '1.0': {'precision': 0.7796610169491526; 'recall': 0.8214285714285714; 'f1-score': 0.8; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.628960943257185; 'recall': 0.6174812030075187; 'f1-score': 0.6217741935483871; 'support': 469}; 'weighted avg': {'precision': 0.6941893333626635; 'recall': 0.7057569296375267; 'f1-score': 0.6989167067886375; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,2,DNF,4,469,52,7,[67; 67],158,177.469018,0.634615,7,[X0 < 35.000000 AND X4 >= 150.000000 AND X5 >= 18.000000] OR [X0 >= 45.000000 AND X2 >= 0.700000 AND X4 >= 150.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.4127906976744186; 'recall': 0.5338345864661654; 'f1-score': 0.4655737704918033; 'support': 133}; '1.0': {'precision': 0.7912457912457912; 'recall': 0.6994047619047619; 'f1-score': 0.7424960505529227; 'support': 336}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.6020182444601049; 'recall': 0.6166196741854637; 'f1-score': 0.604034910522363; 'support': 469}; 'weighted avg': {'precision': 0.6839227050091333; 'recall': 0.652452025586354; 'f1-score': 0.6639658517296202; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 5,2,DNF,5,469,52,7,[67; 67],158,124.950080,0.692308,6,[X5 >= 35.000000 AND X7 < 7.900000 AND X8 < 3.900000 AND X9 >= 0.546000] OR [X0 >= 40.000000 AND X2 >= 0.900000],{'0.0': {'precision': 0.4623115577889447; 'recall': 0.6917293233082706; 'f1-score': 0.5542168674698795; 'support': 133}; '1.0': {'precision': 0.8481481481481481; 'recall': 0.6815476190476191; 'f1-score': 0.7557755775577558; 'support': 336}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6552298529685464; 'recall': 0.6866384711779449; 'f1-score': 0.6549962225138177; 'support': 469}; 'weighted avg': {'precision': 0.738731801628374; 'recall': 0.6844349680170576; 'f1-score': 0.6986171373835819; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
